,rust-lang/rust,JuliaLang/julia,python/cpython
2012-05-26,-4.1352887657875,16,24
2012-05-27,-8.009568043796875,21,18
2012-05-28,-3.0685941081015606,36,23
2012-05-29,11.39564572970625,38,28
2012-05-30,12.215171293429686,28,9
2012-05-31,34.16146592526874,23,24
2012-06-01,-1.4287911128109414,7,17
2012-06-02,14.575403308270316,12,17
2012-06-03,3.8457045737249995,5,27
2012-06-04,2.0473297803937527,7,24
2012-06-05,10.761816360740626,19,7
2012-06-06,16.193307834554687,10,6
2012-06-07,43.61736617546563,14,8
2012-06-08,-2.2433813898406285,8,10
2012-06-09,9.966363287009376,6,4
2012-06-10,-10.542508646378124,11,8
2012-06-11,-4.118506020315625,0,11
2012-06-12,1.2333271120921871,2,5
2012-06-13,21.56401345641406,3,6
2012-06-14,8.006996633924997,9,8
2012-06-15,32.74729403082656,2,25
