,emberjs/ember.js,angular/angular,facebook/react
2020-06-20,2,2.0,-0.33413923783281235
2020-06-21,1,0.0,-0.19082288312343726
2020-06-22,3,19.0,-0.11893332378593735
2020-06-23,2,7.0,4.913757281984375
2020-06-24,2,2.0,-0.5708626748171878
2020-06-25,4,38.0,1.7223099569125
2020-06-26,0,26.0,1.6269137549640624
2020-06-27,0,3.0,-0.41244912603124984
2020-06-28,1,2.0,-0.2443814550718748
2020-06-29,4,14.0,0.8358649375000002
2020-06-30,0,5.0,7.77097301875
2020-07-01,0,3.0,12.048600909921875
2020-07-02,1,0.0,0.22099431982031126
2020-07-03,1,1.0,-1.0749865185312506
2020-07-04,0,0.0,-0.6778510811031246
2020-07-05,0,0.0,-0.48450621757187357
2020-07-06,1,11.0,6.632767453750001
2020-07-07,0,4.0,5.9983424544843755
2020-07-08,0,15.0,8.729512567089062
2020-07-09,0,11.0,4.271733718009374
2020-07-10,0,6.0,8.477540791001562
2020-07-11,0,0.0,-1.8292524550718754
2020-07-12,0,0.0,-1.032576337499999
2020-07-13,5,23.0,6.260067538750001
2020-07-14,0,8.0,0.7204203101406264
2020-07-15,0,16.0,7.008153303639063
2020-07-16,0,10.0,3.5578425995921874
2020-07-17,4,5.0,3.6860271340468755
2020-07-18,0,0.0,-1.253218495371875
2020-07-19,0,0.0,-0.7411561128593741
2020-07-20,5,11.0,2.5212736012500008
2020-07-21,1,5.0,1.321642066390626
2020-07-22,3,10.0,2.3519280237171882
2020-07-23,0,12.0,1.3098772470531252
2020-07-24,0,7.0,2.3755116333843755
2020-07-25,2,3.0,0.3449889222421876
2020-07-26,6,0.0,0.5322986998203129
2020-07-27,1,19.0,9.62021963625
2020-07-28,0,16.0,0.7419006309531246
2020-07-29,5,17.0,5.148548952610938
2020-07-30,9,6.0,1.8810446758812498
2020-07-31,5,18.0,7.059481965110938
2020-08-01,0,0.0,-0.37825085286875004
2020-08-02,2,0.0,-0.8791871918734369
2020-08-03,3,4.0,2.4130838469484384
2020-08-04,2,2.0,0.2526082998078135
2020-08-05,3,9.0,3.406230133609376
2020-08-06,0,15.0,5.240598478084375
2020-08-07,10,3.0,2.9485028632375
2020-08-08,1,0.0,-0.9658495079828127
2020-08-09,0,0.0,-0.5660119208031246
2020-08-10,9,16.0,6.642716046214063
2020-08-11,3,15.0,0.028202814703125245
2020-08-12,0,12.0,1.362421269376563
2020-08-13,0,16.0,4.389617667901563
2020-08-14,2,2.0,4.1014824267625
2020-08-15,1,2.0,-0.004146117278124972
2020-08-16,0,0.0,-0.6506712476437498
2020-08-17,2,14.0,5.58613611375
2020-08-18,2,9.0,2.083207837640625
2020-08-19,2,13.0,5.172396014232813
2020-08-20,2,6.0,4.929069227682812
2020-08-21,0,6.0,1.7872552361
2020-08-22,2,0.0,-0.0006175240078123423
2020-08-23,0,0.0,-0.7088599006953119
2020-08-24,3,11.0,3.5343774324640633
2020-08-25,2,14.0,0.2431489581562507
2020-08-26,0,5.0,2.4263549432375004
2020-08-27,1,16.0,1.3362285992984377
2020-08-28,2,8.0,5.3996039054406255
2020-08-29,0,0.0,0.049178749487499784
2020-08-30,0,0.0,-0.5925171706234373
2020-08-31,3,19.0,0.6283890999640629
2020-09-01,0,5.0,1.6264385141875006
2020-09-02,6,10.0,2.5348681630906253
2020-09-03,2,7.0,4.427119990917188
2020-09-04,1,0.0,5.163280126360937
2020-09-05,0,0.0,-1.0532430294156252
2020-09-06,0,0.0,-0.5798444407312497
2020-09-07,0,0.0,0.631520676214063
2020-09-08,0,33.0,0.6241995069843758
2020-09-09,7,17.0,1.631672870182813
2020-09-10,1,19.0,5.54655679963125
2020-09-11,0,7.0,2.1212371998140624
2020-09-12,0,0.0,0.23681660922656245
2020-09-13,0,0.0,-0.526996877715625
2020-09-14,0,13.0,3.6890357912500007
2020-09-15,0,8.0,0.3658259657343753
2020-09-16,0,17.0,0.5318606169484379
2020-09-17,0,3.0,1.5912995564328127
