,rust-lang/rust,JetBrains/kotlin,apple/swift
2012-10-17,25,20,-4.3473224446890635
2012-10-18,22,12,0.9933392841968751
2012-10-19,10,16,10.7914069449375
2012-10-20,3,2,0.9012680973046869
2012-10-21,19,0,-3.875401725042187
2012-10-22,18,2,-1.8052135287484368
2012-10-23,32,9,8.812693882501563
2012-10-24,12,4,0.13046858161093677
2012-10-25,25,37,2.076321333921875
2012-10-26,2,2,0.051240115953125276
2012-10-27,7,0,-0.4255162001515629
2012-10-28,4,0,3.057802827379687
2012-10-29,6,25,4.477497395603125
2012-10-30,13,20,4.704215062499999
2012-10-31,7,32,-1.95298632515625
2012-11-01,9,5,-1.4807229556406245
2012-11-02,11,3,2.3471104669906246
2012-11-03,9,0,0.7767921735390622
2012-11-04,12,0,9.972156920520312
2012-11-05,12,0,-1.6781012265437507
2012-11-06,1,24,-2.906144248523437
2012-11-07,12,44,15.448338463245312
2012-11-08,4,13,-6.102112213143751
2012-11-09,6,19,-1.4508457257312486
2012-11-10,0,0,-1.8139932015453122
2012-11-11,1,0,5.8129438242718745
2012-11-12,1,26,6.047113087864061
2012-11-13,26,20,2.9184317284093755
2012-11-14,14,6,10.145755856551563
2012-11-15,19,1,4.955177452484374
2012-11-16,33,40,14.994120451292188
2012-11-17,10,1,6.984537495734376
2012-11-18,23,1,-8.785628841982811
2012-11-19,11,7,-4.232089518609373
2012-11-20,8,37,-2.8189425847703125
2012-11-21,21,42,-2.021604306454688
2012-11-22,0,11,-1.4903100510984384
2012-11-23,7,6,-1.1354082184312508
2012-11-24,11,15,-0.7861449776390638
2012-11-25,6,0,-0.5392791461390637
2012-11-26,7,9,13.782665388275
2012-11-27,11,15,18.799999999999997
2012-11-28,14,29,-0.370000000000001
2012-11-29,34,2,4.352000000000002
2012-11-30,18,0,4.229225000000001
2012-12-01,11,0,-4.865820999999999
2012-12-02,1,0,-3.275797824999999
2012-12-03,3,11,10.85975133
2012-12-04,8,5,8.49713426903125
2012-12-05,8,5,10.157835914131248
2012-12-06,32,2,2.7649661490203137
2012-12-07,36,24,20.079599426481252
2012-12-08,17,0,-8.528696823734375
2012-12-09,5,0,-5.942708061593748
2012-12-10,9,13,4.545508203017189
2012-12-11,21,1,4.142615937046875
2012-12-12,12,1,10.559844202004687
2012-12-13,17,9,12.392653980974998
2012-12-14,35,14,6.475949111870312
2012-12-15,15,0,-1.0861852194828128
2012-12-16,13,0,-3.780711457582812
2012-12-17,23,29,3.6272898078015636
2012-12-18,29,39,5.901872002125
2012-12-19,15,0,8.864184613246874
2012-12-20,12,12,4.382833037654686
2012-12-21,37,0,8.7356070229625
2012-12-22,11,0,1.6207539895937497
2012-12-23,18,0,-5.910827317099999
2012-12-24,8,0,-3.793798883659374
2012-12-25,21,16,-2.4247499225734375
2012-12-26,0,10,-1.7836896465343755
2012-12-27,8,59,-1.3249143820453135
2012-12-28,15,10,1.0398829453203116
2012-12-29,12,6,-1.2298820270437512
2012-12-30,12,0,14.394940946868749
2012-12-31,2,0,-2.770710849093751
2013-01-01,5,0,-2.2689084132328112
2013-01-02,6,0,10.8380595
2013-01-03,8,0,7.632000775
2013-01-04,4,0,5.575956702500001
2013-01-05,7,0,2.2855931289687508
2013-01-06,5,0,-3.109037657715624
2013-01-07,20,0,0.790841701015625
2013-01-08,25,0,2.8006945179765625
2013-01-09,25,4,3.4787527885343748
2013-01-10,22,5,8.0398156263125
2013-01-11,27,43,11.33961102876875
2013-01-12,16,1,-6.672220758215626
2013-01-13,24,0,-3.6659282771859365
2013-01-14,21,68,4.83757324060625
2013-01-15,19,30,0.4337111264718745
2013-01-16,11,30,7.957928030225
2013-01-17,3,9,1.0178803057437493
2013-01-18,35,4,8.894703489932812
2013-01-19,1,1,-0.0050541675593756
2013-01-20,24,1,0.5075707207765632
2013-01-21,11,17,1.289194470517188
2013-01-22,23,8,10.474510400140625
2013-01-23,51,32,3.8433558040578113
2013-01-24,45,10,2.207993607646875
2013-01-25,36,20,3.7367786700953127
2013-01-26,23,0,4.63607799765
2013-01-27,1,0,-3.721743853870313
2013-01-28,25,18,0.6143949930250003
2013-01-29,44,43,5.7502643925078125
2013-01-30,41,22,3.425882011617187
2013-01-31,40,18,1.3293515945843746
2013-02-01,45,1,8.938137544796875
2013-02-02,17,0,-1.9740357192531253
2013-02-03,28,0,0.07716186574843764
2013-02-04,22,40,-3.325181423359375
2013-02-05,21,16,9.194029942721876
2013-02-06,23,17,12.426419281178124
2013-02-07,23,21,-2.2001903082203125
2013-02-08,39,53,6.398123384793751
2013-02-09,22,0,-4.73513784235
2013-02-10,22,19,1.9218944159109386
2013-02-11,13,25,-2.3394867574937503
2013-02-12,15,12,0.8664729233187503
2013-02-13,40,57,8.717092899328126
2013-02-14,25,0,3.324769663173436
2013-02-15,44,4,2.5356237674640623
2013-02-16,41,0,-2.1226302868359372
2013-02-17,22,0,-1.6253097435765622
2013-02-18,17,17,3.243510391689062
2013-02-19,51,27,3.3603454083203124
2013-02-20,7,12,14.871142775220312
2013-02-21,30,12,5.042878648379688
2013-02-22,21,10,1.466773329064063
2013-02-23,9,1,-2.401575983221875
2013-02-24,4,5,0.38255458758906347
2013-02-25,14,9,9.71457041301875
2013-02-26,56,6,-0.8022091645609377
2013-02-27,34,6,10.754971855742188
2013-02-28,27,3,-2.8293263161781264
2013-03-01,21,2,6.629983683121875
2013-03-02,33,4,5.360314285831249
2013-03-03,30,0,-4.978816513659375
2013-03-04,21,11,1.816940271989064
2013-03-05,26,12,0.47510122286562506
2013-03-06,34,22,14.813339237895313
2013-03-07,50,13,6.877428349851562
2013-03-08,34,1,8.709589685695313
2013-03-09,9,1,-6.111039661103124
2013-03-10,16,0,-4.414229016232811
2013-03-11,42,4,2.3875564189234377
2013-03-12,40,33,3.7344648829390623
2013-03-13,15,6,0.020564064273437044
2013-03-14,29,52,2.7300493127874996
2013-03-15,20,15,11.346033922090625
2013-03-16,22,0,-0.2798485510093762
2013-03-17,4,0,-1.4661841077562485
2013-03-18,17,8,19.932724767284377
2013-03-19,37,20,7.3420330499218736
2013-03-20,32,20,0.5251528964765626
2013-03-21,33,3,5.331143660307814
2013-03-22,51,37,-0.08353648477499931
2013-03-23,17,0,-5.7249032108812505
2013-03-24,7,0,-3.177329657835937
2013-03-25,19,4,5.89642602405625
2013-03-26,58,18,-2.956539367807814
2013-03-27,63,50,4.635526463645312
2013-03-28,31,13,14.568321614884374
2013-03-29,49,19,1.038727763467187
2013-03-30,17,3,2.7414375238468756
2013-03-31,13,0,-4.903188542629687
2013-04-01,17,9,7.5780941975000005
2013-04-02,10,14,2.358798454624999
2013-04-03,27,11,8.614637536121876
2013-04-04,21,10,-5.1199602580921875
2013-04-05,19,0,4.798105115589063
2013-04-06,16,0,4.619986637684374
2013-04-07,10,0,-1.7981439149875005
2013-04-08,23,1,3.791268169137501
2013-04-09,15,15,7.10436045359375
2013-04-10,47,16,14.6705789290625
2013-04-11,24,19,11.533844865667188
2013-04-12,25,22,12.321554708707813
2013-04-13,23,0,-2.9208844486078114
2013-04-14,16,0,-3.5015683655031236
2013-04-15,24,0,5.694673726857814
2013-04-16,23,1,2.499985481692187
2013-04-17,7,38,20.817363997948437
2013-04-18,56,23,16.543811669126562
2013-04-19,50,2,-1.5236780224687507
2013-04-20,45,0,-5.700622923499999
2013-04-21,16,0,12.764362842253126
2013-04-22,29,32,-1.3512286966750011
2013-04-23,39,2,-4.975293288603124
2013-04-24,32,10,9.456188462298439
2013-04-25,26,4,12.87093541323281
2013-04-26,19,20,3.393104288276561
2013-04-27,13,0,-2.2401086542062494
2013-04-28,40,0,1.2503415728937508
2013-04-29,44,16,5.722955313521874
2013-04-30,54,25,6.742537291951562
2013-05-01,40,9,8.029721928106252
2013-05-02,55,0,-1.9101965486843753
2013-05-03,46,0,-1.6921611043218752
2013-05-04,20,0,-1.3263105126093748
2013-05-05,16,0,1.6735641736296873
2013-05-06,26,4,26.55640252949375
2013-05-07,56,12,-3.907856773301564
2013-05-08,30,2,14.433272355235939
2013-05-09,65,1,15.268424533989062
2013-05-10,35,0,6.080340568414062
2013-05-11,26,0,-10.765528480209372
2013-05-12,21,0,-5.324130296978123
2013-05-13,34,108,7.4489941764734375
2013-05-14,68,11,-3.9317488478828144
2013-05-15,70,44,-0.7887282255937502
2013-05-16,28,1,17.914017686542188
2013-05-17,38,1,13.80081197547031
2013-05-18,38,0,-7.0161139826015635
2013-05-19,20,0,-4.140018925690623
2013-05-20,64,18,18.88833501375
2013-05-21,36,14,5.3263987305781235
2013-05-22,22,4,11.929226087157813
2013-05-23,29,0,0.10659804948750029
2013-05-24,37,0,5.292640848223439
2013-05-25,16,0,20.929187369517187
2013-05-26,21,0,-2.75693499016875
2013-05-27,25,4,-7.614149053964059
2013-05-28,36,17,0.011294735423438063
2013-05-29,36,23,20.115861024159372
2013-05-30,47,66,8.652061679428122
2013-05-31,30,9,2.6881099964375004
2013-06-01,36,0,-5.737833764031249
2013-06-02,21,0,-5.398026508229688
2013-06-03,14,5,3.717358512342187
2013-06-04,15,9,2.8061839696562494
2013-06-05,37,17,5.6489140216890625
2013-06-06,38,11,9.631664850945311
2013-06-07,30,18,10.794832404382811
2013-06-08,41,0,4.419466759373439
2013-06-09,13,1,-3.679347309823436
2013-06-10,40,13,1.1279428065515633
2013-06-11,28,15,6.361124691390625
2013-06-12,43,0,-5.970083584989062
2013-06-13,35,11,-0.016278941535937008
2013-06-14,30,3,4.067776976187499
2013-06-15,43,2,7.135790890976561
2013-06-16,47,0,1.793164223856249
2013-06-17,43,10,11.598088130910938
2013-06-18,12,5,9.082077785225
2013-06-19,19,1,16.12768379868125
2013-06-20,33,22,7.190684345689062
2013-06-21,23,16,14.840937695953127
2013-06-22,25,0,-6.459507305807811
2013-06-23,42,0,-2.710346493301561
2013-06-24,32,0,11.009924257079689
2013-06-25,43,41,2.267804559120311
2013-06-26,56,1,9.288126575025
2013-06-27,45,19,16.8327376959
2013-06-28,58,1,14.70373641188125
2013-06-29,43,0,-8.66009906233125
2013-06-30,35,0,9.182908087335939
2013-07-01,28,1,30.479783545525002
2013-07-02,25,6,-9.88173992492969
2013-07-03,22,1,1.352102761870313
2013-07-04,18,10,5.212842114423438
2013-07-05,15,13,17.844792385385936
2013-07-06,23,3,-3.9668486279750006
2013-07-07,29,2,-8.717473144864062
2013-07-08,53,2,21.300224011320314
2013-07-09,32,4,6.909251900667185
2013-07-10,25,5,19.517155117078126
2013-07-11,63,1,27.131804852948438
2013-07-12,21,29,12.341709265970312
2013-07-13,23,1,-5.675106101681248
2013-07-14,29,0,-12.149284533176559
2013-07-15,15,4,13.323034638404689
2013-07-16,27,3,22.36998081159375
2013-07-17,46,0,8.434539029165624
2013-07-18,27,4,5.568599097590624
2013-07-19,41,4,16.787756379375
2013-07-20,58,0,0.2756470527203092
2013-07-21,31,3,2.8381080885953125
2013-07-22,44,1,30.20804910370625
2013-07-23,47,33,27.8718549309375
2013-07-24,44,2,17.752100762078122
2013-07-25,35,10,26.745673310942188
2013-07-26,14,29,8.6857854846
2013-07-27,27,0,-10.191504335124996
2013-07-28,32,0,-12.959535833984372
2013-07-29,29,10,27.656574238040626
2013-07-30,40,3,20.496217071617185
2013-07-31,34,8,-3.0827406262640658
2013-08-01,47,3,16.291170581915626
2013-08-02,34,4,25.863333691671876
2013-08-03,36,0,-9.271768878439062
2013-08-04,56,0,-13.323295111103125
2013-08-05,30,1,25.650371953925003
2013-08-06,46,2,20.006928338206247
2013-08-07,47,14,30.125197332042184
2013-08-08,52,10,7.230030538387499
2013-08-09,29,42,19.734508134057812
2013-08-10,36,0,-2.423727666139065
2013-08-11,31,0,-14.090884582698436
2013-08-12,22,6,28.84963181995625
2013-08-13,25,13,6.496637365484371
2013-08-14,21,13,7.156510011520313
2013-08-15,56,3,10.959816532101563
2013-08-16,56,3,10.461409098106248
2013-08-17,18,0,-8.42521377709375
2013-08-18,18,1,-4.768021557126563
2013-08-19,47,11,16.921253862545313
2013-08-20,34,2,28.420632028940624
2013-08-21,38,17,25.190105373528123
2013-08-22,71,7,26.273787804303126
2013-08-23,35,164,25.511430454739063
2013-08-24,43,0,-15.528354608709375
2013-08-25,21,0,-11.975130330162495
2013-08-26,44,56,35.40821520354219
2013-08-27,34,9,13.016859443960936
2013-08-28,47,12,23.468148853037498
2013-08-29,28,31,26.282020521015625
2013-08-30,42,7,19.433019254254685
2013-08-31,18,0,-16.54206861845781
2013-09-01,11,0,-14.97712079981406
2013-09-02,18,36,-5.673243313874998
2013-09-03,33,66,25.919025634598434
2013-09-04,41,96,19.995015967507808
2013-09-05,34,11,16.481521066145312
2013-09-06,102,18,32.616361528223436
2013-09-07,24,0,-15.917678216610938
2013-09-08,12,0,-11.988442383867183
2013-09-09,25,0,21.47237524715469
2013-09-10,27,8,7.172173628453125
2013-09-11,31,14,21.738731450785938
2013-09-12,28,13,24.45576648152031
2013-09-13,42,34,33.11277155557031
2013-09-14,34,1,-6.844287407462502
2013-09-15,38,0,-9.412682845248433
2013-09-16,49,11,23.501763176121877
2013-09-17,53,50,35.42553336431406
2013-09-18,36,36,28.212388157920312
2013-09-19,38,5,1.672206412814063
2013-09-20,25,25,30.329779762695317
2013-09-21,17,0,-16.94160241237188
2013-09-22,21,1,-13.890936060618747
2013-09-23,18,3,7.233625370701564
2013-09-24,47,48,20.241689136090624
2013-09-25,55,17,43.552156027023436
2013-09-26,40,11,-1.0707801786671922
2013-09-27,41,7,14.154864452457815
2013-09-28,16,0,-13.341086968064062
2013-09-29,6,0,3.5879081342375017
2013-09-30,23,39,15.884373680390626
2013-10-01,57,22,8.599075728518748
2013-10-02,35,11,19.692325801042188
2013-10-03,22,41,11.368268464362497
2013-10-04,15,38,14.854110828140627
2013-10-05,26,12,-12.72065781408594
2013-10-06,17,37,-6.09104608102656
2013-10-07,14,8,38.82884154036875
2013-10-08,24,25,4.475423577585936
2013-10-09,43,6,53.82853053710468
2013-10-10,23,25,33.69177333686406
2013-10-11,17,3,19.17484609138125
2013-10-12,6,8,-7.996252739001559
2013-10-13,7,6,9.645420172721877
2013-10-14,15,25,12.74030938677344
2013-10-15,8,16,21.0226600671
2013-10-16,42,62,8.07910814193125
2013-10-17,25,18,5.450193691317189
2013-10-18,29,3,5.465656247467187
2013-10-19,25,0,-7.639129332465625
2013-10-20,7,0,1.8854811112812513
2013-10-21,26,16,25.862125060392188
2013-10-22,33,12,12.55586360225
2013-10-23,24,14,6.787077961660934
2013-10-24,36,26,14.416596253971875
2013-10-25,19,21,3.222822955128123
2013-10-26,21,0,-6.161699138926561
2013-10-27,7,1,-0.7656537434765625
2013-10-28,28,6,30.593885829203124
2013-10-29,49,121,5.2790772819125
2013-10-30,19,2,34.721506762417185
2013-10-31,19,13,6.247396438140623
2013-11-01,33,20,4.944484454443753
2013-11-02,14,0,-8.884387434796874
2013-11-03,19,0,5.719940899968751
2013-11-04,11,0,21.012587341996877
2013-11-05,19,10,14.248330542045311
2013-11-06,14,21,12.263485301326561
2013-11-07,12,10,1.2523005348624991
2013-11-08,26,21,7.300157348404687
2013-11-09,30,1,-0.32211777237812456
2013-11-10,37,1,-7.704179501714062
2013-11-11,26,12,8.246517754120312
2013-11-12,24,28,23.063870226775
2013-11-13,16,10,30.62047505983125
2013-11-14,22,17,5.042593026812497
2013-11-15,3,15,4.79894790321719
2013-11-16,7,2,-5.227703386518748
2013-11-17,16,0,-1.0485942545921851
2013-11-18,17,19,5.510465021426564
2013-11-19,36,12,5.799908686317188
2013-11-20,7,8,19.36200723375781
2013-11-21,15,44,12.151103815846874
2013-11-22,20,14,7.816940724132813
2013-11-23,18,0,-9.127160609148438
2013-11-24,19,0,-5.592205917529687
2013-11-25,31,3,-5.114868189985938
2013-11-26,46,18,-2.4083303725640635
2013-11-27,26,9,-2.816877400493751
2013-11-28,9,6,1.026549922804686
2013-11-29,19,13,2.6641624078421855
2013-11-30,20,0,5.319990167103123
2013-12-01,20,0,13.466523244315624
2013-12-02,14,87,10.5326445510375
2013-12-03,22,3,18.302902649784375
2013-12-04,20,13,38.84787944573438
2013-12-05,17,115,33.15111595301719
2013-12-06,11,9,27.78632983095313
2013-12-07,16,0,3.6429640739734417
2013-12-08,9,0,-10.307330616539062
2013-12-09,22,11,30.535227430371876
2013-12-10,48,0,15.738622297526561
2013-12-11,25,17,17.644709939135936
2013-12-12,12,31,33.63676005891563
2013-12-13,15,0,14.09992398978125
2013-12-14,21,0,6.501095876848439
2013-12-15,25,0,-10.981177314824997
2013-12-16,37,18,8.578531124843753
2013-12-17,30,68,15.639977547485934
2013-12-18,21,2,28.262797804929686
2013-12-19,29,19,1.4164016852781245
2013-12-20,16,5,8.308716381296875
2013-12-21,11,0,1.1181002410578103
2013-12-22,19,42,-1.7554319072765612
2013-12-23,14,25,16.258850342129687
2013-12-24,20,28,2.032230791331248
2013-12-25,31,9,-1.6861045328375006
2013-12-26,239,16,-5.121187292684375
2013-12-27,8,15,7.833065630167187
2013-12-28,15,0,7.374474402757812
2013-12-29,21,0,1.813749765417187
2013-12-30,24,19,9.208704253123438
2013-12-31,29,4,11.842465667285936
2014-01-01,24,0,4.196922170715624
2014-01-02,47,0,18.516627284370312
2014-01-03,74,0,19.880160714360937
2014-01-04,31,0,15.053369564851563
2014-01-05,23,0,-10.719646090492187
2014-01-06,48,0,35.20799598760313
2014-01-07,31,0,19.701333083173434
2014-01-08,37,0,23.491641916714066
2014-01-09,25,14,4.042722693126564
2014-01-10,31,1,35.97826996082031
2014-01-11,32,0,9.511623364965622
2014-01-12,24,0,-12.209553061417186
2014-01-13,16,6,13.978044432939065
2014-01-14,23,31,7.431971389899999
2014-01-15,32,125,29.02688736816406
2014-01-16,34,8,33.31716101748281
2014-01-17,37,9,23.483762108834373
2014-01-18,30,0,3.0385273281046885
2014-01-19,23,0,-18.779805805117185
2014-01-20,23,35,39.098839237946876
2014-01-21,31,11,22.26818464948594
2014-01-22,18,11,75.7746299546078
2014-01-23,31,13,9.375176630460935
2014-01-24,19,22,8.648208153665628
2014-01-25,24,0,-23.013610632334373
2014-01-26,18,0,-2.60391023960781
2014-01-27,25,28,17.575014162720315
2014-01-28,26,16,22.732734870256245
2014-01-29,41,11,8.921435791925
2014-01-30,26,7,18.000780025462497
2014-01-31,17,19,8.494190932923438
2014-02-01,82,0,29.162456587221875
2014-02-02,23,1,-15.556801855120312
2014-02-03,36,40,38.85649359713594
2014-02-04,19,34,7.566496800742186
2014-02-05,23,13,44.78054861166094
2014-02-06,22,49,37.32914654397187
2014-02-07,31,1,15.587606323940626
2014-02-08,41,1,-9.087738762064056
2014-02-09,29,8,16.89868089201719
2014-02-10,29,3,8.764212691951563
2014-02-11,66,24,-1.4399883926734383
2014-02-12,23,16,36.48265794466094
2014-02-13,21,5,-4.8243532699812555
2014-02-14,43,8,21.454883074071873
2014-02-15,49,0,-14.749202348112505
2014-02-16,23,0,-2.3831233192343735
2014-02-17,28,6,15.869796058768749
2014-02-18,25,7,13.236257044404685
2014-02-19,41,13,28.234177029989063
2014-02-20,22,24,25.04390401500156
2014-02-21,32,12,24.44281912960156
2014-02-22,28,0,-4.132524906012499
2014-02-23,37,1,-8.19736397542031
2014-02-24,17,35,16.33681226846563
2014-02-25,46,4,13.572317986767189
2014-02-26,16,5,36.37367555327656
2014-02-27,36,12,18.83032264929375
2014-02-28,45,12,10.156238594037497
2014-03-01,15,0,-2.4175930372093752
2014-03-02,22,47,-7.203515137253124
2014-03-03,10,53,21.753250840704688
2014-03-04,16,47,11.424477793968748
2014-03-05,26,6,6.373270030779686
2014-03-06,29,19,27.82217466517187
2014-03-07,13,56,13.33057081649062
2014-03-08,14,8,3.5114896309593746
2014-03-09,35,1,-2.092863110960934
2014-03-10,9,5,12.666936247687502
2014-03-11,15,28,18.699477358890626
2014-03-12,39,15,17.77179789388125
2014-03-13,39,29,5.343366081373439
2014-03-14,25,4,57.960148513475005
2014-03-15,18,1,-22.362794276540626
2014-03-16,27,0,-10.264960696773432
2014-03-17,29,45,16.869917388428124
2014-03-18,25,9,9.58010205810156
2014-03-19,17,53,13.455058218415626
2014-03-20,41,23,22.247148365271876
2014-03-21,28,6,2.9473844107281266
2014-03-22,38,0,-1.3973692269921898
2014-03-23,31,0,3.9295270141484373
2014-03-24,38,47,17.197939002810937
2014-03-25,23,47,22.864547344915625
2014-03-26,31,19,30.022528684090624
2014-03-27,23,6,-5.618869880773438
2014-03-28,32,12,3.725702078639067
2014-03-29,19,1,25.231386379560938
2014-03-30,11,0,-7.816319922089065
2014-03-31,44,23,18.92269365274219
2014-04-01,26,36,23.86930402383906
2014-04-02,54,18,38.07989884040469
2014-04-03,22,9,16.3192629981375
2014-04-04,46,6,20.26190887481094
2014-04-05,21,3,-10.127907573503123
2014-04-06,28,0,-12.715329570281249
2014-04-07,10,2,12.267349997
2014-04-08,25,4,24.345958993456247
2014-04-09,4,3,12.244316787909376
2014-04-10,39,5,19.80197754828281
2014-04-11,32,16,18.76247343907656
2014-04-12,14,0,-5.026343345962502
2014-04-13,15,0,2.4028187042906275
2014-04-14,16,3,26.257968096946875
2014-04-15,11,3,13.399630705210939
2014-04-16,50,3,10.497647231053122
2014-04-17,34,45,20.21845452117031
2014-04-18,22,32,43.83710871019063
2014-04-19,28,0,-15.800323465454689
2014-04-20,22,1,6.383150608171881
2014-04-21,11,11,9.961296660760937
2014-04-22,53,13,20.573761732434374
2014-04-23,50,59,16.298968717421875
2014-04-24,26,51,14.74637262159844
2014-04-25,25,12,26.67147728040625
2014-04-26,11,0,9.903996011654684
2014-04-27,22,0,25.513864247648435
2014-04-28,24,2,7.555772596115624
2014-04-29,13,22,7.643329414740624
2014-04-30,21,34,16.337142926870314
2014-05-01,17,1,20.914939771824997
2014-05-02,21,0,33.87913807932344
2014-05-03,31,0,2.6657854876187486
2014-05-04,21,2,9.487973475528126
2014-05-05,30,18,28.90084547335156
2014-05-06,20,10,21.117558636559373
2014-05-07,68,24,10.645475144098441
2014-05-08,52,21,33.0886957864375
2014-05-09,24,3,26.695149661964063
2014-05-10,21,0,3.2256296860828115
2014-05-11,21,0,0.0024460747468779687
2014-05-12,9,14,35.63180226203438
2014-05-13,41,8,28.021875893270312
2014-05-14,66,6,6.742755342876563
2014-05-15,67,18,27.45721613773125
2014-05-16,53,41,54.02409693349687
2014-05-17,8,0,14.924065420606247
2014-05-18,27,0,46.096932828932815
2014-05-19,18,31,25.33306763469531
2014-05-20,34,22,-9.079422478443746
2014-05-21,45,207,23.483291112589068
2014-05-22,27,10,6.613868726135934
2014-05-23,25,9,-0.4540985906906272
2014-05-24,27,0,-10.880342691634375
2014-05-25,35,0,-10.320023344915626
2014-05-26,16,14,2.702543385429685
2014-05-27,20,9,-8.277697443904692
2014-05-28,36,4,-0.8607355525828142
2014-05-29,22,27,-2.7337503750453154
2014-05-30,26,4,13.84395301730156
2014-05-31,25,0,-6.52666553176719
2014-06-01,24,0,1.6983347577781256
2014-06-02,20,24,-3.174395695635938
2014-06-03,18,22,0.49700172338593696
2014-06-04,24,14,4.499907818195313
2014-06-05,25,11,12.541448347209375
2014-06-06,31,5,5.502675314057813
2014-06-07,42,0,-2.380298743978125
2014-06-08,25,0,-1.2091610399546866
2014-06-09,23,2,20.904131261690626
2014-06-10,30,39,20.9723109450875
2014-06-11,22,11,6.217798720220312
2014-06-12,24,0,21.74805751294219
2014-06-13,32,0,19.59721715412031
2014-06-14,22,0,-0.567187895412502
2014-06-15,1,0,3.7646846528937523
2014-06-16,30,4,6.887088501771878
2014-06-17,46,5,11.684198207926563
2014-06-18,33,50,14.139768665693751
2014-06-19,41,124,5.611913013218748
2014-06-20,22,26,24.222372501560937
2014-06-21,17,11,-6.52157078972969
2014-06-22,13,0,3.8127303105859376
2014-06-23,18,82,10.583669388776563
2014-06-24,36,45,26.21628538649531
2014-06-25,60,34,20.767852668701565
2014-06-26,31,29,54.843431489225
2014-06-27,17,4,-3.988092375096876
2014-06-28,29,0,-8.30423099998281
2014-06-29,20,0,-14.850112909034374
2014-06-30,35,2,48.65068066295625
2014-07-01,24,41,31.094521555681247
2014-07-02,36,9,24.55263259126875
2014-07-03,41,25,15.49514924881094
2014-07-04,56,2,8.131112136498434
2014-07-05,32,3,-21.89869875689844
2014-07-06,22,0,-5.587920653987496
2014-07-07,19,50,45.708883182975
2014-07-08,40,28,31.44493360811093
2014-07-09,44,14,18.411772675387496
2014-07-10,31,99,38.53079476788281
2014-07-11,31,38,-8.17462108204375
2014-07-12,15,0,-6.989507354040619
2014-07-13,27,0,11.686809137070316
2014-07-14,27,10,28.138947388675
2014-07-15,32,32,-1.625966012754688
2014-07-16,28,25,41.56909528185312
2014-07-17,27,9,22.11426605722656
2014-07-18,36,18,26.250346894025
2014-07-19,20,0,-10.470892818757811
2014-07-20,17,0,2.42552849092813
2014-07-21,58,18,27.36814716457031
2014-07-22,31,10,42.4801361857625
2014-07-23,29,8,59.52241467244687
2014-07-24,48,3,31.187771890440622
2014-07-25,43,47,13.081972197750005
2014-07-26,23,0,-20.67651679323437
2014-07-27,23,0,-12.629684768118743
2014-07-28,23,34,32.57860788598282
2014-07-29,48,9,40.636120849425
2014-07-30,21,11,27.168937224242185
2014-07-31,41,1,37.324737192212496
2014-08-01,29,0,26.439838351923434
2014-08-02,27,0,-6.698116852589067
2014-08-03,18,0,-0.6177765660562429
2014-08-04,23,10,15.779285795101565
2014-08-05,23,6,-0.157362821343753
2014-08-06,41,0,5.652200782560939
2014-08-07,24,29,-0.20188241555312914
2014-08-08,28,15,2.989155420671871
2014-08-09,28,3,-6.489822350029691
2014-08-10,13,0,-9.00621284236875
2014-08-11,15,3,1.0942718646093743
2014-08-12,41,14,14.974466773853122
2014-08-13,50,52,16.187078839778124
2014-08-14,25,5,18.759254357756248
2014-08-15,21,5,8.20838078615
2014-08-16,14,0,-9.488135772470311
2014-08-17,24,0,-7.694872146798436
2014-08-18,30,5,17.447592948621875
2014-08-19,34,12,18.188809145657814
2014-08-20,22,27,15.802693450292185
2014-08-21,36,13,46.11093736245469
2014-08-22,18,18,7.7309372899624975
2014-08-23,25,2,-15.67097489082656
2014-08-24,23,0,-11.479483846417184
2014-08-25,16,13,8.076442424568752
2014-08-26,15,7,9.508965803656249
2014-08-27,23,43,17.83014253819062
2014-08-28,21,4,36.498476232028125
2014-08-29,30,19,23.81766944729531
2014-08-30,23,0,-8.536697479217189
2014-08-31,35,0,-8.970746408010935
2014-09-01,11,29,4.18321269008594
2014-09-02,21,11,9.640808284765624
2014-09-03,18,11,14.960937256710936
2014-09-04,24,0,23.523970976123437
2014-09-05,31,7,-1.590475568798439
2014-09-06,19,7,-3.7629608273421873
2014-09-07,25,0,-9.027455977693748
2014-09-08,24,6,17.279847668414064
2014-09-09,45,36,13.276364723384374
2014-09-10,25,18,26.514409463178126
2014-09-11,19,25,19.257644317671875
2014-09-12,26,9,12.898392576870314
2014-09-13,15,0,-13.4518932378625
2014-09-14,35,0,-10.28522580386406
2014-09-15,36,31,14.779428904656251
2014-09-16,22,18,26.27597464365781
2014-09-17,61,10,30.24895420452031
2014-09-18,30,19,30.225298149803123
2014-09-19,21,9,10.579858791092185
2014-09-20,18,0,-18.27206534486406
2014-09-21,12,0,-3.064237669778123
2014-09-22,43,3,16.92528652258594
2014-09-23,19,26,35.59666628167187
2014-09-24,34,23,3.4246340855328086
2014-09-25,31,38,1.7904752374015622
2014-09-26,21,41,-0.296464748754687
2014-09-27,16,1,-0.5208278991687507
2014-09-28,9,24,18.75305400530625
2014-09-29,47,14,11.698409879928125
2014-09-30,37,22,22.140069315732813
2014-10-01,40,24,13.397651886932813
2014-10-02,67,11,13.626320789953127
2014-10-03,43,90,6.6979552143843755
2014-10-04,22,0,-4.435190313640625
