,laravel/framework,codeigniter4/CodeIgniter4,chriskacerguis/codeigniter-restserver
2017-11-07,12,12.820585267199998,0
2017-11-08,4,-2.606000742399999,0
2017-11-09,8,6.068541849599999,0
2017-11-10,4,-0.7287887872000001,0
2017-11-11,0,-1.8368678912000007,0
2017-11-12,0,0.8626216959999997,0
2017-11-13,2,6.750049075200001,0
2017-11-14,4,-0.3637069824000001,0
2017-11-15,6,5.431142912,0
2017-11-16,14,2.6235700224,0
2017-11-17,6,-0.13729648639999992,0
2017-11-18,2,-0.5768758272000003,1
2017-11-19,1,-1.1084945408000004,0
2017-11-20,5,0.2722012159999997,0
2017-11-21,3,2.2402245632000004,0
2017-11-22,16,-1.1138332671999998,0
2017-11-23,3,1.4353201152000001,0
2017-11-24,3,0.20889374720000053,0
2017-11-25,1,5.405615104,2
2017-11-26,7,-0.5123632127999997,0
2017-11-27,6,4.1141175296,0
2017-11-28,2,2.482160128,0
2017-11-29,7,5.4283739136,0
2017-11-30,10,-2.2385062912,0
2017-12-01,9,-0.1138109440000008,0
2017-12-02,7,-0.9593955328000003,0
2017-12-03,6,2.3647896576000003,0
2017-12-04,18,1.9176953856,0
2017-12-05,8,3.8312836096000003,0
2017-12-06,8,0.3520793600000003,0
2017-12-07,13,-1.2158201855999997,0
2017-12-08,17,-0.6816201728000002,0
2017-12-09,5,-0.4162821120000002,0
2017-12-10,3,2.6805840896,0
2017-12-11,6,-0.8471592959999998,0
2017-12-12,5,-0.4460623872,0
2017-12-13,8,4.712799948800001,0
2017-12-14,13,-1.1919221759999994,0
2017-12-15,5,3.4984532991999995,0
2017-12-16,10,-1.1012864,0
2017-12-17,4,-0.5387801600000004,0
2017-12-18,8,3.637156864,0
2017-12-19,6,-0.07395205119999981,0
2017-12-20,6,0.29322239999999966,0
2017-12-21,2,1.37434624,0
2017-12-22,6,8.207546368,0
2017-12-23,1,-2.201294848,0
2017-12-24,2,0.9932713983999992,0
2017-12-25,2,-1.0128716800000004,0
2017-12-26,15,-0.6083783680000001,0
2017-12-27,2,-0.44787343360000004,0
2017-12-28,6,-0.31176970240000007,0
2017-12-29,14,6.7553427456,0
2017-12-30,1,-1.5952857087999992,0
2017-12-31,6,4.2939224064,0
2018-01-01,4,4.635224576000001,0
2018-01-02,23,-1.8601387008,0
2018-01-03,13,2.101247999999999,0
2018-01-04,11,-1.1990016000000001,0
2018-01-05,18,-0.6877670400000004,0
2018-01-06,17,0.4999260160000002,0
2018-01-07,1,-0.5952918527999999,0
2018-01-08,5,6.66989312,0
2018-01-09,20,8.342040576,0
2018-01-10,6,-2.7191962623999997,0
2018-01-11,7,-1.2046991360000008,0
2018-01-12,13,-0.7730368512000003,0
2018-01-13,12,1.4683212799999996,0
2018-01-14,5,-0.812749312,0
2018-01-15,11,1.5047556095999997,0
2018-01-16,19,5.234018816000001,0
2018-01-17,12,0.3416374272000009,0
2018-01-18,16,4.848234496,0
2018-01-19,15,-1.7560576,0
2018-01-20,5,2.1374745599999994,0
2018-01-21,8,-0.1780490240000001,0
2018-01-22,1,0.12596305919999973,0
2018-01-23,9,-0.7484093440000001,0
2018-01-24,1,-0.49649121279999975,0
2018-01-25,7,-0.3633598463999998,0
2018-01-26,9,-0.23168737279999962,0
2018-01-27,3,-0.17156106239999985,0
2018-01-28,3,-0.08051865599999984,0
2018-01-29,10,2.9312775168000003,0
2018-01-30,8,0.3731429376000003,0
2018-01-31,9,6.5475306496,0
2018-02-01,9,1.3760000000000001,0
2018-02-02,14,2.6911999999999994,0
2018-02-03,7,4.513792,0
2018-02-04,6,-0.9860224000000004,0
2018-02-05,12,2.7772390399999995,0
2018-02-06,7,4.417900544,0
2018-02-07,11,-2.1033132032,0
2018-02-08,13,-1.1044946944000003,0
2018-02-09,9,-0.7686642688,0
2018-02-10,5,-0.5206920191999999,0
2018-02-11,3,-0.3880615935999996,0
2018-02-12,5,9.720516505600001,0
2018-02-13,8,-2.1715805183999994,0
2018-02-14,7,4.063796326399999,0
2018-02-15,7,-1.5548161023999998,0
2018-02-16,9,8.264,0
2018-02-17,2,0.7046399999999999,0
2018-02-18,0,-1.6922880000000007,0
2018-02-19,8,5.031052799999999,0
2018-02-20,13,2.1075788800000006,0
2018-02-21,12,-1.819951104,0
2018-02-22,15,-0.9404057600000004,0
2018-02-23,10,5.3304263679999995,0
2018-02-24,3,-1.6678855679999993,0
2018-02-25,2,-0.8601040896000001,0
2018-02-26,10,1.4913164287999998,0
2018-02-27,8,4.244366848,3
2018-02-28,9,0.5544170496000005,0
2018-03-01,11,-0.06845020160000015,0
2018-03-02,8,-0.7687603200000004,0
2018-03-03,0,-0.48139827199999985,0
2018-03-04,7,-0.35855370239999995,0
2018-03-05,6,-0.22066944000000013,0
2018-03-06,19,-0.17980262399999997,0
2018-03-07,14,1.8488404992000005,0
2018-03-08,9,4.491951104,1
2018-03-09,26,0.8006735872000001,0
2018-03-10,24,-0.9084693504000003,0
2018-03-11,8,-0.46720000000000034,0
2018-03-12,12,1.6849279999999998,0
2018-03-13,25,-0.6357376,0
2018-03-14,26,-0.3470694400000003,0
2018-03-15,5,-0.25026662400000005,0
2018-03-16,5,-0.19793070079999964,0
2018-03-17,9,-0.14219417599999973,0
2018-03-18,13,-0.06579630079999996,0
2018-03-19,8,1.9661465599999999,0
2018-03-20,9,6.5712245760000005,0
2018-03-21,14,1.4150612992000002,0
2018-03-22,11,0.7439999999999996,0
2018-03-23,3,-1.0432000000000003,0
2018-03-24,8,-0.5902720000000004,0
2018-03-25,12,-0.41640960000000027,0
2018-03-26,9,-0.3206630400000001,0
2018-03-27,9,-0.259620864,0
2018-03-28,11,-0.21729044479999957,0
2018-03-29,11,-0.16430202879999958,0
2018-03-30,9,-0.06618347519999977,0
2018-03-31,4,-0.02493870079999993,0
2018-04-01,2,0.0,0
2018-04-02,8,0.0,0
2018-04-03,6,2.0,0
2018-04-04,3,1.6,0
2018-04-05,3,0.43999999999999995,0
2018-04-06,1,-0.4560000000000002,0
2018-04-07,1,-0.24320000000000017,0
2018-04-08,1,0.8337279999999999,0
2018-04-09,7,-0.32552960000000003,0
2018-04-10,1,-0.18024704000000014,0
2018-04-11,1,-0.13105766399999993,0
2018-04-12,0,-0.10424084479999982,0
2018-04-13,2,5.9351375872,0
2018-04-14,0,-1.2328981503999996,0
2018-04-15,1,-0.49692672000000043,0
2018-04-16,5,-0.30238771200000014,0
2018-04-17,12,0.7859306496,0
2018-04-18,4,-0.35321600000000003,0
2018-04-19,1,0.7974271999999999,0
2018-04-20,0,6.65043968,0
2018-04-21,0,4.400073728000001,0
2018-04-22,1,3.0916478975999997,0
2018-04-23,0,1.1299711999999995,0
2018-04-24,0,4.434337279999999,0
2018-04-25,28,2.9048314879999997,0
2018-04-26,9,-1.1176136704000008,0
2018-04-27,1,2.6280724479999993,0
2018-04-28,0,-1.7150956543999998,0
2018-04-29,9,-1.0087477247999999,0
2018-04-30,8,2.3266123776,0
2018-05-01,0,-1.0691502079999997,0
2018-05-02,17,0.4290592768000001,0
2018-05-03,19,2.4106034176000004,0
2018-05-04,8,0.0747586560000002,0
2018-05-05,5,-0.6346281984,0
2018-05-06,4,2.6312361984,0
2018-05-07,7,0.17488384,0
2018-05-08,12,10.386200064,0
2018-05-09,1,-0.5651571711999992,0
2018-05-10,8,-1.5143966720000008,0
2018-05-11,5,11.1292327936,0
2018-05-12,3,-1.0042181631999996,0
2018-05-13,4,3.208225689599999,0
2018-05-14,9,4.928121344,0
2018-05-15,4,0.4219527167999999,0
2018-05-16,4,5.0217803776,0
2018-05-17,5,0.39384412159999993,0
2018-05-18,3,1.0642030591999994,0
2018-05-19,2,-1.7642019839999998,0
2018-05-20,3,0.8981491712,0
2018-05-21,17,8.8997972992,0
2018-05-22,4,2.305749504000001,0
2018-05-23,8,5.7171699712,0
2018-05-24,10,2.2026114048,0
2018-05-25,16,1.5516992511999996,0
2018-05-26,5,6.8712112128,0
2018-05-27,6,-2.0320294912000003,0
2018-05-28,13,-1.784474624000001,0
2018-05-29,6,7.8090401792,0
2018-05-30,7,15.313266176,0
2018-05-31,14,-3.9272212479999995,0
2018-06-01,8,6.479204556799999,0
2018-06-02,5,-3.33906688,5
2018-06-03,2,0.20108247039999982,0
2018-06-04,21,1.3642809344,0
2018-06-05,10,5.3795357695999995,0
2018-06-06,17,3.579576832,0
2018-06-07,11,5.4568111104,0
2018-06-08,9,1.0409515008000003,0
2018-06-09,12,0.7773756416,0
2018-06-10,2,-1.8917159936000003,0
2018-06-11,3,-1.0765731840000006,0
2018-06-12,24,1.2081503232,0
2018-06-13,3,-1.0060567551999995,0
2018-06-14,1,0.3726513152000003,0
2018-06-15,12,-0.6149110783999994,0
2018-06-16,0,-0.35528581119999963,0
2018-06-17,0,-0.19211253759999974,0
2018-06-18,3,-0.11186565119999992,0
2018-06-19,3,-0.05938944000000003,0
2018-06-20,10,-0.049204223999999894,0
2018-06-21,4,-0.04186542079999994,0
2018-06-22,3,3.985612288,0
2018-06-23,1,-0.8124693503999998,0
2018-06-24,2,-0.3200000000000003,0
2018-06-25,3,6.808,0
2018-06-26,2,5.4656,0
2018-06-27,0,0.937856,0
2018-06-28,2,2.4222847999999995,0
2018-06-29,2,3.3210931199999996,0
2018-06-30,9,-1.935502848,0
2018-07-01,1,-0.06443100160000048,0
2018-07-02,9,4.0875033599999995,0
2018-07-03,5,0.3693685760000003,0
2018-07-04,4,0.7038252032000003,0
2018-07-05,0,5.8661005312,0
2018-07-06,4,7.9708715008,0
2018-07-07,1,-2.9931247616,0
2018-07-08,2,6.564310527999999,0
2018-07-09,6,3.493849088,0
2018-07-10,8,1.4861290495999997,0
2018-07-11,5,1.8126627839999996,0
2018-07-12,4,-2.0532891648000007,0
2018-07-13,7,1.7871921151999999,0
2018-07-14,7,-0.4742089727999994,0
2018-07-15,16,1.940775936,0
2018-07-16,2,7.775478784000001,0
2018-07-17,12,-1.5243031551999993,0
2018-07-18,6,0.6257181695999996,0
2018-07-19,5,0.7929493504,0
2018-07-20,2,1.8919056384,0
2018-07-21,4,0.759199744,0
2018-07-22,20,-1.1151711232000001,0
2018-07-23,6,2.3493262336,0
2018-07-24,2,4.9274462208,0
2018-07-25,0,1.2148690944000005,0
2018-07-26,17,2.5885433855999995,0
2018-07-27,5,3.4258481152,0
2018-07-28,2,-1.8441632768,0
2018-07-29,6,8.0265141248,0
2018-07-30,14,-1.4492996608,1
2018-07-31,11,-0.39615385600000064,0
2018-08-01,19,9.9040903168,0
2018-08-02,8,9.0817698816,0
2018-08-03,10,1.2289835008,0
2018-08-04,5,-2.852811161600001,0
2018-08-05,16,0.3937479679999991,0
2018-08-06,16,2.5090590720000003,0
2018-08-07,17,11.1973126144,0
2018-08-08,10,0.3981234175999999,0
2018-08-09,12,12.4248011776,0
2018-08-10,3,0.4760790016000014,0
2018-08-11,3,-2.193372364800001,0
2018-08-12,6,-1.9642833920000011,0
2018-08-13,5,6.711799296,0
2018-08-14,8,-0.5832921087999998,0
2018-08-15,14,-0.8123365375999998,0
2018-08-16,6,3.6547667968,0
2018-08-17,3,-0.815555481599999,0
2018-08-18,8,-1.1953935359999996,0
2018-08-19,2,4.355163136,0
2018-08-20,14,2.5697232896,0
2018-08-21,5,4.469336064,0
2018-08-22,5,2.9668630528,0
2018-08-23,3,-1.9843888128000002,0
2018-08-24,9,0.9485853695999997,0
2018-08-25,5,2.877377536,0
2018-08-26,15,-0.4600341504000003,0
2018-08-27,6,4.9941017599999995,0
2018-08-28,7,-1.8628019199999997,0
2018-08-29,4,1.0656907264,0
2018-08-30,1,7.9886437376,0
2018-08-31,16,0.6349486080000002,0
2018-09-01,2,-1.6861271040000005,0
2018-09-02,11,2.0388109311999996,0
2018-09-03,7,0.7367025664,0
2018-09-04,20,10.8897227776,0
2018-09-05,18,1.9268632576000004,0
2018-09-06,23,1.600797695999999,0
2018-09-07,16,0.8749837312,0
2018-09-08,6,0.16905431039999996,0
2018-09-09,2,1.5645221887999996,0
2018-09-10,20,0.5117578239999998,0
2018-09-11,14,14.6896078848,0
2018-09-12,6,2.988251955200001,0
2018-09-13,5,12.7215639552,0
2018-09-14,4,-1.8833433599999996,0
2018-09-15,2,4.007147622399999,0
2018-09-16,6,1.7904027647999996,0
2018-09-17,22,-1.8491680768000007,0
2018-09-18,25,-1.9253885952000007,0
2018-09-19,13,-1.3322979327999995,0
2018-09-20,8,1.9729104896000007,1
2018-09-21,6,0.7274493952000012,0
2018-09-22,0,3.8711602176000004,0
2018-09-23,11,8.4528155648,0
2018-09-24,6,0.2270492672000004,0
2018-09-25,13,8.139457536,0
2018-09-26,8,2.9871722495999995,0
2018-09-27,13,3.300682239999999,0
2018-09-28,17,12.304679424,0
2018-09-29,0,0.46428692479999967,0
2018-09-30,11,-1.2723908608000007,0
2018-10-01,9,3.6638919679999997,0
2018-10-02,25,4.28308736,0
2018-10-03,19,6.0675417088,0
2018-10-04,29,40.538107904,0
2018-10-05,17,-6.625859174399999,0
2018-10-06,8,-5.556538982400002,0
2018-10-07,9,-3.328557056000001,0
2018-10-08,13,0.7640919039999994,0
2018-10-09,11,1.7284047871999997,0
2018-10-10,32,4.6311182336000005,0
2018-10-11,16,2.0927342592000002,0
2018-10-12,5,4.334209638400003,0
2018-10-13,0,-2.9532102655999983,0
2018-10-14,3,1.7514921983999994,0
2018-10-15,8,10.58475264,0
2018-10-16,4,0.7432483840000002,0
2018-10-17,12,1.6016580607999993,0
2018-10-18,16,2.8249734144,0
2018-10-19,7,4.7304809472,0
2018-10-20,5,-2.657179136,0
2018-10-21,1,-1.4197552128000006,0
2018-10-22,5,1.0658570239999996,0
2018-10-23,12,6.8776373248,0
2018-10-24,5,14.684214067200001,0
2018-10-25,7,9.528936550400001,0
2018-10-26,16,8.148496998399999,0
2018-10-27,2,-2.018932736000001,0
2018-10-28,3,14.784368947199999,0
2018-10-29,12,31.43420416,0
2018-10-30,8,4.710217216,0
2018-10-31,12,5.029434163199998,0
2018-11-01,6,1.8956976127999985,0
2018-11-02,10,-3.957588684800001,0
2018-11-03,4,1.0270582783999989,0
2018-11-04,5,-2.6776512512000004,0
2018-11-05,14,5.4405244928,0
2018-11-06,12,5.506707148800002,0
2018-11-07,12,9.211839795200001,0
2018-11-08,9,10.567441408,0
2018-11-09,17,11.8060755968,1
2018-11-10,3,5.023250022399999,0
2018-11-11,17,14.776141619199999,0
2018-11-12,10,25.072024575999997,0
2018-11-13,13,3.9722740735999995,0
2018-11-14,10,5.120564428799998,0
2018-11-15,11,1.8906491903999987,0
2018-11-16,10,7.0116917247999995,0
2018-11-17,0,2.7420467199999994,0
2018-11-18,5,9.5711962112,0
2018-11-19,6,11.7690566656,0
2018-11-20,3,0.8890337280000011,0
2018-11-21,8,-0.3987217408000001,0
2018-11-22,3,1.9826499583999997,0
2018-11-23,2,-2.6673375232,0
2018-11-24,1,0.5935151103999994,0
2018-11-25,4,0.7465018368000003,0
2018-11-26,4,3.9865688064000007,0
2018-11-27,2,5.545607168000002,0
2018-11-28,10,11.102907596800001,0
2018-11-29,5,16.8009095168,0
2018-11-30,10,24.790905856000002,0
