,php/php-src,ruby/ruby,python/cpython
2015-03-14,11,7,8
2015-03-15,8,4,4
2015-03-16,28,6,9
2015-03-17,41,9,10
2015-03-18,51,19,28
2015-03-19,34,11,23
2015-03-20,32,10,26
2015-03-21,24,7,12
2015-03-22,17,11,17
2015-03-23,58,9,6
2015-03-24,15,12,35
2015-03-25,37,10,17
2015-03-26,9,6,5
2015-03-27,9,5,18
2015-03-28,5,4,11
2015-03-29,30,9,19
2015-03-30,29,9,35
2015-03-31,44,7,27
2015-04-01,47,8,23
2015-04-02,21,5,33
2015-04-03,3,5,17
2015-04-04,22,8,16
2015-04-05,8,3,4
2015-04-06,35,7,13
2015-04-07,8,5,15
2015-04-08,25,7,12
2015-04-09,8,13,10
2015-04-10,7,20,22
2015-04-11,14,19,11
2015-04-12,6,34,10
2015-04-13,15,9,55
2015-04-14,64,14,41
2015-04-15,47,8,12
2015-04-16,23,6,17
2015-04-17,21,5,3
2015-04-18,15,5,3
2015-04-19,16,3,14
2015-04-20,13,18,20
2015-04-21,22,3,8
2015-04-22,21,2,18
2015-04-23,7,11,11
2015-04-24,21,4,4
2015-04-25,7,9,4
2015-04-26,11,1,14
2015-04-27,13,0,4
2015-04-28,54,0,2
2015-04-29,10,4,4
2015-04-30,11,8,5
2015-05-01,2,9,0
2015-05-02,3,0,15
2015-05-03,0,10,22
2015-05-04,13,0,3
2015-05-05,31,2,5
2015-05-06,17,6,14
2015-05-07,20,4,7
2015-05-08,6,11,9
2015-05-09,3,0,12
2015-05-10,15,15,2
2015-05-11,4,3,17
2015-05-12,39,6,33
2015-05-13,31,7,39
2015-05-14,11,6,17
2015-05-15,15,6,6
2015-05-16,3,13,35
2015-05-17,10,9,13
2015-05-18,17,8,19
2015-05-19,11,10,14
2015-05-20,37,12,14
2015-05-21,28,18,15
2015-05-22,11,12,20
2015-05-23,25,8,35
2015-05-24,13,3,13
2015-05-25,20,4,8
2015-05-26,17,3,12
2015-05-27,10,12,17
2015-05-28,21,8,23
2015-05-29,24,11,13
2015-05-30,5,15,46
2015-05-31,22,14,25
2015-06-01,12,15,14
2015-06-02,9,19,32
2015-06-03,11,19,13
2015-06-04,10,18,11
2015-06-05,10,9,6
2015-06-06,2,8,3
2015-06-07,1,3,9
2015-06-08,37,0,23
2015-06-09,21,6,9
2015-06-10,46,15,8
2015-06-11,29,10,0
2015-06-12,10,19,14
2015-06-13,10,25,3
2015-06-14,14,21,3
2015-06-15,35,9,6
2015-06-16,16,9,1
2015-06-17,35,17,6
2015-06-18,30,24,0
2015-06-19,19,12,2
2015-06-20,22,4,2
2015-06-21,3,9,15
2015-06-22,27,8,3
2015-06-23,51,5,7
2015-06-24,17,17,20
2015-06-25,14,15,11
2015-06-26,18,9,3
2015-06-27,17,1,12
2015-06-28,18,9,11
2015-06-29,50,9,6
2015-06-30,13,11,8
2015-07-01,21,14,15
2015-07-02,41,21,16
2015-07-03,25,5,20
2015-07-04,3,9,20
2015-07-05,11,11,29
2015-07-06,25,14,16
2015-07-07,62,18,14
2015-07-08,23,4,6
2015-07-09,20,9,9
2015-07-10,23,11,6
2015-07-11,12,5,3
2015-07-12,18,3,0
2015-07-13,41,7,1
2015-07-14,14,17,7
2015-07-15,7,13,2
2015-07-16,10,13,8
2015-07-17,18,15,11
2015-07-18,11,6,14
2015-07-19,15,5,0
2015-07-20,28,7,14
2015-07-21,16,23,12
2015-07-22,14,20,26
2015-07-23,20,9,20
2015-07-24,19,11,11
2015-07-25,2,15,21
2015-07-26,15,8,9
2015-07-27,21,20,12
2015-07-28,24,3,14
2015-07-29,25,23,24
2015-07-30,10,12,15
2015-07-31,14,11,15
2015-08-01,8,6,15
2015-08-02,18,2,23
2015-08-03,9,3,17
2015-08-04,32,11,20
2015-08-05,8,11,36
2015-08-06,9,3,18
2015-08-07,31,8,6
2015-08-08,2,2,9
2015-08-09,33,3,18
2015-08-10,40,4,4
2015-08-11,31,13,4
2015-08-12,15,15,6
2015-08-13,27,9,10
2015-08-14,19,11,12
2015-08-15,10,6,8
2015-08-16,6,3,4
2015-08-17,16,5,19
2015-08-18,32,5,26
2015-08-19,31,8,14
2015-08-20,14,5,0
2015-08-21,12,11,1
2015-08-22,1,8,0
2015-08-23,16,0,2
2015-08-24,14,5,16
2015-08-25,6,2,17
2015-08-26,23,23,8
2015-08-27,11,12,15
2015-08-28,10,6,3
2015-08-29,8,5,5
2015-08-30,9,4,15
2015-08-31,3,2,5
2015-09-01,37,4,7
2015-09-02,29,8,29
2015-09-03,13,14,34
2015-09-04,18,8,34
2015-09-05,9,10,13
2015-09-06,9,6,24
2015-09-07,14,10,36
2015-09-08,8,14,19
2015-09-09,26,12,56
2015-09-10,10,8,41
2015-09-11,11,5,44
2015-09-12,3,19,24
2015-09-13,1,6,37
2015-09-14,17,3,4
2015-09-15,19,13,15
2015-09-16,10,14,3
2015-09-17,11,10,0
2015-09-18,11,4,39
2015-09-19,13,8,11
2015-09-20,21,2,14
2015-09-21,7,9,56
2015-09-22,46,3,18
2015-09-23,55,4,38
2015-09-24,24,8,22
2015-09-25,18,9,11
2015-09-26,0,7,19
2015-09-27,3,11,37
2015-09-28,8,10,30
2015-09-29,46,11,54
2015-09-30,28,3,16
2015-10-01,7,9,30
2015-10-02,23,6,19
2015-10-03,11,6,22
2015-10-04,18,20,8
2015-10-05,17,19,10
2015-10-06,22,15,22
2015-10-07,22,9,16
2015-10-08,18,10,15
2015-10-09,14,12,22
2015-10-10,17,9,25
2015-10-11,3,0,36
2015-10-12,20,9,21
2015-10-13,14,3,10
2015-10-14,13,9,29
2015-10-15,9,9,3
2015-10-16,7,5,8
2015-10-17,7,13,8
2015-10-18,36,34,6
2015-10-19,18,10,14
2015-10-20,13,5,14
2015-10-21,5,4,4
2015-10-22,8,24,10
2015-10-23,12,30,7
2015-10-24,8,11,10
2015-10-25,4,8,6
2015-10-26,12,11,5
2015-10-27,20,19,4
2015-10-28,9,18,9
2015-10-29,14,32,9
2015-10-30,11,23,15
2015-10-31,0,21,13
2015-11-01,3,4,6
2015-11-02,12,8,15
2015-11-03,1,7,4
2015-11-04,6,16,15
2015-11-05,28,8,10
2015-11-06,15,14,13
2015-11-07,23,9,16
2015-11-08,12,15,4
2015-11-09,25,13,19
2015-11-10,13,17,16
2015-11-11,25,10,2
2015-11-12,85,10,32
2015-11-13,9,16,17
2015-11-14,13,10,21
2015-11-15,14,3,0
2015-11-16,15,21,33
2015-11-17,23,24,13
2015-11-18,9,21,10
2015-11-19,10,15,10
2015-11-20,17,13,30
2015-11-21,8,14,20
2015-11-22,3,15,11
2015-11-23,33,9,19
2015-11-24,19,9,17
2015-11-25,31,8,19
2015-11-26,5,10,11
2015-11-27,12,5,0
2015-11-28,2,4,2
2015-11-29,8,6,3
2015-11-30,4,20,11
2015-12-01,11,18,7
2015-12-02,2,22,12
2015-12-03,24,7,5
2015-12-04,7,15,7
2015-12-05,3,10,25
2015-12-06,13,10,18
2015-12-07,13,18,11
2015-12-08,27,49,6
2015-12-09,57,34,7
2015-12-10,40,8,2
2015-12-11,22,18,13
2015-12-12,10,15,7
2015-12-13,14,37,17
2015-12-14,16,14,10
2015-12-15,14,22,8
2015-12-16,20,16,2
2015-12-17,28,8,27
2015-12-18,20,21,17
2015-12-19,17,12,5
2015-12-20,7,13,9
2015-12-21,12,11,10
2015-12-22,29,23,6
2015-12-23,35,7,0
2015-12-24,36,25,6
2015-12-25,2,15,4
2015-12-26,10,5,5
2015-12-27,7,32,10
2015-12-28,3,13,8
2015-12-29,6,14,16
2015-12-30,7,13,6
2015-12-31,3,8,0
2016-01-01,15,9,18
2016-01-02,9,5,9
2016-01-03,7,10,3
2016-01-04,17,13,3
2016-01-05,20,7,1
2016-01-06,22,2,15
2016-01-07,24,12,13
2016-01-08,9,14,8
2016-01-09,5,16,8
2016-01-10,2,8,5
2016-01-11,31,4,32
2016-01-12,29,17,9
2016-01-13,9,9,2
2016-01-14,20,8,11
2016-01-15,24,11,14
2016-01-16,0,9,27
2016-01-17,9,13,5
2016-01-18,31,8,14
2016-01-19,13,17,15
2016-01-20,15,5,16
2016-01-21,16,7,16
2016-01-22,7,15,23
2016-01-23,2,13,4
2016-01-24,9,8,3
2016-01-25,14,8,3
2016-01-26,10,8,6
2016-01-27,5,12,6
2016-01-28,15,2,22
2016-01-29,80,14,4
2016-01-30,10,3,15
2016-01-31,9,7,5
2016-02-01,14,9,6
2016-02-02,44,12,8
2016-02-03,16,4,4
2016-02-04,23,13,8
2016-02-05,13,6,2
2016-02-06,2,12,5
2016-02-07,4,12,5
2016-02-08,10,10,19
2016-02-09,11,17,3
2016-02-10,8,8,14
2016-02-11,12,2,9
2016-02-12,3,5,0
2016-02-13,13,6,5
2016-02-14,16,5,3
2016-02-15,59,14,5
2016-02-16,13,7,2
2016-02-17,9,16,0
2016-02-18,46,5,9
2016-02-19,2,9,8
2016-02-20,2,5,4
2016-02-21,2,5,11
2016-02-22,22,11,10
2016-02-23,6,6,3
2016-02-24,32,7,14
2016-02-25,2,9,9
2016-02-26,5,8,13
2016-02-27,2,7,4
2016-02-28,9,9,7
2016-02-29,36,8,1
2016-03-01,26,5,13
2016-03-02,39,5,22
2016-03-03,21,7,0
2016-03-04,3,12,6
2016-03-05,0,3,1
2016-03-06,2,5,15
2016-03-07,5,14,8
2016-03-08,3,12,22
2016-03-09,21,20,4
2016-03-10,28,9,1
2016-03-11,18,7,10
2016-03-12,0,3,9
2016-03-13,8,5,8
2016-03-14,7,10,21
2016-03-15,20,16,15
2016-03-16,14,15,9
2016-03-17,62,30,13
2016-03-18,16,20,17
2016-03-19,0,12,13
2016-03-20,15,8,10
2016-03-21,28,15,10
2016-03-22,9,8,28
2016-03-23,7,8,36
2016-03-24,5,17,19
2016-03-25,13,8,26
2016-03-26,9,6,4
2016-03-27,5,7,14
2016-03-28,4,11,3
2016-03-29,40,13,11
2016-03-30,24,8,13
2016-03-31,13,17,11
2016-04-01,6,4,10
2016-04-02,0,5,4
2016-04-03,13,1,8
2016-04-04,24,10,1
