,python/cpython,php/php-src,ruby/ruby
2006-03-17,29.468992634954688,25,0
2006-03-18,4.082767268573436,18,0
2006-03-19,-2.188362374957812,22,2
2006-03-20,23.171352738231253,25,2
2006-03-21,12.366419227493754,39,1
2006-03-22,10.573350822871877,17,1
2006-03-23,7.808099588150002,37,2
2006-03-24,22.155050826390628,22,1
2006-03-25,5.989647056570314,2,0
2006-03-26,9.058433916121878,22,1
2006-03-27,20.358983283609376,42,3
2006-03-28,20.319277132771877,18,2
2006-03-29,-4.302204080949998,12,3
2006-03-30,17.88346138165469,26,0
2006-03-31,30.76306146577344,6,2
2006-04-01,17.9804363099125,5,5
2006-04-02,5.21919078964375,8,0
2006-04-03,34.56039628040156,13,0
2006-04-04,26.230031735907815,6,2
