,grafana/grafana,getsentry/sentry,elastic/kibana
2015-08-06,4,38.5481184256,2
2015-08-07,4,14.949517619200002,14
2015-08-08,6,-5.318485913600004,12
2015-08-09,7,-2.7128879104000028,6
2015-08-10,18,37.179254886399995,15
2015-08-11,49,20.539935744,47
2015-08-12,5,22.992492236799997,21
2015-08-13,5,11.7179851776,24
2015-08-14,5,16.0150754304,18
2015-08-15,4,-12.0512515072,3
2015-08-16,5,-4.245685145600003,0
2015-08-17,14,17.573880627199998,8
2015-08-18,16,42.498627072000005,41
2015-08-19,4,7.890368716800003,33
2015-08-20,7,1.1276878848000003,4
2015-08-21,13,9.928311193599999,2
