,apache/airflow,PrefectHQ/prefect,orchest/orchest
2022-04-17,-2.2272286123015586,-2.3541218304000022,2
2022-04-18,1.4845832732671913,18.567931903999998,8
2022-04-19,16.503177066462502,-0.671398911999999,14
2022-04-20,5.122252234331251,36.0788093952,29
2022-04-21,10.615085962350001,34.391815987200005,15
2022-04-22,5.328910447392187,-15.476377702399994,26
2022-04-23,2.755084759790626,-12.788796416,0
2022-04-24,6.221880426325001,-10.5152008192,0
2022-04-25,54.062458481178126,28.958657740799996,8
2022-04-26,13.188994678453122,-6.208626892799998,20
2022-04-27,12.562471575610935,-2.124331724800001,31
2022-04-28,12.980876248978124,2.1338021888000025,16
2022-04-29,7.187827478009378,-0.8381292544000001,14
2022-04-30,9.814715831657816,-8.0289969152,0
2022-05-01,4.911885344634378,-4.432524697600002,1
2022-05-02,6.462945493195317,3.3179215871999994,33
2022-05-03,11.596142000837503,15.6808077312,45
2022-05-04,8.212519240175002,8.780524339200001,57
2022-05-05,0.7305656325000016,4.784509849600003,42
2022-05-06,6.640022740071877,-3.754072780799998,42
2022-05-07,6.567126038165627,-7.284015718400001,0
2022-05-08,5.625092746100002,-3.5343564800000014,0
2022-05-09,20.750383097356252,9.735026483199999,41
2022-05-10,6.3374481032703125,21.534921728,26
2022-05-11,13.992701124406251,28.053980979200002,23
2022-05-12,9.480513808273436,23.073406976,16
2022-05-13,2.688467638756251,-18.945450291199997,18
2022-05-14,-2.5716598435343734,-9.7230844928,0
2022-05-15,-0.7061103474640595,-5.871001497600002,0
2022-05-16,6.647491434301566,16.398599679999997,21
2022-05-17,9.199554055353127,39.468261376,22
2022-05-18,4.766243762767188,19.714690662400002,13
2022-05-19,12.086497527125001,17.796638105600003,25
2022-05-20,11.456352510185937,-16.640117145599994,24
2022-05-21,4.234521526439062,-17.26918912,0
2022-05-22,11.782295338534375,-8.652089753600004,27
2022-05-23,2.2408077294843753,25.209663385599995,38
2022-05-24,8.856480397089065,6.3108097024,42
2022-05-25,4.471361687790626,46.719614566400004,70
2022-05-26,9.761462258495314,27.549765734400005,22
2022-05-27,11.40235881502969,3.1537047552000104,43
2022-05-28,8.039164383528126,-28.503051468799995,0
2022-05-29,1.2003943133875006,-12.107931238400004,0
2022-05-30,4.952233781279689,-7.496616960000004,11
2022-05-31,11.944233753168753,44.657448448,26
2022-06-01,10.33523227039844,23.925810483200003,20
2022-06-02,17.133807650995312,23.897482137600008,40
2022-06-03,28.333189891060936,2.1294063616000045,17
2022-06-04,4.717986428599999,-21.047847935999997,4
2022-06-05,23.136408748825,-12.1135695872,2
2022-06-06,14.922647571292188,33.3501043712,38
2022-06-07,15.089473488746876,87.4424947712,36
2022-06-08,2.007932348779688,-22.368866508799996,37
2022-06-09,-0.7740853297062467,-11.723599564799997,8
2022-06-10,2.179428001720317,14.2217847808,8
2022-06-11,0.4894406327812546,-24.382885990400005,1
2022-06-12,12.995311039943754,-12.644385280000005,0
2022-06-13,12.220248098218752,5.226872115199999,8
2022-06-14,7.855693958717188,27.1390029824,1
2022-06-15,7.17844352771875,48.815173734400005,5
2022-06-16,5.385165856921875,-9.54657791999999,0
2022-06-17,6.702359824451563,47.4017057792,4
2022-06-18,0.6822118510640633,-31.9436416,1
2022-06-19,16.248555917023438,-17.900540825600004,1
2022-06-20,3.0021236659078134,3.2591448063999966,19
2022-06-21,7.666445232976564,59.08716646399999,7
2022-06-22,6.562494456289063,19.9739693056,10
2022-06-23,5.663446559448439,-10.235286118399998,5
2022-06-24,7.796059166765626,21.54507264,0
2022-06-25,6.656671548821876,-13.813175705599996,0
2022-06-26,0.6919167806296884,-5.2478727168000034,1
2022-06-27,5.304040755610939,10.8898484224,39
2022-06-28,22.134956701259377,47.469289984,7
2022-06-29,8.501154388378126,21.7137156096,19
2022-06-30,6.9229887125,34.296563507200005,5
2022-07-01,5.201480998051562,-15.260176383999998,17
2022-07-02,3.4970794958062514,-4.524882431999998,0
2022-07-03,-0.17527051874999788,-16.5374696448,0
2022-07-04,11.40413521437969,-13.543020236800002,12
2022-07-05,6.596164891282814,56.838025932799994,16
2022-07-06,19.651915039873437,74.18440581120001,26
2022-07-07,10.35384922045,-21.449881292799986,1
2022-07-08,6.6884629944125,12.213693030400002,17
2022-07-09,1.0940985180156253,-32.038216908799996,0
2022-07-10,-1.166520003381248,-15.797674598400008,8
2022-07-11,10.458950595003127,12.249548492799997,25
2022-07-12,18.678147184475,-9.6342301696,31
2022-07-13,7.464053107392187,-9.260465868799999,6
2022-07-14,3.954846068332812,8.264850227200002,17
2022-07-15,11.460117099490626,-7.1948691455999985,17
2022-07-16,4.073382636840626,-5.1415852032,0
2022-07-17,-1.3865388736718738,-0.6655290368000002,20
2022-07-18,10.411387909340627,36.7865201664,23
2022-07-19,11.652439382526564,112.119307776,31
2022-07-20,7.1453424499906255,17.766831718400013,28
2022-07-21,9.350968854823439,74.50440734720002,18
2022-07-22,12.280121845995312,0.5664504832000148,1
2022-07-23,-3.091242236220312,-48.977893888,0
2022-07-24,-1.8028594728624983,7.8934916095999945,18
2022-07-25,10.777629689232814,18.311783935999994,5
2022-07-26,10.886511018776565,107.1367926784,12
2022-07-27,10.41462502485,128.3328314368,0
2022-07-28,16.229178391840627,-87.10784030719998,6
2022-07-29,7.531336274703125,16.650433024,27
2022-07-30,-1.0318244256656248,-39.8054150144,0
2022-07-31,-1.998557188039061,-29.87006801920001,0
2022-08-01,4.690164232500003,35.52864972799999,8
2022-08-02,19.379350280062503,4.153658572799998,1
2022-08-03,6.791920161615625,13.939901849600005,12
2022-08-04,13.262630981579687,-0.13989160959999936,6
2022-08-05,19.788187285985938,27.3335681024,17
2022-08-06,8.877369966145313,-21.5289097216,0
2022-08-07,4.473427171073437,-14.780928204800002,0
2022-08-08,6.107970354928126,14.706742681599998,10
2022-08-09,9.214396875656252,22.540905984,13
2022-08-10,3.954845398956252,29.6387598336,25
2022-08-11,0.3763977890890646,19.372634521600006,13
2022-08-12,7.064760790140627,-16.003402752,4
2022-08-13,-1.2314677411843729,-1.3869548544000025,0
2022-08-14,2.5466921399703146,-11.904772608000002,0
2022-08-15,6.680176246657814,3.882628710399999,14
2022-08-16,13.378623170071876,17.4091716608,1
2022-08-17,10.552735409739062,14.414302003200003,1
2022-08-18,6.378729627209374,-6.236295679999998,7
2022-08-19,15.657230814451562,-0.8963540991999981,3
2022-08-20,-0.18942462099843738,-11.6064529408,0
2022-08-21,2.888307379160939,-5.271558553600002,0
2022-08-22,13.123667887901565,17.673030348799998,21
2022-08-23,14.224870729481252,27.3712929792,26
2022-08-24,5.657019320728125,11.637751808000004,24
2022-08-25,3.168706901507813,11.559321600000004,13
2022-08-26,14.685506279892188,-3.0109778944,1
2022-08-27,16.833575791645313,14.18516992,0
2022-08-28,3.1712697965562504,-14.425218867199998,19
2022-08-29,5.1832764710640635,11.630665011199998,18
2022-08-30,5.374467093335939,33.1752379392,10
2022-08-31,10.485805799445316,-10.142448537599996,4
2022-09-01,11.12581579974844,2.3401335808,10
2022-09-02,3.924050112832813,-5.571049881599999,6
2022-09-03,2.4782035510187512,16.6919793664,0
2022-09-04,1.8713547728265647,-10.001377382400001,0
2022-09-05,5.247706338171877,-5.035741184000001,9
2022-09-06,6.212033795623439,16.736297472,0
2022-09-07,19.082646699337502,-7.851583385599998,0
2022-09-08,16.738241525509373,8.8346684416,7
2022-09-09,12.231288098564061,-3.7930682368,6
2022-09-10,-2.6692959078625007,-7.442000179200001,1
2022-09-11,-0.19598890532968616,-3.6921994240000005,0
2022-09-12,0.2840787615078155,11.5576800256,50
2022-09-13,4.562839566246879,32.8555777024,544
2022-09-14,15.34292315687344,-4.817989631999996,38
2022-09-15,10.214966731384376,0.8328680448000014,29
2022-09-16,6.132038183932813,-3.4854299648,30
2022-09-17,-1.4841962802187503,-3.6629866496000005,1
2022-09-18,10.484075628909377,2.5364481023999987,2
2022-09-19,18.827207803932815,2.73615616,29
2022-09-20,9.609769028896874,0.2349368320000007,22
2022-09-21,19.813380168084375,12.8908238848,21
2022-09-22,10.77670264976875,14.407726080000002,27
2022-09-23,8.087012658935938,-8.938661171199998,16
2022-09-24,-2.5019019963578115,-7.306421862400001,0
2022-09-25,-0.24693985333905966,-3.7039072256000014,0
2022-09-26,12.205084857526566,8.5723962368,24
2022-09-27,21.243133607490627,-0.16048138239999865,64
2022-09-28,8.945587326292188,7.985845964800001,11
2022-09-29,1.5099523739234373,16.424374374400003,28
2022-09-30,5.426506828939063,0.2844894208000017,2
2022-10-01,3.6047452345234396,-9.886804479999999,3
2022-10-02,6.925275389053127,-3.133097984000001,0
2022-10-03,2.790434223932814,7.040368639999999,18
2022-10-04,3.090007290209377,-3.9551057919999995,23
2022-10-05,2.208339438371877,11.5249759232,12
2022-10-06,12.463111888684377,11.065171763200002,35
2022-10-07,-0.29561154304531234,-0.7428824063999979,41
2022-10-08,-1.4314573068046867,-8.1498632192,0
2022-10-09,-0.942487777131249,-3.5142825984000003,1
2022-10-10,22.33147152389375,1.8755322879999987,12
2022-10-11,2.201492730848437,-3.1306323968000003,25
2022-10-12,7.114287712242187,48.350327808,15
2022-10-13,3.9575967127578116,-7.0876046335999945,21
2022-10-14,7.1875233151375015,2.5699635200000017,17
2022-10-15,-2.0372183115343745,-11.394530099199997,0
2022-10-16,-0.16207024257187364,0.004165631999997643,0
2022-10-17,0.05350917375000164,5.8865177599999985,0
2022-10-18,7.178339206890627,24.747889152,4
2022-10-19,5.561618735345314,24.819514572800003,5
2022-10-20,0.5777081301796876,34.48857856000001,5
2022-10-21,9.987377932832812,-24.503006207999995,0
2022-10-22,12.27941330514375,-14.4459978752,0
2022-10-23,6.674583118426562,-7.688484352000003,0
2022-10-24,5.876399640734375,21.940090879999996,7
2022-10-25,12.937628176948438,-9.558516735999998,12
2022-10-26,21.228015494589062,15.8624781312,10
2022-10-27,12.984264458603125,-1.1667895295999973,0
2022-10-28,8.097921822467187,0.9596060671999993,0
2022-10-29,1.5163094917562505,-9.7482889216,0
2022-10-30,9.30636562363594,-4.129753497600001,0
2022-10-31,34.00505698985625,18.36153088,4
2022-11-01,10.461135329301563,3.6592501760000005,52
2022-11-02,1.3955680619781248,-0.6401678335999996,6
2022-11-03,1.5948069633359383,9.433896448,0
2022-11-04,1.2529183003718791,7.625773260800001,4
2022-11-05,1.8060673694515668,-11.375636582399999,0
2022-11-06,7.1269103869906285,-0.6775330816000009,0
2022-11-07,18.828114019882815,10.56396544,8
2022-11-08,2.506481222990625,-3.520110592,0
2022-11-09,4.455160207920313,11.3682132992,20
2022-11-10,16.88116245008125,13.4323872768,7
2022-11-11,8.839779234706251,7.992691404800002,21
2022-11-12,-2.960027162242187,-13.4875042816,3
2022-11-13,3.229047809043751,-3.497257062400001,0
2022-11-14,13.220945326465628,1.939018751999999,4
2022-11-15,1.285611238848439,-1.9632515072000007,0
2022-11-16,16.027579107401564,6.214803968,0
2022-11-17,22.003091814925,5.946412032000001,3
2022-11-18,6.811764479951562,-1.4534358015999986,17
2022-11-19,0.597390733129687,-5.4430659584,0
2022-11-20,-0.3975768991812485,-2.437137612800001,0
2022-11-21,5.2329409411718775,11.607855615999998,10
2022-11-22,2.99898378208594,12.789701734400001,14
2022-11-23,6.17507286489844,6.078767923200001,12
2022-11-24,14.041758411825,-4.060177510399999,5
2022-11-25,4.1555631202125,-6.496873472,12
2022-11-26,6.749948683429688,-3.1682881536000007,0
2022-11-27,3.838134140042188,-0.9939985408000012,0
2022-11-28,3.139768027575001,17.19604992,11
2022-11-29,6.326454022568751,3.1868119040000025,4
2022-11-30,9.099244947170314,10.969957273600002,7
2022-12-01,3.7403002556953133,25.106520268800004,4
2022-12-02,6.060589185212501,-16.564056780799998,4
2022-12-03,13.990441077065626,-7.504040140800001,0
2022-12-04,6.2354994751078126,-4.148495360000002,0
2022-12-05,22.556976617832813,1.165557247999998,20
2022-12-06,20.045233112206247,4.281023795199999,3
2022-12-07,4.439422499445312,-1.3406533631999995,34
2022-12-08,16.519368959040627,3.035197030400001,9
2022-12-09,7.800247724010939,-0.783911731199999,6
2022-12-10,2.321784378159377,-2.6396530688,0
2022-12-11,-0.9319419072874977,-0.8514651136000002,0
2022-12-12,7.815972086034378,9.55580416,5
2022-12-13,11.46921067928594,2.740495872000001,10
2022-12-14,5.9729296579765645,4.847929036800001,21
2022-12-15,5.379469146996875,5.880993177600001,10
2022-12-16,1.6780891368640636,-0.2532800511999991,5
2022-12-17,-0.8426255094062483,-4.7338157056,0
2022-12-18,4.768399373975002,-3.0009300992000005,0
2022-12-19,12.565914371253125,0.21954437119999914,7
2022-12-20,5.703665304771875,1.9292685311999995,43
2022-12-21,10.890786226171876,-0.8125534207999996,17
2022-12-22,10.45581187735625,7.9269165056,8
2022-12-23,5.291351525551563,-3.0406072319999993,8
2022-12-24,4.658035656400001,-2.6323424256,0
2022-12-25,0.8779594243406259,-1.2336772096000002,0
2022-12-26,0.35245317187031455,-0.7452960768000005,0
2022-12-27,5.646477020065627,2.467559936,18
2022-12-28,13.341473846621877,4.3875037184000005,12
2022-12-29,2.512102209259375,1.9288639488000006,3
2022-12-30,9.121367940329687,1.8741054464000007,14
2022-12-31,-1.2322444983421876,-3.2670929919999994,0
2023-01-01,0.6459711248531266,-1.2850523136000003,0
2023-01-02,5.894617863201564,0.22339839999999955,4
2023-01-03,8.554209505110938,5.04934912,11
2023-01-04,14.11406184756875,10.059733504,19
2023-01-05,11.290490968264063,3.6800024576000006,11
2023-01-06,10.109111975632812,10.7699796992,8
2023-01-07,-0.890105677101563,-6.251321343999999,2
2023-01-08,-1.892044670910936,-4.687465984000001,0
2023-01-09,7.755545522682815,4.590474239999999,9
2023-01-10,11.143447941318751,0.5773793279999992,12
2023-01-11,10.527914837092188,1.9538342911999997,9
2023-01-12,12.262767056390626,6.614250803200001,0
2023-01-13,11.91965740095625,-4.4303222783999985,12
2023-01-14,1.77667735279375,-3.362404352,0
2023-01-15,3.672589928501564,-1.7671382016000001,0
2023-01-16,7.9402976161781265,-1.0471163904000007,30
2023-01-17,-0.3656277808906232,1.2516060159999998,10
2023-01-18,15.292310269223439,3.6119117824,0
2023-01-19,8.123032466579687,4.357072384,9
2023-01-20,20.28974921554844,-1.8082428927999992,4
2023-01-21,6.114059460476562,-2.2142911487999997,0
2023-01-22,0.8959973443828133,-0.9815003136000002,0
2023-01-23,15.756562621726562,7.3851135999999995,0
2023-01-24,6.690460399628127,-1.6444211199999996,0
2023-01-25,10.062189624859377,13.897189376,0
2023-01-26,3.8889665274125007,5.572104806400001,1
2023-01-27,1.3588009249671895,0.21237811200000056,5
2023-01-28,0.9417299102453147,-6.2267145216,0
2023-01-29,8.32057225151719,-2.7268059136000007,0
2023-01-30,14.943276315078126,2.2750771199999993,0
2023-01-31,7.081164580575001,4.152425984,1
2023-02-01,4.340330885446875,5.755236761600001,0
2023-02-02,9.771844231687501,9.213389414400002,0
2023-02-03,6.427545903423439,-5.3631592447999985,0
2023-02-04,-1.3820761835640614,-4.3386297343999995,0
2023-02-05,-0.5497965241906235,-2.1399020544000007,0
2023-02-06,3.7966401009859396,4.650255359999999,0
2023-02-07,3.597415603375002,2.607071232,0
2023-02-08,2.606723102982814,3.1047077888000008,0
2023-02-09,0.7931715660312506,8.510407782400002,0
2023-02-10,4.0714537473109385,-4.0840289279999995,0
2023-02-11,8.900946993678126,-3.874751488,0
2023-02-12,10.392704505410936,-1.8390856704000007,0
2023-02-13,9.962462290698436,54.809533439999996,0
2023-02-14,5.675097051135937,-18.276076031999995,0
2023-02-15,6.870256612242187,-2.4046947327999995,0
2023-02-16,2.820617530257813,4.5254141952000015,0
2023-02-17,6.1858283575750015,-3.631323033600001,0
2023-02-18,6.026278617350001,-5.985155174400001,0
2023-02-19,4.953857602164064,-3.133293670400001,0
2023-02-20,26.026408013453125,-2.1724313600000005,0
2023-02-21,3.988302580881249,6.331260928,0
2023-02-22,11.10327993669375,-0.5463876607999989,0
2023-02-23,11.854358281321876,9.934656512,0
2023-02-24,5.633155842098439,0.44469155840000063,0
2023-02-25,7.110006575695314,-4.1781564416,0
2023-02-26,0.15936145183750172,-2.5420067840000002,0
2023-02-27,7.907839393603128,8.587686399999999,0
2023-02-28,7.55256377281094,-0.9833932799999996,0
2023-03-01,4.448367939868752,2.4554864640000003,0
2023-03-02,13.855834241243752,2.8874802176000003,0
2023-03-03,6.052452728012501,-2.5917740031999994,0
2023-03-04,12.450186894820312,-2.7807565824,0
2023-03-05,3.9970209832703123,-1.3917828096000002,0
2023-03-06,0.5698321980937511,8.1127314432,0
2023-03-07,8.18971876223594,4.7443174400000006,0
2023-03-08,5.742592020734377,-2.199474175999999,0
2023-03-09,11.831187281031252,0.8273527808000001,0
2023-03-10,8.271036820248437,-1.1300200448000002,0
2023-03-11,4.307988761034375,-2.2358665216,0
2023-03-12,1.7432762206921883,-1.1226331136000005,0
2023-03-13,8.195428807101564,4.24374016,0
2023-03-14,10.863848030701565,4.426365952,0
2023-03-15,17.420180817235938,-0.8584532991999994,0
2023-03-16,21.473903835515625,8.359940812800001,0
2023-03-17,4.543096051243749,-3.5517584383999985,0
2023-03-18,-1.3779193024249996,-2.8344640512000003,0
2023-03-19,-0.2756282290046852,-1.4188763136000002,0
2023-03-20,5.2354941551859415,4.0719487999999995,0
2023-03-21,15.027381908450003,5.31406592,1
2023-03-22,4.982323417937501,7.662308352,0
2023-03-23,-2.5344103620296865,11.5369432064,0
2023-03-24,5.4452768326406265,1.398151577600002,0
2023-03-25,-0.7366772980390608,-7.981651148799999,0
2023-03-26,-0.06333252885468577,-2.3512283136000005,0
2023-03-27,7.189221582646876,10.5122176,0
2023-03-28,2.604197667568751,-5.815037439999999,0
2023-03-29,6.767817390982813,3.8275072,1
2023-03-30,0.4437596652640625,9.338880921600001,0
2023-03-31,3.986574543462501,-5.703208857599999,0
2023-04-01,4.879182100140625,-0.7790188543999998,0
2023-04-02,1.703482922982813,-2.1148238848,0
2023-04-03,3.9578762144484383,4.042999807999999,10
2023-04-04,11.823837758339064,7.3965366272,1
2023-04-05,11.96440358265,15.9996855296,0
2023-04-06,1.5156726307312494,4.942541619200004,0
2023-04-07,11.22706924743125,6.569050214400001,0
2023-04-08,6.60111626485,-11.0528724992,0
2023-04-09,0.7037119579765636,-3.5358852096000017,0
2023-04-10,12.310542801987502,2.7710872575999987,0
