,facebook/react-native,flutter/flutter,NativeScript/NativeScript
2017-04-15,2,1.8274949161421876,0
2017-04-16,1,-0.6261050834953119,0
2017-04-17,5,8.88482351857344,0
2017-04-18,19,15.262491044334375,5
2017-04-19,19,7.279740133971875,5
2017-04-20,13,9.521739811246874,7
2017-04-21,12,13.324698139592186,6
2017-04-22,1,-1.1746384530156244,0
2017-04-23,1,-0.007585348671873771,0
2017-04-24,5,8.467027601840627,9
2017-04-25,15,2.9047040560578146,8
2017-04-26,15,9.178276040875001,2
2017-04-27,22,20.734261321732813,5
2017-04-28,24,3.4210100534531245,6
2017-04-29,1,-2.61537065618125,0
