,microsoft/vscode,nteract/nteract,nteract/hydrogen
2021-11-23,50,0.0,0
2021-11-24,41,0.0,0
2021-11-25,29,0.0,0
2021-11-26,37,0.0,0
2021-11-27,2,0.0,0
2021-11-28,8,0.0,0
2021-11-29,67,0.0,0
2021-11-30,32,0.0,0
2021-12-01,60,0.0,0
2021-12-02,27,0.0,0
2021-12-03,9,0.0,0
2021-12-04,0,0.0,0
2021-12-05,0,0.0,0
2021-12-06,43,0.0,0
2021-12-07,69,0.0,0
2021-12-08,76,0.0,0
2021-12-09,48,0.0,0
2021-12-10,42,0.0,0
2021-12-11,12,0.0,0
2021-12-12,0,0.0,0
