,apple/swift,JetBrains/kotlin,rust-lang/rust
2017-07-24,72,23,50
2017-07-25,56,7,63
2017-07-26,81,42,45
2017-07-27,44,24,44
2017-07-28,37,41,92
2017-07-29,10,0,26
2017-07-30,3,5,44
2017-07-31,41,40,70
2017-08-01,50,22,95
2017-08-02,47,35,58
2017-08-03,34,14,38
2017-08-04,42,14,43
2017-08-05,2,0,24
2017-08-06,11,0,21
2017-08-07,30,133,50
2017-08-08,41,28,42
2017-08-09,60,28,57
2017-08-10,30,119,47
2017-08-11,59,15,74
2017-08-12,10,0,39
2017-08-13,2,0,48
2017-08-14,46,12,48
2017-08-15,40,29,43
2017-08-16,46,30,54
