,vuejs/core,sveltejs/svelte,facebook/react
2019-10-13,-9.418365070654687,2,-0.3797141504000002
2019-10-14,17.66048802989375,0,2.73604608
2019-10-15,10.900778711132812,1,5.192191488000001
2019-10-16,10.152486217653125,11,4.3884097536
2019-10-17,-6.395619733804688,13,2.0958159872
2019-10-18,4.109060490031251,6,4.284877209599999
2019-10-19,-7.16356695975,9,1.885016576
2019-10-20,-1.6515684571687501,5,-1.9130411008000006
2019-10-21,14.129187670045312,4,1.9310310399999993
2019-10-22,-1.7722185263406267,2,0.6369597439999999
2019-10-23,5.502659616068749,5,0.7653741568000001
2019-10-24,1.807555397534374,9,-1.1575660543999997
2019-10-25,6.6310507107843755,7,-0.6724424703999999
2019-10-26,2.768739558165625,3,0.5562814464000003
2019-10-27,-5.710914021809375,18,-0.5119253503999996
2019-10-28,7.150647583970313,19,0.7274128384
2019-10-29,-0.9515762714796887,1,3.6341258240000003
2019-10-30,4.297355849965625,5,2.9863630848000002
2019-10-31,1.6303448461812495,3,1.7527498752000001
2019-11-01,3.0069286728140625,0,2.8090324991999998
2019-11-02,0.8663441291999998,2,-0.4088627200000001
2019-11-03,0.42911896531562466,6,-0.9353605120000004
2019-11-04,5.974816093404688,2,3.4139447296
2019-11-05,0.7021978373437499,2,1.7771822080000002
2019-11-06,2.417461385609375,28,2.7452425216
2019-11-07,3.37219168294375,3,1.5025403904
2019-11-08,1.0391236647937494,2,-0.37957621759999993
2019-11-09,3.55915793449375,17,1.0531703808
2019-11-10,-3.890900583957813,10,1.0190116863999998
2019-11-11,-1.910402709476562,12,4.0475933695999995
2019-11-12,-0.25704989757187513,6,0.4437457920000001
2019-11-13,-1.208082732923438,6,-0.21076981760000013
2019-11-14,4.274675654492187,11,2.1155601408
2019-11-15,2.9901100969937495,9,5.8541031424
2019-11-16,-0.37233089270781283,5,-2.0093868032
2019-11-17,-1.6312743335234376,8,2.0340857855999994
2019-11-18,2.1733227448703127,11,-0.2415413248
2019-11-19,0.6126289762499999,1,-0.9029675007999999
2019-11-20,-0.27620727926562494,2,-0.5720872960000001
2019-11-21,2.027285405517188,0,3.6180918271999998
2019-11-22,4.534780822421874,0,-1.0843275263999996
2019-11-23,1.4707990525078118,11,-0.5449444351999998
2019-11-24,0.7223839128046876,0,-0.35049441279999993
2019-11-25,5.042191877284376,2,0.8055101440000001
2019-11-26,2.9080386897031247,6,-0.35393976319999987
2019-11-27,1.7862249655203128,0,1.8258154495999999
2019-11-28,4.97453096051875,3,0.48429312
2019-11-29,2.079621093970313,3,0.5488491520000001
2019-11-30,-3.6681989727921875,10,-0.4514134016
2019-12-01,0.15002079479062536,0,-0.21562880000000015
2019-12-02,11.198748855521876,0,-0.1495987200000001
2019-12-03,-0.9707722120578133,0,3.885618688
2019-12-04,0.666301038026563,5,3.1077124096000004
2019-12-05,-1.9260524282249998,0,-1.186130944
2019-12-06,-1.8482274427890626,0,0.43174686719999966
2019-12-07,-1.1405025814562504,0,-0.5532570624
2019-12-08,-0.761097239396875,1,-0.3290133504000001
2019-12-09,8.46963505771875,16,3.7681408
2019-12-10,6.867763060581249,7,0.01697792000000009
2019-12-11,7.715798803410937,5,2.329206272
2019-12-12,-5.32229779374375,0,2.0001429504000003
2019-12-13,17.713327130303128,0,-0.08920412159999991
2019-12-14,-6.396690663232813,0,2.2658682879999996
2019-12-15,-0.38868026249999854,1,-1.0445205504000001
2019-12-16,-2.95506708875,0,2.4464563199999994
2019-12-17,10.210416461609375,0,10.010028032000001
2019-12-18,3.078427328248436,5,6.2573323264
