,getsentry/sentry,grafana/grafana,elastic/kibana
2016-04-28,6,24,20
2016-04-29,15,10,40
2016-04-30,9,5,0
2016-05-01,1,1,1
2016-05-02,36,26,6
2016-05-03,11,20,10
2016-05-04,16,12,20
2016-05-05,12,2,11
2016-05-06,14,3,22
2016-05-07,3,1,0
2016-05-08,0,0,0
2016-05-09,17,10,6
2016-05-10,26,26,27
2016-05-11,14,14,16
2016-05-12,9,11,16
2016-05-13,13,14,9
2016-05-14,2,2,0
2016-05-15,7,1,0
2016-05-16,2,21,7
2016-05-17,6,13,8
2016-05-18,64,23,13
2016-05-19,30,13,24
2016-05-20,23,22,22
2016-05-21,1,3,0
