,ceph/ceph,minio/minio,seaweedfs/seaweedfs
2024-09-25,49.0,-1.7206484789640626,1
2024-09-26,37.0,1.2548647432359377,2
2024-09-27,24.0,0.9275154912531249,5
2024-09-28,3.0,-0.13432945323125,0
2024-09-29,3.0,0.14126315448593751,5
2024-09-30,20.0,-0.7784065407312499,2
2024-10-01,20.0,1.5745685582359374,2
2024-10-02,9.0,3.103661581471875,1
2024-10-03,20.0,-0.6186926754312501,6
2024-10-04,26.0,2.03833090646875,1
2024-10-05,1.0,-0.42448339624687503,0
2024-10-06,3.0,-0.9565913169812499,1
2024-10-07,32.0,-0.5185653549984374,1
2024-10-08,15.0,-0.3543291607328125,0
2024-10-09,36.0,-0.2601866410312501,1
2024-10-10,57.0,3.790806195221875,4
2024-10-11,9.0,-0.35036305344687535,0
2024-10-12,5.0,-0.8001708372796874,0
2024-10-13,7.0,4.600373043535938,1
2024-10-14,23.0,-0.7337334132328128,3
2024-10-15,55.0,-0.9840434999999997,1
2024-10-16,29.0,-0.5253436999999999,1
2024-10-17,18.0,-0.3594224575,1
2024-10-18,25.0,0.7287721091874999,4
2024-10-19,21.0,-0.5163349321968751,0
2024-10-20,0.0,-0.23665064448281245,0
2024-10-21,23.0,-0.15784085757812522,0
2024-10-22,18.0,1.8760437170703124,6
2024-10-23,20.0,0.35669633676718737,1
2024-10-24,28.0,-0.5332808624999998,1
2024-10-25,18.0,0.7570427262500001,5
2024-10-26,5.0,1.544298283234375,0
2024-10-27,3.0,-0.8181864132328125,0
2024-10-28,14.0,-0.3457819749999998,2
2024-10-29,28.0,0.7796420900000001,2
2024-10-30,30.0,0.5392440427187499,2
2024-10-31,5.0,2.46923509426875,3
2024-11-01,9.0,-1.1436024119828125,1
2024-11-02,1.0,-0.4684537642656248,0
2024-11-03,7.0,-0.2937195967640625,2
2024-11-04,64.0,1.799344561034375,2
2024-11-05,17.0,0.26860111374999995,5
2024-11-06,15.0,1.385323421984375,3
2024-11-07,24.0,1.0896680487515624,2
2024-11-08,8.0,-1.0110385635296875,1
2024-11-09,2.0,-0.46935323969843734,1
2024-11-10,2.0,-0.2756069749999999,0
2024-11-11,19.0,2.79903909,0
2024-11-12,11.0,-0.056712932281250295,1
2024-11-13,23.0,0.2574801842687501,0
2024-11-14,8.0,0.3332486057359375,1
2024-11-15,3.0,-0.6439077599968751,3
2024-11-16,0.0,1.679009923534375,0
2024-11-17,1.0,-0.7992253375,0
2024-11-18,10.0,0.6399645662500002,2
2024-11-19,25.0,-0.5385885365468751,8
2024-11-20,4.0,-0.28419009271406254,1
2024-11-21,11.0,0.8326420962515625,13
2024-11-22,10.0,0.5838156450015624,0
2024-11-23,2.0,-0.48621821073281246,0
2024-11-24,2.0,-0.21953429603124996,2
2024-11-25,14.0,2.854213399784375,2
2024-11-26,25.0,0.014240533234374797,4
2024-11-27,7.0,-0.6815845257328124,1
2024-11-28,32.0,2.67426186375,1
2024-11-29,17.0,-0.11482149051562507,0
2024-11-30,0.0,-0.7737833799984374,0
2024-12-01,4.0,-0.39664625073281234,0
2024-12-02,12.0,0.7398598162500001,2
2024-12-03,37.0,1.504089325953125,0
2024-12-04,31.0,0.1388102060359374,2
2024-12-05,14.0,-0.6632360969828124,3
2024-12-06,12.0,-0.330749924046875,1
2024-12-07,4.0,-0.22617220646406258,0
2024-12-08,2.0,-0.1364672757328125,0
2024-12-09,66.0,-0.09523924875,0
2024-12-10,26.0,0.922927873234375,2
2024-12-11,20.0,3.635705879485937,2
2024-12-12,28.0,0.6519564567687497,3
2024-12-13,36.0,1.9069165867671878,5
2024-12-14,2.0,-1.3881625,0
2024-12-15,5.0,1.3756297500000003,1
2024-12-16,36.0,-1.0009868625,2
2024-12-17,44.0,0.49799127625000017,2
2024-12-18,29.0,0.353571713234375,3
2024-12-19,22.0,1.3298275847046874,0
2024-12-20,7.0,-0.9668994077125002,7
2024-12-21,1.0,0.5689787982375001,0
2024-12-22,3.0,-0.5675475371984375,0
2024-12-23,4.0,-0.27007954603125,0
2024-12-24,6.0,-0.188345462715625,1
2024-12-25,3.0,-0.12155821551562504,0
2024-12-26,8.0,-0.09709492749843757,0
2024-12-27,3.0,-0.0686177092640626,1
2024-12-28,2.0,-0.04612410021562505,0
2024-12-29,4.0,-0.015876716765625045,0
2024-12-30,5.0,-0.013583413232812524,0
