,ceph/ceph,minio/minio,seaweedfs/seaweedfs
2020-05-06,42.0,3.953783664154688,1.8668720128000003
2020-05-07,40.0,4.8571984379406254,3.6992611328000002
2020-05-08,35.0,4.7265311709562505,-0.6946859007999993
2020-05-09,17.0,1.6683733912109378,1.9628749823999998
2020-05-10,0.0,-0.07381912753281195,0.8335562751999999
2020-05-11,12.0,4.245933320662501,2.9677422591999996
2020-05-12,44.0,1.9743563051046882,-0.38919526400000004
2020-05-13,25.0,3.065874536951563,8.0510257152
2020-05-14,73.0,7.034914874814063,-2.3889722368
2020-05-15,51.0,5.609618394226563,2.8589682687999995
2020-05-16,3.0,2.529182655440625,1.4638837759999999
2020-05-17,4.0,0.7699979369875001,3.5808628736
2020-05-18,31.0,4.0610136106265635,12.1838568448
2020-05-19,41.0,4.880258943635939,-1.7616754687999996
2020-05-20,31.0,4.7021626632734375,-2.179549593600001
2020-05-21,22.0,5.637354532829688,0.6997180415999997
2020-05-22,43.0,5.4830081619812505,2.6647025664
2020-05-23,9.0,2.4045734286031255,-1.5951790080000001
2020-05-24,9.0,2.6797618251859383,-0.9307493376000002
2020-05-25,19.0,5.7919894075750005,3.3536217088
2020-05-26,21.0,3.5383717273500004,1.7168998400000013
2020-05-27,84.0,5.617432344226563,-0.26634792959999953
2020-05-28,34.0,6.450790045440625,3.2274926591999997
2020-05-29,49.0,4.285720269925,4.745117695999999
2020-05-30,1.0,1.401577256139063,-1.8534335487999998
2020-05-31,2.0,-1.2567953423140616,-0.9138006016000005
2020-06-01,20.0,2.2005481515437513,-0.5769292800000003
2020-06-02,69.0,4.113414829996876,2.567496192
2020-06-03,59.0,1.9167264934203132,-0.9448984575999997
2020-06-04,26.0,1.064455651210938,1.5179245567999997
2020-06-05,46.0,4.219125813123438,5.2844194816000005
2020-06-06,10.0,-0.9850445371312497,-1.5970036735999993
2020-06-07,1.0,0.45684465823750064,-0.7274241024000003
2020-06-08,32.0,2.543537041142188,1.5835135999999999
2020-06-09,44.0,4.3957945422031255,-0.70345216
2020-06-10,15.0,6.123273013564063,6.602763264
2020-06-11,26.0,3.8101408432734374,5.3101657088000005
2020-06-12,21.0,2.8645940851109373,-1.157535744
2020-06-13,4.0,1.94603596735,-0.25833697280000023
2020-06-14,12.0,2.059704753570313,-0.9668737024000001
2020-06-15,24.0,3.1262107857343757,0.42419455999999967
2020-06-16,30.0,2.031559889667188,0.36787097599999985
2020-06-17,63.0,11.091541441064063,5.3744366592
2020-06-18,53.0,0.2235732649609372,0.4068341760000005
2020-06-19,39.0,3.853005394670313,9.8130450432
2020-06-20,15.0,0.7885108590078125,5.174264115200001
2020-06-21,1.0,0.07347026205937612,2.1495781375999994
2020-06-22,40.0,6.295011680845313,-1.4382408704000005
2020-06-23,46.0,1.8077589515796881,2.441440767999999
2020-06-24,91.0,1.0128425208093756,3.1610290175999998
2020-06-25,67.0,1.1845902312046879,3.9023461376000004
2020-06-26,20.0,2.262030387287501,1.5935041535999996
2020-06-27,9.0,1.2782065748500004,3.8993027072
2020-06-28,9.0,1.353966077539063,6.564529049600001
2020-06-29,18.0,3.4074335706625005,-3.0716152832
2020-06-30,58.0,4.2237968426046875,2.457798655999999
2020-07-01,30.0,3.0373164257015626,0.1870294015999998
2020-07-02,24.0,3.0814348863609373,-1.4807074816
2020-07-03,32.0,3.067077055146875,3.079223296
2020-07-04,0.0,1.0442064383812504,0.5518135296000004
2020-07-05,46.0,1.2235976238609378,2.8221118464000003
2020-07-06,33.0,1.3027638213968755,1.5109072896000006
2020-07-07,36.0,1.3426955116156258,-1.3711886336
2020-07-08,95.0,3.3687481897781257,6.307251711999999
2020-07-09,38.0,4.202151150257813,-1.8898400255999996
2020-07-10,27.0,6.04687402779375,5.103552819199999
2020-07-11,17.0,8.76706142029375,6.214272512
2020-07-12,2.0,2.326373046324999,-0.5228461056000002
2020-07-13,54.0,3.698274751396875,6.359978291199999
2020-07-14,32.0,3.6990089763968754,1.4183578624000002
2020-07-15,34.0,2.695438571396876,3.8860889087999997
2020-07-16,86.0,4.786008974115626,6.601225216
2020-07-17,48.0,5.619007526028126,5.8558518271999995
2020-07-18,11.0,1.459546283710938,-3.4092856320000005
2020-07-19,10.0,2.786106304592188,-1.8429456384000005
2020-07-20,58.0,5.833517678828126,3.7667248127999997
2020-07-21,26.0,3.6036084935281254,11.137455923200001
2020-07-22,44.0,3.6830125622421876,2.3274508288
2020-07-23,29.0,3.705535970257813,1.0475966463999997
2020-07-24,22.0,4.715248300512501,6.5713540096
2020-07-25,8.0,1.6130698049250005,0.7858064384000008
2020-07-26,3.0,-0.12040202929843669,3.5400638463999994
2020-07-27,36.0,4.203168004079688,0.410175999999999
2020-07-28,47.0,4.943089104996876,0.9088972799999997
2020-07-29,49.0,-1.240100076579687,0.0751134720000004
2020-07-30,56.0,0.29421086599218804,9.4122620928
2020-07-31,41.0,2.413686707242188,-1.1244386303999994
2020-08-01,17.0,1.3045940079765632,8.0769455104
2020-08-02,7.0,0.3837976869875005,-3.1644297215999995
2020-08-03,36.0,3.534632073126563,5.4350577664
2020-08-04,31.0,5.297093154885937,-2.4377129984
2020-08-05,32.0,4.989258596726563,6.713786572799999
2020-08-06,41.0,0.8621311510343745,3.5154050048
2020-08-07,32.0,7.191059823234375,-1.4965449727999998
2020-08-08,2.0,0.6781048034171875,5.4220425216
2020-08-09,7.0,0.054249570110938006,4.651382579200001
2020-08-10,61.0,4.294261621912501,0.34293145599999963
2020-08-11,19.0,3.0082601429015634,0.053039615999999734
2020-08-12,21.0,0.9923495092625005,1.4179919871999997
2020-08-13,21.0,7.189317514190625,1.4449571840000002
2020-08-14,21.0,0.6919674137531251,2.4384386048000004
2020-08-15,12.0,3.0910726358031253,2.3214995456
2020-08-16,11.0,1.0129767949312503,16.2911712256
2020-08-17,42.0,1.2309839506625009,10.4309548032
2020-08-18,58.0,7.298801772385938,8.9314035712
2020-08-19,31.0,2.7303654927578127,13.7212059648
2020-08-20,35.0,7.909402368825,-3.547541196800001
2020-08-21,44.0,0.45026184830312443,-3.985641267200002
2020-08-22,22.0,2.9264402436812507,-1.5358241792000014
2020-08-23,1.0,0.9383336253656254,5.9415547904
2020-08-24,53.0,10.132354971325,2.8852557824000007
2020-08-25,28.0,2.332292298896875,-2.029993267199999
2020-08-26,41.0,5.676939393303125,8.131037696
2020-08-27,74.0,2.4690766364,-1.1610535935999984
2020-08-28,37.0,3.7169333302156256,-1.9543975936
2020-08-29,28.0,-1.3048593588546868,2.955418828799999
2020-08-30,15.0,-0.7701449871343738,3.4700897279999996
2020-08-31,53.0,4.434622005075001,20.107879833600002
2020-09-01,48.0,6.073662479256251,-0.45036779519999826
2020-09-02,45.0,2.7334516962921875,8.566271385599999
2020-09-03,83.0,3.931741551246875,6.6836560895999995
2020-09-04,22.0,4.8646537989359375,3.4979358719999993
2020-09-05,10.0,1.7543417747781251,-2.980581580800001
2020-09-06,32.0,-1.015771575179687,11.509501951999999
2020-09-07,26.0,0.37861793125000076,2.4636201984
2020-09-08,33.0,6.431795761171876,-3.8263516159999993
2020-09-09,45.0,2.877154698710938,2.7560102911999995
2020-09-10,55.0,9.976643973935937,22.583440384
2020-09-11,67.0,0.3123523097781242,7.543556403200001
2020-09-12,5.0,2.8975605204765627,5.2260535296
2020-09-13,9.0,0.9087726832375003,-4.182118195200001
2020-09-14,44.0,2.142821158642189,0.9479356415999991
2020-09-15,31.0,5.137518513234376,3.1057711104
2020-09-16,29.0,4.8285825338546875,5.022256947199999
2020-09-17,29.0,3.693288096435938,1.632394239999999
2020-09-18,50.0,9.751096704184375,0.028333568000000753
2020-09-19,16.0,-0.8505480639265626,0.592471552000001
2020-09-20,8.0,-1.0749198871343746,9.0665063424
2020-09-21,57.0,9.276501800075001,-0.2981182463999996
2020-09-22,42.0,2.4725918533812505,9.812509081599998
2020-09-23,44.0,6.737074574298438,7.280830566400001
2020-09-24,39.0,3.410829637940625,10.9139542016
2020-09-25,51.0,4.5859476484562505,10.8785440768
2020-09-26,6.0,1.5448430978984378,-4.788814848000001
2020-09-27,11.0,-0.17584281591093665,1.7959164927999982
2020-09-28,14.0,2.1897696349640636,2.8755053567999997
2020-09-29,26.0,3.119587234843751,-3.1768034304
2020-09-30,23.0,8.000990590078127,4.1351374847999995
2020-10-01,17.0,2.52090477948125,0.42980536320000073
2020-10-02,28.0,2.781815149634375,-0.05351485439999948
2020-10-03,6.0,1.8866525079765628,6.382469632000001
2020-10-04,17.0,0.02589271198750076,6.473296281600001
2020-10-05,17.0,1.3026052406265634,2.0240157696
2020-10-06,26.0,3.3224463109171882,-1.5190538240000002
2020-10-07,25.0,0.1390843740796881,-0.5895348224000005
2020-10-08,21.0,2.3772541877156255,7.795347968
2020-10-09,15.0,4.285834502614063,8.3589129216
2020-10-10,11.0,0.10330473654375016,11.4852635648
2020-10-11,2.0,-0.5953475704406248,-0.7656608768000002
2020-10-12,27.0,5.624795436876563,6.8097573888
2020-10-13,65.0,1.1347649739328127,1.1390577664000001
2020-10-14,30.0,4.323103059115625,3.9455836159999986
2020-10-15,21.0,3.0806283755906247,7.798645657599999
2020-10-16,10.0,4.088290714667187,0.9272713216000001
2020-10-17,6.0,2.9553426810640624,-1.2454649856
2020-10-18,2.0,-0.005080650695312272,0.6841465856000002
2020-10-19,30.0,1.312981194964063,5.935645696
2020-10-20,66.0,1.3278131669062507,1.1937142784000008
2020-10-21,26.0,0.3406199775031258,10.681284095999999
2020-10-22,42.0,1.4930463823500006,12.092729344
2020-10-23,35.0,-0.5478257959921871,-1.1484494847999995
2020-10-24,9.0,4.668967727278125,9.6530707456
2020-10-25,9.0,1.2724187640078126,17.467723264
2020-10-26,18.0,4.425883109340625,-1.7867987967999994
2020-10-27,17.0,2.172381616432812,3.587232972799998
2020-10-28,34.0,6.241335447646875,10.7008421888
2020-10-29,57.0,3.8520378394124997,2.459371622400001
2020-10-30,15.0,2.8706084589328125,22.360621772800002
2020-10-31,15.0,2.934338538678125,-1.0830214143999992
2020-11-01,30.0,-1.0513267700781246,3.6362625023999984
2020-11-02,27.0,4.333784842539064,-0.03453521919999947
2020-11-03,65.0,7.032711803600001,8.0444019712
2020-11-04,31.0,7.613717862023438,1.2485483519999994
2020-11-05,33.0,5.332741720032812,-1.8837138432000002
2020-11-06,25.0,1.3600311321703122,-2.7559889920000002
2020-11-07,10.0,-1.2420260497421869,2.230550732800001
2020-11-08,0.0,0.2129247752937512,0.904097075200001
2020-11-09,40.0,1.3304517586062514,3.3130299392000007
2020-11-10,28.0,5.325146002421876,-0.9929281535999999
2020-11-11,28.0,1.922631629445313,12.744182784
2020-11-12,34.0,8.081889951321875,14.407244083200002
2020-11-13,27.0,-0.439290702682813,4.8020852735999995
2020-11-14,14.0,1.152632580701563,-2.427211980800001
2020-11-15,20.0,1.2771977211421879,4.229588991999998
2020-11-16,60.0,0.3364594694843759,9.7995930624
2020-11-17,48.0,3.453703056432813,7.5360754688
2020-11-18,70.0,4.214611465584375,-0.7799869440000009
2020-11-19,30.0,3.0258381669875,-2.393138278400001
2020-11-20,67.0,12.059374904001562,0.6447734784000003
2020-11-21,6.0,1.1450638466609369,-0.1523484671999995
2020-11-22,15.0,-0.22966438356718744,0.33363763199999985
2020-11-23,32.0,2.1315901726468756,3.5694103552
2020-11-24,30.0,4.099869634412501,-1.9414975487999993
2020-11-25,38.0,5.910206114151563,2.937302220800001
2020-11-26,22.0,1.6235693272781253,10.556331827200001
2020-11-27,30.0,1.9004241465078129,-0.09497487359999957
2020-11-28,5.0,0.009410669403125627,4.989976473599999
2020-11-29,4.0,1.2658089942359385,-1.5525809152
2020-11-30,23.0,-0.6391607718734368,2.452308275199999
2020-12-01,101.0,5.586455889667189,1.1981755392
2020-12-02,69.0,5.083807216064063,5.344992768
2020-12-03,25.0,7.890818669960938,2.633690112
2020-12-04,47.0,1.492826491951562,-0.2802477055999999
2020-12-05,27.0,1.9087057820953126,0.3293448191999999
2020-12-06,19.0,-0.9691277631234371,-1.3485719552
2020-12-07,16.0,4.390329446432814,12.1665815552
2020-12-08,39.0,9.045129792428126,-1.1546819583999994
2020-12-09,51.0,3.42223208190625,2.1280564223999994
2020-12-10,54.0,5.612017452940625,3.1013147648
2020-12-11,75.0,1.47741244139375,0.9132649472000001
2020-12-12,25.0,3.817715549379688,5.283856384
2020-12-13,7.0,3.7813084408453133,9.6152394752
2020-12-14,39.0,0.7519935861421883,13.3400123392
2020-12-15,64.0,3.033106659921876,-3.2270888959999997
2020-12-16,37.0,3.9305572884140636,7.991464140799999
2020-12-17,63.0,1.8301317483125006,5.0136384512
2020-12-18,26.0,4.031027644960938,15.030770278399999
2020-12-19,14.0,2.898841049451563,-5.0184545279999995
2020-12-20,22.0,-0.03311012893593701,-2.2612042752000017
2020-12-21,19.0,2.270257479742188,3.6361541631999996
2020-12-22,18.0,4.218021513789063,10.1509824512
2020-12-23,19.0,4.023240774115625,8.7424084992
2020-12-24,31.0,1.9238423735281251,10.2891727872
2020-12-25,1.0,0.07558001702343775,-2.4998247423999995
2020-12-26,6.0,0.3402623298140631,-0.4369622016000001
2020-12-27,8.0,1.4547565015078132,0.2804271103999998
2020-12-28,7.0,0.44167387559062565,7.786040217599999
2020-12-29,5.0,2.554104914667188,-0.4522573824
2020-12-30,7.0,3.3932281085640628,3.4902562816
