,google/closure-compiler,microsoft/typescript,rescript-lang/rescript-compiler
2016-08-26,14,25,8.557843865599999
2016-08-27,0,7,0.8101462016000003
2016-08-28,3,0,-2.1384876032000015
2016-08-29,11,15,-0.985617920000001
2016-08-30,11,16,1.4321838079999993
2016-08-31,14,3,9.2643977216
2016-09-01,6,44,13.663561318400001
2016-09-02,6,41,0.9823551488
2016-09-03,0,10,-0.6042750976000004
2016-09-04,0,3,3.3988657151999995
2016-09-05,0,0,1.2649564159999995
2016-09-06,2,20,12.6379339776
2016-09-07,3,43,2.5488679936
