,swiftlang/swift,rust-lang/rust,golang/go
2012-08-19,-4.8107757568359375,0,0
2012-08-20,2.5348052978515625,10,10
2012-08-21,0.884124755859375,28,4
2012-08-22,6.6808624267578125,27,6
2012-08-23,9.71246337890625,41,9
2012-08-24,18.005828857421875,34,13
2012-08-25,-12.056427001953125,31,1
2012-08-26,8.464630126953125,14,2
2012-08-27,-5.232269287109375,28,3
2012-08-28,0.030731201171875,19,4
2012-08-29,0.3892669677734375,23,5
2012-08-30,-6.3328399658203125,20,5
2012-08-31,-3.6711883544921875,51,17
2012-09-01,-2.1393585205078125,12,10
2012-09-02,-1.4061737060546875,13,2
2012-09-03,7.17730712890625,14,2
2012-09-04,3.4025726318359375,35,8
2012-09-05,-5.3305206298828125,24,3
2012-09-06,0.2918701171875,21,8
2012-09-07,-1.912872314453125,27,12
2012-09-08,-0.7921600341796875,29,3
2012-09-09,-0.5078125,6,2
2012-09-10,-0.37109375,28,11
2012-09-11,1.711669921875,14,11
2012-09-12,7.7669677734375,28,10
2012-09-13,6.1304931640625,29,12
2012-09-14,-5.77618408203125,13,9
2012-09-15,-2.537445068359375,19,0
2012-09-16,-1.21875,8,3
2012-09-17,2.220703125,5,14
2012-09-18,8.943359375,25,22
2012-09-19,4.70086669921875,29,10
2012-09-20,-2.39990234375,43,9
2012-09-21,3.0619964599609375,6,10
2012-09-22,-3.9573211669921875,15,6
2012-09-23,-3.1154022216796875,11,7
2012-09-24,-0.52001953125,13,31
2012-09-25,-1.516326904296875,27,8
2012-09-26,-0.8784027099609375,49,19
2012-09-27,3.3741607666015625,44,9
2012-09-28,-1.3944549560546875,47,8
2012-09-29,-1.2188568115234375,21,2
2012-09-30,-0.50897216796875,5,3
2012-10-01,12.743316650390625,23,9
2012-10-02,2.338470458984375,35,4
2012-10-03,-1.2452850341796875,15,9
2012-10-04,1.4775390625,49,8
2012-10-05,2.2362060546875,32,8
2012-10-06,-4.326263427734375,25,12
2012-10-07,-2.4689178466796875,13,34
2012-10-08,7.67236328125,21,13
2012-10-09,0.582244873046875,11,15
2012-10-10,5.1812591552734375,18,18
2012-10-11,8.256271362304688,76,11
2012-10-12,3.2570343017578125,41,9
2012-10-13,-8.6536865234375,24,1
2012-10-14,-2.8912200927734375,1,1
2012-10-15,-1.5758514404296875,10,3
2012-10-16,7.974945068359375,4,12
2012-10-17,-6.2275238037109375,25,10
2012-10-18,0.916412353515625,22,5
2012-10-19,10.27313232421875,10,6
2012-10-20,-1.6634368896484375,3,4
2012-10-21,-5.2774810791015625,19,11
2012-10-22,-1.9248809814453125,18,15
2012-10-23,8.850021362304688,32,1
2012-10-24,-1.7931976318359375,12,3
2012-10-25,1.161895751953125,25,4
2012-10-26,-0.996795654296875,2,6
2012-10-27,-1.0652313232421875,7,1
2012-10-28,2.6624298095703125,4,2
2012-10-29,3.487274169921875,6,11
2012-10-30,3.2529296875,13,14
2012-10-31,-3.64556884765625,7,15
2012-11-01,-1.991058349609375,9,32
2012-11-02,2.141387939453125,11,11
2012-11-03,0.0175018310546875,9,0
2012-11-04,9.357589721679688,12,3
2012-11-05,-4.0828857421875,12,2
2012-11-06,-3.6872100830078125,1,14
2012-11-07,15.414596557617188,12,20
2012-11-08,-9.44989013671875,4,15
2012-11-09,-1.731201171875,6,6
2012-11-10,-2.0022430419921875,0,3
2012-11-11,5.873138427734375,1,0
2012-11-12,4.7344818115234375,1,13
2012-11-13,1.067108154296875,26,12
2012-11-14,8.603500366210938,14,11
2012-11-15,2.045989990234375,19,8
2012-11-16,12.567947387695312,33,7
2012-11-17,2.573822021484375,10,9
2012-11-18,-12.359054565429688,23,2
2012-11-19,-4.505218505859375,11,7
2012-11-20,-2.7151947021484375,8,5
2012-11-21,-1.8402252197265625,21,9
2012-11-22,-1.3050689697265625,0,0
2012-11-23,-0.9632568359375,7,2
2012-11-24,-0.6527557373046875,11,7
2012-11-25,-0.4385833740234375,6,7
2012-11-26,13.825439453125,7,27
2012-11-27,16.0,11,17
2012-11-28,-5.25,14,4
2012-11-29,2.25,34,6
2012-11-30,2.015625,18,10
2012-12-01,-7.03125,11,5
2012-12-02,-3.603515625,1,0
2012-12-03,10.943359375,3,6
2012-12-04,6.05548095703125,8,10
2012-12-05,7.274658203125,8,7
2012-12-06,-0.8117218017578125,32,17
2012-12-07,17.59234619140625,36,2
2012-12-08,-14.095977783203125,17,2
2012-12-09,-6.9981689453125,5,4
2012-12-10,4.5354766845703125,9,10
2012-12-11,2.712615966796875,21,19
2012-12-12,8.819900512695312,12,13
2012-12-13,9.18670654296875,17,16
2012-12-14,2.2989349365234375,35,6
2012-12-15,-4.5921478271484375,15,2
2012-12-16,-5.6190032958984375,13,2
2012-12-17,2.9350433349609375,23,24
2012-12-18,4.375244140625,29,8
2012-12-19,6.689422607421875,15,4
2012-12-20,1.3310089111328125,12,7
2012-12-21,6.1846923828125,37,12
2012-12-22,-1.70404052734375,11,27
2012-12-23,-8.12841796875,18,2
2012-12-24,-4.109954833984375,8,5
2012-12-25,-2.3254547119140625,21,1
2012-12-26,-1.609710693359375,0,2
2012-12-27,-1.1503753662109375,8,2
2012-12-28,1.1890106201171875,15,8
2012-12-29,-1.52203369140625,12,3
2012-12-30,14.42840576171875,12,3
2012-12-31,-5.7471923828125,2,0
2013-01-01,-2.9640350341796875,5,2
2013-01-02,10.7578125,6,18
2013-01-03,5.248046875,8,5
2013-01-04,2.9794921875,4,7
2013-01-05,-0.13848876953125,7,1
2013-01-06,-4.898284912109375,5,9
2013-01-07,0.287017822265625,20,16
2013-01-08,2.0562591552734375,25,7
2013-01-09,2.300445556640625,25,15
2013-01-10,6.6270751953125,22,6
2013-01-11,8.90972900390625,27,18
2013-01-12,-10.226104736328125,16,7
2013-01-13,-4.1515045166015625,24,3
2013-01-14,4.85137939453125,21,12
2013-01-15,-0.869110107421875,19,2
2013-01-16,7.1400146484375,11,2
2013-01-17,-1.1639404296875,3,12
2013-01-18,7.5736541748046875,35,27
2013-01-19,-2.654754638671875,1,5
2013-01-20,-0.8811798095703125,24,3
2013-01-21,0.1966094970703125,11,6
2013-01-22,9.446441650390625,23,16
2013-01-23,1.0436248779296875,51,14
2013-01-24,0.027191162109375,45,9
2013-01-25,2.0118865966796875,36,2
2013-01-26,2.75653076171875,23,3
2013-01-27,-5.8019256591796875,1,1
2013-01-28,0.10296630859375,25,14
2013-01-29,5.0040130615234375,44,15
2013-01-30,1.6752471923828125,41,28
2013-01-31,-0.323699951171875,40,23
2013-02-01,7.662628173828125,45,13
2013-02-02,-4.618194580078125,17,12
2013-02-03,-0.9019622802734375,28,17
2013-02-04,-4.149932861328125,22,19
2013-02-05,9.194854736328125,21,14
2013-02-06,10.324859619140625,23,6
2013-02-07,-5.7068328857421875,23,6
2013-02-08,5.12078857421875,39,20
2013-02-09,-6.99932861328125,22,8
2013-02-10,1.5890045166015625,22,4
2013-02-11,-3.29425048828125,13,13
2013-02-12,0.67657470703125,15,10
2013-02-13,8.202178955078125,40,14
2013-02-14,1.1911163330078125,25,29
2013-02-15,0.8130340576171875,44,29
2013-02-16,-3.6492462158203125,41,3
2013-02-17,-2.1208953857421875,22,2
2013-02-18,3.0452117919921875,17,7
2013-02-19,2.4162445068359375,51,19
2013-02-20,13.651473999023438,7,25
2013-02-21,1.3945465087890625,30,24
2013-02-22,-1.2262115478515625,21,23
2013-02-23,-4.227752685546875,9,8
2013-02-24,-0.3383941650390625,4,10
2013-02-25,8.925537109375,14,22
2013-02-26,-3.3703155517578125,56,22
2013-02-27,9.619827270507812,34,29
2013-02-28,-5.834320068359375,27,31
2013-03-01,5.651397705078125,21,35
2013-03-02,3.14569091796875,33,14
2013-03-03,-7.305267333984375,30,6
2013-03-04,1.4739837646484375,21,19
2013-03-05,-0.453582763671875,26,12
2013-03-06,14.051010131835938,34,22
2013-03-07,3.3066864013671875,50,19
2013-03-08,5.6584930419921875,34,11
2013-03-09,-9.553375244140625,9,8
2013-03-10,-5.0701751708984375,16,8
2013-03-11,2.4152374267578125,42,37
2013-03-12,2.8572235107421875,40,39
2013-03-13,-1.3246917724609375,15,14
2013-03-14,1.9248046875,29,21
2013-03-15,10.188690185546875,20,31
2013-03-16,-3.304595947265625,22,2
2013-03-17,-2.90093994140625,4,2
2013-03-18,19.222808837890625,17,11
2013-03-19,2.739715576171875,37,21
2013-03-20,-3.0407257080078125,32,17
2013-03-21,3.2482147216796875,33,22
2013-03-22,-2.5924072265625,51,27
2013-03-23,-7.2364501953125,17,6
2013-03-24,-3.1762847900390625,7,4
2013-03-25,6.044189453125,19,19
2013-03-26,-4.3777923583984375,58,21
2013-03-27,4.4570770263671875,63,22
2013-03-28,13.245697021484375,31,14
2013-03-29,-2.6180877685546875,49,17
2013-03-30,0.832122802734375,17,13
2013-03-31,-6.6662139892578125,13,6
2013-04-01,7.4560546875,17,11
2013-04-02,0.430908203125,10,17
2013-04-03,7.136444091796875,27,27
2013-04-04,-7.7754058837890625,21,19
2013-04-05,4.4418792724609375,19,4
2013-04-06,3.085601806640625,16,3
2013-04-07,-3.6588134765625,10,15
2013-04-08,3.0885009765625,23,13
2013-04-09,5.71234130859375,15,11
2013-04-10,12.43646240234375,47,5
2013-04-11,7.3974761962890625,24,7
2013-04-12,7.9886322021484375,25,9
2013-04-13,-7.6932830810546875,23,3
2013-04-14,-5.479034423828125,16,1
2013-04-15,4.8210296630859375,24,6
2013-04-16,0.3819732666015625,23,5
2013-04-17,19.008132934570312,7,4
2013-04-18,11.157211303710938,56,7
2013-04-19,-7.47515869140625,50,5
2013-04-20,-8.5570068359375,45,2
2013-04-21,11.814422607421875,16,4
2013-04-22,-5.08349609375,29,6
2013-04-23,-6.745758056640625,39,8
2013-04-24,9.081008911132812,32,2
2013-04-25,10.249496459960938,26,5
2013-04-26,-0.6435699462890625,19,2
2013-04-27,-5.08856201171875,13,1
2013-04-28,-0.13006591796875,40,1
2013-04-29,4.311126708984375,44,4
2013-04-30,4.5639495849609375,54,13
2013-05-01,5.34844970703125,40,6
2013-05-02,-5.043975830078125,55,3
2013-05-03,-3.055694580078125,46,5
2013-05-04,-2.124725341796875,20,1
2013-05-05,1.1248321533203125,16,0
2013-05-06,25.6295166015625,26,8
2013-05-07,-9.870285034179688,56,3
2013-05-08,12.555984497070312,30,6
2013-05-09,10.955734252929688,65,0
2013-05-10,0.7607269287109375,35,0
2013-05-11,-14.799957275390625,26,0
2013-05-12,-5.602935791015625,21,0
2013-05-13,7.5990753173828125,34,3
2013-05-14,-5.8774871826171875,68,15
2013-05-15,-1.13720703125,70,19
2013-05-16,17.439224243164062,28,5
2013-05-17,9.723861694335938,38,8
2013-05-18,-11.699813842773438,38,5
2013-05-19,-5.156341552734375,20,2
2013-05-20,18.62939453125,64,14
2013-05-21,1.016143798828125,36,11
2013-05-22,8.843551635742188,22,21
2013-05-23,-4.09674072265625,29,8
2013-05-24,3.0146026611328125,37,13
2013-05-25,18.265579223632812,16,2
2013-05-26,-8.66064453125,21,0
2013-05-27,-10.062423706054688,25,6
2013-05-28,-0.2784271240234375,36,9
2013-05-29,19.311065673828125,36,11
2013-05-30,3.786590576171875,47,8
2013-05-31,-1.4033203125,30,9
2013-06-01,-8.61181640625,36,8
2013-06-02,-6.1289215087890625,21,8
2013-06-03,3.8207550048828125,14,10
2013-06-04,1.5697021484375,15,14
2013-06-05,4.2834930419921875,37,10
2013-06-06,7.6508636474609375,38,5
2013-06-07,7.7465667724609375,30,3
2013-06-08,0.6093292236328125,41,0
2013-06-09,-6.5941925048828125,13,8
2013-06-10,0.1015472412109375,40,17
2013-06-11,5.164703369140625,28,9
2013-06-12,-8.136764526367188,43,13
2013-06-13,-0.0798492431640625,35,11
2013-06-14,3.60662841796875,30,6
2013-06-15,5.8404388427734375,43,3
2013-06-16,-0.4173583984375,47,0
2013-06-17,10.053848266601562,43,12
2013-06-18,5.7825927734375,12,8
2013-06-19,12.67041015625,19,3
2013-06-20,2.1138763427734375,33,8
2013-06-21,10.805938720703125,23,6
2013-06-22,-11.757675170898438,25,2
2013-06-23,-4.2863006591796875,42,1
2013-06-24,10.030532836914062,32,13
2013-06-25,-1.0045928955078125,43,12
2013-06-26,7.004638671875,56,11
2013-06-27,13.41162109375,45,16
2013-06-28,9.36334228515625,58,10
2013-06-29,-14.429931640625,43,0
2013-06-30,7.7546539306640625,35,1
2013-07-01,27.07659912109375,28,7
2013-07-02,-18.006118774414062,25,12
2013-07-03,-0.6327056884765625,22,6
2013-07-04,3.0089874267578125,18,1
2013-07-05,15.096694946289062,15,5
2013-07-06,-9.37103271484375,23,0
2013-07-07,-10.825363159179688,29,1
2013-07-08,21.274642944335938,53,1
2013-07-09,1.9524688720703125,32,5
2013-07-10,15.667755126953125,25,8
2013-07-11,20.879226684570312,63,12
2013-07-12,3.6864471435546875,21,19
2013-07-13,-12.5653076171875,23,3
2013-07-14,-15.047164916992188,29,2
2013-07-15,13.254348754882812,15,8
2013-07-16,18.67230224609375,27,20
