,JuliaLang/julia,rust-lang/rust,python/cpython
2012-06-12,2,2.9990196223999988,5
2012-06-13,3,23.376128,6
2012-06-14,9,11.753683763200002,8
2012-06-15,2,36.134240870400006,25
2012-06-16,7,0.4016891904000026,16
2012-06-17,25,-7.950499635200002,28
2012-06-18,27,3.9140891647999982,13
2012-06-19,43,11.0424773632,7
2012-06-20,18,8.836946227199999,12
2012-06-21,20,47.641322496,26
2012-06-22,10,3.7412567040000013,38
2012-06-23,8,-6.0254788608,66
2012-06-24,11,-3.1592592384000007,95
2012-06-25,5,19.89905152,27
2012-06-26,12,24.613689139199998,26
2012-06-27,22,2.7911198719999994,16
2012-06-28,16,16.336620851199996,14
2012-06-29,27,42.939270553600004,23
2012-06-30,20,-0.14472959999999802,34
2012-07-01,33,-7.840371097600004,14
2012-07-02,13,15.161279999999996,9
2012-07-03,18,21.9186448384,20
2012-07-04,11,13.470769664000002,3
2012-07-05,13,12.8358130688,5
2012-07-06,20,40.1379513344,7
2012-07-07,8,0.670211584000004,26
2012-07-08,18,16.345091276799998,33
2012-07-09,17,24.898846617599997,29
2012-07-10,14,37.8281499648,8
2012-07-11,11,23.788660019199998,11
2012-07-12,17,4.0947352575999965,8
2012-07-13,17,29.918200831999997,21
2012-07-14,7,16.8391696384,9
2012-07-15,4,-11.2254137344,23
2012-07-16,15,0.052866867199997,21
2012-07-17,5,5.308121804800001,17
2012-07-18,12,19.524133171200003,13
2012-07-19,4,8.239830835200003,12
2012-07-20,7,5.544722739199999,23
2012-07-21,19,-5.174797516799998,20
2012-07-22,11,-5.337059225599999,14
2012-07-23,14,16.7354251264,21
2012-07-24,7,36.851611648,9
2012-07-25,6,37.127943168,13
2012-07-26,6,10.5179254784,6
2012-07-27,16,10.206304460799998,8
2012-07-28,12,2.5089665024,11
2012-07-29,12,-8.271227392000002,16
2012-07-30,7,12.196755148799998,20
2012-07-31,9,27.194649599999998,15
2012-08-01,16,18.225655296000003,16
2012-08-02,15,7.793758924800002,11
2012-08-03,11,43.6292675584,19
2012-08-04,14,-8.388171366399998,17
2012-08-05,9,-5.654628147200004,24
2012-08-06,12,14.321272422399996,9
2012-08-07,18,34.2941326336,4
2012-08-08,29,17.235860172800002,6
2012-08-09,4,13.703563776,16
2012-08-10,16,9.508947968,8
2012-08-11,12,1.727491584000001,20
2012-08-12,6,-3.0808062976000006,27
2012-08-13,14,17.613978828799997,16
2012-08-14,8,38.9541668864,25
2012-08-15,9,19.236574105600003,26
2012-08-16,6,11.7857758208,8
2012-08-17,30,15.4034036736,12
2012-08-18,16,-2.5334862848000004,22
2012-08-19,12,-8.909345484800003,13
2012-08-20,17,4.478924492799997,29
2012-08-21,4,21.988081049599998,12
2012-08-22,7,17.452460134400003,7
2012-08-23,5,30.5248278528,12
2012-08-24,16,20.483725414400002,38
2012-08-25,9,17.5315137536,14
2012-08-26,2,0.7924850687999978,1
2012-08-27,7,18.154960896,7
2012-08-28,18,7.433221119999999,19
2012-08-29,16,12.556024319999999,10
2012-08-30,10,9.147799244800002,8
2012-08-31,6,40.8143260672,10
2012-09-01,3,-4.068565094399997,15
2012-09-02,6,2.6230585343999984,13
2012-09-03,13,5.2825988096,10
2012-09-04,9,26.9907830784,0
2012-09-05,6,12.130065100800001,7
2012-09-06,23,10.0365297664,12
2012-09-07,9,16.7146743808,8
2012-09-08,7,17.782640640000004,19
2012-09-09,6,-5.982799974399999,21
2012-09-10,20,20.576881459199996,54
2012-09-11,7,3.6382880767999985,20
2012-09-12,17,19.4947410944,21
2012-09-13,18,18.305084928,4
2012-09-14,13,1.5431209983999992,5
2012-09-15,8,10.286819737599998,9
2012-09-16,6,-0.9577868287999998,0
2012-09-17,7,-1.6412967936000014,6
2012-09-18,6,19.9840034816,4
2012-09-19,11,20.6286788608,6
2012-09-20,13,32.8721398784,25
2012-09-21,19,-7.866868019199998,20
2012-09-22,12,6.9666305023999975,8
2012-09-23,3,3.1701741568,20
2012-09-24,2,6.179283046399999,20
2012-09-25,13,20.3130554368,39
2012-09-26,3,39.583431168000004,5
2012-09-27,10,29.083960832000002,5
2012-09-28,1,30.8780289024,29
2012-09-29,2,3.3877060607999994,59
2012-09-30,1,-8.150272102400004,59
2012-10-01,17,14.217405951999996,43
2012-10-02,17,24.506980249599998,24
2012-10-03,7,1.7353617408000002,19
2012-10-04,3,38.645144371200004,38
2012-10-05,14,15.950901862400002,27
2012-10-06,27,10.5141929984,53
2012-10-07,3,0.24754257919999745,36
2012-10-08,9,11.396442521599997,9
2012-10-09,16,0.9414046719999973,32
2012-10-10,9,9.7935710208,24
2012-10-11,21,67.301426176,20
2012-10-12,18,20.850018816000006,29
2012-10-13,5,6.189996646399997,12
2012-10-14,7,-13.021460172800003,6
2012-10-15,6,1.8198000639999972,1
2012-10-16,17,-3.568491827200001,50
2012-10-17,10,19.2212330496,35
2012-10-18,19,13.0333828096,11
2012-10-19,15,0.5442628608000035,25
2012-10-20,21,-4.313996902399996,15
2012-10-21,10,14.5240928256,28
2012-10-22,11,11.5377654784,13
2012-10-23,9,25.103434649599997,24
2012-10-24,8,1.8369940479999993,6
2012-10-25,11,17.4747459584,5
2012-10-26,10,-7.444801024,17
2012-10-27,33,1.6320218111999978,41
2012-10-28,16,-0.8375347200000007,53
2012-10-29,11,2.1283908607999997,10
2012-10-30,4,9.1557028864,11
2012-10-31,28,2.043032268800002,79
2012-11-01,21,4.9231506432000005,29
2012-11-02,4,7.026075955200001,9
2012-11-03,13,4.613272576000001,45
2012-11-04,8,8.0048996352,29
2012-11-05,21,7.3588769792,14
2012-11-06,23,-3.890676633600001,16
2012-11-07,5,9.116501401599999,8
2012-11-08,17,-0.3288968191999997,27
2012-11-09,12,2.8955400191999994,5
2012-11-10,2,-3.1040070656,17
2012-11-11,0,-0.8156545024000001,57
2012-11-12,9,-0.43725813759999954,14
2012-11-13,12,24.8318989312,6
2012-11-14,14,8.0699282432,16
2012-11-15,1,13.6629984256,12
2012-11-16,22,26.4641206272,4
2012-11-17,4,0.1522315263999996,31
2012-11-18,13,16.201492377599997,39
2012-11-19,12,2.457632768,2
2012-11-20,17,1.1330610175999976,13
2012-11-21,21,15.225640857599998,13
2012-11-22,24,-7.9175491584,10
2012-11-23,4,2.7682648063999995,19
2012-11-24,5,6.691462246400002,6
2012-11-25,5,1.1607149568000015,6
2012-11-26,21,3.2425088000000004,8
2012-11-27,12,7.347321548800001,9
2012-11-28,18,9.7959223296,24
2012-11-29,17,28.9566056448,28
2012-11-30,8,8.5585238016,5
2012-12-01,4,3.050167295999998,2
2012-12-02,4,-5.513408204800001,32
2012-12-03,9,-1.0105969664000014,16
2012-12-04,19,4.671248793599999,7
2012-12-05,11,4.1056484352,9
2012-12-06,19,28.0196862976,6
2012-12-07,15,27.2565131264,2
2012-12-08,30,5.621032550400001,26
2012-12-09,30,-3.750014259200002,28
2012-12-10,15,3.2667508735999977,19
2012-12-11,25,15.602771353599998,13
2012-12-12,17,4.407858892799999,6
2012-12-13,28,10.393939660799997,8
2012-12-14,38,27.6851068928,12
2012-12-15,16,3.8217009152000028,20
2012-12-16,14,4.4825634816,19
2012-12-17,16,15.777105203199998,31
2012-12-18,16,20.23744512,19
2012-12-19,7,4.373463654399998,13
2012-12-20,15,3.3188888575999975,7
2012-12-21,24,29.6101414912,12
2012-12-22,6,-0.876752076799999,9
2012-12-23,14,9.677303295999998,25
2012-12-24,10,-0.398070272,19
2012-12-25,3,14.5920421888,30
2012-12-26,3,-8.221517107199999,21
2012-12-27,16,3.5138909183999996,36
2012-12-28,12,10.45285376,17
2012-12-29,1,6.214222131200002,19
2012-12-30,10,6.392001843200001,10
2012-12-31,11,-3.3093602303999994,19
2013-01-01,9,1.6607008767999991,39
2013-01-02,32,2.9124328448000005,38
2013-01-03,18,4.8906658816,16
2013-01-04,25,0.6922199039999999,14
2013-01-05,32,4.289091276800001,12
2013-01-06,17,1.963048960000001,8
2013-01-07,15,17.3677018112,7
2013-01-08,44,19.5396979712,22
2013-01-09,37,17.4607880192,6
2013-01-10,28,13.327446016,32
2013-01-11,42,18.1996937216,60
2013-01-12,39,5.911343308799999,36
2013-01-13,26,15.461799014399997,27
2013-01-14,52,11.237921587199999,10
2013-01-15,26,9.359019007999999,31
2013-01-16,13,1.6592465919999988,16
2013-01-17,18,-4.538368,15
2013-01-18,21,29.877390335999998,13
2013-01-19,15,-9.366568652799998,24
2013-01-20,3,18.5990940672,16
2013-01-21,13,2.7698809856000004,23
2013-01-22,32,16.4316611584,23
2013-01-23,20,42.6579367936,10
2013-01-24,34,30.4390933504,16
2013-01-25,29,20.040346009599997,50
2013-01-26,33,7.650108108799998,24
2013-01-27,5,-12.022701056000002,21
2013-01-28,6,17.403833241599997,10
2013-01-29,8,33.5685673984,41
2013-01-30,2,26.2092650496,3
2013-01-31,0,23.9413644288,17
2013-02-01,2,28.3798557696,33
2013-02-02,12,-0.7736217599999975,67
2013-02-03,17,15.271355289599999,20
2013-02-04,13,8.865806028799998,30
2013-02-05,22,9.056041369599999,15
2013-02-06,26,11.519739392,7
2013-02-07,23,11.5541755904,26
2013-02-08,24,27.9020481536,12
2013-02-09,24,7.982626304000002,43
2013-02-10,39,10.337850368,35
2013-02-11,37,2.1916444671999997,18
2013-02-12,35,6.195277004799999,21
2013-02-13,22,31.7332513792,17
2013-02-14,16,12.096196505600002,1
2013-02-15,15,32.3541198848,12
2013-02-16,12,25.7742947328,14
2013-02-17,16,5.9121634304,10
2013-02-18,13,4.229225267199999,16
2013-02-19,39,40.222781235199996,10
2013-02-20,43,-9.6828900352,21
2013-02-21,8,19.833240063999995,18
2013-02-22,14,8.418184704000002,13
2013-02-23,14,-2.1719342079999997,52
2013-02-24,8,-4.315761049599999,4
2013-02-25,16,8.1278519296,13
2013-02-26,12,49.4511388672,19
2013-02-27,18,18.972240691200007,13
2013-02-28,12,13.0103187456,9
2013-03-01,21,8.5612188672,19
2013-03-02,22,21.858617856,8
2013-03-03,17,17.1065281536,7
2013-03-04,35,8.025814118399998,18
2013-03-05,27,14.527147110399998,20
2013-03-06,37,21.927575142400002,16
2013-03-07,55,36.1878199296,21
2013-03-08,25,16.718282342400002,13
2013-03-09,18,-6.652116172800001,25
2013-03-10,20,5.6002067455999995,14
2013-03-11,20,32.1700461568,32
2013-03-12,18,25.657903616,13
2013-03-13,18,-0.5315093504000004,17
2013-03-14,17,17.6622754816,11
2013-03-15,19,7.357512806400003,9
2013-03-16,39,10.951636992000001,37
2013-03-17,16,-6.599724441600001,10
2013-03-18,22,10.252058214399998,20
2013-03-19,33,29.0241616896,71
2013-03-20,21,19.852522803200003,37
2013-03-21,15,20.513767424,26
2013-03-22,13,37.998404096,14
2013-03-23,18,-0.1567804415999987,57
2013-03-24,12,-5.0649451520000035,16
2013-03-25,25,10.490551603199997,7
2013-03-26,18,48.6932332544,20
2013-03-27,19,45.7103342592,5
2013-03-28,13,9.6564646912,17
2013-03-29,11,32.0744819712,14
2013-03-30,13,-2.3140017152,25
2013-03-31,10,-0.7930502144000044,14
2013-04-01,18,6.218460979199996,13
2013-04-02,24,-0.3234321408000014,7
2013-04-03,34,18.4224548864,23
2013-04-04,30,9.957700300800004,7
2013-04-05,21,8.848544972800001,9
2013-04-06,8,6.809011609600002,22
2013-04-07,13,1.686513766400001,19
2013-04-08,14,16.5218665472,10
2013-04-09,12,6.529806540800001,23
2013-04-10,16,39.4153336832,9
2013-04-11,23,10.294653952,17
2013-04-12,12,13.404557107199999,21
2013-04-13,9,11.722333593599998,26
2013-04-14,7,5.1795093504,59
2013-04-15,8,14.714274713599998,9
2013-04-16,5,12.69347072,9
2013-04-17,20,-3.487657779199999,23
2013-04-18,13,48.702848,6
2013-04-19,10,34.096629043200004,13
2013-04-20,7,27.4232034304,15
2013-04-21,7,-1.9142978560000046,12
2013-04-22,12,16.346545868799996,8
2013-04-23,5,25.5728531456,12
2013-04-24,17,16.430518374400002,5
2013-04-25,10,11.044434636799997,2
2013-04-26,11,5.3263946751999995,3
2013-04-27,20,1.0268235776000019,0
2013-04-28,30,30.42671872,17
2013-04-29,11,30.27832576,5
2013-04-30,13,38.1430470656,20
2013-05-01,29,20.8424802304,9
2013-05-02,17,37.1170786304,1
2013-05-03,50,25.347878195199996,7
2013-05-04,14,-0.09275299840000173,20
2013-05-05,2,0.9571620863999968,8
2013-05-06,10,13.537019084799999,23
2013-05-07,20,42.746891776,15
2013-05-08,17,10.979103334400001,7
2013-05-09,20,49.1041321984,6
2013-05-10,7,13.152520704000004,7
2013-05-11,20,7.8014197759999995,13
2013-05-12,6,5.778663321599996,25
2013-05-13,14,21.026222079999997,11
2013-05-14,11,53.301809561599995,5
2013-05-15,31,47.9390514176,12
2013-05-16,15,2.6133042175999996,16
2013-05-17,26,19.424478207999996,19
2013-05-18,8,19.463798783999998,14
2013-05-19,8,2.0670039039999963,13
2013-05-20,18,49.8166680576,24
2013-05-21,22,14.4521204736,8
2013-05-22,20,3.3136328703999993,9
2013-05-23,11,13.900333772800002,6
2013-05-24,6,22.355659776,7
2013-05-25,2,0.43242977279999906,19
2013-05-26,2,9.1229580288,1
2013-05-27,16,13.627471564799999,4
2013-05-28,19,24.339259904000002,27
2013-05-29,8,22.028748902400004,16
2013-05-30,12,32.5936572416,2
2013-05-31,13,12.9710252032,12
2013-06-01,6,21.0702111744,7
2013-06-02,15,5.457353523199998,4
2013-06-03,11,1.3212476415999976,2
2013-06-04,27,4.617460121599999,17
2013-06-05,19,27.497113088,8
2013-06-06,19,24.7278299136,0
2013-06-07,13,15.344986521600003,8
2013-06-08,10,27.2664384512,7
2013-06-09,1,-2.583742464,10
2013-06-10,14,29.163923353599998,9
2013-06-11,14,13.540581273599999,8
2013-06-12,30,29.639350374399996,9
2013-06-13,27,18.78075904,9
2013-06-14,35,14.1865505792,16
2013-06-15,35,28.3087234048,28
