,facebook/react,sveltejs/svelte,vuejs/core
2024-08-24,0,5.333775481954689,0
2024-08-25,0,-0.7062650893046865,0
2024-08-26,2,3.8561224389000017,1
2024-08-27,8,3.725487433309376,0
2024-08-28,9,1.6892850824546888,7
2024-08-29,7,0.8686532661781259,7
2024-08-30,5,1.1129003173171883,0
2024-08-31,0,-0.7568476690796866,0
2024-09-01,0,2.5245525374609383,0
2024-09-02,0,0.3636859254828131,7
2024-09-03,4,3.540246563635938,9
2024-09-04,5,2.2878255584921874,7
2024-09-05,3,2.3103018807734377,15
2024-09-06,6,2.3154666738609375,8
2024-09-07,4,-0.6946871186031248,2
2024-09-08,1,-0.4101953063218745,0
2024-09-09,9,0.7117155647031256,0
2024-09-10,8,4.6710365568765635,10
2024-09-11,3,2.2872105191515626,0
2024-09-12,8,7.311432524559375,0
2024-09-13,6,7.814654914595312,13
2024-09-14,3,-0.518830746654688,1
2024-09-15,0,0.08607017989218746,0
2024-09-16,12,11.307945991250001,11
2024-09-17,5,9.307080668234375,0
2024-09-18,10,3.970969143635937,1
