,cacti/cacti,grafana/grafana,netdata/netdata
2022-03-16,13,17.784636177790624,8.0021284864
2022-03-17,4,15.11383793643281,2.5620786176
2022-03-18,2,12.948337694667186,4.348324454399999
2022-03-19,3,-3.016541119853125,-2.6185938944
2022-03-20,2,-2.456223903410935,-2.2164793344000007
2022-03-21,1,23.305552836214066,3.5361714175999994
2022-03-22,2,15.175269133734377,2.8854475776000004
2022-03-23,0,17.882296763857813,4.7061743616000005
2022-03-24,0,13.429734889774998,7.330261811200001
2022-03-25,2,7.592008800698438,-0.3741887487999995
2022-03-26,0,0.23416053430156403,-1.2509938688000002
2022-03-27,0,-2.6951923686265595,-1.4991665152000004
2022-03-28,1,-1.7843129962859339,8.0620010496
2022-03-29,4,21.60839617085938,1.4962662400000006
2022-03-30,1,22.551202196804688,8.912731648
2022-03-31,2,26.572821232973435,7.6288496640000005
2022-04-01,0,18.53172320492812,3.1232284672000006
2022-04-02,24,-3.321611386834376,-2.3570073600000008
2022-04-03,1,-3.210469732493748,-1.995398963200001
2022-04-04,0,25.830105302356255,5.686978969599999
2022-04-05,2,27.550113411250003,2.613990912
2022-04-06,1,29.195343310640624,4.6469622784
2022-04-07,0,12.128023869517186,0.3011262464000004
2022-04-08,0,16.226889395581253,0.9304564736000005
2022-04-09,2,-5.67716033348906,-0.7775555583999996
2022-04-10,0,-3.359668936893745,-1.1915547648000002
2022-04-11,3,12.66772064992813,11.2633476096
2022-04-12,6,29.655625268062504,5.046242816000001
2022-04-13,8,21.490720006243752,3.9907945472
2022-04-14,16,17.283501259553127,0.0833367039999997
2022-04-15,53,7.514743396445311,5.851142451199999
2022-04-16,8,-4.398194834526562,-1.8487299072
2022-04-17,0,-2.712445193290621,-1.7204293632000007
2022-04-18,3,2.118358393750005,0.8774276095999993
2022-04-19,4,11.095711241015628,8.755524096
2022-04-20,4,38.26648904619532,8.1576046592
2022-04-21,0,29.239232238642188,-1.5362153471999993
2022-04-22,0,15.61079173092031,-0.11349114880000055
2022-04-23,1,-3.594141177529689,0.3554915327999999
2022-04-24,4,-1.4060133829671848,-0.4359601152000001
2022-04-25,1,16.483544802500006,6.945293209599999
2022-04-26,0,18.212204934187504,1.682968576
2022-04-27,0,19.418611036903126,4.9978606592000006
2022-04-28,0,32.81561193964219,5.453658624000001
2022-04-29,0,21.118549747979685,-0.8869853183999998
2022-04-30,1,-6.507767392601563,-0.8226843648000006
2022-05-01,1,-3.669645511821872,-1.3154152448000005
2022-05-02,2,19.49374416514688,14.1199926272
2022-05-03,1,21.850468230131256,8.342232473600001
2022-05-04,1,25.82224473047344,3.8761049088000004
2022-05-05,0,29.898488924334373,5.367601254399999
2022-05-06,1,16.93363314954375,1.2233306111999998
2022-05-07,0,-6.382362660803125,0.9643030527999992
2022-05-08,1,-2.6903051460062466,-1.5529904128000007
2022-05-09,0,3.3862571075000054,4.221796249599999
2022-05-10,0,1.3719356236562557,5.547809280000001
2022-05-11,0,5.6634100720531295,5.930954240000001
2022-05-12,0,10.598088265581254,1.6170376192000004
2022-05-13,0,5.2148358428234385,4.2732709888
2022-05-14,0,-2.337510716168749,0.07368560639999977
2022-05-15,1,0.748094767887501,0.8339148799999996
2022-05-16,0,27.045674959484376,9.0969201664
2022-05-17,0,31.51970263437031,6.635051417600001
2022-05-18,1,23.705543900221873,3.2520457216
2022-05-19,0,24.326018934481247,0.6377125887999999
2022-05-20,0,20.806388040509376,4.3498558464
2022-05-21,0,-1.263012112092187,0.05197670400000032
2022-05-22,0,-0.19121331278749665,-1.2485055488000008
2022-05-23,0,58.72780869146875,5.439794892799999
2022-05-24,0,27.381421799240627,7.530714316800001
2022-05-25,0,30.670898857196875,0.6312057856000006
2022-05-26,0,27.29014010878906,1.5176760319999998
2022-05-27,0,0.3775020247390657,5.8146542592
2022-05-28,0,-4.993015058749995,-0.8485523455999999
2022-05-29,0,-4.05207064354843,-0.9121369088000004
2022-05-30,0,21.08418761775782,1.6448851967999996
2022-05-31,0,34.2658121303875,7.4888902656
2022-06-01,0,28.082612020459376,4.2599273472000005
2022-06-02,0,29.851529173596873,4.237946368
2022-06-03,0,24.332580203785938,1.1979643903999997
2022-06-04,2,-2.454706704684374,-1.2942693376000003
2022-06-05,0,-1.7472870358390598,-1.5277673472000004
2022-06-06,1,11.446435199964068,4.040082227199999
2022-06-07,0,28.842016146375006,2.2878734336
2022-06-08,1,24.870441000278127,3.2358699008000005
2022-06-09,1,31.350831384301564,1.0013236224000004
2022-06-10,5,21.43741648716406,2.3638648832
2022-06-11,5,-4.129011829079687,-0.7038430207999999
2022-06-12,0,-4.407706372478122,-1.1005531136000002
2022-06-13,1,29.082254692023444,3.3207018496
2022-06-14,4,34.560015383407816,7.69920256
2022-06-15,1,16.744828573695315,4.4784384
2022-06-16,3,18.462611092829686,9.4081526784
