,ruby/ruby,python/cpython,php/php-src
2001-04-22,0.960076288,2,9
2001-04-23,-0.23289815039999995,5,8
2001-04-24,0.9030732799999999,1,6
2001-04-25,-0.26238771199999994,10,15
2001-04-26,0.8739306495999999,2,12
2001-04-27,-0.273536,4,12
2001-04-28,-0.1340288000000001,2,13
2001-04-29,-0.09046272000000005,1,17
2001-04-30,7.931583488,1,30
2001-05-01,-1.6549320703999997,6,23
2001-05-02,3.3251834879999995,12,30
2001-05-03,-0.21339607039999997,13,14
2001-05-04,-0.8031877120000003,4,20
2001-05-05,-0.4887573504000003,11,12
2001-05-06,1.6541696,1,35
2001-05-07,6.32884224,4,12
2001-05-08,-0.7823528959999995,11,18
2001-05-09,-1.0438904832000002,30,18
2001-05-10,2.442322432,25,16
2001-05-11,2.0014628864,27,23
2001-05-12,-0.1056789504000002,7,25
2001-05-13,0.21360895999999963,4,12
2001-05-14,-0.6924912640000002,13,19
2001-05-15,-0.44798740479999966,10,16
2001-05-16,9.6788324352,1,14
2001-05-17,10.8163280896,9,18
2001-05-18,-3.5399080960000004,8,16
2001-05-19,-1.637926707200001,9,18
2001-05-20,-1.0287224832000004,2,24
2001-05-21,0.2809829375999998,18,20
2001-05-22,0.2512746495999998,37,16
2001-05-23,-0.7148416000000003,9,21
2001-05-24,7.50807552,3,13
2001-05-25,0.006666240000001489,2,2
2001-05-26,1.7387624447999999,4,1
2001-05-27,-0.18996480000000027,1,25
2001-05-28,2.1578444799999996,2,20
2001-05-29,-1.126802432,22,9
2001-05-30,3.3698405375999996,3,13
2001-05-31,-0.24294871039999988,2,6
2001-06-01,5.143422464,1,18
2001-06-02,-0.7483471871999998,6,2
2001-06-03,-0.008714956800000229,5,10
2001-06-04,1.1936800767999998,5,5
2001-06-05,4.1075163136,5,12
2001-06-06,2.4796402688,6,10
2001-06-07,0.4478136319999999,8,7
2001-06-08,0.7610097663999997,7,4
2001-06-09,0.8927768575999999,3,3
2001-06-10,-1.0650681344000001,5,6
2001-06-11,0.41180149759999973,8,15
2001-06-12,2.3781344256,9,15
2001-06-13,-0.003713740799999643,11,7
2001-06-14,-0.7336806399999998,8,5
2001-06-15,-0.4109638656,3,6
2001-06-16,-0.26190356479999993,8,0
2001-06-17,-0.18435092479999987,4,0
2001-06-18,-0.1286878208,9,0
2001-06-19,5.914403328,19,16
2001-06-20,-1.2725592063999995,20,11
2001-06-21,-0.5317957632000002,6,15
2001-06-22,3.6995306495999998,10,6
2001-06-23,0.9984000000000002,24,6
2001-06-24,-0.8732160000000002,13,19
2001-06-25,0.5254271999999997,8,3
2001-06-26,1.46803968,24,17
2001-06-27,1.2643297280000003,13,5
2001-06-28,-0.8156033024,3,7
2001-06-29,-0.39816448000000026,9,5
2001-06-30,-0.2801402879999999,1,6
2001-07-01,-0.21735362559999982,2,5
2001-07-02,0.8662049792,12,8
2001-07-03,7.710901248,3,7
2001-07-04,-1.7550982143999996,12,8
2001-07-05,2.2582858751999995,13,11
2001-07-06,-1.0425387008000002,26,14
2001-07-07,-0.5343360000000004,1,5
2001-07-08,1.6312832,2,5
2001-07-09,1.31884288,6,15
2001-07-10,-0.7864094720000001,19,17
2001-07-11,2.5551425536,12,27
2001-07-12,3.0862650368000004,39,3
2001-07-13,11.798564864,25,20
2001-07-14,-1.1933376512000002,43,9
2001-07-15,-1.807511040000001,5,21
2001-07-16,-0.057636864000000454,31,16
2001-07-17,1.0500554752,42,13
2001-07-18,2.9633979392,16,16
2001-07-19,1.564483584,32,15
2001-07-20,-0.40546385920000017,25,15
2001-07-21,-0.9955070975999994,10,17
2001-07-22,0.37922222080000034,0,4
2001-07-23,-0.5336670208000001,20,13
2001-07-24,3.679835648,8,6
2001-07-25,0.9562259456000002,7,7
2001-07-26,1.0927014912000002,9,6
2001-07-27,0.11249674240000007,5,10
2001-07-28,-0.6626245632000001,5,25
2001-07-29,-0.37474007040000024,14,12
2001-07-30,1.737625088,16,39
2001-07-31,2.3942941696,22,25
2001-08-01,1.082202112,16,10
2001-08-02,-0.8689350656,16,21
2001-08-03,-0.4418408448000001,38,33
2001-08-04,-0.2871984128,10,30
2001-08-05,-0.19713495040000006,9,34
2001-08-06,4.85378816,14,21
2001-08-07,-0.12041318399999978,27,35
2001-08-08,-0.7019552768000001,38,21
2001-08-09,-0.3861834752,34,22
2001-08-10,-0.24093870080000004,38,24
2001-08-11,-0.1612800000000001,22,29
2001-08-12,1.87232,18,13
2001-08-13,3.4949376,39,36
2001-08-14,3.95113472,21,48
2001-08-15,-0.49273446399999976,30,16
2001-08-16,4.1283306496,38,21
2001-08-17,-0.5054720000000001,29,20
2001-08-18,-0.9590016000000005,17,16
2001-08-19,-0.5968486400000004,20,16
2001-08-20,2.5598376959999998,25,17
2001-08-21,-0.9488319487999997,5,14
2001-08-22,-0.5064226815999998,8,14
2001-08-23,1.674203136,27,6
2001-08-24,1.3978653696000003,26,12
2001-08-25,-0.7133424639999999,3,10
2001-08-26,-0.3297557504000002,0,16
2001-08-27,-0.21398016000000014,35,13
2001-08-28,-0.16143513599999987,21,15
2001-08-29,0.8706623488,40,9
2001-08-30,-0.27471104,46,12
2001-08-31,-0.14262886399999997,6,22
2001-09-01,2.8982858752,11,4
2001-09-02,-0.6585387007999998,16,3
2001-09-03,4.734464,6,22
2001-09-04,-1.1644287999999998,43,20
2001-09-05,4.482273279999999,41,18
2001-09-06,5.669004288,38,20
2001-09-07,-0.041755750400000125,14,20
2001-09-08,-0.3784601600000008,7,9
2001-09-09,-1.0093071360000003,6,14
2001-09-10,-0.6609216512000002,27,19
2001-09-11,-0.46803455999999993,37,14
2001-09-12,-0.37465395199999996,10,3
2001-09-13,-0.2568191999999998,11,3
2001-09-14,-0.2173429759999994,20,1
2001-09-15,-0.13298759679999964,5,5
2001-09-16,-0.03932641279999987,3,12
2001-09-17,-0.012469350399999964,18,17
2001-09-18,0.0,24,5
2001-09-19,1.0,13,20
2001-09-20,3.8,30,5
2001-09-21,-0.8799999999999999,12,8
2001-09-22,-0.3680000000000003,11,11
2001-09-23,-0.22560000000000016,9,7
2001-09-24,-0.15993600000000005,24,4
2001-09-25,0.8774272,25,13
2001-09-26,0.70135808,26,26
2001-09-27,-0.362094592,17,13
2001-09-28,-0.19802019839999982,29,4
2001-09-29,-0.1314774015999999,12,7
2001-09-30,-0.05913600000000002,7,9
2001-10-01,0.9540352,24,4
2001-10-02,1.76264448,12,4
2001-10-03,1.4886855680000002,13,3
2001-10-04,1.3651429376,28,11
2001-10-05,3.2979306496,24,15
2001-10-06,-1.148736,5,12
2001-10-07,-0.5547008000000004,13,9
2001-10-08,-0.3680563200000002,16,16
2001-10-09,3.725429248,31,9
2001-10-10,0.9819001856000003,14,9
2001-10-11,-0.8892827648000001,15,9
2001-10-12,-0.47342100480000016,19,11
2001-10-13,-0.3128895487999998,22,9
2001-10-14,-0.21922140159999992,1,3
2001-10-15,1.8672128,27,12
2001-10-16,2.49143552,26,3
2001-10-17,1.148595712,26,8
2001-10-18,-0.8146528256,45,12
2001-10-19,0.6038612991999999,22,10
2001-10-20,-0.4478720000000001,7,5
2001-10-21,0.7353343999999998,11,9
2001-10-22,3.60578816,25,20
2001-10-23,-1.0340131839999998,21,14
2001-10-24,-0.4954912768000001,15,7
2001-10-25,-0.31221227519999994,14,2
2001-10-26,-0.20180142080000002,32,13
2001-10-27,-0.136960512,21,15
2001-10-28,-0.11111127040000002,3,12
2001-10-29,1.917905408,24,18
2001-10-30,2.5299798016000006,25,12
2001-10-31,1.1901225984000001,16,10
2001-11-01,1.2639999999999998,15,8
2001-11-02,0.2287999999999999,25,10
2001-11-03,0.3921279999999998,6,10
2001-11-04,-0.5606656000000002,7,12
2001-11-05,-0.34141184000000024,25,6
2001-11-06,0.746914816,14,9
2001-11-07,0.5980511232000002,7,7
2001-11-08,3.5739982848,3,15
2001-11-09,0.9809303552000002,31,3
2001-11-10,-0.8578531328000001,5,15
2001-11-11,-0.43799306240000024,3,14
2001-11-12,-0.2888341504000001,4,8
2001-11-13,7.79330048,11,20
2001-11-14,-0.7641016319999996,8,8
2001-11-15,1.0245784575999997,14,5
2001-11-16,-0.9678736384,9,7
2001-11-17,-0.5554528256,6,2
2001-11-18,1.6411732991999999,7,12
2001-11-19,2.3438336,10,6
2001-11-20,0.03308543999999991,2,3
2001-11-21,1.2911139840000003,2,6
2001-11-22,0.1608040448000002,0,7
2001-11-23,0.3988832255999999,0,4
2001-11-24,-0.5520043008000002,9,11
2001-11-25,1.6841241599999996,3,8
2001-11-26,1.367343616,6,8
2001-11-27,0.25497784320000016,4,3
2001-11-28,0.4123859967999999,39,2
2001-11-29,2.4781997056,12,6
2001-11-30,1.0974748672,13,10
2001-12-01,1.1596133375999997,3,13
2001-12-02,1.1496836095999998,15,21
2001-12-03,4.134606336,36,15
2001-12-04,-0.49087764479999985,29,18
2001-12-05,-0.9318115328000003,20,10
2001-12-06,0.4432331775999997,33,30
2001-12-07,1.4025844736000002,24,25
2001-12-08,-0.7821745151999999,9,5
2001-12-09,3.5767524352,10,10
2001-12-10,5.911623475200001,16,22
2001-12-11,-0.9265399807999997,21,24
2001-12-12,-1.1002352640000004,18,18
2001-12-13,1.3793463295999997,24,15
2001-12-14,-0.833585152,25,12
2001-12-15,-0.49531197440000013,8,15
2001-12-16,-0.3571831808000001,4,25
2001-12-17,3.736333312,12,19
2001-12-18,2.9814098944000005,16,11
2001-12-19,0.7374692352000003,17,4
2001-12-20,2.0416772095999995,11,7
2001-12-21,1.884824576,12,8
2001-12-22,0.8025172991999998,3,15
2001-12-23,-1.0350592000000005,1,16
2001-12-24,2.39470592,0,5
2001-12-25,-1.0395233279999998,2,6
2001-12-26,0.4136239104,6,19
2001-12-27,0.4142086144000001,11,9
2001-12-28,0.45946040320000014,7,7
2001-12-29,2.4809673728000003,6,14
2001-12-30,0.1109301248000002,2,15
2001-12-31,1.3771451391999998,8,10
2002-01-01,-0.7467279359999999,9,5
2002-01-02,0.5909004287999999,5,12
2002-01-03,0.5420487679999999,6,10
2002-01-04,5.5221938176,8,23
2002-01-05,1.5228619776000003,10,16
2002-01-06,-1.2750168064,3,13
2002-01-07,4.3272147968,3,9
2002-01-08,-0.4328095743999998,3,6
2002-01-09,0.08368977919999965,2,11
2002-01-10,5.2495047679999995,4,16
2002-01-11,4.3142962176,7,6
2002-01-12,-2.0388557823999998,4,8
2002-01-13,-1.0472592384000003,3,9
2002-01-14,-0.6576064512000002,1,7
2002-01-15,-0.4641100799999998,7,2
2002-01-16,5.630550016,6,5
2002-01-17,-0.4509901823999998,9,10
2002-01-18,2.1196440576,4,11
2002-01-19,0.8708576256000005,5,9
2002-01-20,-0.9644161024,0,19
2002-01-21,2.5091839999999994,7,9
2002-01-22,-0.9449088000000001,7,6
2002-01-23,2.4942028799999996,12,11
2002-01-24,-0.9596113919999997,7,20
2002-01-25,2.4783584255999997,3,15
2002-01-26,-0.9100939263999999,4,4
2002-01-27,-0.4682698752000001,4,12
2002-01-28,2.7036731391999997,1,4
2002-01-29,4.194750464,5,2
2002-01-30,0.5952037888000001,9,9
2002-01-31,1.9515504639999999,3,10
2002-02-01,2.8110117888,11,12
2002-02-02,-1.423771136,1,15
2002-02-03,-0.7575744512000004,0,7
2002-02-04,2.50320384,8,10
2002-02-05,1.0203376640000001,4,10
2002-02-06,2.0533695488,4,11
2002-02-07,2.872382464,1,6
2002-02-08,0.6273912832000001,10,6
2002-02-09,0.8972331007999998,1,4
2002-02-10,-0.015035801600000287,2,14
2002-02-11,-0.7586457600000003,28,6
2002-02-12,-0.4836469760000001,5,9
2002-02-13,3.6350491648,4,13
2002-02-14,1.9386616832000003,5,8
2002-02-15,0.8847940608000002,4,7
2002-02-16,1.0350649343999998,10,1
2002-02-17,4.0909591552,6,4
2002-02-18,2.5017295872,3,4
2002-02-19,8.4660074496,3,6
2002-02-20,1.1927347199999998,2,8
2002-02-21,0.8397393919999994,0,7
2002-02-22,5.1701684224,4,4
2002-02-23,-1.4723249152000002,5,10
2002-02-24,0.4861770751999994,4,6
2002-02-25,6.6121838592,6,3
2002-02-26,2.5093120000000004,6,7
2002-02-27,-0.27109980160000013,1,13
2002-02-28,2.347237888,11,18
2002-03-01,2.2481716224,10,29
2002-03-02,-1.7841943552,6,28
2002-03-03,-0.005837004800000267,8,8
2002-03-04,3.1437254655999998,3,35
2002-03-05,-1.3820755967999996,7,25
2002-03-06,0.24259399680000016,4,40
2002-03-07,0.33385574400000007,4,36
2002-03-08,3.4098675712000004,21,18
2002-03-09,-1.1580010495999997,7,10
2002-03-10,-0.5501193216000002,4,15
2002-03-11,8.666769408,9,26
2002-03-12,0.9496150016000007,15,44
2002-03-13,2.4906230783999996,5,29
2002-03-14,6.414970368,8,26
2002-03-15,1.5390360575999997,17,25
