,blevesearch/bleve,apache/solr,elastic/elasticsearch
2016-07-07,0,8,33.50096557605469
2016-07-08,0,4,15.298625537325002
2016-07-09,0,1,-2.4409822102968715
2016-07-10,0,0,-0.8224175334812465
2016-07-11,1,9,58.610994017248444
2016-07-12,0,8,32.337408785343754
2016-07-13,0,5,30.12149499705
2016-07-14,0,2,16.00896150562656
2016-07-15,1,3,31.27143052285313
2016-07-16,0,4,-5.665009997598435
