,rust-lang/rust-analyzer,intellij-rust/intellij-rust,rust-lang/rls
2020-01-05,-0.20990275962499716,0,0
2020-01-06,1.2646066205421898,1,0
2020-01-07,16.390174737214064,0,0
2020-01-08,12.068660982917189,2,0
2020-01-09,14.063121347626563,2,2
2020-01-10,10.758528955110936,2,0
2020-01-11,26.7592543061625,0,0
2020-01-12,14.061870450857812,0,1
2020-01-13,11.451854605146876,1,2
2020-01-14,14.684120885881251,1,0
2020-01-15,28.40540465186094,1,0
2020-01-16,12.845344947868751,0,0
2020-01-17,-0.40213448180468525,0,0
2020-01-18,-2.805581500329685,0,0
2020-01-19,2.31941349527813,0,0
2020-01-20,-0.4732811508749948,6,0
2020-01-21,-0.8208285976828087,2,0
2020-01-22,7.633903948378128,4,0
2020-01-23,2.126647931051564,2,0
2020-01-24,-0.48299932473281126,0,0
2020-01-25,3.126280477989063,0,0
2020-01-26,10.105565668054687,3,0
2020-01-27,8.372209427385938,9,0
2020-01-28,8.115187802539062,10,0
2020-01-29,16.9588759156625,24,0
2020-01-30,1.9211950328234364,1,0
2020-01-31,4.798486078864063,4,0
2020-02-01,4.933386854340625,1,0
2020-02-02,14.988422111651564,1,0
2020-02-03,26.994565309184374,3,0
2020-02-04,0.2611930419484363,3,7
2020-02-05,7.951783303234375,0,2
2020-02-06,28.94253120859375,1,4
2020-02-07,35.89143052548906,10,0
2020-02-08,11.149302459960936,8,0
2020-02-09,25.425905379889063,3,0
2020-02-10,4.462941510982813,4,0
2020-02-11,17.999020997670314,4,0
2020-02-12,18.445766050093752,3,2
2020-02-13,4.278974501648441,3,0
2020-02-14,25.44726208435469,2,0
2020-02-15,0.9447052152093782,0,0
2020-02-16,39.793145440495316,5,0
2020-02-17,48.96401900461875,1,0
2020-02-18,16.502798314464062,4,1
2020-02-19,7.287532587745312,4,0
2020-02-20,-2.2165777082015587,0,1
2020-02-21,10.595562433981257,2,2
2020-02-22,21.42491466042188,0,0
2020-02-23,-0.6621121021874954,0,0
2020-02-24,25.13484169456094,2,0
2020-02-25,7.3683541695437516,1,0
2020-02-26,27.53535837583125,0,0
2020-02-27,27.26245216633125,3,0
2020-02-28,16.53682994114844,1,0
2020-02-29,11.035635479621876,0,0
2020-03-01,4.641856479804689,1,0
2020-03-02,9.622866415237505,4,0
2020-03-03,17.77353195861719,1,2
2020-03-04,37.00575276475469,0,0
2020-03-05,12.846200886782812,5,2
2020-03-06,13.969130663084375,3,0
2020-03-07,21.405344205704687,7,4
2020-03-08,5.956566432907815,3,0
2020-03-09,14.241506854232817,0,0
2020-03-10,14.040104249921878,15,0
2020-03-11,9.965515185653128,14,0
2020-03-12,9.348639672553128,1,0
2020-03-13,10.676145170678128,8,0
2020-03-14,20.92687699021875,1,0
2020-03-15,0.00032015535937635065,0,0
2020-03-16,40.61402650909219,12,0
2020-03-17,9.436133406021874,2,0
2020-03-18,7.827136485770314,2,0
2020-03-19,15.563923921582813,4,1
2020-03-20,3.2138713234921905,4,0
2020-03-21,7.285501900512504,2,0
2020-03-22,8.443731855320316,0,0
2020-03-23,13.49770453652344,4,3
2020-03-24,15.147259662132814,2,0
2020-03-25,12.706677678918751,0,0
2020-03-26,9.949326015221876,0,0
2020-03-27,2.2147534492203134,4,0
2020-03-28,7.094429386406253,4,0
2020-03-29,0.14419841904062736,1,0
2020-03-30,23.869862042167192,9,0
2020-03-31,36.932408507053125,1,3
2020-04-01,23.643735048342187,9,0
2020-04-02,19.63432165805156,1,0
2020-04-03,5.821005572170312,3,0
2020-04-04,1.183385186403128,1,0
2020-04-05,2.3167685908781293,0,0
2020-04-06,11.826500420593757,9,0
2020-04-07,23.26833988273594,1,0
2020-04-08,8.850929787925002,4,0
2020-04-09,33.65904190305781,1,0
2020-04-10,17.681023855515626,3,0
2020-04-11,27.212637075378126,1,0
2020-04-12,-2.6096157235250015,1,0
2020-04-13,8.79060772544063,5,0
2020-04-14,2.7934477158000037,3,5
2020-04-15,-2.5074599619609317,1,0
2020-04-16,13.501823091810941,3,0
2020-04-17,14.640645547403128,2,0
2020-04-18,11.129808815009376,1,0
2020-04-19,-1.6322874878781248,1,2
2020-04-20,8.713495725501565,2,0
2020-04-21,15.503905634403127,3,0
2020-04-22,13.650111829673438,7,0
2020-04-23,18.410648104232813,1,0
2020-04-24,9.703870419214063,0,0
2020-04-25,22.07695000639375,4,0
2020-04-26,10.03996242911875,1,0
2020-04-27,1.698373952179689,10,1
2020-04-28,7.794666606756252,6,0
2020-04-29,16.69686637657344,1,0
2020-04-30,14.862856840587503,9,0
2020-05-01,18.669966298045313,3,1
2020-05-02,21.146414571990626,0,3
2020-05-03,5.621228157340625,2,0
2020-05-04,20.786338323831252,3,6
2020-05-05,27.913880675117188,8,0
2020-05-06,20.7259930291125,4,0
2020-05-07,7.658916845542189,4,1
2020-05-08,13.803510913234376,4,0
2020-05-09,5.802851112457816,3,0
2020-05-10,46.66322903201719,3,0
2020-05-11,4.10376232214375,9,0
2020-05-12,10.520216482964065,5,0
2020-05-13,0.8634706333359397,4,0
2020-05-14,16.166031679892193,4,0
2020-05-15,-1.5121920169390588,2,0
2020-05-16,14.012323820950005,1,0
2020-05-17,3.2246046998953144,1,0
2020-05-18,1.0154616033078154,4,0
2020-05-19,25.61654504947969,7,0
2020-05-20,25.83720558381875,0,1
2020-05-21,14.75422626883125,1,1
2020-05-22,25.15773807322187,2,0
2020-05-23,7.124574086484374,2,0
2020-05-24,18.390694197376565,0,0
2020-05-25,14.74057768077969,6,0
2020-05-26,0.8497409101859406,5,0
2020-05-27,2.1948256879187533,4,0
2020-05-28,0.7362931885250048,0,2
2020-05-29,2.42781586360938,3,0
2020-05-30,2.8007192200625033,3,0
2020-05-31,24.045575590968753,0,0
2020-06-01,3.2230472176734373,7,0
2020-06-02,8.289646378860938,3,0
2020-06-03,24.315506593687502,6,2
2020-06-04,6.769703409190625,5,1
2020-06-05,25.597882088971875,7,0
2020-06-06,4.0162774685281235,5,0
2020-06-07,1.2759222322421895,2,0
2020-06-08,16.092851837664064,6,0
2020-06-09,5.079249896706253,3,0
2020-06-10,17.840796402826566,2,0
2020-06-11,14.850675899432813,3,0
2020-06-12,8.653132984607813,3,0
2020-06-13,7.218797465901563,2,0
2020-06-14,2.5593084905671897,4,0
2020-06-15,10.35079117084844,5,0
2020-06-16,5.94163151127344,7,0
2020-06-17,6.178455875926565,7,0
2020-06-18,19.36483011259844,9,0
2020-06-19,7.126012960698438,4,2
2020-06-20,6.773050748864064,8,0
2020-06-21,4.094881883860938,10,0
2020-06-22,11.52440083026094,17,0
2020-06-23,24.02506143683125,2,0
2020-06-24,62.501883308642185,3,0
2020-06-25,26.829647055035934,4,0
2020-06-26,15.673664407082809,4,0
2020-06-27,38.7938807510375,2,0
2020-06-28,3.02446569319844,1,0
2020-06-29,3.560674948531255,5,0
2020-06-30,28.698764013779694,8,2
2020-07-01,30.877684514325004,1,0
2020-07-02,8.812572144482814,3,0
2020-07-03,23.44209032652969,2,0
2020-07-04,13.088055118831253,0,0
2020-07-05,-1.0741038395812463,1,0
2020-07-06,3.72168863965938,5,0
2020-07-07,13.437328741912506,2,0
2020-07-08,9.846121662109379,3,0
2020-07-09,24.94874240793438,3,0
2020-07-10,20.66174739486875,11,0
2020-07-11,13.498289628920313,8,0
2020-07-12,7.936143832359376,3,1
2020-07-13,3.750830601703127,6,0
2020-07-14,27.577487471945314,0,0
2020-07-15,11.591014748446877,1,0
2020-07-16,17.161502858420313,0,0
2020-07-17,5.843102897043751,3,0
2020-07-18,-1.2182007531984347,0,0
2020-07-19,1.0774359855187532,3,0
2020-07-20,14.642202025114067,6,0
2020-07-21,18.699253616657813,2,0
2020-07-22,6.839762614978126,1,0
2020-07-23,7.482630545120314,2,1
2020-07-24,38.84747042429532,6,0
2020-07-25,-4.113015087712501,3,1
2020-07-26,2.6254226855578136,7,0
2020-07-27,3.1668013290796893,6,0
2020-07-28,0.44279056359062974,10,0
2020-07-29,14.920675324295317,5,0
2020-07-30,59.8729301172875,6,0
2020-07-31,29.93892641143281,7,0
2020-08-01,3.1263960079484336,2,0
2020-08-02,1.4774645649593747,6,0
2020-08-03,-0.03397804816562111,8,0
2020-08-04,-1.1938685445593689,3,0
2020-08-05,5.483878321987506,3,0
2020-08-06,0.28716103237656654,4,0
2020-08-07,4.775605941904692,6,0
2020-08-08,6.72431964939219,2,0
2020-08-09,17.9472547367125,2,0
2020-08-10,21.974514120995313,4,0
2020-08-11,17.925963537685938,2,2
2020-08-12,21.625252606325,2,0
2020-08-13,32.920439864553124,6,0
2020-08-14,14.272092754415624,8,0
2020-08-15,-1.8637520149671865,1,0
2020-08-16,3.9843754776078164,1,1
2020-08-17,3.383426885614068,7,0
2020-08-18,20.786192481390632,5,1
2020-08-19,13.426831472757815,3,0
2020-08-20,4.559219385803127,0,0
2020-08-21,2.4648467682218764,0,0
2020-08-22,-1.7964791046937472,0,0
2020-08-23,-1.7807598128171844,1,0
2020-08-24,11.804249911981254,3,0
2020-08-25,19.765140303603125,5,0
2020-08-26,5.491060874873437,3,1
2020-08-27,0.17076581360624976,5,0
2020-08-28,5.082369147212501,14,0
2020-08-29,-0.8996859971671856,3,0
2020-08-30,-0.27209859073124787,5,0
2020-08-31,3.0062805712140643,7,0
2020-09-01,5.846604750796876,2,0
2020-09-02,7.499002976939064,9,0
2020-09-03,13.23791600081875,6,0
2020-09-04,1.6016207518796866,3,0
2020-09-05,1.3429650425328126,4,4
2020-09-06,1.6616182229828131,4,0
2020-09-07,-1.1584642880515608,3,0
2020-09-08,0.21231265915156416,2,0
2020-09-09,22.290198444996875,0,0
2020-09-10,1.180701971357812,0,0
2020-09-11,6.185174559442187,8,0
2020-09-12,4.106814333648437,3,0
2020-09-13,-1.6609356879406239,3,0
2020-09-14,0.9816012408453139,1,0
2020-09-15,5.060216458642189,1,0
2020-09-16,12.739719623234375,6,0
2020-09-17,1.7981585631046872,6,0
2020-09-18,9.358506494610937,5,0
2020-09-19,-2.01191259176875,0,0
2020-09-20,4.854099776618751,0,0
2020-09-21,4.626662917284376,3,0
2020-09-22,1.5682785214687511,0,0
2020-09-23,10.799548369334376,6,0
2020-09-24,-0.0034814199343746743,5,0
2020-09-25,1.675936653684376,5,0
2020-09-26,-1.1085069283156246,5,0
2020-09-27,1.273778119604689,2,0
2020-09-28,5.316315906906251,4,0
2020-09-29,13.916750767940625,3,0
2020-09-30,0.8861033157374996,12,0
2020-10-01,1.6109852562046874,1,3
2020-10-02,21.8280875547875,8,0
2020-10-03,3.0010353308812494,0,0
2020-10-04,-1.1505947751078125,1,1
2020-10-05,4.58103325896875,6,1
2020-10-06,15.380313185584377,0,0
2020-10-07,9.2401548133,3,0
2020-10-08,18.255941896664062,2,0
2020-10-09,2.3473796645953113,10,0
2020-10-10,1.3400450530328136,4,0
2020-10-11,0.868915992329689,0,1
2020-10-12,25.371408681768752,15,3
2020-10-13,10.176227533120313,10,0
2020-10-14,10.49756844601875,5,0
2020-10-15,12.504505554451562,1,0
2020-10-16,5.343831218740626,10,0
2020-10-17,8.938926146151564,0,0
2020-10-18,0.9467687064718766,0,0
2020-10-19,7.701167177059378,2,0
2020-10-20,14.411048568470314,4,0
2020-10-21,3.616369901810939,7,0
2020-10-22,10.426451429778126,0,0
2020-10-23,5.100943639996876,3,0
2020-10-24,12.496801137284375,1,0
2020-10-25,6.984473410989063,0,0
2020-10-26,11.241819592506252,16,0
2020-10-27,1.9376767859500008,9,0
2020-10-28,6.650716617125002,12,0
2020-10-29,-0.431649085470311,1,0
2020-10-30,1.3326977055453149,6,0
2020-10-31,0.5407958441578145,0,0
2020-11-01,-1.164466903021873,3,0
2020-11-02,14.19533652180469,6,0
2020-11-03,15.956907498671875,9,1
2020-11-04,3.143731958168749,2,0
2020-11-05,3.9404839901796866,0,2
2020-11-06,16.152731087395313,8,2
2020-11-07,2.0776337133812506,1,0
2020-11-08,0.8631601288609385,0,0
2020-11-09,9.321205126178127,8,0
2020-11-10,-0.2683088027343734,4,0
2020-11-11,3.3823393251796894,9,0
2020-11-12,10.441861123759377,1,0
2020-11-13,5.869062661690625,1,0
2020-11-14,0.9813134817531255,0,0
2020-11-15,0.48536986302500074,1,0
2020-11-16,18.889412364523437,16,0
2020-11-17,16.247353544220314,6,0
2020-11-18,0.6271418648234368,1,2
2020-11-19,-1.21773497515,1,0
2020-11-20,-0.5520331263671858,5,0
2020-11-21,1.789139651693753,0,0
2020-11-22,-1.1436916518343727,5,0
2020-11-23,3.2350851538609393,9,0
2020-11-24,14.006128505865625,8,0
2020-11-25,-0.16541604551562505,4,0
2020-11-26,9.740542591004687,3,0
2020-11-27,10.206106543090623,5,0
2020-11-28,3.8223472456984373,5,0
2020-11-29,4.173671908417187,7,0
2020-11-30,5.2614774698921885,4,0
2020-12-01,4.202763029187501,5,0
2020-12-02,3.252534364621876,3,0
2020-12-03,9.384730277179688,2,0
2020-12-04,6.9285164217562505,6,0
2020-12-05,-1.1270336365828122,0,8
2020-12-06,2.664594626475001,0,1
2020-12-07,35.72619780794063,5,0
2020-12-08,18.478509703674998,1,0
2020-12-09,9.438834285404685,1,0
2020-12-10,12.073009798456248,1,0
2020-12-11,15.025269515398438,1,0
2020-12-12,-1.3328011912859354,0,0
2020-12-13,3.11251251666094,0,0
2020-12-14,2.407400346651565,5,0
2020-12-15,12.66699831952813,7,0
2020-12-16,3.83906155931094,3,0
2020-12-17,11.555467381954688,3,0
2020-12-18,13.136543789996875,4,0
2020-12-19,12.751545998378125,1,0
2020-12-20,11.573955872770313,2,0
