,python/cpython,rust-lang/rust,JuliaLang/julia
2012-06-12,5,2.9990196223999988,2
2012-06-13,6,23.376128,3
2012-06-14,8,11.753683763200002,9
2012-06-15,25,36.134240870400006,2
2012-06-16,16,0.4016891904000026,7
2012-06-17,28,-7.950499635200002,25
2012-06-18,13,3.9140891647999982,27
2012-06-19,7,11.0424773632,43
2012-06-20,12,8.836946227199999,18
2012-06-21,26,47.641322496,20
2012-06-22,38,3.7412567040000013,10
2012-06-23,66,-6.0254788608,8
2012-06-24,95,-3.1592592384000007,11
2012-06-25,27,19.89905152,5
2012-06-26,26,24.613689139199998,12
2012-06-27,16,2.7911198719999994,22
2012-06-28,14,16.336620851199996,16
2012-06-29,23,42.939270553600004,27
2012-06-30,34,-0.14472959999999802,20
2012-07-01,14,-7.840371097600004,33
2012-07-02,9,15.161279999999996,13
2012-07-03,20,21.9186448384,18
2012-07-04,3,13.470769664000002,11
2012-07-05,5,12.8358130688,13
2012-07-06,7,40.1379513344,20
2012-07-07,26,0.670211584000004,8
2012-07-08,33,16.345091276799998,18
2012-07-09,29,24.898846617599997,17
2012-07-10,8,37.8281499648,14
2012-07-11,11,23.788660019199998,11
2012-07-12,8,4.0947352575999965,17
2012-07-13,21,29.918200831999997,17
2012-07-14,9,16.8391696384,7
2012-07-15,23,-11.2254137344,4
2012-07-16,21,0.052866867199997,15
2012-07-17,17,5.308121804800001,5
2012-07-18,13,19.524133171200003,12
2012-07-19,12,8.239830835200003,4
2012-07-20,23,5.544722739199999,7
2012-07-21,20,-5.174797516799998,19
2012-07-22,14,-5.337059225599999,11
2012-07-23,21,16.7354251264,14
2012-07-24,9,36.851611648,7
2012-07-25,13,37.127943168,6
2012-07-26,6,10.5179254784,6
2012-07-27,8,10.206304460799998,16
2012-07-28,11,2.5089665024,12
2012-07-29,16,-8.271227392000002,12
2012-07-30,20,12.196755148799998,7
2012-07-31,15,27.194649599999998,9
2012-08-01,16,18.225655296000003,16
2012-08-02,11,7.793758924800002,15
2012-08-03,19,43.6292675584,11
2012-08-04,17,-8.388171366399998,14
2012-08-05,24,-5.654628147200004,9
2012-08-06,9,14.321272422399996,12
2012-08-07,4,34.2941326336,18
2012-08-08,6,17.235860172800002,29
2012-08-09,16,13.703563776,4
2012-08-10,8,9.508947968,16
2012-08-11,20,1.727491584000001,12
2012-08-12,27,-3.0808062976000006,6
2012-08-13,16,17.613978828799997,14
2012-08-14,25,38.9541668864,8
2012-08-15,26,19.236574105600003,9
2012-08-16,8,11.7857758208,6
2012-08-17,12,15.4034036736,30
2012-08-18,22,-2.5334862848000004,16
2012-08-19,13,-8.909345484800003,12
2012-08-20,29,4.478924492799997,17
2012-08-21,12,21.988081049599998,4
2012-08-22,7,17.452460134400003,7
2012-08-23,12,30.5248278528,5
2012-08-24,38,20.483725414400002,16
2012-08-25,14,17.5315137536,9
2012-08-26,1,0.7924850687999978,2
2012-08-27,7,18.154960896,7
2012-08-28,19,7.433221119999999,18
2012-08-29,10,12.556024319999999,16
2012-08-30,8,9.147799244800002,10
2012-08-31,10,40.8143260672,6
2012-09-01,15,-4.068565094399997,3
2012-09-02,13,2.6230585343999984,6
2012-09-03,10,5.2825988096,13
2012-09-04,0,26.9907830784,9
2012-09-05,7,12.130065100800001,6
2012-09-06,12,10.0365297664,23
2012-09-07,8,16.7146743808,9
2012-09-08,19,17.782640640000004,7
2012-09-09,21,-5.982799974399999,6
2012-09-10,54,20.576881459199996,20
2012-09-11,20,3.6382880767999985,7
2012-09-12,21,19.4947410944,17
2012-09-13,4,18.305084928,18
2012-09-14,5,1.5431209983999992,13
2012-09-15,9,10.286819737599998,8
2012-09-16,0,-0.9577868287999998,6
2012-09-17,6,-1.6412967936000014,7
2012-09-18,4,19.9840034816,6
2012-09-19,6,20.6286788608,11
2012-09-20,25,32.8721398784,13
2012-09-21,20,-7.866868019199998,19
2012-09-22,8,6.9666305023999975,12
2012-09-23,20,3.1701741568,3
2012-09-24,20,6.179283046399999,2
2012-09-25,39,20.3130554368,13
2012-09-26,5,39.583431168000004,3
2012-09-27,5,29.083960832000002,10
2012-09-28,29,30.8780289024,1
2012-09-29,59,3.3877060607999994,2
2012-09-30,59,-8.150272102400004,1
2012-10-01,43,14.217405951999996,17
2012-10-02,24,24.506980249599998,17
2012-10-03,19,1.7353617408000002,7
2012-10-04,38,38.645144371200004,3
2012-10-05,27,15.950901862400002,14
2012-10-06,53,10.5141929984,27
2012-10-07,36,0.24754257919999745,3
2012-10-08,9,11.396442521599997,9
2012-10-09,32,0.9414046719999973,16
2012-10-10,24,9.7935710208,9
2012-10-11,20,67.301426176,21
2012-10-12,29,20.850018816000006,18
2012-10-13,12,6.189996646399997,5
2012-10-14,6,-13.021460172800003,7
2012-10-15,1,1.8198000639999972,6
2012-10-16,50,-3.568491827200001,17
2012-10-17,35,19.2212330496,10
2012-10-18,11,13.0333828096,19
2012-10-19,25,0.5442628608000035,15
2012-10-20,15,-4.313996902399996,21
2012-10-21,28,14.5240928256,10
2012-10-22,13,11.5377654784,11
2012-10-23,24,25.103434649599997,9
2012-10-24,6,1.8369940479999993,8
2012-10-25,5,17.4747459584,11
2012-10-26,17,-7.444801024,10
2012-10-27,41,1.6320218111999978,33
2012-10-28,53,-0.8375347200000007,16
2012-10-29,10,2.1283908607999997,11
2012-10-30,11,9.1557028864,4
2012-10-31,79,2.043032268800002,28
2012-11-01,29,4.9231506432000005,21
2012-11-02,9,7.026075955200001,4
2012-11-03,45,4.613272576000001,13
2012-11-04,29,8.0048996352,8
2012-11-05,14,7.3588769792,21
2012-11-06,16,-3.890676633600001,23
2012-11-07,8,9.116501401599999,5
2012-11-08,27,-0.3288968191999997,17
2012-11-09,5,2.8955400191999994,12
2012-11-10,17,-3.1040070656,2
2012-11-11,57,-0.8156545024000001,0
2012-11-12,14,-0.43725813759999954,9
2012-11-13,6,24.8318989312,12
2012-11-14,16,8.0699282432,14
2012-11-15,12,13.6629984256,1
2012-11-16,4,26.4641206272,22
2012-11-17,31,0.1522315263999996,4
2012-11-18,39,16.201492377599997,13
2012-11-19,2,2.457632768,12
2012-11-20,13,1.1330610175999976,17
2012-11-21,13,15.225640857599998,21
2012-11-22,10,-7.9175491584,24
2012-11-23,19,2.7682648063999995,4
2012-11-24,6,6.691462246400002,5
2012-11-25,6,1.1607149568000015,5
2012-11-26,8,3.2425088000000004,21
2012-11-27,9,7.347321548800001,12
2012-11-28,24,9.7959223296,18
2012-11-29,28,28.9566056448,17
2012-11-30,5,8.5585238016,8
2012-12-01,2,3.050167295999998,4
2012-12-02,32,-5.513408204800001,4
2012-12-03,16,-1.0105969664000014,9
2012-12-04,7,4.671248793599999,19
2012-12-05,9,4.1056484352,11
2012-12-06,6,28.0196862976,19
2012-12-07,2,27.2565131264,15
2012-12-08,26,5.621032550400001,30
2012-12-09,28,-3.750014259200002,30
2012-12-10,19,3.2667508735999977,15
2012-12-11,13,15.602771353599998,25
2012-12-12,6,4.407858892799999,17
2012-12-13,8,10.393939660799997,28
2012-12-14,12,27.6851068928,38
2012-12-15,20,3.8217009152000028,16
2012-12-16,19,4.4825634816,14
2012-12-17,31,15.777105203199998,16
2012-12-18,19,20.23744512,16
2012-12-19,13,4.373463654399998,7
2012-12-20,7,3.3188888575999975,15
2012-12-21,12,29.6101414912,24
2012-12-22,9,-0.876752076799999,6
2012-12-23,25,9.677303295999998,14
2012-12-24,19,-0.398070272,10
2012-12-25,30,14.5920421888,3
2012-12-26,21,-8.221517107199999,3
2012-12-27,36,3.5138909183999996,16
2012-12-28,17,10.45285376,12
2012-12-29,19,6.214222131200002,1
2012-12-30,10,6.392001843200001,10
2012-12-31,19,-3.3093602303999994,11
2013-01-01,39,1.6607008767999991,9
2013-01-02,38,2.9124328448000005,32
2013-01-03,16,4.8906658816,18
2013-01-04,14,0.6922199039999999,25
2013-01-05,12,4.289091276800001,32
2013-01-06,8,1.963048960000001,17
2013-01-07,7,17.3677018112,15
2013-01-08,22,19.5396979712,44
2013-01-09,6,17.4607880192,37
2013-01-10,32,13.327446016,28
2013-01-11,60,18.1996937216,42
2013-01-12,36,5.911343308799999,39
2013-01-13,27,15.461799014399997,26
2013-01-14,10,11.237921587199999,52
2013-01-15,31,9.359019007999999,26
2013-01-16,16,1.6592465919999988,13
2013-01-17,15,-4.538368,18
2013-01-18,13,29.877390335999998,21
2013-01-19,24,-9.366568652799998,15
2013-01-20,16,18.5990940672,3
2013-01-21,23,2.7698809856000004,13
2013-01-22,23,16.4316611584,32
2013-01-23,10,42.6579367936,20
2013-01-24,16,30.4390933504,34
2013-01-25,50,20.040346009599997,29
2013-01-26,24,7.650108108799998,33
2013-01-27,21,-12.022701056000002,5
2013-01-28,10,17.403833241599997,6
2013-01-29,41,33.5685673984,8
2013-01-30,3,26.2092650496,2
2013-01-31,17,23.9413644288,0
2013-02-01,33,28.3798557696,2
2013-02-02,67,-0.7736217599999975,12
2013-02-03,20,15.271355289599999,17
2013-02-04,30,8.865806028799998,13
2013-02-05,15,9.056041369599999,22
2013-02-06,7,11.519739392,26
2013-02-07,26,11.5541755904,23
2013-02-08,12,27.9020481536,24
2013-02-09,43,7.982626304000002,24
2013-02-10,35,10.337850368,39
2013-02-11,18,2.1916444671999997,37
2013-02-12,21,6.195277004799999,35
2013-02-13,17,31.7332513792,22
2013-02-14,1,12.096196505600002,16
2013-02-15,12,32.3541198848,15
2013-02-16,14,25.7742947328,12
2013-02-17,10,5.9121634304,16
2013-02-18,16,4.229225267199999,13
2013-02-19,10,40.222781235199996,39
2013-02-20,21,-9.6828900352,43
2013-02-21,18,19.833240063999995,8
2013-02-22,13,8.418184704000002,14
2013-02-23,52,-2.1719342079999997,14
2013-02-24,4,-4.315761049599999,8
2013-02-25,13,8.1278519296,16
2013-02-26,19,49.4511388672,12
2013-02-27,13,18.972240691200007,18
2013-02-28,9,13.0103187456,12
2013-03-01,19,8.5612188672,21
2013-03-02,8,21.858617856,22
2013-03-03,7,17.1065281536,17
2013-03-04,18,8.025814118399998,35
2013-03-05,20,14.527147110399998,27
2013-03-06,16,21.927575142400002,37
2013-03-07,21,36.1878199296,55
2013-03-08,13,16.718282342400002,25
2013-03-09,25,-6.652116172800001,18
2013-03-10,14,5.6002067455999995,20
2013-03-11,32,32.1700461568,20
2013-03-12,13,25.657903616,18
2013-03-13,17,-0.5315093504000004,18
2013-03-14,11,17.6622754816,17
2013-03-15,9,7.357512806400003,19
2013-03-16,37,10.951636992000001,39
2013-03-17,10,-6.599724441600001,16
2013-03-18,20,10.252058214399998,22
2013-03-19,71,29.0241616896,33
2013-03-20,37,19.852522803200003,21
2013-03-21,26,20.513767424,15
2013-03-22,14,37.998404096,13
2013-03-23,57,-0.1567804415999987,18
2013-03-24,16,-5.0649451520000035,12
2013-03-25,7,10.490551603199997,25
2013-03-26,20,48.6932332544,18
2013-03-27,5,45.7103342592,19
2013-03-28,17,9.6564646912,13
2013-03-29,14,32.0744819712,11
2013-03-30,25,-2.3140017152,13
2013-03-31,14,-0.7930502144000044,10
2013-04-01,13,6.218460979199996,18
2013-04-02,7,-0.3234321408000014,24
2013-04-03,23,18.4224548864,34
2013-04-04,7,9.957700300800004,30
2013-04-05,9,8.848544972800001,21
2013-04-06,22,6.809011609600002,8
2013-04-07,19,1.686513766400001,13
2013-04-08,10,16.5218665472,14
2013-04-09,23,6.529806540800001,12
2013-04-10,9,39.4153336832,16
2013-04-11,17,10.294653952,23
2013-04-12,21,13.404557107199999,12
2013-04-13,26,11.722333593599998,9
2013-04-14,59,5.1795093504,7
2013-04-15,9,14.714274713599998,8
2013-04-16,9,12.69347072,5
2013-04-17,23,-3.487657779199999,20
2013-04-18,6,48.702848,13
2013-04-19,13,34.096629043200004,10
2013-04-20,15,27.4232034304,7
2013-04-21,12,-1.9142978560000046,7
2013-04-22,8,16.346545868799996,12
2013-04-23,12,25.5728531456,5
2013-04-24,5,16.430518374400002,17
2013-04-25,2,11.044434636799997,10
2013-04-26,3,5.3263946751999995,11
2013-04-27,0,1.0268235776000019,20
2013-04-28,17,30.42671872,30
2013-04-29,5,30.27832576,11
2013-04-30,20,38.1430470656,13
2013-05-01,9,20.8424802304,29
2013-05-02,1,37.1170786304,17
2013-05-03,7,25.347878195199996,50
2013-05-04,20,-0.09275299840000173,14
2013-05-05,8,0.9571620863999968,2
2013-05-06,23,13.537019084799999,10
2013-05-07,15,42.746891776,20
2013-05-08,7,10.979103334400001,17
2013-05-09,6,49.1041321984,20
2013-05-10,7,13.152520704000004,7
2013-05-11,13,7.8014197759999995,20
2013-05-12,25,5.778663321599996,6
2013-05-13,11,21.026222079999997,14
2013-05-14,5,53.301809561599995,11
2013-05-15,12,47.9390514176,31
2013-05-16,16,2.6133042175999996,15
2013-05-17,19,19.424478207999996,26
2013-05-18,14,19.463798783999998,8
2013-05-19,13,2.0670039039999963,8
2013-05-20,24,49.8166680576,18
2013-05-21,8,14.4521204736,22
2013-05-22,9,3.3136328703999993,20
2013-05-23,6,13.900333772800002,11
2013-05-24,7,22.355659776,6
2013-05-25,19,0.43242977279999906,2
2013-05-26,1,9.1229580288,2
2013-05-27,4,13.627471564799999,16
2013-05-28,27,24.339259904000002,19
2013-05-29,16,22.028748902400004,8
2013-05-30,2,32.5936572416,12
2013-05-31,12,12.9710252032,13
2013-06-01,7,21.0702111744,6
2013-06-02,4,5.457353523199998,15
2013-06-03,2,1.3212476415999976,11
2013-06-04,17,4.617460121599999,27
2013-06-05,8,27.497113088,19
2013-06-06,0,24.7278299136,19
2013-06-07,8,15.344986521600003,13
2013-06-08,7,27.2664384512,10
2013-06-09,10,-2.583742464,1
2013-06-10,9,29.163923353599998,14
2013-06-11,8,13.540581273599999,14
2013-06-12,9,29.639350374399996,30
2013-06-13,9,18.78075904,27
2013-06-14,16,14.1865505792,35
2013-06-15,28,28.3087234048,35
