,apache/cassandra,linkedin/venice,voldemort/voldemort
2016-10-23,0.0,-0.2263858650359374,0
2016-10-24,2.0,0.8505103037500001,0
2016-10-25,16.0,1.7860034119843753,0
2016-10-26,7.0,-0.3370985075359374,0
2016-10-27,4.0,0.8117836402187502,0
2016-10-28,7.0,0.7626903931625001,0
2016-10-29,0.0,-0.23954554158281233,0
2016-10-30,0.0,-0.14409207010781236,0
2016-10-31,7.0,-0.08658022124999984,0
2016-11-01,0.0,1.9314650444843753,0
2016-11-02,2.0,-0.25681424106718753,0
2016-11-03,2.0,-0.13105341382187496,0
2016-11-04,0.0,2.922337990734375,2
2016-11-05,0.0,-0.35929216555156257,0
2016-11-06,0.0,-0.17563235253593745,0
2016-11-07,14.0,0.888175975,1
2016-11-08,13.0,5.8158251075,1
2016-11-09,0.0,-0.7124868760312504,1
2016-11-10,16.0,0.6452162574281249,2
2016-11-11,17.0,1.67505641125,0
2016-11-12,0.0,-0.4137966890468746,0
2016-11-13,3.0,-0.2535590701078122,0
2016-11-14,10.0,2.8322717287500003,0
2016-11-15,1.0,0.5664277594843752,0
2016-11-16,8.0,2.6537957568703128,0
2016-11-17,2.0,-0.5183108364656251,0
2016-11-18,8.0,0.7427567944843751,0
2016-11-19,0.0,0.7179517714328126,0
2016-11-20,0.0,-0.2793879925718747,0
2016-11-21,5.0,-0.16829335124999978,0
2016-11-22,3.0,1.8715528272031252,0
2016-11-23,6.0,1.6951747906265626,0
2016-11-24,6.0,0.6436174459171875,1
2016-11-25,2.0,-0.2964522663578126,0
2016-11-26,0.0,-0.16398700926562487,0
2016-11-27,0.0,-0.12002566555156222,0
2016-11-28,11.0,0.9123811224640628,2
2016-11-29,17.0,0.8353718325000001,1
2016-11-30,9.0,0.80051396896875,0
2016-12-01,0.0,0.779471972646875,0
2016-12-02,0.0,-0.22052851808750001,0
2016-12-03,7.0,-0.11867810253593741,0
2016-12-04,2.0,-0.07844126249999986,0
2016-12-05,18.0,-0.0610349587499998,0
2016-12-06,22.0,0.9500592282343752,0
2016-12-07,11.0,4.857777125698438,0
2016-12-08,9.0,-0.5740608618015629,0
2016-12-09,9.0,-0.27146716555156264,0
2016-12-10,2.0,-0.17156135253593752,0
2016-12-11,0.0,-0.11942924999999956,0
2016-12-12,21.0,0.9062542375000003,0
2016-12-13,30.0,0.8230962412500001,0
2016-12-14,8.0,-0.21003679426562494,0
2016-12-15,13.0,1.8702595823859376,0
2016-12-16,4.0,-0.2911567626796875,0
2016-12-17,1.0,-0.12677924999999995,0
2016-12-18,0.0,-0.08627876249999995,0
2016-12-19,4.0,-0.06558070874999977,0
2016-12-20,10.0,-0.052895509265624835,0
2016-12-21,0.0,-0.04429119055156237,0
2016-12-22,11.0,-0.03058624503593741,0
2016-12-23,12.0,-0.01913662603124995,0
2016-12-24,0.0,-0.016797705071874957,0
2016-12-25,0.0,0.0,0
2016-12-26,0.0,0.0,0
2016-12-27,2.0,0.0,0
2016-12-28,1.0,0.0,0
2016-12-29,0.0,0.0,0
2016-12-30,0.0,0.0,0
2016-12-31,0.0,0.0,0
2017-01-01,1.0,0.0,0
2017-01-02,0.0,0.0,0
2017-01-03,7.0,0.0,0
2017-01-04,18.0,0.0,0
2017-01-05,6.0,0.0,0
2017-01-06,17.0,1.0,1
2017-01-07,3.0,0.8999999999999999,1
2017-01-08,2.0,-0.14500000000000013,0
2017-01-09,0.0,-0.07350000000000005,0
2017-01-10,5.0,2.9508375,0
2017-01-11,18.0,2.66322075,0
2017-01-12,0.0,-0.4642787625000003,0
2017-01-13,0.0,0.7552442912499999,1
2017-01-14,0.0,0.7318504907343751,0
2017-01-15,0.0,-0.2733049155515622,0
2017-01-16,13.0,-0.16973514003593726,0
2017-01-17,0.0,-0.12192962624999973,0
2017-01-18,10.0,0.9012347222031253,0
2017-01-19,7.0,0.8168197408453126,0
2017-01-20,5.0,-0.1944522663578125,0
2017-01-21,0.0,-0.09416200926562499,0
2017-01-22,0.0,-0.0671296655515624,0
2017-01-23,4.0,-0.04517810253593735,0
2017-01-24,3.0,-0.02927876249999991,0
2017-01-25,2.0,0.9757442912500001,0
2017-01-26,0.0,0.879337990734375,0
2017-01-27,15.0,0.8370328344484375,0
2017-01-28,2.0,-0.18189885253593763,0
2017-01-29,1.0,-0.09416249999999998,0
2017-01-30,4.0,0.9347207500000001,0
2017-01-31,2.0,0.8500587375,0
2017-02-01,6.0,0.81462754125,0
2017-02-02,0.0,-0.20732402176562503,0
2017-02-03,10.0,1.8767766381984377,0
2017-02-04,2.0,-0.2832464155515625,0
2017-02-05,8.0,-0.1483401150359374,0
2017-02-06,4.0,1.90262754125,0
2017-02-07,6.0,1.724850978234375,0
2017-02-08,3.0,0.6487056381984374,0
2017-02-09,11.0,0.7087088094484375,0
2017-02-10,14.0,0.7260887549640626,0
2017-02-11,8.0,-0.26619512603124984,0
2017-02-12,4.0,-0.16951773007187476,0
2017-02-13,7.0,0.8862093325000002,0
2017-02-14,9.0,0.8087347189687502,0
2017-02-15,8.0,1.778693210146875,0
2017-02-16,11.0,-0.32412172683750007,0
2017-02-17,7.0,0.8317766381984375,0
2017-02-18,0.0,-0.21174641555156246,0
2017-02-19,0.0,-0.12400261503593726,0
2017-02-20,6.0,-0.08498920874999985,0
2017-02-21,12.0,0.9323514657343752,0
2017-02-22,12.0,-0.15627130805156242,0
2017-02-23,17.0,0.9143025089328126,0
2017-02-24,1.0,2.843608598678125,0
2017-02-25,0.0,-0.3752308130156252,0
2017-02-26,0.0,-0.18801560253593752,0
2017-02-27,2.0,-0.11932451249999995,0
2017-02-28,7.0,1.9108020537500003,0
2017-03-01,16.0,-0.2710805755156249,0
2017-03-02,15.0,1.8510214137140626,0
2017-03-03,14.0,-0.29984940176562513,0
2017-03-04,4.0,0.8315712084171877,0
2017-03-05,0.0,-0.21443005760781247,0
2017-03-06,1.0,1.8873509750000002,0
2017-03-07,7.0,-0.2829208925,0
2017-03-08,10.0,0.8438768489687501,0
2017-03-09,3.0,-0.21210184757187497,0
2017-03-10,8.0,-0.1186236385312498,0
2017-03-11,0.0,0.9113750986781252,0
2017-03-12,0.0,-0.15655483801562492,0
2017-03-13,7.0,-0.0917029950359374,0
2017-03-14,0.0,-0.060798638531249935,0
2017-03-15,1.0,1.9514460986781252,0
2017-03-16,9.0,0.7743149369843749,0
2017-03-17,6.0,1.7884391349640625,0
2017-03-18,1.0,-0.3130936962500002,0
2017-03-19,0.0,-0.1693933130156249,0
2017-03-20,8.0,-0.11829485253593734,0
2017-03-21,3.0,-0.08376577499999971,0
2017-03-22,4.0,2.9324170950000004,0
2017-03-23,16.0,0.6434456527187499,0
2017-03-24,3.0,-0.28355341058750005,0
2017-03-25,0.0,-0.15803547856718753,0
2017-03-26,0.0,-0.10728520507187475,0
2017-03-27,6.0,-0.06901274999999976,0
2017-03-28,14.0,0.9443972125000002,0
2017-03-29,8.0,1.85355689875,0
2017-03-30,9.0,1.715201364703125,0
2017-03-31,1.0,0.6467351293765623,0
2017-04-01,0.0,-0.2760613525359376,0
2017-04-02,0.0,-0.15944174999999988,0
2017-04-03,16.0,-0.11522051249999973,0
2017-04-04,19.0,-0.0903137212499997,0
2017-04-05,7.0,0.9258035194843752,0
2017-04-06,3.0,-0.16288488356718742,0
2017-04-07,27.0,-0.0920280273531249,0
2017-04-08,3.0,-0.054866018087499954,0
2017-04-09,4.0,-0.029061352535937404,0
2017-04-10,10.0,0.9838832500000001,0
2017-04-11,3.0,0.8868379875,0
2017-04-12,2.0,1.8439063037499999,0
2017-04-13,3.0,-0.2830683130156252,0
2017-04-14,2.0,0.8524386474640625,0
2017-04-15,6.0,-0.19377925000000001,0
2017-04-16,0.0,-0.11560376249999979,0
2017-04-17,1.0,1.91501079125,0
2017-04-18,4.0,0.732351465734375,0
2017-04-19,5.0,2.7537286919484374,0
2017-04-20,14.0,-0.4426974910671877,0
2017-04-21,5.0,1.7672835986781252,0
2017-04-22,0.0,-0.347964313015625,0
2017-04-23,2.0,-0.20282712753593718,0
2017-04-24,5.0,-0.14069965499999978,0
2017-04-25,3.0,1.8889586402187504,0
2017-04-26,12.0,1.7081193931625,0
2017-04-27,0.0,2.6465721834171876,0
2017-04-28,0.0,-0.4943839501078127,0
2017-04-29,0.0,-0.25246162603124994,0
2017-04-30,0.0,-0.17585620507187477,0
2017-05-01,0.0,0.8794549750000005,0
2017-05-02,5.0,1.8031383325,0
2017-05-03,10.0,0.67418994396875,0
2017-05-04,1.0,0.712284580146875,0
2017-05-05,0.0,0.73183485588125,0
2017-05-06,0.0,-0.25613830760781237,0
2017-05-07,0.0,-0.13955801249999983,0
2017-05-08,4.0,-0.1026969712499998,0
2017-05-09,0.0,2.9183030319843755,0
2017-05-10,14.0,0.6320920626828124,0
2017-05-11,8.0,0.7143782731624999,0
2017-05-12,13.0,-0.25956086180156257,0
2017-05-13,0.0,-0.15345466555156229,0
2017-05-14,0.0,-0.10591160253593727,0
2017-05-15,3.0,0.9237347125000003,0
2017-05-16,2.0,-0.1625598512499999,0
2017-05-17,0.0,0.9020393522031251,0
2017-05-18,12.0,-0.17435856687343748,0
2017-05-19,1.0,-0.08362966555156241,0
2017-05-20,0.0,-0.05301560253593744,0
2017-05-21,0.0,-0.03382451249999988,0
2017-05-22,0.0,1.97278955375,0
2017-05-23,0.0,0.7772696744843749,0
2017-05-24,6.0,0.7905074512140624,0
2017-05-25,0.0,0.7884316869843748,0
2017-05-26,3.0,-0.22322385253593746,0
2017-05-27,0.0,-0.12639599999999987,0
2017-05-28,0.0,-0.09160327499999982,0
2017-05-29,2.0,0.9278713450000002,0
2017-05-30,0.0,0.8404909152187501,0
2017-05-31,11.0,0.8043782731625,0
2017-06-01,6.0,0.7974391381984374,0
2017-06-02,4.0,0.7878703344484375,0
2017-06-03,0.0,0.7813218974640626,0
2017-06-04,0.0,-0.2234412625,0
2017-06-05,3.0,0.8654650412500001,0
2017-06-06,8.0,1.800896728234375,0
2017-06-07,0.0,-0.3240021243015625,0
2017-06-08,0.0,2.8231603756984374,0
2017-06-09,1.0,-0.4198853743015626,2
2017-06-10,0.0,-0.2215026118015623,0
2017-06-11,0.0,0.8511373219484376,0
2017-06-12,1.0,2.7921959262140628,0
2017-06-13,7.0,0.574894044484375,0
2017-06-14,0.0,1.6694784839328125,0
2017-06-15,11.0,-0.40124129382187507,0
2017-06-16,3.0,-0.22530918904687475,0
2017-06-17,0.0,-0.16437132010781222,0
2017-06-18,0.0,-0.10802148374999965,0
2017-06-19,6.0,-0.08824491426562472,0
2017-06-20,1.0,2.9254784871671875,0
2017-06-21,9.0,0.6430477368765624,0
2017-06-22,6.0,2.7374645214328126,0
2017-06-23,1.0,-0.44729770507187533,0
2017-06-24,0.0,-0.2254874999999999,0
2017-06-25,0.0,-0.1545127499999998,0
2017-06-26,9.0,0.8824097125000003,0
2017-06-27,0.0,1.8052066487500003,0
2017-06-28,2.0,-0.324284672796875,0
2017-06-29,7.0,2.8134540406265627,0
2017-06-30,2.0,-0.41476629158281264,0
2017-07-01,1.0,0.7823616923921877,0
2017-07-02,0.0,-0.2308955125,0
2017-07-03,0.0,-0.1444052212499997,0
2017-07-04,0.0,-0.10860595551562478,0
2017-07-05,1.0,-0.08768401606718723,0
2017-07-06,8.0,-0.0661955438218748,0
2017-07-07,8.0,-0.041866951546874885,0
2017-07-08,0.0,-0.0362902538578124,0
2017-07-09,0.0,-0.009568313015624975,0
2017-07-10,0.0,-0.008398852535937478,0
2017-07-11,4.0,0.0,0
2017-07-12,5.0,0.0,0
2017-07-13,0.0,0.0,0
2017-07-14,15.0,3.0,0
2017-07-15,2.0,-0.30000000000000027,0
2017-07-16,0.0,-0.1350000000000001,0
2017-07-17,3.0,0.9145,0
2017-07-18,3.0,1.8380125,0
2017-07-19,0.0,2.70664975,0
2017-07-20,2.0,1.5420139624999998,0
2017-07-21,3.0,0.5540564112499998,2
2017-07-22,0.0,-0.36164668904687497,0
2017-07-23,2.0,-0.23457957010781216,0
2017-07-24,13.0,0.8444070287500004,0
2017-07-25,3.0,2.775862256984375,0
2017-07-26,5.0,1.5517426576828126,0
2017-07-27,3.0,1.55564795088125,2
2017-07-28,6.0,1.5484106201109373,0
2017-07-29,0.0,-0.45147026808749996,0
2017-07-30,0.0,-0.25823611503593724,0
2017-07-31,4.0,-0.18113823374999963,0
2017-08-01,3.0,1.8572680732343754,0
2017-08-02,3.0,2.682151290917188,0
2017-08-03,6.0,-0.4828446011390626,0
2017-08-04,0.0,0.749878276396875,0
2017-08-05,0.0,-0.2627593311031249,0
2017-08-06,0.0,-0.15601870507187465,0
2017-08-07,3.0,1.8968257250000002,0
2017-08-08,10.0,3.71766407,0
2017-08-09,1.0,0.44146553521874976,0
2017-08-10,5.0,-0.3956646566187501,0
2017-08-11,6.0,1.7633847461421877,0
2017-08-12,0.0,-0.3529518130156247,0
2017-08-13,0.0,-0.20985237753593716,0
2017-08-14,5.0,-0.14795219249999977,0
2017-08-15,1.0,2.8820015764687503,0
2017-08-16,2.0,-0.398398153384375,0
2017-08-17,7.0,0.7955122518406251,0
2017-08-18,8.0,0.7839137549640625,0
2017-08-19,0.0,-0.22612412603124984,0
2017-08-20,0.0,-0.13864795507187486,0
2017-08-21,9.0,0.9113514625000002,0
2017-08-22,5.0,1.82993966125,0
2017-08-23,1.0,1.697016298453125,0
2017-08-24,17.0,-0.36795226635781264,0
2017-08-25,1.0,0.8116754907343751,0
2017-08-26,3.0,-0.23240891555156237,0
2017-08-27,1.0,-0.14011936503593722,0
2017-08-28,3.0,2.9018487787500002,0
2017-08-29,14.0,0.6212577694843749,0
2017-08-30,19.0,2.6991603789328127,6
2017-08-31,12.0,0.5204036563968748,0
2017-09-01,3.0,-0.3533789013218749,0
2017-09-02,0.0,-0.20908106301562485,0
2017-09-03,0.0,-0.1544891400359371,0
2017-09-04,6.0,-0.11545585124999963,0
2017-09-05,28.0,0.9045985772031253,0
2017-09-06,0.0,0.8187920281265626,0
2017-09-07,7.0,-0.1931974878328125,0
2017-09-08,10.0,1.8917351293765625,0
2017-09-09,1.0,-0.2575613525359376,0
2017-09-10,0.0,-0.12677924999999995,0
2017-09-11,9.0,0.9137212375,0
2017-09-12,14.0,-0.16558070874999986,0
2017-09-13,10.0,1.9021044907343752,0
2017-09-14,1.0,1.7272088094484375,0
2017-09-15,14.0,0.6587512549640624,0
2017-09-16,0.0,-0.2822533760312501,0
2017-09-17,0.0,-0.17328471757187486,0
2017-09-18,4.0,-0.11315219624999973,0
2017-09-19,2.0,-0.08878833801562472,0
2017-09-20,14.0,1.9269729799640627,0
2017-09-21,4.0,0.74551396896875,0
2017-09-22,3.0,1.7629719726468749,0
2017-09-23,0.0,-0.3283660180875002,0
2017-09-24,0.0,-0.1682238525359374,0
2017-09-25,8.0,-0.10989599999999985,0
2017-09-26,0.0,0.9162342250000003,0
2017-09-27,0.0,-0.1675829049999999,0
2017-09-28,2.0,0.8984456527187501,0
2017-09-29,11.0,0.8229465894125001,0
2017-09-30,9.0,-0.19319797856718748,0
2017-10-01,0.0,-0.10641445507187497,0
2017-10-02,5.0,2.9376754875,0
2017-10-03,3.0,1.65212705375,0
2017-10-04,7.0,2.6261529244843747,0
2017-10-05,6.0,-0.5081545612859377,0
2017-10-06,8.0,1.725350490734375,0
2017-10-07,1.0,-0.3931424155515624,0
2017-10-08,0.0,-0.23210589003593712,0
2017-10-09,0.0,-0.16495536374999972,0
2017-10-10,6.0,-0.13170336904687457,0
2017-10-11,1.0,0.8901522276109378,0
2017-10-12,0.0,1.82817333088125,0
2017-10-13,0.0,2.7076160498921875,0
2017-10-14,0.0,-0.4376366260312503,0
2017-10-15,0.0,-0.229460205071875,0
2017-10-16,1.0,-0.14294174999999987,0
2017-10-17,8.0,3.8926169875000003,0
2017-10-18,1.0,0.51423202875,0
2017-10-19,0.0,1.648758256984375,0
2017-10-20,3.0,0.5801834326828124,0
2017-10-21,0.0,-0.34665264411874974,0
2017-10-22,0.0,-0.21232605760781223,0
2017-10-23,2.0,1.8614102000000003,0
2017-10-24,2.0,4.6895672025,0
2017-10-25,0.0,3.3181922766875,0
2017-10-26,6.0,1.2394868718406247,0
2017-10-27,0.0,1.3975458251828123,0
2017-10-28,0.0,1.4340879819125,0
2017-10-29,0.0,-0.5449566275359371,0
2017-10-30,1.0,1.6592105450000005,0
2017-10-31,1.0,2.5421883427187506,0
2017-11-01,0.0,1.4011034198500003,0
2017-11-02,3.0,1.4469875677578128,0
2017-11-03,1.0,1.4819315463250002,0
2017-11-04,1.0,-0.4993427236031248,0
2017-11-05,0.0,-0.29893360610312464,0
2017-11-06,4.0,-0.20902963507187455,0
2017-11-07,4.0,-0.1523002397812495,0
2017-11-08,4.0,3.8737524383812505,0
2017-11-09,7.0,1.5071553988609374,0
2017-11-10,0.0,3.561878276396875,0
2017-11-11,0.0,-0.6399343311031254,0
2017-11-12,0.0,-0.3364477050718748,0
2017-11-13,4.0,2.7802080000000005,0
2017-11-14,0.0,5.5324684500000005,0
2017-11-15,0.0,2.1298341899999995,0
2017-11-16,1.0,-0.7686086945625001,0
2017-11-17,0.0,0.5349056788250003,0
2017-11-18,3.0,-0.4128962071343744,0
2017-11-19,0.0,-0.2767694476437493,0
2017-11-20,1.0,-0.18910341374999953,0
2017-11-21,1.0,1.8445843459531255,0
2017-11-22,0.0,4.667995725548438,0
2017-11-23,1.0,1.3177399332374997,0
2017-11-24,2.0,-0.5182902538578128,0
2017-11-25,0.0,-0.283393313015625,0
2017-11-26,0.0,-0.20094485253593702,0
2017-11-27,0.0,-0.14823277499999948,0
2017-11-28,0.0,0.8797690450000004,0
2017-11-29,0.0,-0.20092913228124978,0
2017-11-30,5.0,-0.1318266626499998,0
2017-12-01,3.0,1.9103691112890626,0
2017-12-02,1.0,-0.23746020507187504,0
2017-12-03,4.0,-0.10611675000000001,0
2017-12-04,3.0,-0.07016201250000001,0
2017-12-05,7.0,2.9475813037500003,0
2017-12-06,7.0,-0.3418018130156251,0
2017-12-07,14.0,-0.16972287753593748,0
2017-12-08,5.0,2.8923126075,0
2017-12-09,0.0,0.61887587396875,0
2017-12-10,0.0,-0.300147955071875,0
2017-12-11,7.0,0.8300139625,0
2017-12-12,14.0,0.7762314112500002,0
2017-12-13,4.0,4.7572823109531255,0
2017-12-14,7.0,-0.6542993451078127,0
2017-12-15,1.0,0.67939439875,0
2017-12-16,0.0,-0.319077885296875,0
2017-12-17,0.0,-0.21235613312343699,0
2017-12-18,0.0,-0.14173831128593717,0
2017-12-19,5.0,-0.10713457176562466,0
2017-12-20,3.0,-0.08955239680156223,0
2017-12-21,0.0,-0.06940243011406232,0
2017-12-22,3.0,-0.05308795892968736,0
2017-12-23,0.0,-0.009568313015624975,0
2017-12-24,0.0,-0.008398852535937478,0
2017-12-25,0.0,0.0,0
2017-12-26,3.0,0.0,0
2017-12-27,0.0,0.0,0
2017-12-28,2.0,0.0,0
2017-12-29,0.0,0.0,0
2017-12-30,2.0,0.0,0
2017-12-31,0.0,0.0,0
2018-01-01,0.0,0.0,0
2018-01-02,0.0,0.0,0
2018-01-03,0.0,2.0,0
2018-01-04,0.0,0.7999999999999998,0
2018-01-05,0.0,0.8099999999999998,0
2018-01-06,0.0,-0.20200000000000018,0
2018-01-07,0.0,-0.1148249999999999,0
2018-01-08,1.0,-0.08139599999999984,0
2018-01-09,1.0,1.9368967250000002,0
2018-01-10,7.0,1.7485338449999999,0
2018-01-11,4.0,-0.33339233478125013,0
2018-01-12,0.0,0.8155402856625,0
2018-01-13,3.0,0.7837078344484376,0
2018-01-14,0.0,-0.22695735253593735,0
2018-01-15,5.0,-0.13205752499999987,0
2018-01-16,0.0,0.9023260825000002,0
2018-01-17,1.0,-0.17810326853124983,0
2018-01-18,2.0,2.8897869063968753,0
2018-01-19,6.0,2.6304465861781248,0
2018-01-20,0.0,-0.4763245092656252,0
2018-01-21,0.0,-0.25458391555156257,0
2018-01-22,8.0,-0.1690483650359373,0
2018-01-23,0.0,-0.12143144624999958,0
2018-01-24,1.0,0.9025953994843753,0
2018-01-25,2.0,0.8188340212140627,0
2018-01-26,0.0,-0.20698602779687494,0
2018-01-27,0.0,-0.12740149665468742,0
2018-01-28,0.0,-0.07435905760781238,0
2018-01-29,1.0,-0.036779249999999875,0
2018-01-30,2.0,3.9707212375000003,0
2018-01-31,1.0,-0.4242557087500003,0
