,canonical/lxd,moby/moby,containerd/containerd
2020-01-14,49,-1.4425922559999993,3
2020-01-15,54,-2.9173745664,7
2020-01-16,15,8.6446533632,0
2020-01-17,28,2.103389184000001,6
2020-01-18,14,-3.6700488703999996,1
2020-01-19,6,-2.2684694528,0
2020-01-20,25,2.7689772031999995,1
2020-01-21,18,-0.44623308800000006,2
2020-01-22,17,-0.9215465472,3
2020-01-23,8,-0.30879447039999985,2
2020-01-24,3,2.88248576,4
2020-01-25,3,-1.2394501119999997,5
2020-01-26,6,-1.2420996095999999,0
2020-01-27,33,0.4202412031999999,0
2020-01-28,25,0.21932083199999997,7
2020-01-29,38,2.1957541888,4
2020-01-30,35,0.4350726144000001,6
2020-01-31,31,-1.3899993087999998,1
2020-02-01,4,0.40465643519999994,0
2020-02-02,2,-0.7720635392,0
2020-02-03,7,0.6528120831999998,0
2020-02-04,16,0.37368012800000006,3
