,balderdashy/sails,hapijs/hapi,expressjs/express
2012-05-09,-0.6300000000000004,3.8705398700015623,1.0813408255999994
2012-05-10,1.6009999999999998,11.501416586767188,0.9787400192000002
2012-05-11,0.5107250000000009,15.243500000000001,1.9849180160000004
2012-05-12,1.5843655000000005,-8.4982625,0.8303420416000002
2012-05-13,-0.4862681749999997,-4.428706749999997,-0.9979973632000001
2012-05-14,15.684863252500001,10.2801430875,0.4467716095999996
2012-05-15,0.15614761778124908,-1.8504004162500003,-0.5894435839999996
2012-05-16,3.878650289496875,16.927978551234375,-0.3858044927999999
2012-05-17,4.886417094999999,-8.71252408084844,0.777012736
2012-05-18,-1.2691543472812494,-3.7817315723453118,-0.37895188479999986
2012-05-19,-0.7602464105874991,-2.3820929043187506,-0.20749127679999985
2012-05-20,-0.5446736785671865,-1.5796565203875004,-0.13461227519999983
2012-05-21,-0.42517962007187365,-0.9772766719828125,0.9245345792
2012-05-22,-0.337790963249999,-0.7711245254531255,-0.2399237119999999
2012-05-23,-0.28795882285624924,1.361806012160937,-0.11289815040000005
2012-05-24,-0.13120144764999964,0.012255294990623833,-0.06492672000000005
2012-05-25,3.900595859226563,-0.7952516778890628,-0.04798771199999995
2012-05-26,-0.4503931152156252,-0.22399999999999987,-0.03800535039999998
2012-05-27,-0.18000000000000013,-0.13982499999999998,1.9795712
2012-05-28,18.886,-0.099603,-0.4169267199999999
2012-05-29,0.017349999999998644,1.923718025,-0.17438771200000008
2012-05-30,1.8805329999999993,6.33880459,6.8915306496
2012-05-31,2.015851949999999,-1.3607107072812505,-1.4671999999999996
2012-06-01,0.07103771500000122,1.8029564567687504,3.3889279999999995
2012-06-02,6.293683497937501,-1.5154084132328123,-1.1768576
2012-06-03,-1.2083946476437495,-0.7150779999999997,0.4109465599999996
2012-06-04,-0.6909420037499991,0.5267340250000001,0.40047257599999986
2012-06-05,-0.5119841272968743,-0.6510883350000001,-0.5823403008000001
2012-06-06,-0.4122362004640613,-0.38189596228125006,8.65136896
2012-06-07,-0.20476299536874937,1.7133962949249997,-0.06402918399999935
2012-06-08,-0.15712928040468704,-0.8079949306453128,2.6658716671999994
2012-06-09,-0.11242074437343719,-0.3009338135296875,-1.495515648
2012-06-10,-0.07537704364531231,-0.1830311021984375,0.19436707839999967
2012-06-11,-0.05879196775156235,-0.09928227375,0.27966156799999975
2012-06-12,0.0,-0.07531721676562504,-0.6761882624000001
2012-06-13,0.0,-0.06014513823281251,-0.43581143040000025
2012-06-14,0.0,-0.037914547500000007,2.6733419520000004
2012-06-15,0.0,-0.03175343353125009,9.1321575424
2012-06-16,0.0,-0.027166826465625047,-2.3684543487999994
2012-06-17,0.0,0.0,1.9687670783999993
2012-06-18,0.0,0.0,11.787885568
2012-06-19,1.0,0.0,-3.2794650624
2012-06-20,-0.10000000000000009,0.0,-1.5131157504000012
2012-06-21,-0.04500000000000003,0.0,1.0201318399999995
2012-06-22,-0.028500000000000022,1.0,1.874161664
2012-06-23,-0.020662499999999924,-0.30000000000000004,-1.3345395711999994
2012-06-24,-0.016116749999999947,-0.10499999999999993,-0.7770480640000001
2012-06-25,3.9868379875,-0.05949999999999997,1.525589504
2012-06-26,0.5889063037499997,-0.0401625,0.223679692800001
2012-06-27,-0.2895683130156252,-0.029720249999999997,4.3604328448
2012-06-28,-0.1673988525359376,-0.023280862499999996,-1.27113984
2012-06-29,-0.11114999999999972,-0.018957273750000003,0.4052444159999997
2012-06-30,-0.08512949999999972,-0.015876716765625045,0.40722616320000005
2012-07-01,-0.06876479999999979,-0.013583413232812524,-0.5518016512
2012-07-02,-0.05753679749999983,0.0,1.6900377599999998
2012-07-03,-0.04936694831249987,0.0,5.370553856
2012-07-04,-0.04316372315937489,0.0,1.4569039872000003
2012-07-05,-0.008398852535937478,0.0,0.6936272896
2012-07-06,0.0,0.0,6.905097727999999
2012-07-07,0.0,0.0,-2.1879864319999998
2012-07-08,1.0,0.0,-1.0577306624000007
2012-07-09,-0.10000000000000009,0.0,-0.6967035904000004
2012-07-10,-0.04500000000000003,2.0,-0.5114941440000002
2012-07-11,-0.028500000000000022,-0.6000000000000001,0.5928092672000003
2012-07-12,-0.020662499999999924,-0.20999999999999985,1.4847369216000004
2012-07-13,-0.016116749999999947,-0.11899999999999994,3.3184027648
2012-07-14,-0.01316201249999996,-0.080325,-1.1480403967999995
2012-07-15,-0.011093696249999967,-0.05944049999999999,-0.5493548032000001
2012-07-16,-0.009568313015624975,-0.04656172499999999,1.715264
2012-07-17,-0.008398852535937478,-0.037914547500000007,0.3940992
2012-07-18,0.0,7.96824656646875,2.48007168
2012-07-19,0.0,-1.4271668264656254,-0.905956352
2012-07-20,0.0,3.8600000000000003,-0.46415165440000017
2012-07-21,0.0,-2.081,0.6888384512000002
2012-07-22,0.0,-0.9057999999999996,-0.4170710015999999
2012-07-23,0.0,0.4245755000000002,0.7891097599999999
2012-07-24,4.0,6.28322035,11.645011456
2012-07-25,-0.40000000000000036,3.4714596974999994,-1.6037065727999993
2012-07-26,-0.18000000000000013,-1.856875320375,0.7108315135999994
2012-07-27,-0.11400000000000009,2.3940071086218753,-1.1474368512000002
2012-07-28,4.91735,-2.0658247470609377,-0.6536627200000003
2012-07-29,4.4355329999999995,-1.0197146786640623,-0.4708485120000002
2012-07-30,6.222351949999999,0.36159268875000017,-0.36727767040000014
2012-07-31,7.888125214999999,3.2213669419843747,-0.2890091520000001
2012-08-01,-1.4990857520625007,2.3143740644078123,3.757093785600001
2012-08-02,5.17800833985625,5.018075083026562,-0.9978733567999993
2012-08-03,3.8524686875,-0.9713687911625004,1.6387552255999998
2012-08-04,-1.1900582937499993,-1.840460530295312,-0.6169387008
2012-08-05,5.263505116171876,-0.9836455154312497,-0.2944000000000002
2012-08-06,5.847575185992188,-0.6310992237499999,-0.19814400000000013
2012-08-07,-0.3788287200390621,-0.473196011765625,0.8510848
2012-08-08,-0.8904626098921871,-0.3753259127953127,-0.31877888
2012-08-09,-0.5764369128234367,-0.2971031612437503,3.821591552
2012-08-10,2.617283640656251,-0.2033852177906254,0.06826915840000025
2012-08-11,0.38931349470625065,-0.12683732616093776,0.4176245759999999
2012-08-12,2.548192722320313,-0.027166826465625047,-0.5224747008000001
2012-08-13,3.42127223565625,0.0,-0.28282880000000016
2012-08-14,0.2460474974250001,9.0,4.79932928
2012-08-15,2.497126969232813,-2.7,-1.1552389119999997
2012-08-16,-0.5849891400359375,9.055,1.4738589695999997
2012-08-17,-0.3409433512499995,-3.5355000000000003,-0.7349063679999999
2012-08-18,0.7500858272031254,-0.4114624999999994,-0.4091918336
2012-08-19,0.701201740626563,1.8375177500000002,-0.25053706240000007
2012-08-20,1.7120091609171877,18.3838472375,-0.18181335040000005
2012-08-21,-0.38754954342031245,-2.8423179637500002,-0.13570560000000007
2012-08-22,0.7843926880906251,10.105638424109376,0.8872038400000003
2012-08-23,-0.23088304158281242,-6.272031206595313,-0.2962001919999998
2012-08-24,-0.1408003201078122,-2.782458780156249,-0.10877542399999995
2012-08-25,-0.08498920874999985,-1.8126889935781247,-0.07293870079999996
2012-08-26,-0.06764853426562478,-1.219521788015625,-0.03360000000000001
2012-08-27,-0.05627130805156233,-0.9495659885296877,-0.025536000000000014
2012-08-28,-0.04069749106718739,-0.7600457450109384,2.9795712
2012-08-29,-0.027891401321874926,1.3994230357812492,5.38307328
2012-08-30,-0.009568313015624975,2.123392312349999,1.545612288
2012-08-31,-0.008398852535937478,17.699832214740624,-0.2364693504000004
2012-09-01,0.0,-6.134,-0.8288000000000004
2012-09-02,1.0,-2.2538249999999986,-0.5022080000000003
2012-09-03,5.9,-1.3104279999999995,4.6366976
2012-09-04,-0.6450000000000006,1.1011900250000002,0.71643904
2012-09-05,-0.2985000000000002,-1.272441885,-1.0315458560000001
2012-09-06,4.8083375,0.25903835771875017,-0.5949432831999999
2012-09-07,2.35990825,16.1460148219875,-0.39890595839999976
2012-09-08,1.3651374875,-2.627732858245314,-0.24667576319999995
2012-09-09,4.43243422875,2.9379746485765628,-0.16568535040000004
2012-09-10,10.145057009484375,32.786775775,-0.12549120000000008
2012-09-11,2.409620019370312,5.6411027025,-0.10579199999999972
2012-09-12,-1.2433784277156252,1.7822339539687526,-0.09112217599999971
2012-09-13,-0.7240005187499996,-6.404034512715622,1.9750612992
2012-09-14,1.4706820711718764,5.036835541984377,-0.3999999999999999
2012-09-15,-0.6186309067265614,7.803101405501562,-0.16000000000000014
2012-09-16,-0.39905080238906165,0.3836826322453124,-0.09600000000000007
2012-09-17,0.7036820211000007,3.8605040797078134,-0.06720000000000002
2012-09-18,2.667054509148438,-0.40772906045937596,2.948928
2012-09-19,-0.5078941299578124,0.7656897118374992,0.3591424000000001
2012-09-20,-0.22341943514374996,8.531871288121874,-0.4738534400000002
2012-09-21,-0.12834989249999992,10.763353795175,-0.2527754240000001
2012-09-22,-0.09724087603124967,-6.997760226621875,-0.1737387008
2012-09-23,6.921690032428125,-4.020371482046874,-0.11020800000000006
2012-09-24,5.24942026625,11.536626568115626,-0.08682240000000005
2012-09-25,1.0421505982343744,6.150510958981249,1.92879104
2012-09-26,3.293396208417187,-2.262896037921875,4.539910144
2012-09-27,1.1691659423921874,3.858299748759376,-0.21179576319999982
2012-09-28,6.32620775,0.27027268639999935,-0.7084693504000004
2012-09-29,-1.1341595875000001,-3.9414793307921885,-0.38720000000000027
2012-09-30,-0.6435114487499993,-2.0910198167234375,-0.26707200000000014
2012-10-01,-0.46515639360937433,26.70396340426719,-0.2021376000000001
2012-10-02,-0.3679082883453113,-6.3814592697187535,-0.16153344000000008
2012-10-03,10.746954198753127,-1.631365631446874,-0.13383782399999994
2012-10-04,4.730607562865624,6.6244296716437505,-0.11380398079999962
2012-10-05,6.774612090074999,21.10581624419375,1.9232655360000002
2012-10-06,-1.4672758961812509,-3.1692053896906245,3.5875306496
2012-10-07,15.182920532248438,1.6455705338359392,-0.96
2012-10-08,4.8707407499999995,0.226567997500001,-0.41600000000000037
2012-10-09,-1.8267826374999998,4.030810021812499,1.7408
2012-10-10,-0.10093673374999956,3.4224898329343745,15.414528
2012-10-11,0.09279027932812678,1.585402697504688,-3.5030015999999993
2012-10-12,0.2139476740109394,-2.9146095623546877,-1.4915686400000012
2012-10-13,-0.6238490693406238,-0.27786058448437556,-0.9316823040000005
2012-10-14,1.569013452212501,-2.911093876412501,-0.6711615487999999
2012-10-15,1.5039718680000005,12.472011218245312,0.5006889983999999
2012-10-16,-0.5413010941843746,0.7490624172937483,0.43928575999999986
2012-10-17,-0.24616442650156234,-1.0079004315375002,-0.5796029440000001
2012-10-18,2.867850978234375,3.1034354387640626,-0.38314209279999906
2012-10-19,0.5973806381984376,11.624580128545311,2.7188903936000006
2012-10-20,-0.31152469055156246,-3.1492676474109382,-0.6591359999999999
2012-10-21,-0.18741027003593744,-3.5315380517624986,-0.28596480000000024
2012-10-22,-0.13181151853124967,5.016527002801563,-0.1813555200000001
2012-10-23,-0.10494708110312467,8.534880735281249,1.867885568
2012-10-24,18.927599507428127,-1.3832763321031258,-0.5034650623999999
2012-10-25,-1.9464431012500016,1.4422520403062506,-0.23375575040000013
2012-10-26,3.1052013647031247,7.594650265957813,1.85321984
2012-10-27,-0.9762648706234381,0.8704851978687485,1.4896368640000004
2012-10-28,-0.5809863525359361,-4.184140386289062,-0.6484800512
2012-10-29,11.57978175,2.9429849940515633,-0.2968576000000002
2012-10-30,6.4672717625,2.1208634976406247,-0.19705344000000014
2012-10-31,-1.6152472287500004,10.929264348682812,-0.14704742399999993
2012-11-01,-0.9364459972968748,7.221794817893749,-0.11686830079999999
2012-11-02,-0.6799029831828113,4.649755076990626,1.92528896
2012-11-03,-0.3969742520624987,-5.203718343085938,-0.4626288639999998
2012-11-04,-0.32047356014374906,-1.3004584086546869,2.7862858752
2012-11-05,-0.2384204549999993,21.409612839353127,0.2790612992000001
2012-11-06,1.7964306738125004,-2.7977527775781255,-0.5072000000000002
2012-11-07,-0.3773327345562497,21.478561055007816,-0.2750720000000002
2012-11-08,23.8428091797125,-9.060770397132814,7.8103424
2012-11-09,1.542999999999998,-5.443716476962498,-1.7440614399999996
2012-11-10,-1.521325000000001,-3.1875082551984373,-0.7555978240000005
2012-11-11,1.1037664999999994,-2.1436585098265626,-0.48014766080000026
2012-11-12,8.163775975000002,0.4772316582359375,-0.3288898559999999
2012-11-13,-1.4816393924999993,6.190024541159374,3.7439162368
2012-11-14,13.138508073968751,1.410329665568749,-0.9758997503999999
2012-11-15,-2.0335194650718753,12.99291362043125,-0.45541376000000033
2012-11-16,-1.122210297374999,4.7201694091828115,-0.30710169599999965
2012-11-17,7.189779512075001,-2.685407326465624,-0.23415480319999976
2012-11-18,3.736484084856251,-0.49213622499999854,-0.10214400000000005
2012-11-19,-0.20461439228124956,5.115137302500001,-0.08171520000000004
2012-11-20,2.1598193027875006,13.889372563968749,0.93229312
2012-11-21,9.116298579676563,-3.487370979340625,5.742449152000001
2012-11-22,-1.52970288221875,-4.523105007190624,-1.3298774015999997
2012-11-23,0.14037371449687552,3.4982221168359375,-0.5280000000000005
2012-11-24,2.3823361175000004,5.482620095103124,-0.3216000000000002
2012-11-25,7.254847752125001,-4.465780917107812,-0.22713600000000006
2012-11-26,12.709720380884376,19.920024895004687,-0.1736448000000001
2012-11-27,4.917373710554687,0.02140664867656028,-0.13949952000000007
2012-11-28,1.215854995917187,1.2799386973562505,-0.115948032
2012-11-29,12.638308049735938,9.035824269746875,-0.0987956223999996
2012-11-30,-2.2872772591093744,14.32781994206875,-0.07481610239999978
2012-12-01,-1.2339175017656239,-7.427521264343749,0.0
2012-12-02,-0.8839262865828112,0.10653059471250259,0.0
2012-12-03,15.31318585326719,12.544625608404687,0.0
2012-12-04,-2.14392361375625,6.3325920036562495,0.0
2012-12-05,-1.1221113903624995,-1.871432066496875,0.0
2012-12-06,-0.6988086542984372,4.484142731778126,4.0
2012-12-07,-0.4897529398265609,7.943613848901562,-0.7999999999999998
2012-12-08,-0.37545193550312383,-5.352416947337501,-0.3200000000000003
2012-12-09,0.7894078000000007,-4.129624642670311,-0.19200000000000014
2012-12-10,-0.27749913999999953,2.6222973609562503,-0.13440000000000005
2012-12-11,2.80190699175,-1.2213857586796886,-0.10214400000000005
2012-12-12,-0.4628816405749999,-1.421152827176563,-0.08171520000000004
2012-12-13,10.8443375,-0.6678733983531255,-0.06770688000000004
2012-12-14,1.798383249999999,3.7229562954468745,0.9424491520000002
2012-12-15,0.1298504874999996,-2.2894489645468763,-0.24987740159999983
2012-12-16,0.39205605374999974,-1.022428531290625,-0.08000000000000007
2012-12-17,-0.5068418505156242,14.464102329784374,-0.048000000000000036
2012-12-18,2.6455483087140634,9.128888256171873,-0.03360000000000001
2012-12-19,6.429000173453126,-6.065509885945312,2.9744639999999998
2012-12-20,15.941507496142187,0.45909487051875164,-0.6204287999999999
2012-12-21,-1.2683112944218764,-0.4596839987484369,-0.2569267200000002
2012-12-22,-1.2718355256921878,-2.0160457470609376,-0.15838771200000004
2012-12-23,35.23165368312656,1.7782864963359377,-0.1132693504
2012-12-24,12.849967046948436,0.25022131875,-0.07660800000000004
2012-12-25,-3.748461278785939,1.4119616660156245,0.9387135999999999
2012-12-26,11.862768224703125,-1.8438083207109384,-0.25078016
2012-12-27,4.077720402532814,3.151911168490625,-0.1231631359999999
2012-12-28,1.5059875147328152,-1.633530447796875,1.9145919488
2012-12-29,11.985833993873438,-0.7422742607296874,0.5664
2012-12-30,20.299698869964065,-0.4577611227156249,-0.3855360000000001
2012-12-31,-1.9473241048125,4.683962714703124,-0.19642880000000015
2013-01-01,2.521244562440626,-1.748256494479688,-0.13212672000000006
2013-01-02,14.010531671889064,6.3070795732375,-0.09905971199999997
2013-01-03,13.15286769403125,4.4859206653015615,1.9211370496
2013-01-04,-2.2877153366124996,4.9006806329375,-0.45428223999999995
2013-01-05,10.033350745185938,-0.7544349029312496,1.794297856
2013-01-06,2.4387854188875018,-2.5540418124999995,0.4646735872000002
2013-01-07,28.917379410137503,5.625034381250001,-0.4396693504000001
2013-01-08,-0.4239014156078129,46.949808628671875,-0.22707200000000016
2013-01-09,19.34570263985,-9.456833519914063,0.8439424
2013-01-10,-0.9459619234296883,1.7142544163906273,-0.31852544000000005
2013-01-11,-2.5816337450749973,-7.41885918748906,0.824830976
2013-01-12,-0.6871536210906226,-2.961636198004687,-0.32722094079999997
2013-01-13,4.708748522526566,-2.9814134936593746,1.840697856
2013-01-14,12.393263570740627,15.947838969051563,0.4871375872000001
2013-01-15,6.580598723835938,0.021330757640624753,-0.42649815040000005
2013-01-16,28.69615246432344,-0.28459177216093945,-0.21846272000000017
2013-01-17,-4.321471135237502,0.6843993334999992,-0.15001651200000002
2013-01-18,-2.2641172073374993,3.5584430772140623,1.8859319296
2013-01-19,9.589640671142188,-3.8933934060781255,-0.4807813119999999
2013-01-20,-1.1459869155156222,3.123713508234376,-0.22675159040000015
2013-01-21,-0.43419784062968536,2.2163058717671875,0.8582978560000001
2013-01-22,-1.1507151511843734,7.010375119468749,-0.3065264127999998
2013-01-23,0.15160916360625232,3.4026291131999997,0.8564586496
2013-01-24,-0.6986541263078109,9.619467617292187,10.7111424
2013-01-25,-0.4869258161140613,6.735584683757812,-2.3474534399999993
2013-01-26,-0.17980942124999957,8.308315353976564,0.01768857599999929
2013-01-27,-0.1501696519218746,-3.6227770738796874,-0.8069675008000002
2013-01-28,2.870833862839063,9.244484422421877,-0.49206272000000023
2013-01-29,-0.33112917805156267,13.026183712507812,-0.36371251200000015
2013-01-30,8.845507451214063,0.5989247511796876,-0.2877128704000001
2013-01-31,6.004931686984374,12.629645338546876,-0.22611763200000004
2013-02-01,14.824613647464062,0.15224516316875025,-0.1911629823999993
2013-02-02,-2.2198502500000017,-0.6883811594624998,-0.15408957439999962
2013-02-03,-1.1449485375,-0.15252629351093727,-0.01438771199999994
2013-02-04,-0.7789693387499992,27.77127035194531,-0.012469350399999964
2013-02-05,7.409419698453127,11.168908212349997,0.0
2013-02-06,-1.2750419113578118,4.236767891928125,0.0
2013-02-07,21.265637109109377,-1.0749062823124973,1.0
2013-02-08,-0.7480670039328139,22.477408757359377,1.8
2013-02-09,6.432815023998438,-4.008989773562501,-0.48
2013-02-10,11.219684359424999,0.6249682453125018,-0.20800000000000018
2013-02-11,17.7231289,10.823955823026564,-0.12960000000000008
2013-02-12,-3.297643070000001,-2.343421365162502,-0.09273600000000004
2013-02-13,6.165855720875001,0.3026711321921871,4.9284992
2013-02-14,1.8948773372125012,7.423486922396874,-1.05778432
2013-02-15,8.279245871156252,8.213540696135937,-0.4482411520000003
2013-02-16,6.805897885678126,-3.6823784645625004,-0.2812447744
2013-02-17,22.869897489553125,6.216175897126563,-0.1929387008
2013-02-18,5.184963185509375,2.281926598765625,-0.12768000000000007
2013-02-19,3.0415605567203126,2.9084196591250002,0.897856
2013-02-20,4.625995329281251,10.101974649451563,0.7153664
2013-02-21,18.859345335875002,-2.7846279224875,-0.35193855999999973
2013-02-22,3.490259602650001,4.8157324669187505,1.809653248
2013-02-23,19.32830213095,-5.924296722259376,-0.4816
2013-02-24,-2.9207418612500002,-0.9913154930531247,7.780864
2013-02-25,8.67015741053594,25.49008260639844,-1.7419647999999999
2013-02-26,2.290128354460939,6.990773076565622,0.2554444799999994
2013-02-27,3.922050062832815,10.858935637514064,-0.6663864320000003
2013-02-28,3.0437959849250014,-5.235198181095313,0.5834853375999999
2013-03-01,12.217149060170314,7.718218566946876,0.5013892095999999
2013-03-02,10.42282582563594,-0.7031754588203132,-0.5058058240000001
2013-03-03,22.29777056215469,-5.0016070798281245,-0.3138884608000001
2013-03-04,5.933803209943749,21.378450738968752,-0.2171304959999996
2013-03-05,2.8865503980421874,-2.991982049653126,-0.17581752319999974
2013-03-06,3.4706518170265634,-2.627510543034375,1.939647488
2013-03-07,0.7797789529765651,-0.6398750540203126,0.5501751296000001
2013-03-08,2.224803659706253,-0.8497024684843755,-0.39131443200000005
2013-03-09,-1.640361508648435,1.9716833703671872,-0.20285706240000004
2013-03-10,4.862889964043752,0.6760246111312496,-0.12766935040000002
2013-03-11,3.589010054142189,4.0691105093546875,0.9153279999999999
2013-03-12,-0.35218894605468654,15.306805801376562,0.7336064
2013-03-13,0.1920863815468754,13.41735185682031,2.6657177599999997
2013-03-14,7.394792867940626,0.6749863078078135,-0.7737021439999998
2013-03-15,18.8030141607375,12.973364846256251,-0.36092641280000015
2013-03-16,13.367811865329687,-8.560502871978125,-0.2156053504000001
