,gitlabhq/gitlabhq,gogs/gogs,gitbucket/gitbucket
2020-03-28,-3.53070068359375,2,0
2020-03-29,1.035125732421875,5,0
2020-03-30,2.68890380859375,2,0
2020-03-31,3.6916351318359375,1,0
2020-04-01,1.4666748046875,0,0
2020-04-02,1.656036376953125,0,1
2020-04-03,1.6296234130859375,0,0
2020-04-04,-2.407684326171875,6,0
2020-04-05,-3.409271240234375,0,0
2020-04-06,5.5731964111328125,8,0
2020-04-07,2.6384735107421875,3,0
2020-04-08,2.0753326416015625,3,0
2020-04-09,1.8556671142578125,0,0
2020-04-10,1.7572021484375,6,2
2020-04-11,-5.3082275390625,2,1
2020-04-12,-1.85107421875,2,1
2020-04-13,3.994049072265625,1,0
2020-04-14,6.8726348876953125,5,1
2020-04-15,1.9447021484375,3,1
2020-04-16,-1.8013916015625,0,0
2020-04-17,-3.9156494140625,1,0
2020-04-18,-2.5098876953125,5,0
2020-04-19,-1.329376220703125,1,0
2020-04-20,-0.8501739501953125,0,0
2020-04-21,4.3729400634765625,1,1
2020-04-22,5.015625,0,0
2020-04-23,3.0360870361328125,0,0
2020-04-24,3.5077362060546875,0,1
2020-04-25,-4.2629547119140625,0,0
2020-04-26,-2.0851287841796875,0,2
2020-04-27,6.0537109375,0,0
2020-04-28,2.93505859375,0,0
2020-04-29,2.254852294921875,0,0
2020-04-30,5.9334869384765625,0,0
2020-05-01,-4.2178955078125,0,1
2020-05-02,-0.789093017578125,1,0
2020-05-03,-3.0858001708984375,0,0
2020-05-04,6.734619140625,2,0
2020-05-05,5.2320098876953125,0,1
2020-05-06,0.4798583984375,0,0
2020-05-07,1.4466552734375,0,2
2020-05-08,1.542724609375,0,0
2020-05-09,-4.44403076171875,0,0
2020-05-10,-2.40997314453125,2,0
2020-05-11,5.791412353515625,1,0
2020-05-12,2.7487030029296875,0,0
2020-05-13,4.1054534912109375,0,0
2020-05-14,0.8885345458984375,0,0
2020-05-15,3.5482177734375,0,1
2020-05-16,-1.4010009765625,0,1
2020-05-17,-1.65301513671875,0,0
2020-05-18,3.711181640625,0,0
2020-05-19,2.0659942626953125,0,0
2020-05-20,1.7249755859375,1,0
2020-05-21,3.62750244140625,1,5
2020-05-22,0.580108642578125,1,0
2020-05-23,-4.67816162109375,0,0
2020-05-24,-0.572418212890625,1,0
2020-05-25,3.729827880859375,0,0
2020-05-26,2.97271728515625,0,0
2020-05-27,6.1146240234375,0,0
2020-05-28,1.8734130859375,0,0
2020-05-29,2.25640869140625,0,0
2020-05-30,-5.811492919921875,0,3
2020-05-31,-2.86785888671875,0,1
2020-06-01,5.56829833984375,0,0
2020-06-02,2.5865631103515625,0,0
2020-06-03,4.0063934326171875,0,0
2020-06-04,1.795654296875,0,0
2020-06-05,0.9461669921875,0,0
2020-06-06,-3.574005126953125,0,0
2020-06-07,-0.987335205078125,0,0
2020-06-08,4.672119140625,1,1
2020-06-09,2.4292755126953125,0,0
2020-06-10,5.9388427734375,0,0
2020-06-11,-0.22650146484375,3,0
2020-06-12,-1.8118896484375,0,0
2020-06-13,-5.0940399169921875,0,1
2020-06-14,-0.151458740234375,0,2
2020-06-15,5.6819000244140625,0,1
2020-06-16,2.8234710693359375,0,0
2020-06-17,2.1888427734375,0,0
2020-06-18,1.946044921875,0,0
2020-06-19,3.81658935546875,0,1
2020-06-20,-4.225006103515625,0,2
2020-06-21,-3.0320892333984375,0,1
2020-06-22,5.64959716796875,0,0
2020-06-23,2.658599853515625,0,0
2020-06-24,3.0618896484375,0,0
2020-06-25,2.3529052734375,0,0
2020-06-26,1.1204833984375,0,1
2020-06-27,-2.50579833984375,0,0
2020-06-28,-3.46136474609375,0,1
2020-06-29,5.5635528564453125,1,0
2020-06-30,2.6372833251953125,0,0
2020-07-01,6.0408935546875,0,0
2020-07-02,-0.162628173828125,0,0
2020-07-03,1.2332000732421875,0,0
2020-07-04,-3.5691375732421875,0,4
2020-07-05,-3.00732421875,0,9
2020-07-06,8.634674072265625,0,0
2020-07-07,1.1656036376953125,0,0
2020-07-08,1.6771240234375,0,0
2020-07-09,2.654052734375,0,0
2020-07-10,1.11688232421875,0,0
2020-07-11,-2.4991455078125,0,0
2020-07-12,-2.462005615234375,0,0
2020-07-13,5.0425567626953125,0,0
2020-07-14,2.4935150146484375,0,0
2020-07-15,1.9617767333984375,0,0
2020-07-16,1.8114013671875,0,0
2020-07-17,1.716766357421875,1,0
2020-07-18,-2.3396453857421875,0,2
2020-07-19,-4.3671875,0,0
2020-07-20,6.10595703125,0,0
2020-07-21,4.799224853515625,0,0
2020-07-22,1.1400146484375,0,0
2020-07-23,3.6556396484375,0,0
2020-07-24,0.6595458984375,0,0
2020-07-25,-3.6158447265625,0,5
2020-07-26,-3.0146484375,0,4
2020-07-27,5.63800048828125,0,0
2020-07-28,2.671630859375,0,1
2020-07-29,3.04937744140625,0,1
2020-07-30,1.339874267578125,0,1
2020-07-31,1.62652587890625,0,0
2020-08-01,-4.376434326171875,0,1
2020-08-02,-2.377044677734375,0,2
2020-08-03,5.8526153564453125,0,0
2020-08-04,2.7896270751953125,0,0
2020-08-05,8.1395263671875,0,0
2020-08-06,-1.091827392578125,0,0
2020-08-07,1.0373077392578125,0,0
2020-08-08,-3.6510009765625,0,0
2020-08-09,0.94073486328125,0,0
2020-08-10,3.601806640625,0,0
2020-08-11,3.1245880126953125,0,0
2020-08-12,2.2698974609375,0,0
2020-08-13,1.03411865234375,0,0
2020-08-14,0.415374755859375,0,1
2020-08-15,-5.9757080078125,0,0
2020-08-16,-2.343841552734375,2,0
2020-08-17,8.592239379882812,2,0
2020-08-18,6.0189361572265625,0,2
2020-08-19,0.044403076171875,2,0
2020-08-20,1.3865203857421875,0,2
2020-08-21,3.5436553955078125,4,0
2020-08-22,-4.421112060546875,8,2
2020-08-23,-3.1720733642578125,6,1
2020-08-24,5.5615234375,3,0
2020-08-25,5.58978271484375,0,0
2020-08-26,0.487701416015625,0,0
2020-08-27,1.43426513671875,7,1
2020-08-28,2.5579833984375,2,0
2020-08-29,-5.93548583984375,4,2
2020-08-30,-3.06683349609375,0,0
2020-08-31,6.3809356689453125,0,0
2020-09-01,2.9102325439453125,0,0
2020-09-02,10.190582275390625,0,0
2020-09-03,-2.0655670166015625,6,0
2020-09-04,2.8299560546875,0,0
2020-09-05,-4.752471923828125,0,4
2020-09-06,-2.3690948486328125,2,2
2020-09-07,4.9461212158203125,0,0
2020-09-08,2.391357421875,0,0
2020-09-09,1.8704833984375,1,0
2020-09-10,1.7091064453125,0,2
2020-09-11,1.630859375,0,0
2020-09-12,-1.33880615234375,0,2
2020-09-13,-3.87591552734375,0,0
2020-09-14,6.4918670654296875,0,1
2020-09-15,2.111724853515625,0,0
2020-09-16,1.9134521484375,1,0
2020-09-17,1.7767333984375,0,0
2020-09-18,1.6976318359375,2,0
2020-09-19,-2.3516845703125,0,5
2020-09-20,-4.384674072265625,1,0
2020-09-21,8.092025756835938,1,0
2020-09-22,1.7970428466796875,0,0
2020-09-23,1.8791046142578125,0,0
2020-09-24,2.7806396484375,0,0
2020-09-25,1.2064208984375,0,0
2020-09-26,-3.4674072265625,4,0
2020-09-27,-3.9384765625,1,1
2020-09-28,6.18585205078125,0,1
2020-09-29,2.83001708984375,3,0
2020-09-30,2.136749267578125,0,0
2020-10-01,3.9168701171875,1,3
2020-10-02,0.791961669921875,0,0
2020-10-03,-1.5325164794921875,0,0
2020-10-04,-3.946868896484375,3,0
2020-10-05,4.4399261474609375,0,0
2020-10-06,3.078857421875,2,0
2020-10-07,2.1224365234375,3,0
2020-10-08,1.8695068359375,0,0
2020-10-09,0.74957275390625,0,1
2020-10-10,-2.818817138671875,1,0
2020-10-11,-1.718658447265625,1,0
2020-10-12,5.3117523193359375,0,1
2020-10-13,2.6747894287109375,0,0
2020-10-14,2.0923309326171875,0,9
2020-10-15,1.8753662109375,0,0
2020-10-16,1.7664794921875,0,0
2020-10-17,-2.299530029296875,0,0
2020-10-18,-2.3431854248046875,0,1
2020-10-19,5.1168670654296875,0,0
2020-10-20,2.549224853515625,0,0
2020-10-21,4.0150146484375,0,1
2020-10-22,0.8275146484375,0,0
2020-10-23,1.4798583984375,0,0
2020-10-24,-3.4537353515625,0,0
2020-10-25,-3.9453125,0,0
2020-10-26,6.17626953125,1,0
2020-10-27,2.820709228515625,0,0
2020-10-28,2.1468505859375,0,0
2020-10-29,1.90679931640625,0,0
2020-10-30,1.783233642578125,0,0
2020-10-31,-3.2716064453125,1,0
2020-11-01,-2.821868896484375,0,0
2020-11-02,5.7680511474609375,0,0
2020-11-03,2.758544921875,0,7
2020-11-04,2.1165771484375,0,0
2020-11-05,1.8939208984375,0,0
2020-11-06,1.7777099609375,0,0
2020-11-07,-2.2921142578125,0,0
2020-11-08,-2.337982177734375,0,0
2020-11-09,5.1299591064453125,0,1
2020-11-10,2.5601348876953125,0,0
2020-11-11,2.0150146484375,1,0
2020-11-12,1.8275146484375,0,0
2020-11-13,1.7298583984375,0,0
2020-11-14,-1.3287353515625,1,0
2020-11-15,-2.8671875,0,0
2020-11-16,4.98095703125,0,0
2020-11-17,2.486724853515625,0,0
2020-11-18,1.9759521484375,0,0
2020-11-19,1.8001708984375,0,0
2020-11-20,2.7093505859375,0,1
2020-11-21,-4.8448486328125,0,0
2020-11-22,-2.505279541015625,0,0
2020-11-23,5.7825469970703125,1,0
2020-11-24,2.760162353515625,1,0
2020-11-25,1.1282958984375,0,0
2020-11-26,2.4007568359375,0,0
2020-11-27,1.9071044921875,1,0
2020-11-28,-3.226593017578125,0,0
2020-11-29,0.2032623291015625,0,0
2020-11-30,3.293212890625,0,0
2020-12-01,2.8931427001953125,0,0
2020-12-02,2.0701904296875,0,0
2020-12-03,1.852325439453125,0,0
2020-12-04,1.7456512451171875,1,0
2020-12-05,-3.3262939453125,3,0
2020-12-06,-1.865814208984375,0,4
2020-12-07,5.2317962646484375,0,0
2020-12-08,2.602996826171875,0,0
2020-12-09,2.0649871826171875,0,0
2020-12-10,1.8548583984375,0,0
2020-12-11,1.7503662109375,0,0
2020-12-12,-4.3126220703125,0,3
2020-12-13,-2.354095458984375,1,5
2020-12-14,5.8668670654296875,0,0
2020-12-15,2.799224853515625,0,0
2020-12-16,2.1556396484375,0,1
2020-12-17,1.9212646484375,0,0
2020-12-18,-2.2017822265625,0,0
2020-12-19,-3.2760009765625,0,0
2020-12-20,-2.32489013671875,0,0
2020-12-21,7.765869140625,0,0
2020-12-22,2.6538848876953125,0,0
2020-12-23,2.2415771484375,0,0
2020-12-24,1.0072021484375,0,0
2020-12-25,-0.6285400390625,0,2
2020-12-26,-3.58935546875,0,0
2020-12-27,-2.335052490234375,0,2
2020-12-28,3.7503204345703125,0,3
2020-12-29,1.639984130859375,0,4
2020-12-30,3.2238311767578125,0,0
2020-12-31,2.1278076171875,0,0
2021-01-01,-2.162811279296875,0,0
2021-01-02,-3.3024749755859375,0,0
2021-01-03,-1.3928375244140625,0,0
2021-01-04,5.1536407470703125,0,0
2021-01-05,4.401824951171875,0,0
2021-01-06,2.7916107177734375,0,0
2021-01-07,2.3044891357421875,0,1
2021-01-08,2.0492706298828125,0,1
2021-01-09,-2.0922088623046875,0,0
2021-01-10,-4.1870269775390625,0,1
2021-01-11,6.2080078125,0,0
2021-01-12,2.84722900390625,0,0
2021-01-13,2.161834716796875,0,2
2021-01-14,1.9056396484375,0,1
2021-01-15,-0.2154541015625,0,0
2021-01-16,-3.2877197265625,0,0
2021-01-17,-3.0849609375,0,0
2021-01-18,6.50714111328125,0,0
2021-01-19,3.024169921875,0,0
2021-01-20,0.2728271484375,0,0
2021-01-21,4.0013427734375,0,0
2021-01-22,1.6077880859375,0,0
2021-01-23,-4.22930908203125,0,0
2021-01-24,-0.271331787109375,0,0
2021-01-25,4.919586181640625,0,1
2021-01-26,2.584716796875,0,15
2021-01-27,2.0423583984375,0,10
2021-01-28,1.85321044921875,0,1
2021-01-29,1.75225830078125,0,0
2021-01-30,-3.3279266357421875,0,0
2021-01-31,-0.85711669921875,0,2
2021-02-01,4.73968505859375,0,0
2021-02-02,2.4758148193359375,0,0
2021-02-03,1.9915771484375,0,0
2021-02-04,1.8157958984375,0,0
2021-02-05,1.7230224609375,0,4
2021-02-06,-0.3331298828125,0,0
2021-02-07,-4.370208740234375,0,1
2021-02-08,5.3537750244140625,0,0
2021-02-09,2.5383148193359375,0,0
2021-02-10,1.9993896484375,0,0
2021-02-11,1.8118896484375,0,0
2021-02-12,1.7161865234375,0,1
2021-02-13,-1.3404541015625,0,1
2021-02-14,-1.87725830078125,0,1
2021-02-15,4.47222900390625,0,1
2021-02-16,2.3726348876953125,0,1
2021-02-17,1.9134521484375,0,1
2021-02-18,1.7611083984375,0,0
2021-02-19,2.6820068359375,0,0
2021-02-20,-5.8653564453125,0,8
2021-02-21,-2.021392822265625,0,4
2021-02-22,5.8944549560546875,0,0
2021-02-23,2.8117523193359375,0,5
2021-02-24,2.1673583984375,0,2
2021-02-25,1.9281005859375,0,2
2021-02-26,0.8026123046875,0,1
2021-02-27,-3.772979736328125,1,2
2021-02-28,-3.1977081298828125,0,0
2021-03-01,5.4642791748046875,0,0
2021-03-02,3.4741973876953125,0,2
2021-03-03,1.3704833984375,0,1
2021-03-04,2.5433349609375,0,0
2021-03-05,2.0057373046875,0,0
2021-03-06,-3.152557373046875,0,0
2021-03-07,-3.7382965087890625,0,2
2021-03-08,6.322418212890625,0,0
2021-03-09,1.917144775390625,0,0
2021-03-10,2.7061004638671875,0,2
2021-03-11,2.071075439453125,0,0
2021-03-12,1.8784637451171875,0,0
2021-03-13,-2.2325439453125,0,2
2021-03-14,-0.294525146484375,0,2
2021-03-15,3.1635589599609375,0,0
2021-03-16,2.837158203125,0,1
2021-03-17,1.028106689453125,0,0
2021-03-18,2.3227996826171875,0,0
2021-03-19,1.8392333984375,0,0
2021-03-20,-5.2799072265625,0,0
2021-03-21,-0.83984375,0,3
2021-03-22,4.49822998046875,0,1
2021-03-23,3.248504638671875,0,1
2021-03-24,2.2842254638671875,0,1
2021-03-25,1.985137939453125,0,0
2021-03-26,1.8413543701171875,0,2
2021-03-27,-5.2530517578125,0,0
2021-03-28,0.192596435546875,0,0
2021-03-29,5.0298004150390625,0,0
2021-03-30,2.62481689453125,0,3
2021-03-31,2.0806121826171875,0,0
2021-04-01,1.8704833984375,0,0
2021-04-02,0.7640380859375,0,0
2021-04-03,-1.8009033203125,0,1
2021-04-04,-1.219024658203125,0,2
2021-04-05,3.6880950927734375,0,1
2021-04-06,2.9523773193359375,0,1
2021-04-07,2.1048583984375,0,2
2021-04-08,1.8714599609375,0,1
2021-04-09,1.7576904296875,0,0
2021-04-10,0.691192626953125,0,1
2021-04-11,-5.8518829345703125,0,0
