,highcharts/highcharts,apache/echarts,plotly/plotly.js
2019-07-14,0,-0.15385600000000005,0
2019-07-15,7,1.8895103999999998,4
2019-07-16,5,-0.8850636799999998,1
2019-07-17,10,-0.30843033599999997,7
2019-07-18,9,-0.18476503039999997,16
2019-07-19,0,-0.09835571200000008,14
2019-07-20,0,-0.07270215680000003,1
2019-07-21,0,-0.04592640000000001,0
2019-07-22,2,-0.03674111999999999,15
2019-07-23,23,-0.030311423999999986,15
2019-07-24,10,0.9744036864,6
2019-07-25,5,-0.3999999999999999,3
2019-07-26,0,-0.12,7
2019-07-27,0,-0.064,3
2019-07-28,0,-0.04160000000000005,0
2019-07-29,5,-0.029952000000000017,4
2019-07-30,36,-0.022963200000000007,6
2019-07-31,19,1.98162944,11
2019-08-01,12,-0.8151557119999998,3
2019-08-02,12,1.7472018432,16
2019-08-03,0,-0.9279999999999998,4
2019-08-04,0,-0.3232000000000001,0
2019-08-05,11,-0.18790400000000004,1
2019-08-06,10,-0.1291264000000001,6
2019-08-07,13,-0.09664512000000003,6
2019-08-08,8,-0.076237824,2
2019-08-09,14,-0.06233743359999998,0
2019-08-10,0,-0.030311423999999986,0
2019-08-11,1,-0.025596313599999993,0
2019-08-12,11,0.0,0
2019-08-13,6,0.0,15
2019-08-14,54,0.0,8
2019-08-15,25,0.0,0
2019-08-16,7,0.0,0
2019-08-17,0,0.0,0
2019-08-18,0,0.0,0
2019-08-19,10,5.0,2
2019-08-20,9,-0.9999999999999996,5
2019-08-21,11,1.1102230246251565e-16,5
2019-08-22,2,1.1600000000000001,3
2019-08-23,30,-1.1920000000000002,0
2019-08-24,0,-0.49536000000000013,0
2019-08-25,0,-0.3143680000000001,0
2019-08-26,19,1.7720319999999998,1
2019-08-27,8,1.0229836800000003,5
2019-08-28,16,4.816556544,7
2019-08-29,14,-0.8326949887999993,0
2019-08-30,7,4.2256904192,15
2019-08-31,0,-3.1927003135999996,0
2019-09-01,0,1.7965695999999998,0
2019-09-02,11,1.0704204800000001,0
2019-09-03,21,2.925664256,2
2019-09-04,13,-2.9437694975999995,15
2019-09-05,36,-1.2078509056,4
2019-09-06,4,4.2480202752,10
2019-09-07,1,-0.48327618559999985,0
2019-09-08,0,10.2494497792,0
2019-09-09,34,6.424605184000001,7
2019-09-10,8,6.2482855936,20
2019-09-11,17,14.2448669696,10
2019-09-12,23,-6.865910783999997,1
2019-09-13,18,-6.468403200000001,15
2019-09-14,0,-3.2963020800000007,8
2019-09-15,0,-2.214883328000001,0
2019-09-16,29,4.406622822399999,7
2019-09-17,21,3.3707858944000004,4
2019-09-18,34,1.6104295424000004,10
2019-09-19,15,0.7843454976000004,12
2019-09-20,18,5.2250619904,13
2019-09-21,1,-5.118902783999999,3
2019-09-22,0,-1.9970432000000005,3
2019-09-23,3,12.76532224,16
2019-09-24,11,6.518532608000001,11
2019-09-25,3,-4.5574862847999995,9
2019-09-26,39,1.8649570304000003,6
2019-09-27,10,-1.4923025408,4
2019-09-28,5,-3.2725201920000004,3
2019-09-29,0,3.3051557887999996,0
2019-09-30,2,-3.0871654399999997,7
2019-10-01,4,-1.424398848,5
2019-10-02,29,-0.9789453311999998,7
2019-10-03,36,-0.5989561344000001,5
2019-10-04,0,1.6657995776,8
2019-10-05,0,-1.0370720768,0
2019-10-06,0,-0.37024727039999994,3
2019-10-07,0,-0.20377855999999997,6
2019-10-08,0,3.852809216,4
2019-10-09,5,-1.6599039999999996,4
2019-10-10,3,0.4740736,2
2019-10-11,0,-0.6927411199999999,8
2019-10-12,0,-0.3167114240000002,5
2019-10-13,4,-0.20940431360000006,2
2019-10-14,16,2.8665472,5
2019-10-15,19,4.69656576,9
2019-10-16,16,1.1564139520000007,8
2019-10-17,22,-1.5815631871999996,3
2019-10-18,3,6.596044288,2
2019-10-19,0,-3.9282541567999996,0
2019-10-20,0,-1.4390016000000003,0
2019-10-21,16,5.13370112,6
2019-10-22,0,6.989704704,11
2019-10-23,5,0.814609817600001,17
2019-10-24,5,1.6765120512000005,7
2019-10-25,0,0.7770871808000006,18
2019-10-26,0,-3.8337558528000004,1
2019-10-27,0,-1.7732844544000006,0
2019-10-28,12,0.9108326399999995,13
2019-10-29,14,1.3998689279999998,17
2019-10-30,7,5.9338913792,12
2019-10-31,6,-2.1319551999999993,7
2019-11-01,43,-0.2947760127999999,2
2019-11-02,3,-1.8892715008,0
2019-11-03,0,-0.9005731840000004,0
2019-11-04,8,3.4435532799999997,2
2019-11-05,13,-1.0122327039999997,0
2019-11-06,13,6.7961416704,1
2019-11-07,28,9.181692313600001,0
2019-11-08,24,-1.5598377983999994,3
2019-11-09,0,-4.289315737599999,9
2019-11-10,0,-1.9122011136000006,0
2019-11-11,18,-1.1968614400000008,0
2019-11-12,7,0.13992499199999964,2
2019-11-13,19,-0.06159441919999997,3
2019-11-14,10,-0.00767713279999982,4
2019-11-15,11,2.0247376896000002,3
2019-11-16,1,-1.6677545983999997,3
2019-11-17,1,0.440457216,2
2019-11-18,9,2.3134848,6
2019-11-19,22,0.48391424000000005,1
2019-11-20,4,-0.3703454719999999,7
2019-11-21,7,5.0111859712,6
2019-11-22,11,-0.8858175487999995,6
2019-11-23,0,-1.8382844928,0
2019-11-24,0,-0.8511586304000001,0
2019-11-25,9,2.476254208,10
2019-11-26,9,4.4191183872,5
2019-11-27,24,0.9552403456000005,0
2019-11-28,10,15.2910982144,0
2019-11-29,3,-1.329273548799998,5
2019-11-30,0,-5.6625563648,0
2019-12-01,0,1.5674020863999996,0
2019-12-02,0,10.89050112,1
2019-12-03,17,-7.157879295999999,5
2019-12-04,6,-2.7618125824,3
2019-12-05,16,-1.6912242688,7
2019-12-06,1,-0.1547973632000006,1
2019-12-07,2,-1.2476376064,6
2019-12-08,0,-0.6045541376,3
2019-12-09,29,-0.3818106879999999,6
2019-12-10,7,3.6950274048000002,4
2019-12-11,26,7.190873804800001,6
2019-12-12,14,1.8970368000000004,7
2019-12-13,8,-1.7543705599999995,1
2019-12-14,0,-1.2775557119999998,0
2019-12-15,3,-0.5310061568000004,0
2019-12-16,18,-1.2590208000000003,14
2019-12-17,9,-0.7270630400000001,0
2019-12-18,5,0.470758912,12
2019-12-19,2,3.1847042048,5
2019-12-20,1,-1.0157740031999998,11
2019-12-21,0,0.9075658752,1
2019-12-22,0,1.7232774144,0
2019-12-23,4,1.2716941312,5
2019-12-24,0,-0.8851693567999999,8
2019-12-25,0,-1.17537536,2
2019-12-26,0,-0.6083051520000001,4
2019-12-27,0,2.5836260352,10
2019-12-28,0,-0.5034350591999999,1
2019-12-29,0,2.0429371392,2
2019-12-30,0,3.3388616704,9
2019-12-31,0,1.3489678336000006,5
2020-01-01,0,-1.5770061824,0
2020-01-02,0,-0.4364397568,15
2020-01-03,2,1.84806912,0
2020-01-04,0,-1.832887296,0
2020-01-05,0,-0.8088858624000002,1
2020-01-06,3,2.4944771072,14
2020-01-07,29,5.4346295296000005,12
2020-01-08,19,-1.4158033919999995,11
2020-01-09,36,3.0143915008000004,0
2020-01-10,6,-1.8958655487999998,4
2020-01-11,0,1.4326787071999996,2
2020-01-12,1,-2.0401480704,0
2020-01-13,6,5.092241919999999,7
2020-01-14,19,-1.0033474559999993,0
2020-01-15,2,0.029206425599999974,0
2020-01-16,21,0.2514294784000002,0
2020-01-17,5,-1.6062350336,0
2020-01-18,0,-0.7651701760000001,0
2020-01-19,2,-0.46714849280000015,0
2020-01-20,19,-0.3376482304000001,0
2020-01-21,9,-0.233505792,0
2020-01-22,10,-0.18976788479999998,2
2020-01-23,8,-0.09264885759999997,1
2020-01-24,12,-0.05590773759999998,7
2020-01-25,0,-0.025596313599999993,0
2020-01-26,0,0.0,0
2020-01-27,7,0.0,2
2020-01-28,1,0.0,11
2020-01-29,5,0.0,13
2020-01-30,19,1.0,10
2020-01-31,4,-0.3999999999999999,14
2020-02-01,0,1.88,1
2020-02-02,0,-0.8639999999999999,2
2020-02-03,13,0.7183999999999999,8
2020-02-04,20,-0.5579519999999999,5
2020-02-05,6,-0.2261632000000001,2
2020-02-06,10,0.85772544,0
2020-02-07,8,-0.502682112,0
2020-02-08,0,-0.1994912768,3
2020-02-09,0,-0.117274624,0
2020-02-10,25,0.9144331264,7
2020-02-11,15,-0.44510771199999993,8
2020-02-12,14,1.8442386432,13
2020-02-13,21,-0.8823705599999998,8
2020-02-14,13,3.703244288,3
2020-02-15,0,2.2292498432000003,3
2020-02-16,0,3.8138368000000002,0
2020-02-17,1,-1.2142745599999993,0
2020-02-18,3,0.9965178880000001,1
2020-02-19,4,6.8402527232,1
2020-02-20,1,1.4204277760000004,4
2020-02-21,1,1.8741566464000003,0
2020-02-22,0,-1.1525882879999996,0
2020-02-23,0,-1.0362212352000002,0
2020-02-24,14,-0.3109256192000003,1
2020-02-25,11,3.9698071552,3
2020-02-26,7,0.5533103104000006,0
2020-02-27,10,-1.0438544383999995,0
2020-02-28,29,-0.1923346431999997,0
2020-02-29,0,-0.8742652928000001,0
2020-03-01,2,1.6809644032,0
2020-03-02,3,5.1057657856,4
2020-03-03,5,-3.6250878975999994,11
2020-03-04,10,1.6305567744,0
2020-03-05,8,0.9771686912000002,3
2020-03-06,34,-0.08226437119999996,1
2020-03-07,0,-0.7048318976000001,0
2020-03-08,0,-0.21340610560000006,4
2020-03-09,4,-1.0495152128,8
2020-03-10,15,1.4295699456,23
2020-03-11,3,0.8209076224,25
2020-03-12,6,0.7419427840000001,11
2020-03-13,4,0.6584820736000001,17
2020-03-14,1,-0.36123965439999983,8
2020-03-15,0,0.02977341439999992,5
2020-03-16,17,4.1350157312,10
2020-03-17,8,4.5774303232,11
2020-03-18,7,3.3215170560000007,17
2020-03-19,21,-3.170127257599999,14
2020-03-20,1,2.9584359424,0
2020-03-21,0,-3.1062014976,1
2020-03-22,0,-1.3388025856000003,3
2020-03-23,13,2.1481869311999997,7
2020-03-24,8,1.1841349632,13
2020-03-25,8,1.9686021120000001,16
2020-03-26,20,3.5191363584000004,13
2020-03-27,28,1.6066043904000002,26
2020-03-28,0,-2.2792327167999997,6
2020-03-29,0,1.2268636159999997,13
2020-03-30,6,1.86659072,6
2020-03-31,3,2.395856384,4
2020-04-01,22,0.8415169536000002,0
2020-04-02,8,5.0651913216,4
2020-04-03,24,-0.513198899199999,0
2020-04-04,0,0.6163643392,0
2020-04-05,0,-3.134270976,1
2020-04-06,1,0.5648284671999995,6
2020-04-07,15,3.2552610815999996,2
2020-04-08,5,-1.9103670271999995,0
2020-04-09,2,-1.611238912,7
2020-04-10,1,8.1390266368,1
2020-04-11,0,-3.168394342399999,0
2020-04-12,0,-1.8291018752000001,0
2020-04-13,0,2.0712982528,0
2020-04-14,32,-0.7835274240000001,15
2020-04-15,22,1.8090865664,3
2020-04-16,6,-1.8277672959999998,5
2020-04-17,7,-0.7498963968000001,0
2020-04-18,0,-0.478227968,0
2020-04-19,0,-0.3539807232000001,12
2020-04-20,3,2.8192709632,14
2020-04-21,7,3.667272704,10
2020-04-22,19,4.531338137600001,15
2020-04-23,3,2.3497347072000005,10
2020-04-24,6,0.2768055296000007,7
2020-04-25,0,-0.06585600000000014,0
2020-04-26,0,9.426150400000001,3
2020-04-27,9,-1.0451916799999994,14
2020-04-28,19,-0.2761743360000004,9
2020-04-29,16,-0.5931541503999997,2
2020-04-30,7,4.038787072,11
2020-05-01,0,-3.3063172095999995,14
2020-05-02,0,-2.2162418688,7
2020-05-03,0,2.7554695168,0
2020-05-04,11,-0.44902461439999986,9
2020-05-05,8,-1.9029922816,2
2020-05-06,9,4.133580288,2
2020-05-07,26,1.4573831168000004,7
2020-05-08,2,-0.5658630143999996,1
2020-05-09,0,-0.8564996095999997,0
2020-05-10,0,-1.2362067968000001,0
2020-05-11,9,1.3384760319999998,4
2020-05-12,6,2.7366719487999998,0
2020-05-13,1,1.8491940864000003,7
2020-05-14,4,0.5668608000000006,5
2020-05-15,36,-0.2035179519999999,1
2020-05-16,0,-1.7421786112,0
2020-05-17,0,0.19511357439999966,0
2020-05-18,21,5.0859999232,0
2020-05-19,6,2.1112975360000004,4
2020-05-20,24,0.9275049984000003,2
2020-05-21,1,0.16154644480000036,3
2020-05-22,1,-2.4129528832,12
2020-05-23,0,-1.0953810944000004,5
2020-05-24,0,-0.6899060736000002,0
2020-05-25,5,1.515196928,5
2020-05-26,17,9.8227059712,3
2020-05-27,7,7.065060659200001,3
2020-05-28,0,0.5722746880000011,5
2020-05-29,7,-4.123859763199999,0
2020-05-30,0,-2.5638984704000003,0
2020-05-31,0,-0.44259840000000095,0
2020-06-01,0,-0.4039603200000006,2
2020-06-02,33,2.720790016,8
2020-06-03,17,2.6125497344000004,5
2020-06-04,3,4.940194611200001,3
2020-06-05,10,-2.4055904256,13
2020-06-06,0,-0.40405800959999993,0
2020-06-07,0,1.0660600832,5
2020-06-08,7,2.8240609279999997,6
2020-06-09,10,3.9729318912,4
2020-06-10,4,6.915916595200001,6
2020-06-11,5,-3.0645660671999986,0
2020-06-12,0,2.4662400000000004,0
2020-06-13,0,-4.1432873984,0
2020-06-14,0,-1.8050994176000006,0
2020-06-15,25,-1.1619306496000004,0
2020-06-16,4,0.1651818495999997,6
2020-06-17,2,-1.020758528,2
2020-06-18,2,2.4308091903999998,5
2020-06-19,3,3.4395297792000004,1
2020-06-20,0,-0.5309287423999995,0
2020-06-21,0,0.3012590592000002,0
2020-06-22,0,18.4922368,13
2020-06-23,16,7.315773440000001,4
2020-06-24,0,-4.245005311999998,10
2020-06-25,5,-5.5258298368,0
2020-06-26,0,-1.699150336000001,0
2020-06-27,0,-2.1814805504000008,0
2020-06-28,0,2.6024606719999994,0
2020-06-29,6,-0.6044901376,0
2020-06-30,5,-0.05905551359999972,7
2020-07-01,39,-1.9162593279999995,2
2020-07-02,4,4.1620877312,6
2020-07-03,0,0.5866306560000005,0
2020-07-04,0,2.949887488,0
2020-07-05,0,1.1278892032000005,0
2020-07-06,18,0.2567096320000002,11
2020-07-07,23,9.6071948288,6
2020-07-08,8,1.1154202624000007,5
2020-07-09,10,-1.9344987136,5
2020-07-10,33,3.70168576,1
2020-07-11,0,-0.49021952000000013,0
2020-07-12,0,2.4608311296,0
2020-07-13,9,4.882252288,2
2020-07-14,1,10.5650951168,0
2020-07-15,16,1.3421894656000006,0
2020-07-16,8,6.659070054400001,3
2020-07-17,0,1.266387046400002,3
2020-07-18,0,3.3890861055999997,0
2020-07-19,0,6.141665894400001,0
2020-07-20,8,1.8832068608000014,9
2020-07-21,2,10.643920691200002,2
2020-07-22,2,5.564014796800002,5
2020-07-23,6,1.4609805312000006,8
2020-07-24,2,-2.1093903360000006,7
2020-07-25,0,3.1778357247999995,0
2020-07-26,0,4.727234559999999,0
2020-07-27,5,13.9266793472,3
2020-07-28,10,6.728521932800001,3
2020-07-29,9,26.6712246272,5
2020-07-30,9,11.334393036800002,8
