,llvm/llvm-project,gcc-mirror/gcc,golang/go
2008-08-05,39.34992816105781,65,5.578557952000001
2008-08-06,18.36479868244531,54,-1.4777797632
2008-08-07,29.018641313484377,16,0.8141383679999992
2008-08-08,23.851207881223438,31,5.054027776
2008-08-09,6.335445132595314,16,0.41327349760000054
2008-08-10,1.9300638628062536,7,3.0119280639999992
2008-08-11,7.034702201989067,8,5.8170463232
2008-08-12,11.407332495803125,30,12.1409333248
2008-08-13,21.445207394557812,19,-0.5338134527999987
2008-08-14,4.98492373324531,13,-2.9633893376000007
2008-08-15,-5.9844145318656246,7,-1.6843552768000007
2008-08-16,10.06201741933906,11,-1.1913341952
2008-08-17,36.81755626582188,8,-0.8959525888
2008-08-18,5.504056364171873,25,-0.6533363711999998
2008-08-19,28.503189904003126,11,-0.5130644479999995
2008-08-20,34.529933411725,73,2.6167226368000014
2008-08-21,30.495359758121875,21,1.1554088960000009
2008-08-22,8.067722375514062,59,1.3101225984
2008-08-23,34.76716487100938,13,-0.7040000000000002
2008-08-24,-7.778627305653124,14,-0.35680000000000023
2008-08-25,14.23400273809844,10,-0.23980800000000013
2008-08-26,24.052083714439064,14,-0.17955840000000006
2008-08-27,18.078363726496875,14,-0.14270976000000007
2008-08-28,25.89596196690156,36,1.882125824
2008-08-29,-0.5643290454250014,40,6.4999630848
2008-08-30,-2.105696983345311,15,0.38628587520000046
2008-08-31,-5.546983821282815,24,-1.0809387008000004
2008-09-01,4.6749463116734375,21,0.43679999999999963
2008-09-02,23.074585859584374,27,4.417728
2008-09-03,35.07456852438594,32,9.6331904
2008-09-04,21.59192563912187,31,5.12407296
2008-09-05,21.387670614695313,21,0.05827993599999948
2008-09-06,-19.179796898792187,16,-1.1210421248000006
2008-09-07,-0.5160352320796839,9,-1.4577696768000004
2008-09-08,37.06273989040781,17,4.082294579199999
2008-09-09,40.39218305567656,38,6.3231738879999995
2008-09-10,7.3755940582484385,22,6.4557597696
2008-09-11,22.19456185129219,28,7.8771522560000005
2008-09-12,-6.691376406306251,9,15.204526489600001
2008-09-13,-6.996009101176561,19,0.3316753408000004
2008-09-14,-12.033890646801563,9,-2.9086277632000015
2008-09-15,3.230797297651563,10,1.5480426495999984
2008-09-16,15.236194467709371,11,5.521492479999999
2008-09-17,11.569621515874996,21,8.790710272
2008-09-18,8.924229329754684,28,4.7775986688000005
2008-09-19,16.53880169740156,9,7.9813945344
2008-09-20,-2.493209267254688,7,0.40053749760000024
2008-09-21,12.054957486656253,12,-2.4213738496
2008-09-22,43.278993010175,19,8.894826905599999
2008-09-23,4.849418416096874,29,5.3963964416
2008-09-24,44.36846944081563,12,7.2456090624
2008-09-25,1.6469528287890611,10,2.7208265728
2008-09-26,34.210215008570316,27,15.3084777472
2008-09-27,-9.058008403573439,3,1.138764902400001
2008-09-28,-7.081049811187498,8,-2.3186382848000013
2008-09-29,15.740528912364066,10,4.165116415999998
2008-09-30,35.26977985427031,14,14.7390565376
2008-10-01,5.710625168274998,14,-0.5722317823999994
2008-10-02,6.050350010746875,9,3.200924774399999
2008-10-03,31.093981745864063,9,3.3472418815999996
2008-10-04,12.364122912890622,5,0.4964513792000007
2008-10-05,34.235047330415625,8,0.1618653184000003
2008-10-06,39.783075372389064,13,1.7788536831999995
2008-10-07,7.2371835419875055,18,4.8215703552
2008-10-08,-11.268752159312498,15,8.2489485312
2008-10-09,-11.727900387323437,11,-1.712819507199999
2008-10-10,18.29138298711094,11,10.809729024
2008-10-11,-3.3081557868171885,10,-1.9423367167999999
2008-10-12,21.83243481428125,7,-2.3616836608000007
2008-10-13,14.243286627245311,10,-0.4358450176000006
2008-10-14,24.877643819417184,13,4.7779652608
2008-10-15,39.55637645902812,17,6.943189094400001
2008-10-16,5.2013763324390645,18,17.075949875200003
2008-10-17,40.96293104341719,7,4.5315567616
2008-10-18,-12.9461106486125,7,1.4950316031999993
2008-10-19,-12.06431629243437,9,-2.626921779200001
2008-10-20,33.26855851419531,10,10.773737779199998
2008-10-21,33.11764345035312,14,6.885472768
2008-10-22,22.050250528129684,13,5.5953278976
2008-10-23,-0.24931362921250155,7,2.5620560895999995
2008-10-24,40.87829946453438,16,10.1178456064
2008-10-25,-8.466375500415626,3,2.9431787520000006
2008-10-26,7.045562923818753,2,-0.16641689600000031
2008-10-27,42.36470216143438,11,-0.1365279744000012
2008-10-28,13.708072051153124,7,-0.5431435264000002
2008-10-29,22.040804851682815,19,19.9090608128
2008-10-30,24.765599518181247,9,8.271781785600002
2008-10-31,22.244052047671875,14,5.515244032
2008-11-01,-24.099635899253123,17,-1.0256503808000001
2008-11-02,4.161306807489066,6,-0.5609378816000006
2008-11-03,28.471284029440625,23,9.270864588799999
2008-11-04,36.953759706262495,11,5.8645684224
2008-11-05,14.551409432393747,22,10.756129484799999
2008-11-06,6.2233797507234385,17,9.6178967552
2008-11-07,24.846045603014062,21,2.096529203200001
2008-11-08,20.621686821848435,1,-0.6242610176000003
2008-11-09,-9.90120434995,5,-3.409999462400001
2008-11-10,33.811105899775,17,3.908510822399999
2008-11-11,44.74843344265781,11,2.2704002048000005
2008-11-12,44.74804539108594,25,5.3274698752
2008-11-13,28.414733984593752,16,4.852015616000001
2008-11-14,-3.6389457630093744,20,4.698415104
2008-11-15,1.7654079298171936,14,1.6849351680000004
2008-11-16,25.764936723090628,17,-1.7003584512000005
2008-11-17,6.736506170542185,9,7.2893302784
2008-11-18,59.33217362947969,15,14.072521728
2008-11-19,57.48594609528437,23,31.014113177600002
2008-11-20,18.54077698348594,21,1.3704273919999999
2008-11-21,29.45799954579531,17,2.323649740799998
2008-11-22,1.2604018396218777,15,-3.5289428992000014
2008-11-23,-9.476513444132806,9,-1.6641912832000014
2008-11-24,35.63477721723594,18,16.142739455999997
2008-11-25,8.674498190314061,15,4.1955542016
2008-11-26,28.515958469790625,12,-2.1039179776
2008-11-27,17.719876293945312,9,-2.5302617087999986
2008-11-28,-2.7646964138640655,7,-2.4098315263999988
2008-11-29,2.596584115025003,13,-1.3865473023999997
2008-11-30,23.720596157048437,6,-0.9671602175999999
2008-12-01,40.068120104864065,15,1.3101821952
2008-12-02,22.047077587209372,30,5.045605171200001
2008-12-03,25.568969073642187,18,10.187996262400002
2008-12-04,6.6194218480656275,12,4.83921664
2008-12-05,15.378131501200002,26,8.0330042368
2008-12-06,-9.199755314826561,16,-1.6811413504000003
2008-12-07,22.681420282326563,7,-2.261273600000001
2008-12-08,23.120514469510937,16,0.5803417599999992
2008-12-09,36.53898061975781,27,8.554630656
2008-12-10,7.936321443273435,15,10.0140879872
2008-12-11,12.9878225660375,12,5.8453287936
2008-12-12,21.287947195620312,20,3.9210145791999995
2008-12-13,2.8614316604984396,8,-2.7029450752
2008-12-14,-8.554149455792185,5,-1.218955878400001
2008-12-15,20.789180253903126,10,6.404951859199999
2008-12-16,30.126300709987497,7,3.2842229759999997
2008-12-17,25.052094221823435,7,5.2809608192
2008-12-18,19.34630230820781,17,0.8324326400000004
2008-12-19,5.8405810588125,11,18.5158427648
2008-12-20,-0.20162925479687743,4,-3.587038719999999
2008-12-21,1.0329640800890623,18,3.0114843647999985
2008-12-22,24.699610202046877,7,-1.991531622400001
2008-12-23,27.577534495662498,5,-0.9763057664000003
2008-12-24,-7.472826093410941,2,-1.5746660352
2008-12-25,-8.63304270867031,1,-1.0673014783999997
2008-12-26,0.6534228658921855,2,0.21155962880000023
2008-12-27,-5.1664793714578146,5,-0.7675815935999986
2008-12-28,-0.026795209792188857,2,-0.5181569023999993
2008-12-29,10.752109674082812,10,-0.1966204927999996
2008-12-30,-6.657170340796878,13,2.8602694656
2008-12-31,12.22102399593906,6,-0.6523930623999998
2009-01-01,2.2897436735609364,4,-0.2728981504000002
2009-01-02,31.89729137716875,10,-0.1609267200000001
2009-01-03,-2.2100905795484387,12,-0.11518771199999997
2009-01-04,19.695855862379688,16,-0.0890773504
2009-01-05,83.71816027147813,27,3.9387136
2009-01-06,4.9128641961062485,25,17.14921984
2009-01-07,18.054345746512503,19,10.036836864000001
2009-01-08,30.32974695977032,9,4.5305919488
2009-01-09,25.446837288637504,17,10.081599999999998
2009-01-10,-16.73522693317031,6,-1.8989440000000002
2009-01-11,7.616264078467193,11,-3.1637632000000018
2009-01-12,31.601112185004688,22,-2.0073292800000013
2009-01-13,39.83603807373437,25,2.5075409919999996
2009-01-14,-5.654977865456246,19,4.012006502400001
2009-01-15,14.244981149251565,13,8.5391720448
2009-01-16,61.82583628138281,20,34.5256792064
2009-01-17,10.708085550604686,12,-8.266832281599998
2009-01-18,7.152962842478125,10,-4.2894780416000025
2009-01-19,25.485762709570317,4,-2.545939251200002
2009-01-20,33.37822916641875,14,5.204024319999999
2009-01-21,41.20504204859687,11,6.212204032
2009-01-22,18.226702916464063,13,-0.48422799360000024
2009-01-23,19.769559137387503,6,4.4472749056
2009-01-24,3.723999354059373,8,-1.0080226303999975
2009-01-25,-4.904798048287503,3,-2.073375027199999
2009-01-26,61.705346088982814,9,10.0179050496
2009-01-27,19.227795325342186,8,12.08984576
2009-01-28,45.429754895660935,17,0.5597071360000001
2009-01-29,19.9101286514125,12,0.8103713791999994
2009-01-30,59.3644313044,13,8.3956680704
2009-01-31,-15.583435595128122,8,-0.7168714751999996
2009-02-01,-24.688605251146868,2,-0.5638176768000007
2009-02-02,42.51825542102969,14,1.0523553791999993
2009-02-03,65.84354150410155,12,3.109946368
2009-02-04,52.21666065405468,7,2.762976665600001
2009-02-05,18.72870422698125,11,8.760789504000002
2009-02-06,23.70030629867344,10,6.64075008
2009-02-07,25.505772452784377,5,4.3356120064
2009-02-08,2.032531822418747,3,1.5008541695999997
2009-02-09,14.87910385794219,15,1.1636123647999992
2009-02-10,21.60401493540313,16,4.544224563199999
2009-02-11,27.109107383301563,9,1.0971429888
2009-02-12,23.143129721403128,17,1.550944768
2009-02-13,54.642985281356246,16,4.728610816
2009-02-14,2.715445431873434,2,-1.767941734399999
2009-02-15,-2.6278598973937477,5,1.3287039999999999
2009-02-16,33.56149301123125,7,2.3650541568000003
2009-02-17,65.77930466499063,16,10.25455616
2009-02-18,53.78314785698281,16,0.6236345344000007
2009-02-19,26.771626420226568,11,-2.4338807808000005
2009-02-20,43.63678881237813,8,5.6466479104
2009-02-21,-10.701409122140625,15,-1.3261485055999995
2009-02-22,1.2438859823140689,5,-0.4350005248000004
2009-02-23,7.6670445390593756,8,-1.0866289664000002
2009-02-24,20.74294668634844,8,5.2570052608
2009-02-25,19.614858416753123,13,-0.7505888255999991
2009-02-26,40.278778557140626,7,1.9106793472000003
2009-02-27,12.515140341501564,10,0.8176707583999998
2009-02-28,26.48495305092031,7,0.9723304960000001
2009-03-01,16.12612966894062,18,-1.0094158847999999
2009-03-02,47.76645766609531,9,-0.5317658624000002
