,minio/minio,seaweedfs/seaweedfs,ceph/ceph
2024-09-25,-1.7206484789640626,1,49.0
2024-09-26,1.2548647432359377,2,37.0
2024-09-27,0.9275154912531249,5,24.0
2024-09-28,-0.13432945323125,0,3.0
2024-09-29,0.14126315448593751,5,3.0
2024-09-30,-0.7784065407312499,2,20.0
2024-10-01,1.5745685582359374,2,20.0
2024-10-02,3.103661581471875,1,9.0
2024-10-03,-0.6186926754312501,6,20.0
2024-10-04,2.03833090646875,1,26.0
2024-10-05,-0.42448339624687503,0,1.0
2024-10-06,-0.9565913169812499,1,3.0
2024-10-07,-0.5185653549984374,1,32.0
2024-10-08,-0.3543291607328125,0,15.0
2024-10-09,-0.2601866410312501,1,36.0
2024-10-10,3.790806195221875,4,57.0
2024-10-11,-0.35036305344687535,0,9.0
2024-10-12,-0.8001708372796874,0,5.0
2024-10-13,4.600373043535938,1,7.0
2024-10-14,-0.7337334132328128,3,23.0
2024-10-15,-0.9840434999999997,1,55.0
2024-10-16,-0.5253436999999999,1,29.0
2024-10-17,-0.3594224575,1,18.0
2024-10-18,0.7287721091874999,4,25.0
2024-10-19,-0.5163349321968751,0,21.0
2024-10-20,-0.23665064448281245,0,0.0
2024-10-21,-0.15784085757812522,0,23.0
2024-10-22,1.8760437170703124,6,18.0
2024-10-23,0.35669633676718737,1,20.0
2024-10-24,-0.5332808624999998,1,28.0
2024-10-25,0.7570427262500001,5,18.0
2024-10-26,1.544298283234375,0,5.0
2024-10-27,-0.8181864132328125,0,3.0
2024-10-28,-0.3457819749999998,2,14.0
2024-10-29,0.7796420900000001,2,28.0
2024-10-30,0.5392440427187499,2,30.0
2024-10-31,2.46923509426875,3,5.0
2024-11-01,-1.1436024119828125,1,9.0
2024-11-02,-0.4684537642656248,0,1.0
2024-11-03,-0.2937195967640625,2,7.0
2024-11-04,1.799344561034375,2,64.0
2024-11-05,0.26860111374999995,5,17.0
2024-11-06,1.385323421984375,3,15.0
2024-11-07,1.0896680487515624,2,24.0
2024-11-08,-1.0110385635296875,1,8.0
2024-11-09,-0.46935323969843734,1,2.0
2024-11-10,-0.2756069749999999,0,2.0
2024-11-11,2.79903909,0,19.0
2024-11-12,-0.056712932281250295,1,11.0
2024-11-13,0.2574801842687501,0,23.0
2024-11-14,0.3332486057359375,1,8.0
2024-11-15,-0.6439077599968751,3,3.0
2024-11-16,1.679009923534375,0,0.0
2024-11-17,-0.7992253375,0,1.0
2024-11-18,0.6399645662500002,2,10.0
2024-11-19,-0.5385885365468751,8,25.0
2024-11-20,-0.28419009271406254,1,4.0
2024-11-21,0.8326420962515625,13,11.0
2024-11-22,0.5838156450015624,0,10.0
2024-11-23,-0.48621821073281246,0,2.0
2024-11-24,-0.21953429603124996,2,2.0
2024-11-25,2.854213399784375,2,14.0
2024-11-26,0.014240533234374797,4,25.0
2024-11-27,-0.6815845257328124,1,7.0
2024-11-28,2.67426186375,1,32.0
2024-11-29,-0.11482149051562507,0,17.0
2024-11-30,-0.7737833799984374,0,0.0
2024-12-01,-0.39664625073281234,0,4.0
2024-12-02,0.7398598162500001,2,12.0
2024-12-03,1.504089325953125,0,37.0
2024-12-04,0.1388102060359374,2,31.0
2024-12-05,-0.6632360969828124,3,14.0
2024-12-06,-0.330749924046875,1,12.0
2024-12-07,-0.22617220646406258,0,4.0
2024-12-08,-0.1364672757328125,0,2.0
2024-12-09,-0.09523924875,0,66.0
2024-12-10,0.922927873234375,2,26.0
2024-12-11,3.635705879485937,2,20.0
2024-12-12,0.6519564567687497,3,28.0
2024-12-13,1.9069165867671878,5,36.0
2024-12-14,-1.3881625,0,2.0
2024-12-15,1.3756297500000003,1,5.0
2024-12-16,-1.0009868625,2,36.0
2024-12-17,0.49799127625000017,2,44.0
2024-12-18,0.353571713234375,3,29.0
2024-12-19,1.3298275847046874,0,22.0
2024-12-20,-0.9668994077125002,7,7.0
2024-12-21,0.5689787982375001,0,1.0
2024-12-22,-0.5675475371984375,0,3.0
2024-12-23,-0.27007954603125,0,4.0
2024-12-24,-0.188345462715625,1,6.0
2024-12-25,-0.12155821551562504,0,3.0
2024-12-26,-0.09709492749843757,0,8.0
2024-12-27,-0.0686177092640626,1,3.0
2024-12-28,-0.04612410021562505,0,2.0
2024-12-29,-0.015876716765625045,0,4.0
2024-12-30,-0.013583413232812524,0,5.0
