,jetbrains/kotlin,apache/groovy,scala/scala
2013-08-05,0.5446555000000011,3,0
2013-08-06,1.534739431093751,6,6
2013-08-07,13.449603928093751,4,0
2013-08-08,8.293827799517187,7,21
2013-08-09,40.152066955665624,13,2
2013-08-10,-5.169911559670316,2,5
2013-08-11,-2.5432659226437506,4,1
2013-08-12,4.33332277875,5,9
2013-08-13,11.154983619484378,2,10
2013-08-14,10.438629148932815,2,12
2013-08-15,0.12950442520937555,1,17
2013-08-16,0.9413226918406266,0,26
2013-08-17,-1.656670672015623,0,34
2013-08-18,-0.13035413150937236,0,12
2013-08-19,10.305326410000001,2,9
2013-08-20,0.37192815815625035,2,6
2013-08-21,15.86966447683125,16,9
