,seaweedfs/seaweedfs,minio/minio,ceph/ceph
2024-02-21,0,2.653107849795312,29.0
2024-02-22,1,2.436194336479687,25.0
2024-02-23,0,-0.6730588586578126,11.0
2024-02-24,3,0.1932453660375002,1.0
2024-02-25,1,0.4376042650031251,3.0
2024-02-26,2,3.540100563534375,17.0
2024-02-27,1,0.6991296352187497,25.0
2024-02-28,0,4.99849340845625,35.0
2024-02-29,6,2.8590857562578122,34.0
2024-03-01,2,2.7944700775078126,30.0
2024-03-02,0,-1.2997355221953124,9.0
2024-03-03,0,1.8294626300031256,7.0
2024-03-04,0,0.5604340337531251,46.0
2024-03-05,1,4.81531523095625,39.0
2024-03-06,2,1.7004201922890623,37.0
2024-03-07,11,3.9610934254421872,28.0
2024-03-08,0,-0.6315180607234376,22.0
2024-03-09,3,0.3894029725093753,2.0
2024-03-10,1,1.7007201545718753,6.0
2024-03-11,0,-0.43375030227812506,40.0
2024-03-12,3,1.121901718021875,19.0
2024-03-13,0,-0.9672879133078127,14.0
2024-03-14,1,0.6391782697921875,39.0
2024-03-15,1,2.6115255077265624,24.0
2024-03-16,13,-1.9421373141765628,4.0
2024-03-17,12,-0.8790944599953123,7.0
2024-03-18,3,4.439940508239062,24.0
2024-03-19,3,3.1136697297874996,41.0
2024-03-20,2,1.7158030244875002,90.0
2024-03-21,6,3.789835046035938,47.0
2024-03-22,11,-1.8394784417640624,30.0
2024-03-23,0,-1.6080874435281247,5.0
2024-03-24,6,-0.9419892154312499,7.0
2024-03-25,5,0.3694533187500001,31.0
2024-03-26,0,8.214222597421875,37.0
2024-03-27,5,0.8024648300078119,28.0
2024-03-28,10,12.527051561773437,28.0
2024-03-29,2,-1.6642137272750013,15.0
2024-03-30,1,-1.5015599461624989,9.0
2024-03-31,5,-2.377496525732812,7.0
2024-04-01,5,-0.39780353624999965,26.0
2024-04-02,5,3.694930619484375,119.0
2024-04-03,3,0.6142781033765621,35.0
2024-04-04,1,5.892819357592187,24.0
2024-04-05,0,0.5324622755843742,10.0
2024-04-06,1,0.24579463694531256,3.0
2024-04-07,2,-2.1744566989624996,5.0
2024-04-08,4,4.874010837284375,22.0
2024-04-09,0,-0.5574176730156251,31.0
2024-04-10,0,2.1945457816890626,190.0
2024-04-11,2,6.783510393539062,20.0
2024-04-12,9,1.206589343676562,25.0
2024-04-13,6,-3.170692494175,2.0
2024-04-14,2,-1.5222394782281246,2.0
2024-04-15,1,5.021100892801563,16.0
2024-04-16,1,0.5054069519062496,26.0
2024-04-17,1,4.922787979571875,24.0
2024-04-18,4,1.8503065302218746,20.0
2024-04-19,5,7.053514527428125,29.0
2024-04-20,0,-2.4419433029234376,3.0
2024-04-21,0,-1.5254004911640617,9.0
2024-04-22,1,-0.6974404799999998,59.0
2024-04-23,1,3.6106755906562498,18.0
2024-04-24,2,4.5797366415562495,14.0
2024-04-25,14,4.736414749192187,83.0
2024-04-26,6,3.0870153110421876,18.0
2024-04-27,1,-2.874912393820313,2.0
2024-04-28,15,0.8494355478906255,10.0
2024-04-29,4,-0.1292468794812498,41.0
2024-04-30,2,1.2193879637515626,50.0
2024-05-01,0,8.051380936689062,17.0
2024-05-02,9,-0.0778860610234382,30.0
2024-05-03,0,1.0239348444953125,26.0
2024-05-04,1,-1.7035321844718752,3.0
2024-05-05,7,-0.6631799056453123,8.0
2024-05-06,2,1.7301768014703125,27.0
2024-05-07,3,6.293784880520312,29.0
2024-05-08,0,-2.2910366642625,16.0
2024-05-09,0,10.243147297645313,32.0
2024-05-10,2,1.3703412931093748,26.0
2024-05-11,0,-2.6900394062437494,10.0
2024-05-12,1,-1.0809347309468746,17.0
2024-05-13,3,1.4537508987515626,41.0
2024-05-14,10,5.101729383970312,19.0
2024-05-15,2,4.840924402426562,27.0
2024-05-16,1,-1.8750992326281248,25.0
2024-05-17,3,2.6521637305796877,24.0
2024-05-18,4,-1.8567976456375002,3.0
2024-05-19,6,0.3404811925875002,14.0
2024-05-20,14,-0.5698849887484374,29.0
2024-05-21,8,-0.20991437977968763,18.0
2024-05-22,4,6.937129077942187,21.0
2024-05-23,7,1.9490382632453116,27.0
2024-05-24,0,4.24240902935625,11.0
2024-05-25,2,-1.34295215904375,8.0
2024-05-26,2,-1.128509442929687,15.0
2024-05-27,1,0.5473505169859378,11.0
2024-05-28,1,4.498013533018749,25.0
2024-05-29,4,0.3446106175015622,22.0
2024-05-30,11,0.8530474463921873,18.0
2024-05-31,0,0.9506412190593752,22.0
2024-06-01,0,1.0658350064765623,2.0
2024-06-02,4,-0.8846653249109375,5.0
2024-06-03,2,2.77620848426875,34.0
2024-06-04,1,5.077928673235937,26.0
2024-06-05,2,0.9617102141906244,30.0
2024-06-06,1,4.44183171155625,42.0
2024-06-07,6,1.6580349512546873,12.0
2024-06-08,0,-1.0415515737453118,7.0
2024-06-09,2,-1.1106528637453121,17.0
2024-06-10,4,5.497059411035938,20.0
2024-06-11,0,-0.03576889654531312,28.0
2024-06-12,3,0.6723079472093749,21.0
2024-06-13,1,4.861201011557812,45.0
2024-06-14,7,-1.2111765140406257,14.0
2024-06-15,5,-2.077692136457812,3.0
2024-06-16,1,-1.1177420609453121,13.0
2024-06-17,2,1.26511470301875,30.0
2024-06-18,0,0.8601984106578122,30.0
2024-06-19,3,6.768007598323438,28.0
2024-06-20,2,3.0033569687546873,26.0
2024-06-21,0,0.9708731954421874,32.0
2024-06-22,2,0.4273971738390627,9.0
2024-06-23,2,-2.1314690514656247,11.0
2024-06-24,0,-1.1162132724999996,33.0
2024-06-25,5,6.22661361896875,31.0
2024-06-26,1,1.3103678750031245,44.0
2024-06-27,7,-1.3852084030906249,26.0
2024-06-28,5,5.51390071104375,22.0
2024-06-29,1,0.07398333229062448,4.0
2024-06-30,0,-2.165155553228125,3.0
2024-07-01,4,1.905740222801563,29.0
2024-07-02,0,4.38481788375,21.0
2024-07-03,5,0.34622377514062475,49.0
2024-07-04,2,-0.13817482094218736,26.0
2024-07-05,0,-1.6652413734468747,16.0
2024-07-06,0,-0.9002280018421877,15.0
2024-07-07,0,-0.6303656304265628,1.0
2024-07-08,5,1.5932070140515626,19.0
2024-07-09,0,3.1093431197031247,40.0
2024-07-10,3,4.3505559134578125,30.0
2024-07-11,8,-1.5060451771937502,39.0
2024-07-12,6,4.679171326770313,18.0
2024-07-13,0,-0.509257326465625,1.0
2024-07-14,0,0.3040822750000003,5.0
2024-07-15,2,1.4834780025000003,37.0
2024-07-16,5,1.2530370464687501,35.0
2024-07-17,1,0.17965530147187492,19.0
2024-07-18,3,-0.5415019022750001,23.0
2024-07-19,0,-0.12611056366249995,22.0
2024-07-20,2,-0.9269682363265628,9.0
2024-07-21,0,0.4450032020718748,10.0
2024-07-22,4,0.3552623312531249,81.0
2024-07-23,0,4.3468867269875,38.0
2024-07-24,0,4.156203950004687,31.0
2024-07-25,1,-0.5394043094796874,16.0
2024-07-26,4,4.34061643301875,23.0
2024-07-27,3,-1.6502737424984373,2.0
2024-07-28,0,-1.494397799482812,8.0
2024-07-29,4,5.128115196984375,14.0
2024-07-30,1,2.5761528262515623,41.0
2024-07-31,2,-0.6017563645609378,35.0
2024-08-01,2,-0.8524973392578126,29.0
2024-08-02,8,0.701246582071875,8.0
2024-08-03,0,0.6554815991906247,2.0
2024-08-04,0,-1.3354886211625001,4.0
2024-08-05,3,2.3276656317671875,27.0
2024-08-06,1,-0.36565364434375036,34.0
2024-08-07,3,0.02315502677499981,77.0
2024-08-08,2,1.1918700015546875,21.0
2024-08-09,3,-0.01250731573125008,14.0
2024-08-10,2,0.21792535573593752,1.0
2024-08-11,1,-0.7226455974968751,1.0
2024-08-12,5,3.618135239784375,31.0
2024-08-13,4,3.5510287134531247,25.0
2024-08-14,0,-0.11202870521406272,46.0
2024-08-15,1,6.516624210001563,22.0
2024-08-16,3,-1.1557249830140628,9.0
2024-08-17,0,0.05930568301875061,4.0
2024-08-18,1,0.3624901700015628,9.0
2024-08-19,4,-1.5155573207328126,16.0
2024-08-20,1,2.1480580391875,41.0
2024-08-21,3,1.4833558157406246,9.0
2024-08-22,1,2.3473440853046874,30.0
2024-08-23,0,0.008402666909374634,30.0
2024-08-24,2,-1.5438845118937499,1.0
2024-08-25,0,0.24551694250312517,27.0
2024-08-26,1,2.202426402503125,32.0
2024-08-27,3,-0.358087235215625,39.0
2024-08-28,0,2.0684340784531248,44.0
2024-08-29,1,0.5655662900046874,23.0
2024-08-30,4,-0.2668794042609377,22.0
2024-08-31,0,1.0728088010375,11.0
2024-09-01,0,-0.09017443771562483,9.0
2024-09-02,3,1.164984849484375,24.0
2024-09-03,0,0.9263835752203124,18.0
2024-09-04,8,0.8603942472859374,35.0
2024-09-05,2,1.8489880264703125,34.0
2024-09-06,2,4.522932078020313,26.0
2024-09-07,2,-0.4780044532312502,2.0
2024-09-08,0,0.3408786544859379,6.0
2024-09-09,5,2.5255521842687503,39.0
2024-09-10,6,0.011051130735937331,33.0
2024-09-11,2,2.4356761050031253,19.0
2024-09-12,2,3.956757243753125,42.0
2024-09-13,3,-1.7941928442625001,11.0
2024-09-14,2,-0.5876928127921872,7.0
2024-09-15,1,-0.22638241042812512,9.0
2024-09-16,1,1.994332920003125,22.0
2024-09-17,4,-0.5046956910281253,30.0
2024-09-18,1,0.9540158935375,36.0
2024-09-19,3,0.8189190514718749,28.0
2024-09-20,0,-0.21153983977500035,11.0
2024-09-21,0,1.1020614175875,3.0
2024-09-22,0,-0.052305241248437495,8.0
2024-09-23,1,1.1811216862515626,17.0
2024-09-24,1,2.9496644377203123,31.0
