,neovim/neovim,microsoft/vscode,pulsar-edit/pulsar
2022-01-03,14,21.980153205000004,3
2022-01-04,15,43.980284800875005,1
2022-01-05,10,44.76770504386875,0
2022-01-06,8,36.855898759774995,0
2022-01-07,7,64.51938241342656,0
2022-01-08,14,1.3645570941703085,0
2022-01-09,9,-2.273302580767183,0
2022-01-10,5,49.96602983746407,1
2022-01-11,10,60.014042917625005,0
2022-01-12,7,60.983909234387504,0
