,adblockplus/adblockplus,gorhill/ublock,brave/brave-browser
2018-10-14,0,0,2.7531169048921877
2018-10-15,0,1,-0.47424066374999974
2018-10-16,0,0,4.721382633453126
2018-10-17,1,2,6.292407526798438
2018-10-18,0,3,16.929338296034373
2018-10-19,0,3,-2.3345551890468768
2018-10-20,0,0,1.8225049048921873
2018-10-21,0,0,-1.0715023387499998
2018-10-22,1,1,0.28574274845312686
2018-10-23,0,3,-0.6484006263578111
2018-10-24,2,9,1.5305988361718763
2018-10-25,2,1,2.4144907637109383
2018-10-26,0,0,2.318829860467188
2018-10-27,0,0,-0.6925771843968749
2018-10-28,0,4,-0.3036919515468749
2018-10-29,0,3,0.7839887461421879
2018-10-30,0,0,3.7537699119843753
2018-10-31,0,1,2.4365774674640623
2018-11-01,0,0,4.399596247718749
2018-11-02,2,4,1.1515537671312497
2018-11-03,0,5,-0.6631682466546874
2018-11-04,0,6,0.6026869298921879
2018-11-05,0,3,-0.3724044962499994
2018-11-06,0,7,1.7396621144843756
2018-11-07,2,0,1.5935032441515629
2018-11-08,0,9,1.5452446445593753
2018-11-09,0,0,4.541657734814063
2018-11-10,0,0,0.23738209878906225
2018-11-11,0,0,-0.483449901321875
2018-11-12,1,0,0.7030491619843753
2018-11-13,1,0,1.679043729964063
2018-11-14,0,1,0.5861057064687503
2018-11-15,0,0,1.6414514638968751
2018-11-16,0,2,-0.42722732485312487
2018-11-17,0,2,-0.25167471639999967
2018-11-18,0,5,-0.1746205881953122
2018-11-19,0,1,3.896741676214063
2018-11-20,1,0,4.522848781984375
2018-11-21,1,0,-0.7449531998171879
2018-11-22,1,0,1.6124465894125
2018-11-23,1,0,-0.45268547856718744
2018-11-24,0,5,-0.27457720507187444
2018-11-25,0,5,-0.19023179999999962
2018-11-26,0,3,0.8484901525000005
2018-11-27,2,0,-0.22597523331249972
2018-11-28,1,0,-0.15276100022187475
2018-11-29,3,0,3.907318344820313
2018-11-30,1,0,-0.4397991260312502
2018-12-01,0,3,-0.21291445507187504
2018-12-02,0,0,-0.12716201250000006
2018-12-03,1,2,-0.09374369624999966
2018-12-04,2,4,73.92596468698437
2018-12-05,0,4,-4.461046902535944
2018-12-06,0,12,0.3256252149999974
2018-12-07,0,3,-0.6822732520625023
2018-12-08,0,5,-1.0281204101437447
2018-12-09,0,0,-1.5586269999999962
2018-12-10,0,0,1.7930108250000034
2018-12-11,0,0,0.7052884400000026
2018-12-12,0,0,12.818119698093753
2018-12-13,0,3,9.68746441329375
2018-12-14,0,11,1.9521932853296864
2018-12-15,0,4,-1.4925009824250006
2018-12-16,0,8,-0.9093605555874991
2018-12-17,0,4,1.344411533714064
2018-12-18,0,9,1.2887884934531264
2018-12-19,0,8,1.2879439188609385
2018-12-20,0,7,0.31647350770937566
2018-12-21,0,12,-0.5651034766906243
2018-12-22,0,12,-0.31461798249374945
2018-12-23,0,11,4.838022064856251
2018-12-24,0,5,0.39859258249999985
2018-12-25,0,2,-0.40876479353125
2018-12-26,0,5,0.7412162638968751
2018-12-27,0,5,-0.2788405273531246
2018-12-28,0,5,-0.17261226808749963
2018-12-29,0,5,-0.11882566503593725
2018-12-30,0,0,-0.08929299374999972
2018-12-31,0,2,-0.07505201132812479
2019-01-01,0,16,-0.06472458819531234
2019-01-02,1,0,0.9805074512140626
2019-01-03,2,0,0.8904316869843749
2019-01-04,0,0,0.8466011474640625
2019-01-05,0,0,-0.17350000000000015
2019-01-06,0,0,-0.09416249999999998
2019-01-07,2,0,0.9347207500000001
2019-01-08,2,7,4.8500587375
2019-01-09,1,0,-0.5853724587500003
2019-01-10,2,0,-0.2873240217656251
2019-01-11,1,2,4.807776638198438
2019-01-12,0,7,0.36260358444843754
2019-01-13,0,1,1.5728553849640625
2019-01-14,1,10,2.53559624125
2019-01-15,0,9,0.4131507057343753
2019-01-16,2,7,3.550513332385938
2019-01-17,3,7,3.3042539248203124
2019-01-18,0,4,-0.77135149375
2019-01-19,0,4,-0.44827203632812473
2019-01-20,0,4,-0.32600275569531195
2019-01-21,4,1,-0.22109557981718678
2019-01-22,4,4,1.8262886096312505
2019-01-23,1,1,0.6682122943765627
2019-01-24,5,2,7.7189531104015625
2019-01-25,1,5,-0.9738686622062507
2019-01-26,0,5,-0.46342041014375
2019-01-27,0,4,-0.280896
2019-01-28,0,5,-0.20774077499999927
2019-01-29,0,4,0.8357165950000005
2019-01-30,1,0,3.7644735777187504
2019-01-31,2,0,0.43988441191249994
2019-02-01,1,7,0.6065546433390625
2019-02-02,0,4,-0.3468533202875
2019-02-03,0,0,-0.1722667499999997
2019-02-04,0,0,-0.1267915124999997
2019-02-05,1,3,3.8994790037500002
2019-02-06,0,0,0.5167781394843749
2019-02-07,0,0,2.6490721866515625
2019-02-08,2,1,0.4867425805906247
2019-02-09,0,0,-0.36411716555156237
2019-02-10,0,4,-0.22402835253593728
2019-02-11,2,0,5.8407477000000005
2019-02-12,3,6,2.2734504524999997
2019-02-13,1,0,0.3250302641874998
2019-02-14,1,3,2.504393175590625
2019-02-15,1,5,3.3973275121671875
2019-02-16,0,1,-0.7569528706234374
2019-02-17,0,8,-0.42188367753593725
2019-02-18,1,7,-0.2981524649999995
2019-02-19,1,2,-0.23485322934374925
2019-02-20,2,6,-0.19414478801249946
2019-02-21,0,0,2.879305990626563
2019-02-22,2,0,4.618521423417188
2019-02-23,0,0,0.3015301903296872
2019-02-24,0,7,-0.4440954101437502
2019-02-25,0,0,-0.24948749999999992
2019-02-26,1,4,-0.18016274999999948
2019-02-27,0,0,1.8592677125000006
2019-02-28,0,0,4.68479209875
2019-03-01,1,0,2.3126645672031247
2019-03-02,0,0,-0.6661318189359378
2019-03-03,0,0,-0.37038757569531244
2019-03-04,1,0,-0.22944485253593705
2019-03-05,1,7,5.831104725
2019-03-06,4,3,6.263652295
2019-03-07,4,0,1.9159088552187495
2019-03-08,1,3,0.11607964109999958
2019-03-09,0,0,-0.6291742017265622
2019-03-10,0,0,-0.3970345576078117
2019-03-11,0,0,0.7177231750000008
2019-03-12,1,1,3.6722909850000005
2019-03-13,1,4,0.3643314606562501
2019-03-14,1,3,0.5276855924250001
2019-03-15,2,3,3.6217468969515627
2019-03-16,0,3,-0.6070316206234374
2019-03-17,0,5,-0.31519036503593734
2019-03-18,1,0,-0.21452099624999976
2019-03-19,1,0,0.8341281394843756
2019-03-20,0,0,4.764605186651563
2019-03-21,0,5,6.3480945305906245
2019-03-22,0,0,0.9841580494484368
2019-03-23,0,7,6.2751653954015625
2019-03-24,0,0,0.8574753398562498
2019-03-25,1,0,1.1896167375000004
2019-03-26,0,1,2.2794539912500005
2019-03-27,3,0,4.218958118234376
2019-03-28,0,4,1.993637433635938
2019-03-29,2,0,5.092647566210938
2019-03-30,0,0,1.8463705074671877
2019-03-31,0,2,-0.9394500636812496
2019-04-01,0,0,4.411826726217188
2019-04-02,1,0,9.107149267646875
2019-04-03,0,7,9.47585483713125
2019-04-04,1,0,8.073858463564061
2019-04-05,5,0,7.939940083273437
2019-04-06,0,1,-1.1665962744515626
2019-04-07,0,0,1.631636883237501
2019-04-08,2,1,2.773805586142189
2019-04-09,1,0,7.765146834921877
2019-04-10,0,0,4.261341823414063
2019-04-11,1,0,4.371098693968751
2019-04-12,0,1,5.430330266948438
2019-04-13,0,1,0.3783191107343755
2019-04-14,0,8,-1.1345117271249991
2019-04-15,0,2,8.289887810917188
2019-04-16,1,3,6.559376849079689
2019-04-17,1,1,7.375613270215625
2019-04-18,1,2,6.159570684082812
2019-04-19,0,4,2.1692546079406254
2019-04-20,0,11,2.5335905511750005
2019-04-21,0,9,-1.3192832062828115
2019-04-22,0,1,4.173712178678127
2019-04-23,0,6,7.881093500359376
2019-04-24,3,3,6.370607456801563
2019-04-25,1,6,2.293329742571875
2019-04-26,2,5,2.631028488051563
2019-04-27,0,8,-0.2243851073499994
2019-04-28,0,6,-0.8420294747062489
2019-04-29,1,3,3.421893996106251
2019-04-30,3,11,3.171402068671876
2019-05-01,0,7,4.065363800179688
2019-05-02,0,4,6.940724238051563
2019-05-03,0,0,1.6153491301499998
2019-05-04,0,0,-0.03257935845624993
2019-05-05,0,0,-0.7265912731593746
2019-05-06,1,6,5.518194562464063
2019-05-07,0,0,5.032120400437501
2019-05-08,1,0,6.8283540065437505
2019-05-09,0,0,2.5332106672781247
2019-05-10,0,3,4.780041131945312
2019-05-11,0,9,0.6643350444156253
2019-05-12,0,1,-0.9597374456234367
2019-05-13,0,0,3.3734828949640634
2019-05-14,1,9,6.125289844406251
2019-05-15,1,4,14.732773886690625
2019-05-16,1,4,2.688480020659374
2019-05-17,4,8,6.29949972515
2019-05-18,0,10,-0.8032971807375002
2019-05-19,0,6,-1.1680950412468736
2019-05-20,2,5,4.212512922428126
2019-05-21,0,7,2.8990949241875015
2019-05-22,1,5,9.881520696246875
2019-05-23,2,9,3.1887336927484373
2019-05-24,2,6,6.503552711846876
2019-05-25,0,6,0.3686317869453122
2019-05-26,0,4,-1.1368236958031241
2019-05-27,1,0,-0.7151121337859364
2019-05-28,3,7,5.460117762421876
2019-05-29,0,0,6.961632764007813
2019-05-30,0,0,5.598155065434375
2019-05-31,0,5,1.5136974620265622
2019-06-01,0,0,0.8922968406953127
2019-06-02,0,0,-0.8828279463187493
2019-06-03,1,4,13.455158719928127
2019-06-04,1,0,12.1963369725
2019-06-05,4,1,2.6420312144062494
2019-06-06,3,0,3.1946849694093746
2019-06-07,2,0,3.392950874853126
2019-06-08,0,0,-0.492093799298436
2019-06-09,0,0,-1.025048358639061
2019-06-10,0,0,4.272226122428126
2019-06-11,3,0,4.9325255577812515
2019-06-12,2,0,15.700934888528126
2019-06-13,2,0,7.584679205668749
2019-06-14,0,2,10.802221178492186
2019-06-15,0,2,-0.5399882740078135
2019-06-16,0,0,-0.6353356381953112
2019-06-17,0,1,2.8160508412140643
2019-06-18,0,3,7.730062044921877
2019-06-19,1,5,5.221040147976564
2019-06-20,0,5,4.233006438518751
2019-06-21,0,0,4.320727550482813
2019-06-22,0,5,-0.5636554995624994
2019-06-23,0,6,-0.022751705248436283
2019-06-24,0,1,6.258008834412501
2019-06-25,1,2,6.767175041651563
2019-06-26,0,7,5.462798823965626
2019-06-27,0,4,4.415618633567187
2019-06-28,0,1,5.500319714154688
2019-06-29,0,7,-0.5796759520593746
2019-06-30,0,10,-1.022760711981249
2019-07-01,1,0,7.317788610698439
2019-07-02,1,5,5.673901298854688
2019-07-03,2,9,3.5145538293734377
2019-07-04,0,5,2.648017973603125
2019-07-05,3,12,2.803180267904688
2019-07-06,0,8,-0.12453650257499937
2019-07-07,0,5,-0.7837861307671866
2019-07-08,0,8,13.488483739964064
2019-07-09,0,4,10.204370559625
2019-07-10,1,5,5.842584957353124
2019-07-11,2,5,12.041226882170312
2019-07-12,0,4,4.470920687757812
2019-07-13,0,3,-1.1145468584562495
2019-07-14,0,0,-1.4001328981593737
2019-07-15,0,0,10.015636249964064
2019-07-16,1,0,6.128851162781252
2019-07-17,3,1,3.0660988133093756
2019-07-18,1,5,2.38560468044375
2019-07-19,0,4,2.627747411243751
2019-07-20,0,0,-0.2607400728624989
2019-07-21,0,6,-0.8393889182671864
2019-07-22,2,10,4.442040638714063
2019-07-23,0,4,9.064571924328126
2019-07-24,2,0,3.4128200867296874
2019-07-25,1,0,2.679328029634375
2019-07-26,3,7,1.8488831877578127
2019-07-27,0,0,0.007328891543750715
2019-07-28,0,0,-0.7224537856593741
2019-07-29,1,1,3.5107787912140633
2019-07-30,2,4,5.220456909921876
2019-07-31,0,0,3.9051933259140625
2019-08-01,1,0,5.8841923370625
2019-08-02,0,0,3.694639384007812
2019-08-03,0,4,-0.21933604544062502
2019-08-04,0,0,0.18807407937656306
2019-08-05,0,0,3.3555330374640633
2019-08-06,0,2,4.1397247579375005
2019-08-07,0,1,5.9516458930125005
2019-08-08,0,0,3.68252013345625
2019-08-09,1,1,3.7661303024609376
2019-08-10,0,3,-0.22316874157968725
2019-08-11,0,5,-0.8080255719453118
2019-08-12,0,0,5.468218236948439
2019-08-13,1,5,5.9933290766515634
2019-08-14,1,3,6.703850838528125
2019-08-15,2,0,6.4676322524609375
2019-08-16,2,3,4.3412609734203125
2019-08-17,0,3,-0.5302675240078123
2019-08-18,0,2,-1.0066519006953116
2019-08-19,0,3,5.322670882464064
2019-08-20,4,0,5.878229148156251
2019-08-21,6,5,9.601220023675001
2019-08-22,3,7,5.0948231331234375
2019-08-23,1,4,4.2580634855875
2019-08-24,0,4,-0.6055323946312499
2019-08-25,0,7,-1.0485382532312488
2019-08-26,2,0,5.294983132464064
2019-08-27,2,0,2.854859860656251
2019-08-28,1,0,6.881100947425001
2019-08-29,0,0,9.512211890326562
2019-08-30,0,2,7.062935240995312
2019-08-31,0,0,2.070353957904687
2019-09-01,0,3,-1.4872005032312496
2019-09-02,0,3,3.0796694199640635
2019-09-03,0,0,6.915672486906251
2019-09-04,1,1,8.470101175221876
2019-09-05,2,0,2.11090231448125
2019-09-06,2,9,8.514416420290626
2019-09-07,0,4,-0.9176439800359373
2019-09-08,0,1,-1.1660699748859364
2019-09-09,2,3,2.242916204856251
2019-09-10,0,5,5.141765052937502
2019-09-11,0,4,5.80944307323125
2019-09-12,0,3,4.58951438955625
2019-09-13,0,0,4.605651747578126
2019-09-14,0,0,0.61780251345
2019-09-15,0,13,-1.0153808758749994
2019-09-16,0,4,2.3815557337140634
2019-09-17,0,5,5.234923295953126
2019-09-18,1,5,3.887740115548438
2019-09-19,0,11,8.849360941175
2019-09-20,1,4,3.332924451654687
2019-09-21,0,9,-0.39481563580937484
2019-09-22,0,6,-0.9190287787468745
2019-09-23,0,4,3.396240381178126
2019-09-24,0,3,3.1459428209531257
2019-09-25,0,4,7.049058708048438
2019-09-26,0,9,1.61490154470625
2019-09-27,0,0,3.937042113414063
2019-09-28,0,4,-0.15304078668749987
2019-09-29,0,2,-0.7444776256953117
2019-09-30,1,12,0.5161568124640633
2019-10-01,1,3,4.531893112937501
2019-10-02,2,0,2.1536494802937503
2019-10-03,0,4,5.2211501844812505
2019-10-04,0,0,1.9373112469156248
2019-10-05,0,0,0.14093893106406263
2019-10-06,0,0,-0.6132958381953122
2019-10-07,1,4,4.611872138714063
2019-10-08,0,1,3.2082891682343755
2019-10-09,2,0,9.137493668635937
2019-10-10,1,0,13.484635833273437
2019-10-11,0,5,5.703637963048436
2019-10-12,0,0,-1.0134255005125006
2019-10-13,0,0,-1.259166933123437
2019-10-14,0,3,4.139379616214065
2019-10-15,1,4,5.8406122749218765
2019-10-16,3,0,5.5367688352578135
2019-10-17,0,3,4.42540316595
2019-10-18,0,0,2.4527626969062504
2019-10-19,0,0,-0.3083442384140618
2019-10-20,0,0,-0.8510239458031241
2019-10-21,0,5,5.448206328714064
2019-10-22,0,1,11.974517973671876
2019-10-23,3,0,6.079270097460937
2019-10-24,0,0,4.182902863639062
2019-10-25,1,0,0.3717863566546873
2019-10-26,0,11,-1.163073063528124
2019-10-27,0,5,-0.7579535481593735
2019-10-28,0,3,9.444023807464063
2019-10-29,0,3,4.5550504706562505
2019-10-30,0,0,8.57526367058125
2019-10-31,0,8,5.166382210407812
2019-11-01,0,7,8.32558690911875
2019-11-02,0,11,-0.9546722412468751
2019-11-03,0,5,0.7987566699281259
2019-11-04,0,6,4.9742859625000015
2019-11-05,0,3,6.668192317343752
2019-11-06,1,3,7.3467005465468755
2019-11-07,1,0,5.156206005878125
2019-11-08,0,1,7.23572580853125
2019-11-09,0,7,2.0746066808421877
2019-11-10,0,2,-0.5141128058749991
2019-11-11,2,0,4.974417993932814
2019-11-12,3,3,6.660804984334376
2019-11-13,0,0,4.354882276909375
2019-11-14,1,3,2.4344508763218755
2019-11-15,2,0,8.666849069817188
2019-11-16,0,0,-0.8154440823921871
2019-11-17,0,0,-1.1208376961359365
2019-11-18,0,2,13.275627499340626
2019-11-19,0,7,13.066877624370314
2019-11-20,0,5,5.442020153159374
2019-11-21,1,3,9.809287641618749
2019-11-22,0,0,6.510459657721875
2019-11-23,0,5,-0.34394423654999917
2019-11-24,0,1,-0.6318762633749986
2019-11-25,3,0,3.8154752124640643
2019-11-26,1,0,2.612978574031252
2019-11-27,0,0,10.652321899262502
2019-11-28,0,0,1.9704922403359375
2019-11-29,0,0,0.5183928822750006
2019-11-30,0,0,-0.1074842025718743
2019-12-01,0,8,-0.7880470576046862
2019-12-02,1,0,16.487466450662502
2019-12-03,1,0,12.907148647385938
2019-12-04,2,5,0.4160640802578115
2019-12-05,0,5,7.305269273668749
2019-12-06,1,0,4.011828612506251
2019-12-07,0,0,-0.7382479824249988
2019-12-08,0,4,-1.1803589805874988
2019-12-09,2,0,4.155265373714064
2019-12-10,0,0,5.833921447484377
2019-12-11,0,0,-0.4804073895953118
2019-12-12,0,0,9.092880181664063
2019-12-13,0,0,3.4611519352515625
2019-12-14,0,1,2.652185502832813
2019-12-15,0,0,-1.16925124073125
2019-12-16,1,0,4.298756828714064
2019-12-17,0,1,5.9828605486718756
2019-12-18,0,0,5.660079974960938
2019-12-19,0,0,3.532925694232812
2019-12-20,0,0,0.6699889860578128
2019-12-21,0,0,-0.02592612543749917
2019-12-22,0,0,-0.7360323272421865
2019-12-23,0,0,0.5006722711062512
2019-12-24,0,1,1.5319597236718758
2019-12-25,0,0,-0.5503343900390618
2019-12-26,0,0,-0.34217941511093697
2019-12-27,0,0,-0.2196454378296871
2019-12-28,0,0,-0.1296663349609371
2019-12-29,0,0,-0.07176153058749979
2019-12-30,0,4,2.9541834262140627
2019-12-31,0,5,6.668244294484375
2020-01-01,0,0,2.137464521432812
2020-01-02,0,0,6.282702294928124
2020-01-03,0,0,0.9035124999999993
2020-01-04,0,1,0.20651225000000029
2020-01-05,0,0,0.3962092125000004
2020-01-06,1,0,6.479597073750001
2020-01-07,2,0,5.926510899703125
2020-01-08,0,0,6.686014075032812
2020-01-09,0,2,2.4572439444515624
2020-01-10,1,4,6.752221596282813
2020-01-11,0,0,0.43236094746718745
2020-01-12,0,0,-1.0817110518374993
2020-01-13,1,0,5.2826588731984385
2020-01-14,0,0,2.8549039826046885
2020-01-15,0,0,4.892573221139063
2020-01-16,1,0,1.7317571431234375
2020-01-17,0,0,11.97148733265
2020-01-18,0,1,5.082320193231249
2020-01-19,0,0,-1.72424152131875
2020-01-20,2,0,0.01980406742812546
2020-01-21,4,4,7.202780511906251
2020-01-22,1,0,4.606130167721876
2020-01-23,1,2,10.603290210512501
2020-01-24,0,2,2.9658873069875
2020-01-25,0,3,1.380342749439063
2020-01-26,0,0,-1.3092342865765618
2020-01-27,0,0,4.202667735998439
2020-01-28,2,0,4.940496541984376
2020-01-29,0,0,13.722977065839064
2020-01-30,1,2,-0.2843853658812505
2020-01-31,9,1,-0.4094798901531247
2020-02-01,0,5,-0.0039676342593741865
2020-02-02,0,3,-0.7451472642265609
2020-02-03,0,4,6.483786636142189
2020-02-04,1,1,6.906770069921875
2020-02-05,0,0,3.5560871404765626
2020-02-06,0,6,3.69511603455
2020-02-07,1,0,10.732987377179688
2020-02-08,0,0,3.1169230356624995
2020-02-09,0,6,-1.5248477530515623
2020-02-10,0,3,7.057752923714063
2020-02-11,1,0,7.507428426390626
2020-02-12,2,0,4.186669484373438
2020-02-13,0,0,9.357971233384376
2020-02-14,1,4,3.9194297547421875
2020-02-15,0,1,-0.793179000117187
2020-02-16,0,0,-0.20644964550937384
2020-02-17,0,4,5.110810054820314
2020-02-18,1,5,6.769878904625001
2020-02-19,0,2,8.419487047571875
2020-02-20,1,6,2.0982184653328124
2020-02-21,0,9,2.5465395016125
2020-02-22,0,3,-0.3010534647390619
2020-02-23,0,6,-0.8795861994812487
2020-02-24,1,7,4.407357056948439
2020-02-25,0,4,5.038204574370313
2020-02-26,1,0,5.799345868159375
2020-02-27,2,5,7.61148646455625
2020-02-28,3,5,2.3308889250781246
2020-02-29,0,0,-0.29202110845624984
2020-03-01,0,0,-0.8868117856593742
2020-03-02,0,6,2.3993808412140636
2020-03-03,0,3,4.237261419921876
2020-03-04,2,1,6.984352372976563
2020-03-05,0,0,4.603520627425
2020-03-06,0,1,2.6330689176078126
2020-03-07,0,3,-1.1746193711359374
2020-03-08,0,2,-0.6795335106593742
2020-03-09,3,4,4.525600996214064
2020-03-10,0,0,16.131179979703127
2020-03-11,0,0,3.7697732323140616
2020-03-12,0,0,0.2547490056953121
2020-03-13,0,0,7.77321201661875
2020-03-14,0,2,-0.6815126172781243
2020-03-15,0,8,-1.0593652226437489
2020-03-16,0,7,3.281251806250001
2020-03-17,0,0,8.037897523671877
2020-03-18,0,6,7.456744963554688
2020-03-19,2,4,11.224047373795312
2020-03-20,0,0,2.773314980003124
2020-03-21,0,0,-0.7059357184624999
2020-03-22,0,4,-0.1643192858390614
2020-03-23,0,4,2.1276049999640643
2020-03-24,0,6,6.057095119187501
2020-03-25,0,0,1.6445940939656256
2020-03-26,0,5,3.890988146285938
2020-03-27,0,0,6.8187875142234375
2020-03-28,0,0,-0.4847701067953123
2020-03-29,0,0,0.1205529405546879
2020-03-30,0,0,0.3319549081984381
2020-03-31,2,0,2.4263705471671884
2020-04-01,2,1,9.285637600032814
2020-04-02,1,0,6.551459261951562
2020-04-03,1,3,8.452771044814062
2020-04-04,0,3,-0.8659007255546882
2020-04-05,0,8,-1.1339900920531245
2020-04-06,0,4,8.27498560069844
2020-04-07,2,0,8.553072620698439
2020-04-08,1,6,20.159833145917187
2020-04-09,0,8,1.736133867235936
2020-04-10,0,5,1.754403495515625
2020-04-11,0,4,0.22235660330625073
2020-04-12,0,0,6.649742549125002
2020-04-13,0,9,5.298256756214064
2020-04-14,0,8,10.233150195359377
2020-04-15,1,5,3.6700638170203126
2020-04-16,1,4,8.060358557046875
2020-04-17,3,1,4.811113369131251
2020-04-18,0,5,-0.8895182572421867
2020-04-19,0,1,-1.2509916936749987
2020-04-20,2,4,9.123230267053128
2020-04-21,3,3,8.319429558603126
2020-04-22,1,8,8.044726223560938
2020-04-23,0,8,6.8876160914749995
2020-04-24,1,5,3.921480868378125
2020-04-25,0,14,-0.8198529127187493
2020-04-26,0,6,-1.1942729057671861
2020-04-27,0,9,9.185914059964064
2020-04-28,0,7,4.3642340323437505
2020-04-29,2,5,1.4235702694843757
2020-04-30,1,6,6.7703962532343755
2020-05-01,0,9,4.4375474675
2020-05-02,0,6,1.525264252832813
2020-05-03,0,6,-0.14826955323124946
2020-05-04,3,6,4.182041859964063
2020-05-05,0,5,5.914859654843751
2020-05-06,0,11,7.607836407796876
2020-05-07,0,8,4.3266675507375
2020-05-08,0,4,1.4682794732671876
2020-05-09,0,0,-0.22276504963124943
2020-05-10,0,4,3.139218436987501
2020-05-11,1,8,2.0181068106265636
2020-05-12,1,6,10.080457596135938
2020-05-13,0,2,2.2941994549609372
2020-05-14,2,0,7.669778250107813
2020-05-15,0,15,1.3006028478328122
2020-05-16,0,13,-0.2374775505124993
2020-05-17,0,8,-0.8700599431234366
2020-05-18,0,9,2.3943351691515637
2020-05-19,0,6,4.227482692059376
2020-05-20,1,4,5.002706351720313
2020-05-21,0,0,3.8033933162921874
2020-05-22,0,6,3.8593591714656252
2020-05-23,0,4,0.8369489418796876
2020-05-24,0,5,-0.8463096581234371
2020-05-25,2,5,2.4599969962140635
2020-05-26,0,2,17.295958254703127
2020-05-27,0,5,4.7376808873140615
2020-05-28,0,0,2.151583815476562
2020-05-29,1,4,4.529985313456249
2020-05-30,0,0,-0.5117984702578116
2020-05-31,0,3,-1.0193559262109362
2020-06-01,0,0,5.301537731178127
2020-06-02,1,0,32.862532440953125
2020-06-03,2,0,4.884906884360936
2020-06-04,0,5,3.041378853243749
2020-06-05,0,4,0.7252355901859371
2020-06-06,0,4,-0.7278244844874975
2020-06-07,0,8,1.7211344967687527
2020-06-08,0,9,3.7780047949640645
2020-06-09,0,1,6.624758336906252
2020-06-10,0,6,3.2659561510031256
2020-06-11,0,1,6.4416717316375
2020-06-12,0,0,3.4158945978328124
2020-06-13,0,8,0.6219384619875004
2020-06-14,0,7,-1.0191025218734369
2020-06-15,0,8,5.323747877167189
2020-06-16,0,4,7.883155744814063
2020-06-17,1,4,5.428785901945313
2020-06-18,0,6,4.422174482134375
2020-06-19,1,3,1.5041917269453127
2020-06-20,0,0,-0.1893827778656243
2020-06-21,0,7,-0.8357912137109365
2020-06-22,1,0,9.430889754928126
2020-06-23,0,0,9.563424768156251
2020-06-24,2,1,4.08785136889375
2020-06-25,2,4,1.355267171067187
2020-06-26,2,3,3.747230052904688
2020-06-27,0,3,-0.2846467505124992
2020-06-28,0,3,-0.8781442456234364
2020-06-29,0,0,4.389694047464063
2020-06-30,0,1,2.023151386093751
2020-07-01,2,0,3.0784655664687506
2020-07-02,0,3,3.0574948427609376
2020-07-03,0,7,5.083458951987501
2020-07-04,0,10,-0.12070306893593763
2020-07-05,0,7,-0.7323728881953121
2020-07-06,0,6,3.533529628714063
2020-07-07,0,0,3.2492872961718757
2020-07-08,0,4,3.134914963273438
2020-07-09,0,1,4.1030665803296875
2020-07-10,0,4,3.97175714779375
2020-07-11,0,5,-0.0882159844874999
2020-07-12,0,2,-0.7272264782312495
2020-07-13,1,8,4.539298812464064
2020-07-14,0,0,2.152307662937501
2020-07-15,1,3,3.19170024029375
2020-07-16,0,5,6.11323604404375
2020-07-17,0,3,1.781120031028125
2020-07-18,0,8,1.0274992259921878
2020-07-19,0,9,-0.7828728881953122
2020-07-20,1,3,7.5120421287140635
2020-07-21,0,3,5.834424546171875
2020-07-22,0,1,1.6431166757734375
2020-07-23,0,0,5.944154779079687
2020-07-24,0,8,3.640021284996875
2020-07-25,0,0,-0.283755799298437
2020-07-26,0,0,-0.848934033639062
2020-07-27,0,7,3.421830887428126
2020-07-28,0,0,25.161681834625
2020-07-29,0,4,3.8591695623531237
2020-07-30,0,1,2.768920406951562
2020-07-31,0,0,2.2005447575328123
2020-08-01,0,1,0.4560807709203143
2020-08-02,0,6,-1.1903836256953106
2020-08-03,0,6,2.1848842874640644
2020-08-04,1,9,4.0609228079375015
2020-08-05,1,6,3.833370515200001
2020-08-06,1,5,4.763801611706251
2020-08-07,0,2,3.7931801571703123
2020-08-08,0,0,0.8333823427578126
2020-08-09,0,1,0.12788567632500036
2020-08-10,0,7,2.347052393678126
2020-08-11,0,0,3.248003517203126
2020-08-12,0,0,4.107112571064063
2020-08-13,0,4,4.959395932242188
2020-08-14,0,6,2.8016991029765625
2020-08-15,0,1,-0.0770843352937498
2020-08-16,0,13,-0.730490122460937
2020-08-17,0,3,2.524146093162501
2020-08-18,2,4,4.344860860917188
2020-08-19,0,0,7.081960134079688
2020-08-20,0,1,6.672736047278125
2020-08-21,0,8,2.478571561726562
2020-08-22,0,5,-0.2394228135281251
2020-08-23,0,0,-0.8365335106593743
2020-08-24,0,8,3.4392759962140635
2020-08-25,1,5,3.170446479703126
2020-08-26,0,3,4.067786707314063
2020-08-27,0,4,3.9299448631953124
2020-08-28,0,2,1.8770758780875
2020-08-29,0,1,0.0688252314000003
2020-08-30,0,1,-0.6410912731593744
2020-08-31,1,0,5.580182062464063
2020-09-01,0,7,2.0804706504375003
2020-09-02,0,0,5.16784004404375
2020-09-03,0,5,1.9014917560281248
2020-09-04,0,0,2.0842460709921875
2020-09-05,0,1,1.1535191020234379
2020-09-06,0,0,-0.7065621956234369
2020-09-07,0,4,2.5513649324640633
2020-09-08,0,0,5.362999208156251
2020-09-09,0,5,5.9901784807375
2020-09-10,0,5,5.756892938048438
2020-09-11,0,5,5.6133093319875
2020-09-12,0,9,-0.4629141391546876
2020-09-13,0,11,-0.9396572211390619
2020-09-14,0,11,2.368994381178126
2020-09-15,0,0,6.226644045953126
2020-09-16,1,4,1.779123853048438
2020-09-17,0,0,1.9962219824250003
