,metabase/metabase,apache/superset,getredash/redash
2020-09-01,-0.14314668904687478,5,0.87671891125
2020-09-02,0.8880829298921878,12,-0.18570493904687507
2020-09-03,-0.16965122124999987,6,-0.11152155760781232
2020-09-04,-0.10307973051562486,4,1.9392665
2020-09-05,-0.0782228710671874,0,0.7530134749999999
2020-09-06,-0.056596831103124835,0,-0.22830414250000003
2020-09-07,-0.032914455071874904,2,-0.13429863853125
2020-09-08,1.9868379875,1,-0.0977164013218748
2020-09-09,-0.21109369625000016,9,-0.062464313015624794
2020-09-10,-0.09956831301562505,7,1.9491603724640627
2020-09-11,12.934601147464063,4,-0.23534940500000007
2020-09-12,-0.341325000000001,3,-0.12023032228124998
2020-09-13,-0.7172335000000004,0,-0.08336601808749998
2020-09-14,0.5581759749999997,19,0.9502761474640626
2020-09-15,1.580700107500001,12,-0.13223349999999998
2020-09-16,1.5056831239687507,19,-0.07132402499999996
2020-09-17,2.4774793824281254,8,0.9493126075
2020-09-18,3.37495743625,9,-0.13979912603124997
2020-09-19,-0.784923515453125,0,-0.07791445507187494
2020-09-20,-0.47097390848281206,1,-0.041662012499999984
2020-09-21,4.745962426214063,13,1.96824380375
2020-09-22,2.3109200194843753,14,-0.2256850630156251
2020-09-23,0.3213240914328125,16,1.8884391349640626
2020-09-24,-0.49936346985312496,12,0.7319063037499998
2020-09-25,1.6763100708812506,5,-0.24089331301562497
2020-09-26,0.5654589403296879,5,-0.14263235253593745
2020-09-27,-0.3584182226437496,0,-0.09614902499999979
2020-09-28,3.78692873125,13,0.9249166075000003
2020-09-29,-0.564109666328125,11,1.8384225989687502
2020-09-30,-0.31468889797656224,4,-0.29714711007187505
2020-10-01,-0.19120564562343736,11,-0.14873032228125
2020-10-02,2.873601742464063,10,-0.10402851808749991
2020-10-03,0.60530267771875,2,0.9341593974640627
2020-10-04,-0.3140140680875,1,0.8546044875000001
2020-10-05,3.8167263624640624,4,-0.18241772125
2020-10-06,1.4712392479375,12,0.8947442944843751
2020-10-07,8.51739183985625,6,-0.17669797856718747
2020-10-08,8.8403972125,4,-0.09857695507187486
2020-10-09,4.408906898749999,5,1.9422212375
2020-10-10,1.5479093647031243,3,-0.24491820875000003
2020-10-11,-1.1606089206234371,2,-0.12677875926562496
2020-10-12,10.263226587464064,6,-0.08812917805156245
2020-10-13,1.3504387429375004,10,-0.06081754878593729
2020-10-14,8.762116572575001,14,-0.04180181301562487
2020-10-15,9.2103281902875,3,1.9652771224640626
2020-10-16,12.859891482020313,7,0.7778126074999999
2020-10-17,-2.6939512422031253,0,-0.2091366260312501
2020-10-18,-1.4673554417624992,0,-0.11879770507187504
2020-10-19,9.997331746142189,5,-0.06982499999999987
2020-10-20,5.142625593078126,8,-0.05289599999999982
2020-10-21,6.186437333057813,9,-0.04244077499999987
2020-10-22,19.131159465985938,21,-0.035349404999999896
2020-10-23,15.75756708771875,9,-0.030230322281249916
2020-10-24,-2.6308338231296884,2,-0.026366018087499932
2020-10-25,-1.102382175539062,1,0.9916011474640625
2020-10-26,-1.4635112462499977,15,0.8999999999999999
2020-10-27,7.907257333078128,16,-0.14500000000000013
2020-10-28,0.2201018484953141,12,1.9264999999999999
2020-10-29,3.739836419373439,11,0.7508374999999998
2020-10-30,5.6453156151343755,11,-0.22677925000000004
2020-10-31,-0.5503920593015617,5,-0.13127876249999998
2020-11-01,-0.9241159574484368,1,-0.0940807087499998
2020-11-02,3.483528721948438,7,0.9264419907343753
2020-11-03,3.2117126062140633,5,0.8395920594484376
2020-11-04,4.112407977859375,12,0.8112517424640625
2020-11-05,7.947554382395312,3,0.7962696777187499
2020-11-06,8.5228928436,5,-0.22052851808750001
2020-11-07,0.185316849960937,2,-0.11867810253593741
2020-11-08,-1.1952878307671873,0,0.9215587375000002
2020-11-09,7.253032062464063,8,-0.1610349587499999
2020-11-10,2.642866150437501,13,0.9050592282343751
2020-11-11,3.791712244043751,8,-0.1707228743015625
2020-11-12,5.746866133528125,13,-0.09472336180156238
2020-11-13,10.530329932679688,4,-0.06258391555156242
2020-11-14,-2.0625441954796875,3,-0.04222336503593736
2020-11-15,-1.1157007513906243,1,-0.027210446249999916
2020-11-16,4.274583424928126,5,-0.022730325515624934
2020-11-17,1.9525013983750013,8,-0.019492548785937445
2020-11-18,4.028532358900001,4,-0.009568313015624975
2020-11-19,9.905463001028124,4,-0.008398852535937478
2020-11-20,-1.7559093087890627,4,1.0
2020-11-21,-0.953682973939062,2,-0.10000000000000009
2020-11-22,-0.6317590429312492,0,0.955
2020-11-23,4.597174231250001,3,-0.12850000000000011
2020-11-24,6.175783033671875,12,0.9343375
2020-11-25,2.8040501795234376,12,-0.14461675000000007
2020-11-26,1.9474312185640623,3,-0.07882451249999992
2020-11-27,3.0699417941484377,1,-0.055710446249999934
2020-11-28,-0.966608627895312,1,-0.04339282551562486
2020-11-29,-0.5267773124999994,0,-0.035609298785937396
2020-11-30,3.6119429312500007,17,0.9772696744843751
2020-12-01,8.290854261171877,5,-0.11949254878593754
2020-12-02,1.6626997237109373,10,-0.05456831301562501
2020-12-03,2.9980056414359373,12,-0.0368988525359375
2020-12-04,2.019174865809375,6,-0.020662499999999924
2020-12-05,3.120600690329688,7,-0.016116749999999947
2020-12-06,-0.9422817101437496,0,0.9868379875000001
2020-12-07,3.4406668525000006,2,1.88890630375
2020-12-08,6.181942944187501,6,0.7454316869843748
2020-12-09,14.783360383965626,12,-0.22689885253593767
2020-12-10,8.718377565629687,8,0.8773375
2020-12-11,6.7484510515796865,7,-0.1859417499999999
2020-12-12,-2.1667796341906254,3,-0.1110580124999998
2020-12-13,-1.278035109670311,2,-0.08203447124999987
2020-12-14,7.088240217356252,6,0.9344197819843751
2020-12-15,6.510231924187502,16,-0.15474592481718744
2020-12-16,5.272094371246876,16,2.9154719694125
2020-12-17,6.259626252748438,15,-0.3479925487859377
2020-12-18,2.1522236500031253,20,0.834769186984375
2020-12-19,2.567763804964063,7,-0.21001560253593757
2020-12-20,-0.26245727282343667,0,-0.12014951249999978
2020-12-21,4.133837080000001,7,-0.08794394624999984
2020-12-22,7.871985838375001,10,-0.06971685051562479
2020-12-23,3.3726937018375005,9,-0.05779669128593733
2020-12-24,-1.4081961313968747,2,-0.041866951546874885
2020-12-25,2.1667094431234384,1,-0.0362902538578124
2020-12-26,-0.8720471198499989,0,-0.009568313015624975
2020-12-27,-0.5321356709562488,0,-0.008398852535937478
2020-12-28,5.616825933090626,0,0.0
2020-12-29,4.116118753635938,0,0.0
2020-12-30,0.9980721889296875,0,0.0
2020-12-31,-0.7589172754015625,0,0.0
2021-01-01,-0.431750351429687,0,0.0
2021-01-02,-0.28571793904687426,1,0.0
2021-01-03,-0.2260773826078118,0,0.0
2021-01-04,3.8353942600000006,6,0.0
2021-01-05,8.46079761565625,9,3.0
2021-01-06,7.799577927206249,21,0.6999999999999997
2021-01-07,6.519869111289061,12,-0.23500000000000018
2021-01-08,8.439052294928125,20,0.8694999999999999
2021-01-09,-0.8669295000000004,10,-0.19048749999999987
2021-01-10,-1.1616612999999993,3,-0.1140127499999998
2021-01-11,1.1968163525000013,11,0.9158972125000001
2021-01-12,3.179366369187502,11,-0.16710560124999987
2021-01-13,3.003320406465626,16,0.8990846147031251
2021-01-14,8.964809065035938,6,-0.17642688312343746
2021-01-15,8.388439848051561,16,-0.08515504878593741
2021-01-16,6.147148853306249,2,-0.054185063015624944
2021-01-17,-1.8019978633750005,2,-0.04222336503593736
2021-01-18,-0.9993262950359367,5,-0.027210446249999916
2021-01-19,4.288048038968752,13,-0.022730325515624934
2021-01-20,2.942466632865626,6,0.9805074512140626
2021-01-21,6.931640250293751,15,2.890431686984375
2021-01-22,4.5319883972,21,-0.3533988525359378
2021-01-23,1.5542662744843752,7,0.8364999999999999
2021-01-24,-1.1217687794843747,3,-0.20616250000000008
2021-01-25,4.331232117212501,17,-0.12310424999999975
2021-01-26,10.05347446875,13,-0.09001226249999983
2021-01-27,7.318799549921875,10,-0.07124223374999977
2021-01-28,5.166160590257812,14,1.9410338482343752
2021-01-29,13.26199737073125,17,-0.2502658040828125
2021-01-30,8.46274696286875,4,-0.12629025385781245
2021-01-31,-2.4826548667625,1,-0.06656831301562502
2021-02-01,6.5623645736421885,3,-0.04972385253593733
2021-02-02,6.175414913671876,13,2.9677665
2021-02-03,3.031738190398439,10,-0.3263240250000002
2021-02-04,3.281127493714063,9,-0.15718739250000002
2021-02-05,6.427944554817189,11,-0.10463662603125001
2021-02-06,-0.7860813217359364,0,-0.07878520507187473
2021-02-07,-0.1712768312109363,4,-0.048350249999999845
2021-02-08,11.15667070210469,5,-0.03948603749999988
2021-02-09,11.249510113375,11,-0.0332810887499999
2021-02-10,8.7168876318375,6,-0.028704939046874926
2021-02-11,3.660423783384374,11,-0.025196557607812434
2021-02-12,8.078685839742189,2,0.0
2021-02-13,1.811690024445313,6,0.0
2021-02-14,-1.7036022295531237,2,1.0
2021-02-15,10.91154306694844,10,0.8999999999999999
2021-02-16,6.970455702526563,11,-0.14500000000000013
2021-02-17,3.890005466615626,15,-0.07350000000000005
2021-02-18,1.1759141713609378,17,-0.04916249999999994
2021-02-19,10.612167731510938,1,-0.036779249999999875
2021-02-20,-1.0758145303718747,6,-0.02927876249999991
2021-02-21,-1.2747316774218738,0,-0.024255708749999928
2021-02-22,6.169134122356251,15,-0.02066200926562494
2021-02-23,1.6815646525625012,15,-0.017967165551562456
2021-02-24,2.877987237428126,5,-0.008398852535937478
2021-02-25,8.925158460332813,12,0.0
2021-02-26,8.3644780782375,9,0.0
2021-02-27,-0.8899147600453128,0,0.0
2021-02-28,-1.1684888809468745,1,0.0
