,python/cpython,php/php-src,ruby/ruby
2023-01-13,5,13,14
2023-01-14,8,8,4
2023-01-15,3,35,4
2023-01-16,7,19,7
2023-01-17,3,15,10
2023-01-18,6,10,22
2023-01-19,5,18,16
2023-01-20,16,10,22
2023-01-21,9,2,4
2023-01-22,8,6,3
2023-01-23,7,21,10
2023-01-24,13,14,2
2023-01-25,7,13,3
2023-01-26,9,6,16
2023-01-27,5,9,13
2023-01-28,5,6,2
2023-01-29,1,4,1
2023-01-30,8,12,22
2023-01-31,12,7,30
2023-02-01,10,0,9
2023-02-02,5,14,24
2023-02-03,9,4,16
2023-02-04,6,1,6
2023-02-05,9,17,3
2023-02-06,11,3,16
2023-02-07,17,21,24
2023-02-08,16,11,11
2023-02-09,13,4,17
2023-02-10,10,16,12
2023-02-11,2,7,7
2023-02-12,4,1,1
2023-02-13,6,25,5
2023-02-14,7,31,10
2023-02-15,7,0,16
2023-02-16,11,9,12
2023-02-17,10,14,8
2023-02-18,4,11,2
2023-02-19,10,5,21
2023-02-20,10,14,9
2023-02-21,9,28,40
2023-02-22,7,10,28
2023-02-23,12,17,17
2023-02-24,9,14,11
2023-02-25,8,8,5
2023-02-26,4,24,4
2023-02-27,8,12,28
2023-02-28,10,15,21
2023-03-01,6,8,16
2023-03-02,5,8,22
2023-03-03,4,22,19
2023-03-04,9,6,4
2023-03-05,10,14,8
2023-03-06,5,11,232
2023-03-07,8,18,38
2023-03-08,13,4,30
2023-03-09,7,17,22
2023-03-10,6,22,27
2023-03-11,9,3,7
2023-03-12,4,0,22
2023-03-13,13,17,21
2023-03-14,12,8,12
2023-03-15,13,24,21
2023-03-16,16,0,22
2023-03-17,5,16,107
2023-03-18,5,9,9
2023-03-19,6,6,24
2023-03-20,8,15,18
2023-03-21,17,12,10
2023-03-22,17,7,24
2023-03-23,15,12,43
2023-03-24,7,15,16
2023-03-25,8,26,7
2023-03-26,0,8,7
2023-03-27,7,22,12
2023-03-28,3,11,30
2023-03-29,8,10,15
2023-03-30,6,13,14
2023-03-31,12,8,28
2023-04-01,2,6,10
2023-04-02,7,1,31
2023-04-03,8,16,25
2023-04-04,11,20,25
2023-04-05,15,4,29
2023-04-06,13,12,29
2023-04-07,12,4,11
2023-04-08,8,5,6
2023-04-09,16,0,4
2023-04-10,8,12,6
2023-04-11,15,8,11
2023-04-12,10,7,22
2023-04-13,10,10,26
2023-04-14,12,5,24
2023-04-15,3,9,8
2023-04-16,2,8,6
2023-04-17,6,2,4
2023-04-18,8,12,5
2023-04-19,12,3,37
2023-04-20,1,13,15
2023-04-21,4,3,6
2023-04-22,12,0,3
2023-04-23,11,1,2
2023-04-24,40,5,8
2023-04-25,12,6,24
2023-04-26,19,5,16
2023-04-27,20,3,9
2023-04-28,11,3,14
2023-04-29,6,1,4
2023-04-30,8,9,4
2023-05-01,21,10,4
2023-05-02,15,12,6
2023-05-03,22,12,2
2023-05-04,28,1,8
2023-05-05,21,14,5
2023-05-06,12,9,1
2023-05-07,18,9,1
2023-05-08,13,3,3
2023-05-09,18,6,10
2023-05-10,13,10,10
2023-05-11,17,7,0
2023-05-12,20,6,8
2023-05-13,6,7,5
2023-05-14,6,4,5
2023-05-15,13,6,8
2023-05-16,20,7,1
2023-05-17,11,3,4
2023-05-18,16,0,5
2023-05-19,19,6,9
2023-05-20,14,5,8
2023-05-21,20,9,7
2023-05-22,23,5,6
2023-05-23,15,9,14
2023-05-24,30,16,18
2023-05-25,17,8,10
2023-05-26,23,7,14
2023-05-27,9,6,3
2023-05-28,4,0,6
2023-05-29,7,8,9
2023-05-30,18,11,6
2023-05-31,20,6,7
2023-06-01,19,1,16
2023-06-02,14,8,9
2023-06-03,2,0,8
2023-06-04,4,11,2
2023-06-05,13,10,16
2023-06-06,29,21,11
2023-06-07,24,5,1
2023-06-08,14,7,25
2023-06-09,20,11,6
2023-06-10,2,1,3
2023-06-11,15,1,2
2023-06-12,9,0,15
2023-06-13,16,12,10
2023-06-14,30,2,25
2023-06-15,13,11,3
2023-06-16,10,3,4
2023-06-17,1,3,8
2023-06-18,4,17,12
2023-06-19,8,10,8
2023-06-20,7,11,9
2023-06-21,12,8,16
2023-06-22,10,25,15
2023-06-23,13,11,8
2023-06-24,3,0,6
2023-06-25,3,7,7
2023-06-26,13,7,8
2023-06-27,12,15,8
2023-06-28,16,10,25
2023-06-29,9,7,16
2023-06-30,18,7,20
2023-07-01,11,13,8
2023-07-02,11,0,5
2023-07-03,26,15,9
2023-07-04,19,8,24
2023-07-05,9,14,25
2023-07-06,12,10,9
2023-07-07,12,29,7
2023-07-08,8,9,10
2023-07-09,7,5,6
2023-07-10,16,19,8
2023-07-11,25,19,9
2023-07-12,13,15,15
2023-07-13,12,19,30
2023-07-14,11,3,9
2023-07-15,8,1,11
2023-07-16,7,4,3
2023-07-17,15,21,8
2023-07-18,13,35,20
2023-07-19,6,8,7
2023-07-20,12,2,16
2023-07-21,12,16,7
2023-07-22,40,1,2
2023-07-23,26,1,2
2023-07-24,20,15,17
2023-07-25,26,6,24
2023-07-26,18,9,12
2023-07-27,23,3,18
2023-07-28,14,3,30
2023-07-29,11,7,9
2023-07-30,2,0,6
2023-07-31,18,34,17
2023-08-01,10,25,15
2023-08-02,8,11,27
2023-08-03,9,28,10
2023-08-04,17,10,12
2023-08-05,7,2,10
2023-08-06,7,1,3
2023-08-07,19,20,7
2023-08-08,15,14,7
2023-08-09,12,10,13
2023-08-10,12,15,9
2023-08-11,11,0,19
2023-08-12,4,2,13
2023-08-13,4,2,7
2023-08-14,7,14,4
2023-08-15,12,9,17
2023-08-16,26,5,42
2023-08-17,15,9,83
2023-08-18,9,2,31
2023-08-19,7,6,4
2023-08-20,12,5,27
2023-08-21,27,2,30
2023-08-22,26,5,14
2023-08-23,22,11,29
2023-08-24,34,11,26
2023-08-25,20,1,88
2023-08-26,5,10,5
2023-08-27,11,3,5
2023-08-28,14,23,30
2023-08-29,33,12,37
2023-08-30,13,28,54
2023-08-31,16,4,25
2023-09-01,18,7,33
2023-09-02,18,10,7
2023-09-03,10,14,1
2023-09-04,12,14,9
2023-09-05,18,20,31
2023-09-06,24,7,31
2023-09-07,25,9,27
2023-09-08,19,17,19
2023-09-09,11,12,0
2023-09-10,13,9,6
2023-09-11,20,8,15
2023-09-12,27,11,14
2023-09-13,13,6,18
2023-09-14,13,20,41
2023-09-15,14,6,37
2023-09-16,4,8,17
2023-09-17,2,10,10
2023-09-18,12,10,10
2023-09-19,14,5,29
2023-09-20,12,7,23
2023-09-21,14,13,24
2023-09-22,24,16,17
2023-09-23,9,9,5
2023-09-24,5,16,6
2023-09-25,22,7,29
2023-09-26,20,5,17
2023-09-27,18,4,41
2023-09-28,17,0,37
2023-09-29,29,20,34
2023-09-30,13,20,26
2023-10-01,8,5,10
2023-10-02,18,22,18
2023-10-03,18,20,22
2023-10-04,21,10,21
2023-10-05,23,1,25
2023-10-06,10,8,11
2023-10-07,4,10,7
2023-10-08,5,3,2
2023-10-09,18,27,12
2023-10-10,27,15,10
2023-10-11,22,18,35
2023-10-12,17,10,27
2023-10-13,21,12,65
2023-10-14,13,7,16
2023-10-15,4,9,19
2023-10-16,15,11,34
2023-10-17,24,2,17
2023-10-18,13,17,29
2023-10-19,13,12,32
2023-10-20,18,4,19
2023-10-21,9,1,15
2023-10-22,6,16,7
2023-10-23,10,16,32
2023-10-24,13,17,30
2023-10-25,17,18,26
2023-10-26,11,12,53
2023-10-27,13,8,22
2023-10-28,5,17,8
2023-10-29,8,21,4
2023-10-30,18,25,30
2023-10-31,20,27,25
2023-11-01,18,17,42
2023-11-02,12,22,31
2023-11-03,17,15,37
2023-11-04,12,6,9
2023-11-05,4,1,2
2023-11-06,7,10,40
2023-11-07,14,22,98
2023-11-08,12,6,48
2023-11-09,17,13,30
2023-11-10,13,9,24
2023-11-11,2,14,8
2023-11-12,5,5,6
2023-11-13,13,9,36
2023-11-14,15,20,25
2023-11-15,19,10,15
2023-11-16,11,20,39
2023-11-17,15,21,18
2023-11-18,8,5,9
2023-11-19,11,7,7
2023-11-20,8,13,30
2023-11-21,8,9,46
2023-11-22,13,29,44
2023-11-23,4,33,17
2023-11-24,4,9,20
2023-11-25,9,10,11
2023-11-26,3,0,10
2023-11-27,25,37,37
2023-11-28,10,14,32
2023-11-29,6,10,27
2023-11-30,12,2,45
2023-12-01,16,30,71
2023-12-02,4,6,8
2023-12-03,13,4,3
2023-12-04,21,14,21
2023-12-05,18,22,56
2023-12-06,11,17,48
2023-12-07,21,16,60
2023-12-08,13,9,28
2023-12-09,7,6,8
2023-12-10,10,7,10
2023-12-11,14,15,22
2023-12-12,18,10,64
2023-12-13,21,12,71
2023-12-14,24,0,43
2023-12-15,12,3,55
2023-12-16,6,3,38
2023-12-17,7,6,9
2023-12-18,10,20,23
2023-12-19,11,4,31
2023-12-20,12,3,12
2023-12-21,17,8,15
2023-12-22,12,18,30
2023-12-23,7,12,25
2023-12-24,11,3,12
2023-12-25,3,3,71
2023-12-26,10,2,12
2023-12-27,13,8,14
2023-12-28,9,2,14
2023-12-29,2,5,11
2023-12-30,3,4,1
2023-12-31,2,6,8
2024-01-01,6,12,14
2024-01-02,11,16,18
2024-01-03,10,8,13
2024-01-04,6,8,11
2024-01-05,12,10,13
2024-01-06,12,1,19
2024-01-07,2,4,14
2024-01-08,18,6,21
2024-01-09,21,15,21
2024-01-10,25,10,20
2024-01-11,12,10,56
2024-01-12,24,9,40
2024-01-13,7,5,11
2024-01-14,5,12,5
2024-01-15,10,9,7
2024-01-16,30,17,42
2024-01-17,18,16,85
2024-01-18,20,2,24
2024-01-19,6,7,59
2024-01-20,10,3,2
2024-01-21,11,7,1
2024-01-22,20,17,73
2024-01-23,20,10,18
2024-01-24,11,8,54
2024-01-25,13,7,35
2024-01-26,25,4,17
2024-01-27,13,0,13
2024-01-28,4,3,22
2024-01-29,22,1,34
2024-01-30,18,14,34
2024-01-31,16,27,26
2024-02-01,23,5,29
2024-02-02,19,9,24
2024-02-03,12,12,6
2024-02-04,14,14,8
