,defold/defold,cocos/cocos-engine,cocos2d/cocos2d-x
2022-02-13,-0.20105789439999994,0,0
2022-02-14,-0.14924257279999992,6,0
2022-02-15,-0.1015972863999998,6,0
2022-02-16,2.9252364288,8,0
2022-02-17,0.3686855680000002,9,0
2022-02-18,1.5331429375999999,5,0
2022-02-19,-0.6364693504000001,0,0
2022-02-20,-0.3088000000000002,1,0
2022-02-21,4.793792,6,0
2022-02-22,-1.1540224,13,0
2022-02-23,0.47771903999999954,4,0
2022-02-24,-0.540947456,7,0
2022-02-25,0.6663507968,8,0
2022-02-26,2.5830752256,0,0
2022-02-27,-0.8406827008,0,0
2022-02-28,-0.39816960000000035,16,0
2022-03-01,-0.2699673599999998,13,0
2022-03-02,0.7943905280000001,12,0
2022-03-03,0.6885754880000001,6,0
2022-03-04,-0.3706824704,5,0
