,hashicorp/consul,etcd-io/etcd,apache/zookeeper
2018-02-02,1,1.9208271319031276,0
2018-02-03,4,-1.639978565203123,0
2018-02-04,0,-0.8673552316421861,0
2018-02-05,9,12.453842653678127,0
2018-02-06,11,7.273904407859375,0
2018-02-07,16,0.15798165327031244,1
2018-02-08,8,8.7845533783125,0
2018-02-09,11,4.250676887242188,0
2018-02-10,1,-0.5827477647421868,0
2018-02-11,5,-1.0460773226437492,0
2018-02-12,2,9.282465336250002,0
2018-02-13,3,4.435802139546876,0
2018-02-14,1,4.483529582392188,1
2018-02-15,3,0.5442479136453124,0
2018-02-16,0,-1.0398300252281243,0
2018-02-17,0,0.3013654002968762,0
2018-02-18,4,1.4307429467687511,0
2018-02-19,9,4.418666609964063,0
2018-02-20,11,2.10804911734375,1
2018-02-21,12,5.163052894046875,0
2018-02-22,6,0.9350678641906249,0
2018-02-23,3,2.226262246253125,1
2018-02-24,1,-0.7577866763218748,0
2018-02-25,0,1.5381089819843758,0
2018-02-26,0,16.453984502682815,0
2018-02-27,2,33.9388865661,0
2018-02-28,1,0.3660643457734345,0
2018-03-01,1,10.209895134298437,0
2018-03-02,8,4.962693170003124,1
2018-03-03,1,-2.617161419118747,0
2018-03-04,0,-1.68515366260781,0
2018-03-05,0,10.741241837718754,1
2018-03-06,5,1.7805400961625022,0
2018-03-07,6,11.217251594576565,0
2018-03-08,2,8.578285592378126,0
2018-03-09,5,0.6979180981171877,0
2018-03-10,0,-1.627282587092187,0
2018-03-11,0,3.9932855297125016,0
2018-03-12,0,-1.2080776549999985,0
2018-03-13,5,2.2054275463125013,0
2018-03-14,3,6.081090078756251,0
2018-03-15,6,11.742187324403126,0
2018-03-16,3,1.971198635110937,0
2018-03-17,0,2.5666101205578125,0
2018-03-18,0,-1.2241527888578123,0
2018-03-19,10,12.237242647421876,0
2018-03-20,0,17.126422811070313,0
2018-03-21,1,2.0904160247031243,0
2018-03-22,6,12.920992150032813,0
2018-03-23,0,-1.8153153719546875,0
2018-03-24,0,4.288561629970315,0
2018-03-25,0,-1.7250055747062487,0
2018-03-26,4,3.8830870511062523,3
2018-03-27,16,21.665607889546877,0
2018-03-28,6,1.7910265509859373,0
2018-03-29,11,5.838812280489062,0
2018-03-30,6,25.940602770835937,0
2018-03-31,2,-3.060434528554688,0
2018-04-01,0,7.806383456870313,0
2018-04-02,3,26.502528366034376,0
2018-04-03,5,14.545209358671876,0
2018-04-04,2,11.615238456710937,0
2018-04-05,2,28.797457156595314,0
2018-04-06,9,2.235793725695313,1
2018-04-07,0,-2.0787906559749976,0
2018-04-08,2,0.12531024097812837,0
2018-04-09,2,51.766392088557815,0
2018-04-10,4,-0.07199478156250017,0
2018-04-11,9,25.57703077666094,0
2018-04-12,5,45.267719717317185,0
2018-04-13,13,8.621165184909374,0
2018-04-14,0,-3.2803240678109375,0
2018-04-15,0,-3.0815494600687465,0
2018-04-16,3,-0.9934863291187437,2
2018-04-17,6,54.48188154079845,1
2018-04-18,12,-3.6790620030499994,0
2018-04-19,3,1.7736131705296891,0
2018-04-20,4,23.570029836375,0
2018-04-21,2,-4.931441901848434,0
2018-04-22,0,-1.5962079034078096,0
2018-04-23,3,3.1348710243765647,1
2018-04-24,11,5.087887785182817,2
2018-04-25,2,27.925809343037503,1
2018-04-26,0,15.582893138389062,1
2018-04-27,4,14.940535663012499,1
2018-04-28,0,-4.202120829137502,0
2018-04-29,0,-1.4613650272203103,0
2018-04-30,0,21.30457661823438,1
2018-05-01,0,22.41132083363594,0
2018-05-02,2,18.325258158710938,0
2018-05-03,0,0.036043979279686056,0
2018-05-04,3,11.578533684859377,0
2018-05-05,0,4.348652739484377,0
2018-05-06,0,-2.9851711819328095,0
2018-05-07,4,-0.8684334017656226,0
2018-05-08,6,3.461846308104691,1
2018-05-09,3,19.285033927017192,2
2018-05-10,22,-2.17377403404375,3
2018-05-11,38,-1.7208792171546867,0
2018-05-12,3,-1.0371977779140618,0
2018-05-13,0,-0.7586875546640601,0
2018-05-14,1,14.496791170962501,0
2018-05-15,2,-0.8575558067656253,0
2018-05-16,11,7.9226299486359375,1
2018-05-17,0,18.373477467742187,0
2018-05-18,0,19.070618283729686,0
2018-05-19,1,-3.6273126025359392,0
2018-05-20,0,-1.9595094375,0
2018-05-21,4,19.635131793750002,1
2018-05-22,3,5.8500134960156265,1
2018-05-23,3,32.301796882695314,2
2018-05-24,5,-2.1094518696765645,0
2018-05-25,7,4.923570249364063,0
2018-05-26,0,-1.8353941870624988,0
2018-05-27,0,0.12508473170937906,0
2018-05-28,1,-1.4504994837499972,0
2018-05-29,0,12.906401472921878,1
2018-05-30,2,3.7031473733546885,2
2018-05-31,5,12.163500432879689,2
2018-06-01,13,-0.5258098603046881,0
2018-06-02,0,-1.4294357829828117,0
2018-06-03,0,-0.9375560258031239,0
2018-06-04,6,1.3452208464328144,0
2018-06-05,4,14.281958972428127,0
2018-06-06,0,4.99297976528125,0
2018-06-07,0,10.211370413903126,0
2018-06-08,4,7.809638110065624,1
2018-06-09,0,-2.218391561534375,0
2018-06-10,0,-1.2215104800718741,0
2018-06-11,7,8.134615170000002,0
2018-06-12,27,1.4222978427187514,0
2018-06-13,7,32.73791007594375,0
2018-06-14,316,2.75079454085156,0
2018-06-15,9,49.21398881356094,2
2018-06-16,1,-5.887507610587504,0
2018-06-17,0,-3.592821887859374,0
2018-06-18,26,6.641063696250002,0
2018-06-19,7,1.31732841910938,0
2018-06-20,26,-0.23734787187030904,1
2018-06-21,11,1.2347835261109403,0
2018-06-22,10,1.367464105168753,0
2018-06-23,0,-1.2871386908140607,0
2018-06-24,0,-0.8910587573843733,0
2018-06-25,245,-0.3406111687859367,1
2018-06-26,31,5.732848622859376,1
2018-06-27,7,3.1761133951140623,0
2018-06-28,7,0.20450083757499982,0
2018-06-29,7,2.4702162671312498,0
2018-06-30,7,-0.6368764966546874,0
2018-07-01,6,-0.368047057607812,0
2018-07-02,11,3.7503984250000006,0
2018-07-03,18,6.402685522500001,0
2018-07-04,10,0.9567030744062497,2
2018-07-05,5,12.231753898971874,0
2018-07-06,12,-0.7485948119093759,0
2018-07-07,2,-0.9882082915828122,0
2018-07-08,0,-0.647486857607812,0
2018-07-09,18,5.534145127500001,0
2018-07-10,17,3.0275665991875007,4
2018-07-11,14,0.020016093746875296,2
2018-07-12,44,-0.6863086575328122,0
2018-07-13,10,-0.43525447052499927,2
2018-07-14,0,-0.32660389598281164,0
2018-07-15,0,-0.17250042753593695,0
2018-07-16,5,-0.1353269774999996,1
2018-07-17,4,1.8850533244062504,1
2018-07-18,11,0.7002399364718751,1
2018-07-19,5,6.766836276840625,4
2018-07-20,7,9.189601147464062,1
2018-07-21,0,5.615174999999999,0
2018-07-22,0,1.5976039999999991,0
2018-07-23,2,9.912921725,0
2018-07-24,4,8.210708345,0
2018-07-25,17,-2.00866940978125,0
2018-07-26,13,0.8260532331625008,0
2018-07-27,2,2.960914156354689,5
2018-07-28,0,4.854473740842189,3
2018-07-29,0,0.6728025572812508,0
2018-07-30,11,-0.9664726905484369,1
2018-07-31,1,-0.6172684632796867,0
2018-08-01,0,-0.4598365330515613,1
2018-08-02,6,1.703150532140626,0
2018-08-03,1,-0.3747169860312497,1
2018-08-04,0,-0.23795715963437464,0
2018-08-05,0,-0.17019268073749974,0
2018-08-06,2,9.889145258753125,3
2018-08-07,3,3.9509687949281243,0
2018-08-08,3,5.023675975,2
2018-08-09,2,0.867812607499999,0
2018-08-10,4,10.16173837396875,0
2018-08-11,0,0.3577222949281249,0
2018-08-12,0,-1.0881788749999994,0
2018-08-13,0,1.2817274750000007,0
2018-08-14,7,1.2533553135937514,1
2018-08-15,2,4.266674457062501,0
2018-08-16,6,1.0543928292265627,0
2018-08-17,5,2.2587905750031254,3
2018-08-18,0,2.24970495925625,0
2018-08-19,0,0.23460597107343795,0
2018-08-20,2,0.4922821274281254,0
2018-08-21,0,-0.43185508103124953,1
2018-08-22,0,1.6984354126468757,0
2018-08-23,2,4.57617454985,0
2018-08-24,4,0.23932273503906254,0
2018-08-25,0,2.50993750463125,0
2018-08-26,0,-0.6069822054046876,0
2018-08-27,5,-0.34490456687343696,0
2018-08-28,6,2.768962559448438,0
2018-08-29,6,36.52549944246406,1
2018-08-30,2,1.0288826302187468,0
2018-08-31,1,-0.36571900390000156,0
2018-09-01,0,0.3736688355546869,0
2018-09-02,0,-1.2824665415828096,0
2018-09-03,0,1.0886851548921899,1
2018-09-04,4,2.1008156987500017,1
2018-09-05,5,-0.9685402627968736,3
2018-09-06,6,7.314749854564064,0
2018-09-07,8,0.6660644735921881,2
2018-09-08,1,-0.7375392812109374,0
2018-09-09,0,-0.4286086061031249,0
2018-09-10,4,0.6992288649281257,2
2018-09-11,9,-0.3226767147812494,1
2018-09-12,12,2.7719677558812506,2
2018-09-13,19,3.5312298473921877,0
2018-09-14,2,2.345603603375,3
2018-09-15,0,0.33205580368124976,0
2018-09-16,0,0.5590527824281251,0
2018-09-17,3,1.6274060537500004,1
2018-09-18,1,0.5509911494843753,0
2018-09-19,0,3.618159258714063,0
2018-09-20,4,2.348654988453125,0
2018-09-21,3,8.324145339079688,0
2018-09-22,0,-1.2884520579406256,2
2018-09-23,0,1.3385506581265627,0
2018-09-24,3,2.363728929448438,0
2018-09-25,2,1.2844100251828132,0
2018-09-26,4,-0.6472775905874996,0
2018-09-27,0,-0.4152363058484369,0
2018-09-28,1,1.6866353845593758,1
2018-09-29,0,9.572689350251563,0
2018-09-30,0,-1.259496602823438,0
2018-10-01,13,3.41425826021875,1
2018-10-02,6,6.205984963381249,0
2018-10-03,4,0.8368083163609379,0
2018-10-04,4,3.166710769928125,1
2018-10-05,4,0.07404248250000023,2
2018-10-06,0,-0.6761780885312492,0
2018-10-07,0,3.521728864771876,0
2018-10-08,5,10.236119102140625,2
2018-10-09,3,4.492617349187499,0
2018-10-10,25,6.5994742062468745,0
2018-10-11,22,2.398384608717187,0
2018-10-12,0,1.7110808466156255,2
2018-10-13,0,-1.1050710231593743,0
2018-10-14,0,3.291443724964064,0
2018-10-15,0,3.0636400141875013,1
2018-10-16,1,-1.017159630815624,1
2018-10-17,1,0.36645487401093824,0
2018-10-18,1,1.4925495581593757,1
2018-10-19,29,-0.5308621610999993,1
2018-10-20,0,-0.2979153991906246,0
2018-10-21,0,-0.1998818926078121,0
2018-10-22,1,7.859910212937501,0
2018-10-23,0,-0.9172641747062504,0
2018-10-24,11,2.56898686860625,1
2018-10-25,5,4.4402442944843745,0
2018-10-26,8,0.1721645214328127,0
2018-10-27,0,0.4437682949281252,0
2018-10-28,0,0.5452164000000004,0
2018-10-29,5,0.5860876800000007,0
2018-10-30,3,-0.39077879162499946,0
2018-10-31,8,6.7234387784625005,0
2018-11-01,1,-0.8626146827968753,0
2018-11-02,3,-0.4490730814359373,0
2018-11-03,0,-0.2914350344453124,0
