,facebook/react,angular/angular,sveltejs/svelte
2022-11-12,-1.222401329820312,0.0,0
2022-11-13,1.2527632396765633,0.0,0
2022-11-14,1.304150801250001,5.0,0
2022-11-15,5.315182318890626,1.0,0
2022-11-16,4.924728585404688,3.0,0
2022-11-17,13.80313639595625,20.0,0
2022-11-18,0.8320942612109365,4.0,0
2022-11-19,-0.42559774481406243,0.0,0
2022-11-20,-0.9652823276437495,0.0,0
2022-11-21,13.342565906468751,10.0,0
2022-11-22,8.086292666396876,91.0,0
2022-11-23,-1.0372126981656251,21.0,0
2022-11-24,4.721188775440625,0.0,0
2022-11-25,-0.45963591169999907,0.0,0
2022-11-26,-0.9965409233359359,0.0,0
2022-11-27,-0.6168630456234364,0.0,0
2022-11-28,4.536077524964064,17.0,0
2022-11-29,4.1245816427812505,21.0,0
2022-11-30,0.9555504130906254,6.0,0
2022-12-01,7.259218971625,7.0,0
2022-12-02,5.787285073120312,14.0,1
2022-12-03,-1.36085767823125,4.0,5
2022-12-04,-0.7391176650359372,4.0,0
2022-12-05,7.481687956250001,13.0,13
2022-12-06,5.796794428671875,15.0,4
2022-12-07,2.6098634297421874,9.0,1
2022-12-08,2.8149854537890624,3.0,0
2022-12-09,3.8841999170531256,17.0,0
2022-12-10,-1.2017405113968742,1.0,0
2022-12-11,-0.6985553177515617,0.0,1
2022-12-12,6.529499342500001,14.0,0
2022-12-13,4.925370072125,12.0,1
2022-12-14,12.773224403603125,9.0,0
2022-12-15,7.923249932685937,2.0,1
2022-12-16,0.9270253565437496,0.0,1
2022-12-17,-0.4672292252218748,0.0,0
2022-12-18,0.959896149820314,0.0,0
2022-12-19,1.0806125512500018,71.0,1
2022-12-20,14.140536456390626,0.0,1
2022-12-21,10.880853531654687,2.0,0
2022-12-22,10.575785752565626,0.0,4
2022-12-23,0.35423133309062393,1.0,0
2022-12-24,-1.7477821856562494,2.0,0
2022-12-25,-1.0991400381234357,0.0,0
2022-12-26,-0.8107833085671852,0.0,0
2022-12-27,-0.644951187353123,0.0,0
2022-12-28,-0.5239968640562485,0.0,0
2022-12-29,-0.4340749459921863,0.0,0
2022-12-30,-0.2668542409203118,0.0,0
2022-12-31,-0.13789002201406214,0.0,1
2023-01-01,-0.025196557607812434,0.0,2
2023-01-02,0.0,7.0,10
2023-01-03,3.0,2.0,2
2023-01-04,12.7,17.0,0
2023-01-05,4.564999999999999,15.0,0
2023-01-06,-0.2705000000000011,1.0,0
2023-01-07,-0.8024875000000002,0.0,0
2023-01-08,-0.532962749999999,0.0,0
2023-01-09,10.598521212500001,2.0,1
2023-01-10,8.57824974875,17.0,6
2023-01-11,10.236988184703124,19.0,0
2023-01-12,8.807191183189062,20.0,1
2023-01-13,5.670023842689062,11.0,0
2023-01-14,1.9191293217687502,0.0,0
2023-01-15,-0.6357984900359364,0.0,0
2023-01-16,0.8176607162500018,0.0,0
2023-01-17,3.924283194328127,7.0,0
2023-01-18,3.703938999448439,8.0,0
2023-01-19,13.706735459703125,2.0,0
2023-01-20,6.727622956396875,3.0,0
2023-01-21,-2.079516679520313,0.0,0
2023-01-22,-1.1592780435999996,0.0,0
2023-01-23,7.221817571840626,2.0,0
2023-01-24,6.6234722276828135,19.0,0
2023-01-25,9.377411311100001,12.0,1
2023-01-26,2.9373006159921875,8.0,0
2023-01-27,1.3263377758359378,7.0,1
2023-01-28,-0.3448316051796867,0.0,4
2023-01-29,-0.914607272823436,0.0,0
2023-01-30,10.394857580000002,0.0,1
2023-01-31,25.418850538375,2.0,0
2023-02-01,7.404409204337498,0.0,0
2023-02-02,10.087986467790623,25.0,2
2023-02-03,7.021540455776561,2.0,1
2023-02-04,-2.715464647976561,0.0,0
2023-02-05,-1.6624867581234355,0.0,3
2023-02-06,5.783299401214065,12.0,0
2023-02-07,12.334293870578128,3.0,3
2023-02-08,9.479963849432814,10.0,0
2023-02-09,8.362641362107812,3.0,0
2023-02-10,15.488650090401563,11.0,0
2023-02-11,-3.2439604631234378,0.0,0
2023-02-12,-0.7732071128593736,0.0,0
2023-02-13,7.7043874512500015,7.0,1
2023-02-14,12.125556661390627,12.0,7
2023-02-15,1.4057436575296882,3.0,0
2023-02-16,18.101486924559374,14.0,2
2023-02-17,6.813196543896875,18.0,0
2023-02-18,-2.726104774676562,1.0,0
2023-02-19,-1.609015654396874,0.0,0
2023-02-20,6.943603245734377,2.0,0
2023-02-21,6.36856653282344,9.0,12
2023-02-22,2.1616714099578136,8.0,7
2023-02-23,0.5026487624343756,5.0,6
2023-02-24,1.890801367043751,5.0,2
2023-02-25,1.9381058191250014,0.0,0
2023-02-26,-0.8928686253593742,0.0,3
2023-02-27,6.479662330000001,14.0,14
2023-02-28,3.9023348758750003,23.0,10
2023-03-01,5.8602261155875,15.0,7
2023-03-02,5.66001224765,10.0,5
2023-03-03,20.572363337575,12.0,0
2023-03-04,7.9905865171312485,0.0,2
2023-03-05,0.3392431658453119,0.0,0
2023-03-06,24.15188275614219,12.0,1
2023-03-07,5.169526990140625,7.0,0
2023-03-08,15.986220505920313,12.0,3
2023-03-09,7.238535647460937,10.0,1
2023-03-10,3.688311136139064,0.0,2
2023-03-11,3.227690449654689,0.0,0
2023-03-12,-1.4316578627124974,0.0,0
2023-03-13,7.369007718057816,2.0,1
2023-03-14,0.9381840502359395,18.0,7
2023-03-15,10.369660400675002,2.0,7
2023-03-16,6.819584633629688,14.0,2
2023-03-17,7.850963159895313,12.0,2
2023-03-18,-0.1931280090046874,0.0,1
2023-03-19,-1.4485539045953115,0.0,1
2023-03-20,7.046345768018751,8.0,2
2023-03-21,10.50558534157344,24.0,3
2023-03-22,16.881630420629687,23.0,0
2023-03-23,1.9282867949546865,12.0,1
2023-03-24,9.813537964928125,7.0,1
2023-03-25,0.463155804520313,0.0,0
2023-03-26,-1.776909751390623,0.0,0
2023-03-27,14.849977824928127,9.0,6
2023-03-28,6.526217153375001,10.0,2
2023-03-29,5.666010632275,19.0,2
2023-03-30,19.794652941021877,23.0,5
2023-03-31,11.472869844239062,9.0,0
2023-04-01,-2.3519256076171877,1.0,0
2023-04-02,-1.0524341194781242,0.0,4
2023-04-03,2.52283718989219,4.0,3
2023-04-04,12.503761625500003,41.0,0
2023-04-05,9.530275947284377,15.0,3
2023-04-06,5.425593068051563,11.0,0
2023-04-07,1.7049720871187501,1.0,0
2023-04-08,-1.8082971597749988,0.0,0
2023-04-09,-0.08087734730468554,0.0,0
2023-04-10,9.180688874448439,5.0,0
2023-04-11,11.383487997901563,36.0,9
2023-04-12,-0.24893924736250028,15.0,2
2023-04-13,1.5355361883093752,9.0,0
2023-04-14,1.7950507304437509,8.0,0
2023-04-15,0.9595939151500015,0.0,2
2023-04-16,-0.847651981393749,0.0,0
2023-04-17,6.438667561984376,28.0,1
2023-04-18,6.858038191057813,46.0,25
2023-04-19,9.5252747254375,25.0,3
2023-04-20,11.107177664751562,3.0,3
2023-04-21,10.72725474213125,1.0,0
2023-04-22,0.44729386084531164,0.0,0
2023-04-23,0.2518112288609382,0.0,0
2023-04-24,5.648853571178127,19.0,1
2023-04-25,7.345859851390626,8.0,0
2023-04-26,16.028019456873437,16.0,4
2023-04-27,4.018058272790625,6.0,2
2023-04-28,0.6561494641515626,7.0,1
2023-04-29,0.2800419840796886,0.0,0
2023-04-30,-1.3036872520140603,0.0,2
2023-05-01,5.149313830110939,34.0,0
2023-05-02,9.747659862568751,13.0,2
2023-05-03,10.103597345107813,8.0,0
2023-05-04,5.736805281645312,13.0,7
2023-05-05,-0.05523765050625018,0.0,5
2023-05-06,-1.335672299298437,0.0,0
2023-05-07,0.13346049136093907,0.0,0
2023-05-08,8.256156979928127,22.0,6
2023-05-09,2.547356313156251,21.0,2
2023-05-10,1.7402014866125004,11.0,1
2023-05-11,6.920556770917187,5.0,2
2023-05-12,4.54940062294375,6.0,2
2023-05-13,-1.3726902088187498,0.0,4
2023-05-14,-0.7708040138218744,0.0,2
2023-05-15,4.453290120734376,12.0,2
2023-05-16,1.0687165078234384,9.0,3
2023-05-17,14.225859386364064,8.0,2
2023-05-18,7.037478005809374,1.0,1
2023-05-19,-0.9036177392328129,9.0,4
2023-05-20,0.8209905516187501,0.0,1
2023-05-21,-0.9598741777156238,0.0,1
2023-05-22,2.371993743750002,11.0,4
2023-05-23,4.209827604921876,18.0,7
2023-05-24,2.961563805039063,10.0,2
2023-05-25,8.98393882094375,7.0,9
2023-05-26,2.365997173570312,0.0,10
2023-05-27,-1.2230081283390626,0.0,4
2023-05-28,-0.6952552660671871,0.0,0
2023-05-29,-0.5009808563218737,0.0,1
2023-05-30,1.6193610297031262,21.0,7
2023-05-31,12.486499967314064,7.0,0
2023-06-01,4.366147472757812,18.0,6
2023-06-02,3.5843466746999995,2.0,0
2023-06-03,0.6959132225781246,0.0,0
2023-06-04,2.0695585898562507,0.0,2
2023-06-05,12.107683225,0.0,1
2023-06-06,5.114693445,9.0,0
2023-06-07,1.26526449771875,8.0,2
2023-06-08,8.646720985725,8.0,5
2023-06-09,-0.8998502173109368,2.0,2
2023-06-10,-0.14956336029374873,0.0,1
2023-06-11,-0.8703228899609364,0.0,0
2023-06-12,0.3896699671312517,19.0,2
2023-06-13,4.422943461939064,15.0,1
2023-06-14,3.077156262173438,24.0,8
2023-06-15,12.118787368201563,4.0,2
2023-06-16,11.211702103485937,2.0,9
2023-06-17,-2.2230797846250008,0.0,2
2023-06-18,-1.1498629280515624,3.0,2
2023-06-19,-0.7888821112859363,8.0,8
2023-06-20,12.404184905734377,15.0,10
2023-06-21,1.218760884885938,11.0,10
2023-06-22,8.719408271507813,12.0,25
2023-06-23,4.1922984694031245,6.0,7
2023-06-24,-1.6376856521703118,0.0,3
2023-06-25,-0.9356903329671866,0.0,2
2023-06-26,0.4029185875000013,17.0,5
2023-06-27,6.431153411250001,7.0,4
2023-06-28,3.8690102170468754,3.0,6
2023-06-29,0.8287009404859378,1.0,5
2023-06-30,2.1673956347359375,18.0,4
2023-07-01,-0.8346526534531246,0.0,0
2023-07-02,0.5283151222843757,0.0,2
2023-07-03,4.589363466250001,0.0,9
2023-07-04,0.20774475073437526,0.0,2
2023-07-05,4.440980200104688,6.0,4
2023-07-06,20.123530537170314,1.0,7
2023-07-07,-1.5673412274609388,0.0,2
2023-07-08,5.65258909338125,0.0,0
2023-07-09,-1.5650295663578129,0.0,2
2023-07-10,-0.9361950567656232,8.0,10
2023-07-11,5.308241573635939,19.0,3
2023-07-12,3.8558124305546886,0.0,0
2023-07-13,6.814812698635938,15.0,2
2023-07-14,8.457843380242188,15.0,1
2023-07-15,-1.8900750900203127,0.0,0
2023-07-16,-0.9533900436453122,0.0,1
2023-07-17,1.3313522072484385,19.0,2
2023-07-18,0.3320687600000014,10.0,5
2023-07-19,0.430658040656251,12.0,3
2023-07-20,0.47939562470625074,5.0,1
2023-07-21,1.5556972706953132,7.0,2
2023-07-22,-0.4892699504437496,0.0,0
2023-07-23,-0.2655918003593747,0.0,0
2023-07-24,0.8708713450000002,5.0,2
2023-07-25,9.799165915218751,4.0,0
2023-07-26,1.8721447731624994,6.0,2
2023-07-27,6.166115113198437,11.0,1
2023-07-28,2.8191829419484367,15.0,2
2023-07-29,-1.0507772285671872,0.0,0
2023-07-30,-0.6326147175718745,0.0,0
2023-07-31,-0.449701571249999,0.0,1
2023-08-01,3.644541436984376,29.0,0
2023-08-02,3.3060358410578132,3.0,0
2023-08-03,1.1770026118437502,5.0,1
2023-08-04,6.369450466282812,8.0,3
2023-08-05,-1.0837152198140627,0.0,0
2023-08-06,-0.5527124101437497,0.0,0
2023-08-07,6.64205995,7.0,1
2023-08-08,0.026106165000000292,6.0,0
2023-08-09,3.3632106879375003,4.0,0
2023-08-10,13.169309857793749,8.0,0
2023-08-11,7.116474590075,6.0,2
2023-08-12,-0.8612556461812506,0.0,1
2023-08-13,-1.1536928052515625,1.0,1
2023-08-14,13.253940113750001,19.0,1
2023-08-15,4.029183062640626,15.0,1
2023-08-16,14.307283509232812,2.0,0
2023-08-17,11.394441285401562,10.0,0
2023-08-18,3.1391679288875,7.0,1
2023-08-19,-2.2504019488937494,0.0,0
2023-08-20,-1.3657266608390608,0.0,2
2023-08-21,3.039174324964065,11.0,1
2023-08-22,9.839279740281253,7.0,4
2023-08-23,4.086538371403126,7.0,1
2023-08-24,0.35323005403437535,3.0,2
2023-08-25,0.7989497997062507,1.0,1
2023-08-26,1.072251686403126,0.0,1
2023-08-27,-0.751300415215624,0.0,0
2023-08-28,1.525817577500001,29.0,2
2023-08-29,13.4301655141875,39.0,0
2023-08-30,5.204708444184375,12.0,1
2023-08-31,3.382457826510937,18.0,2
2023-09-01,1.6266338412531245,13.0,0
2023-09-02,-1.1041302236031243,0.0,0
2023-09-03,-0.7100303561031238,0.0,0
2023-09-04,-0.5248830225718736,0.0,1
2023-09-05,12.590846288968752,23.0,0
2023-09-06,1.3574297264593747,10.0,0
2023-09-07,12.8354833546375,11.0,0
2023-09-08,1.9545853784203113,6.0,0
2023-09-09,-1.4548117017265623,0.0,0
2023-09-10,-0.875701807607812,0.0,0
2023-09-11,8.377268587500001,3.0,0
2023-09-12,1.6080114112500008,17.0,0
2023-09-13,3.8885956670468755,7.0,1
2023-09-14,10.762650180485938,9.0,0
2023-09-15,11.100009775173437,9.0,4
2023-09-16,-2.3453954375656254,0.0,2
2023-09-17,-1.2307162726437497,0.0,0
2023-09-18,6.161636946250002,21.0,1
2023-09-19,-0.34721946839062356,21.0,1
2023-09-20,4.057775006879689,12.0,10
2023-09-21,4.8782313598140625,0.0,1
2023-09-22,3.700830429882813,21.0,0
2023-09-23,0.7288459503656253,0.0,0
2023-09-24,-0.9167484204671871,0.0,0
2023-09-25,3.4721233637500006,5.0,1
2023-09-26,0.19910505014062574,14.0,0
2023-09-27,9.395290412982813,16.0,0
2023-09-28,2.620153842385937,0.0,0
2023-09-29,1.8576533529765626,23.0,0
2023-09-30,-0.9705515727937499,0.0,0
2023-10-01,-0.5855206887109365,0.0,1
2023-10-02,8.596347997428126,7.0,0
2023-10-03,10.7925584266875,5.0,1
2023-10-04,11.139901014340625,32.0,2
2023-10-05,7.715557194807811,20.0,1
2023-10-06,0.7314946338281247,15.0,1
2023-10-07,-1.5758010991906244,0.0,0
2023-10-08,-1.0256681701078108,0.0,0
2023-10-09,8.240569833750003,28.0,0
2023-10-10,5.486499665359377,49.0,0
2023-10-11,1.380402144739063,15.0,0
2023-10-12,4.752902700365626,9.0,0
2023-10-13,0.641388198126563,8.0,0
2023-10-14,-0.9578817144062493,0.0,0
2023-10-15,0.4205405798921883,0.0,0
2023-10-16,4.478697396250001,16.0,0
2023-10-17,4.113717771609376,7.0,0
2023-10-18,2.9594454723171877,30.0,1
2023-10-19,3.0314543907015623,11.0,8
2023-10-20,3.0532769217984375,0.0,1
2023-10-21,2.039411996253125,0.0,0
2023-10-22,-0.8509352138218746,0.0,0
2023-10-23,5.473036143234376,19.0,1
2023-10-24,1.003026051135938,28.0,0
2023-10-25,5.216686837242188,24.0,0
2023-10-26,-0.08664059974218752,6.0,0
2023-10-27,3.2932955152937504,15.0,0
2023-10-28,-0.8591752509562498,0.0,0
2023-10-29,-0.5059809241906242,0.0,0
2023-10-30,7.650554239892188,0.0,1
2023-10-31,9.94266390440625,37.0,2
2023-11-01,5.3262790687531245,5.0,0
2023-11-02,16.439050670584376,22.0,0
2023-11-03,3.301863786768749,9.0,0
2023-11-04,-2.0123936045984374,5.0,0
2023-11-05,-1.243813260143749,0.0,0
2023-11-06,5.110726042500002,21.0,1
2023-11-07,11.695212249625001,1.0,1
2023-11-08,16.846285137790623,17.0,1
2023-11-09,11.90597582349531,35.0,0
2023-11-10,11.852941220467187,8.0,12
2023-11-11,-0.2904022237406254,0.0,1
2023-11-12,-0.13397044021562365,0.0,2
2023-11-13,4.383675910000003,20.0,12
2023-11-14,10.221105083156253,9.0,9
2023-11-15,4.586269649331252,6.0,16
2023-11-16,7.8445060884859386,7.0,4
2023-11-17,1.6777971253328134,11.0,6
2023-11-18,-1.7232630970234362,0.0,4
2023-11-19,-1.058885694585936,0.0,1
2023-11-20,-0.7022817611390607,19.0,6
2023-11-21,2.456716474334377,5.0,8
2023-11-22,0.26104412984687597,0.0,10
2023-11-23,1.433650565959376,0.0,10
2023-11-24,-0.5293498829078123,0.0,6
2023-11-25,-0.3027492774218746,0.0,1
2023-11-26,-0.15960816014374973,0.0,0
2023-11-27,2.9030722125,5.0,11
2023-11-28,7.62132339875,17.0,4
2023-11-29,4.9988773397031245,16.0,2
2023-11-30,1.8975477368765619,37.0,11
2023-12-01,4.112477021432812,16.0,1
2023-12-02,-1.0364479550718748,0.0,0
2023-12-03,-0.6028950374999993,1.0,0
2023-12-04,8.560234811250002,6.0,8
2023-12-05,3.751910665953125,31.0,12
2023-12-06,4.806624973267187,15.0,15
2023-12-07,1.6948081503687498,7.0,15
2023-12-08,4.9669709644875,28.0,3
2023-12-09,-1.2274013726859372,0.0,0
2023-12-10,-0.7205111251796865,0.0,1
2023-12-11,11.50465867125,16.0,2
2023-12-12,4.4071193766093755,14.0,5
2023-12-13,0.5338200470984376,25.0,4
2023-12-14,2.9763426954765624,10.0,4
2023-12-15,8.9453897682375,10.0,1
2023-12-16,5.3630175642984375,0.0,0
2023-12-17,-0.6103627652156249,0.0,0
2023-12-18,0.9730200700000005,17.0,0
2023-12-19,1.0767020413125012,22.0,0
2023-12-20,7.142663448975002,3.0,0
2023-12-21,-1.3260044012468746,2.0,0
2023-12-22,-0.7325837571343743,0.0,0
2023-12-23,-0.5216549265499993,0.0,0
2023-12-24,-0.3859179377187488,0.0,0
2023-12-25,-0.24580569826718673,0.0,0
2023-12-26,-0.15501897106718704,0.0,0
2023-12-27,-0.12468390110312465,0.0,11
2023-12-28,-0.09334420919687476,0.0,0
2023-12-29,-0.06719082028749983,0.0,0
2023-12-30,0.0,0.0,0
2023-12-31,0.0,0.0,0
2024-01-01,0.0,0.0,2
2024-01-02,3.0,0.0,10
2024-01-03,0.6999999999999997,18.0,4
2024-01-04,-0.23500000000000018,17.0,3
2024-01-05,-0.1305000000000001,2.0,2
2024-01-06,-0.09048749999999979,0.0,0
2024-01-07,-0.06901274999999976,0.0,0
2024-01-08,0.9443972125000002,4.0,7
2024-01-09,3.85355689875,13.0,14
2024-01-10,3.515201364703125,40.0,3
2024-01-11,3.3567351293765624,1.0,11
2024-01-12,8.276938647464062,3.0,3
2024-01-13,-1.2927667500000006,0.0,2
2024-01-14,0.3207209875000001,0.0,0
2024-01-15,3.4326412537500004,0.0,3
2024-01-16,2.197979351984376,3.0,4
2024-01-17,2.2027543104015628,21.0,4
2024-01-18,6.195635940293751,9.0,2
2024-01-19,10.80902132154375,10.0,6
2024-01-20,0.14017326021562448,0.0,2
2024-01-21,-1.1891691690734374,0.0,0
2024-01-22,5.281583114484375,4.0,3
2024-01-23,8.862793519151563,16.0,4
2024-01-24,4.307558474559375,20.0,4
2024-01-25,12.457264979595312,36.0,4
2024-01-26,18.669401871282812,25.0,4
2024-01-27,0.5998753835609367,0.0,0
2024-01-28,-1.2280374314625,0.0,0
2024-01-29,11.520544492428126,11.0,5
2024-01-30,7.634134084406252,17.0,5
2024-01-31,3.5684916521281265,26.0,12
2024-02-01,20.921258086546874,24.0,2
2024-02-02,18.390305581315623,5.0,0
2024-02-03,-3.1981980563312504,0.0,0
2024-02-04,1.5725084859328131,0.0,1
2024-02-05,18.037060100590626,24.0,10
2024-02-06,21.64354379076094,41.0,6
2024-02-07,3.5366123218765626,24.0,2
2024-02-08,5.720115557796875,13.0,4
2024-02-09,12.022095355425002,7.0,4
2024-02-10,-2.43931574092031,0.0,0
2024-02-11,-0.10167685380624736,0.0,0
2024-02-12,3.415007157901565,12.0,2
2024-02-13,7.318911573293753,5.0,5
2024-02-14,13.941193691390627,10.0,4
2024-02-15,4.211266978726563,10.0,4
