,golang/go,nim-lang/Nim,rust-lang/rust
2015-05-02,5,15.700340528731251,36
2015-05-03,6,2.3489190255281254,23
2015-05-04,12,10.13733462252969,43
2015-05-05,20,1.6435835539031247,52
2015-05-06,41,1.2887405744093763,58
2015-05-07,21,15.605946174634376,56
2015-05-08,6,6.388214200476563,43
2015-05-09,3,-2.3409153269812495,37
2015-05-10,2,-0.40042730505156165,54
2015-05-11,28,0.8674927868109399,54
2015-05-12,19,2.0543779086328144,63
2015-05-13,16,14.040354466256252,66
2015-05-14,21,3.9179862020593745,52
2015-05-15,29,3.2943571048765623,53
2015-05-16,4,13.466221677248438,39
2015-05-17,3,9.632704855926562,40
2015-05-18,17,1.5455320069843745,33
2015-05-19,16,6.174240245182813,84
2015-05-20,8,1.9965985871312508,36
2015-05-21,11,-0.6647947428421856,35
2015-05-22,16,-1.2203423348828106,21
2015-05-23,3,3.188648725956252,34
2015-05-24,0,7.988624637085939,26
2015-05-25,2,17.444397070773437,34
2015-05-26,8,33.28442614750625,35
2015-05-27,13,-2.961828711768753,30
2015-05-28,16,12.2715127314,41
2015-05-29,8,-2.2494500231593753,41
2015-05-30,5,1.946699999964066,20
2015-05-31,2,2.1177772441875025,22
2015-06-01,8,3.2450060939656282,28
2015-06-02,15,8.260501539879689,34
2015-06-03,35,0.8385782032546887,26
2015-06-04,22,36.459320226425,30
2015-06-05,29,6.3881563534437475,25
2015-06-06,5,7.584717313945312,30
2015-06-07,4,30.94198804790156,20
2015-06-08,7,-2.30098251845625,44
2015-06-09,14,9.784916024778127,58
2015-06-10,7,21.520313293414063,40
2015-06-11,14,6.270654690593752,36
2015-06-12,14,0.13893775154843935,35
2015-06-13,4,2.081590326712502,25
2015-06-14,15,7.6661092189328155,18
2015-06-15,17,23.408696478323442,35
2015-06-16,18,5.76003146098125,19
2015-06-17,25,4.805511329439063,52
2015-06-18,25,26.19871963289219,51
2015-06-19,20,6.331199895929688,36
2015-06-20,2,3.4235902637921884,37
2015-06-21,2,4.117446237278126,28
2015-06-22,13,0.3856198796640653,28
2015-06-23,9,7.941829023734378,44
2015-06-24,13,10.559077021409378,40
2015-06-25,14,19.280010891765627,36
2015-06-26,34,11.196358606009374,25
2015-06-27,7,-0.6340833779640627,21
2015-06-28,2,-0.3082874802546862,9
2015-06-29,36,9.282735877389065,32
2015-06-30,18,9.690453968201565,57
2015-07-01,7,21.38959923598594,37
2015-07-02,9,18.0069566504375,28
2015-07-03,2,11.592899549439062,26
2015-07-04,0,1.9128611852249993,28
2015-07-05,7,2.0420417429140643,35
2015-07-06,2,4.6083150076109405,35
2015-07-07,11,-1.352230303243747,29
2015-07-08,1,5.2976368809171905,46
2015-07-09,8,14.070407739693753,32
2015-07-10,9,1.1627321877937513,27
2015-07-11,9,5.076780245959376,27
2015-07-12,9,3.1638516625812505,32
2015-07-13,19,3.438530183456251,38
2015-07-14,13,2.5227817624609385,39
2015-07-15,56,1.6667871454828136,11
