,python/cpython,php/php-src,ruby/ruby
2014-12-13,12,15,18
2014-12-14,2,21,1
2014-12-15,17,19,20
2014-12-16,10,34,13
2014-12-17,8,29,11
2014-12-18,6,3,7
2014-12-19,7,17,13
2014-12-20,6,1,6
2014-12-21,2,6,8
2014-12-22,6,15,6
2014-12-23,3,14,26
2014-12-24,6,12,26
2014-12-25,4,10,28
2014-12-26,6,12,11
2014-12-27,3,5,7
2014-12-28,2,8,14
2014-12-29,3,18,12
2014-12-30,10,26,9
2014-12-31,0,5,7
2015-01-01,7,1,7
2015-01-02,0,4,14
2015-01-03,7,2,19
2015-01-04,9,23,16
2015-01-05,6,40,12
2015-01-06,21,11,6
2015-01-07,13,9,9
2015-01-08,12,13,15
2015-01-09,20,18,5
2015-01-10,1,14,11
2015-01-11,10,3,9
2015-01-12,1,18,11
2015-01-13,12,14,17
2015-01-14,12,12,3
2015-01-15,38,29,9
2015-01-16,0,14,11
2015-01-17,7,18,19
2015-01-18,17,12,12
2015-01-19,3,23,6
2015-01-20,6,43,19
2015-01-21,9,33,6
2015-01-22,11,41,7
2015-01-23,15,18,7
2015-01-24,2,7,8
2015-01-25,8,10,3
2015-01-26,43,25,11
2015-01-27,11,28,8
2015-01-28,13,16,5
2015-01-29,27,21,10
2015-01-30,10,38,2
2015-01-31,13,9,11
2015-02-01,17,56,4
2015-02-02,31,31,4
2015-02-03,15,37,11
2015-02-04,10,38,16
2015-02-05,12,24,12
2015-02-06,22,33,11
2015-02-07,8,15,7
2015-02-08,12,8,9
2015-02-09,6,24,3
2015-02-10,8,68,10
2015-02-11,11,27,9
2015-02-12,4,20,7
2015-02-13,6,37,10
2015-02-14,16,5,6
2015-02-15,13,11,5
2015-02-16,13,24,9
2015-02-17,14,36,8
2015-02-18,11,43,6
2015-02-19,3,17,1
2015-02-20,21,29,7
2015-02-21,6,12,8
2015-02-22,6,18,10
2015-02-23,8,9,9
2015-02-24,0,8,18
2015-02-25,14,19,18
2015-02-26,9,2,5
2015-02-27,16,30,11
2015-02-28,10,14,5
2015-03-01,13,19,11
2015-03-02,28,6,14
2015-03-03,6,46,22
2015-03-04,7,28,9
2015-03-05,16,57,21
2015-03-06,14,22,9
2015-03-07,6,40,11
2015-03-08,15,48,14
2015-03-09,8,50,6
2015-03-10,16,40,15
2015-03-11,8,26,17
2015-03-12,15,13,11
2015-03-13,18,26,10
2015-03-14,8,11,7
2015-03-15,4,8,4
2015-03-16,9,28,6
2015-03-17,10,41,9
2015-03-18,28,51,19
2015-03-19,23,34,11
2015-03-20,26,32,10
2015-03-21,12,24,7
2015-03-22,17,17,11
2015-03-23,6,58,9
2015-03-24,35,15,12
2015-03-25,17,37,10
2015-03-26,5,9,6
2015-03-27,18,9,5
2015-03-28,11,5,4
2015-03-29,19,30,9
2015-03-30,35,29,9
2015-03-31,27,44,7
2015-04-01,23,47,8
2015-04-02,33,21,5
2015-04-03,17,3,5
2015-04-04,16,22,8
2015-04-05,4,8,3
2015-04-06,13,35,7
2015-04-07,15,8,5
2015-04-08,12,25,7
2015-04-09,10,8,13
2015-04-10,22,7,20
2015-04-11,11,14,19
2015-04-12,10,6,34
2015-04-13,55,15,9
2015-04-14,41,64,14
2015-04-15,12,47,8
2015-04-16,17,23,6
2015-04-17,3,21,5
2015-04-18,3,15,5
2015-04-19,14,16,3
2015-04-20,20,13,18
2015-04-21,8,22,3
2015-04-22,18,21,2
2015-04-23,11,7,11
2015-04-24,4,21,4
2015-04-25,4,7,9
2015-04-26,14,11,1
2015-04-27,4,13,0
2015-04-28,2,54,0
2015-04-29,4,10,4
2015-04-30,5,11,8
2015-05-01,0,2,9
2015-05-02,15,3,0
2015-05-03,22,0,10
2015-05-04,3,13,0
2015-05-05,5,31,2
2015-05-06,14,17,6
2015-05-07,7,20,4
2015-05-08,9,6,11
2015-05-09,12,3,0
2015-05-10,2,15,15
2015-05-11,17,4,3
2015-05-12,33,39,6
2015-05-13,39,31,7
2015-05-14,17,11,6
2015-05-15,6,15,6
2015-05-16,35,3,13
2015-05-17,13,10,9
2015-05-18,19,17,8
2015-05-19,14,11,10
2015-05-20,14,37,12
2015-05-21,15,28,18
2015-05-22,20,11,12
2015-05-23,35,25,8
2015-05-24,13,13,3
2015-05-25,8,20,4
2015-05-26,12,17,3
2015-05-27,17,10,12
2015-05-28,23,21,8
2015-05-29,13,24,11
2015-05-30,46,5,15
2015-05-31,25,22,14
2015-06-01,14,12,15
2015-06-02,32,9,19
2015-06-03,13,11,19
2015-06-04,11,10,18
2015-06-05,6,10,9
2015-06-06,3,2,8
2015-06-07,9,1,3
2015-06-08,23,37,0
2015-06-09,9,21,6
2015-06-10,8,46,15
2015-06-11,0,29,10
2015-06-12,14,10,19
2015-06-13,3,10,25
2015-06-14,3,14,21
2015-06-15,6,35,9
2015-06-16,1,16,9
2015-06-17,6,35,17
2015-06-18,0,30,24
2015-06-19,2,19,12
2015-06-20,2,22,4
2015-06-21,15,3,9
2015-06-22,3,27,8
2015-06-23,7,51,5
2015-06-24,20,17,17
2015-06-25,11,14,15
2015-06-26,3,18,9
2015-06-27,12,17,1
2015-06-28,11,18,9
2015-06-29,6,50,9
2015-06-30,8,13,11
2015-07-01,15,21,14
2015-07-02,16,41,21
2015-07-03,20,25,5
2015-07-04,20,3,9
2015-07-05,29,11,11
2015-07-06,16,25,14
2015-07-07,14,62,18
2015-07-08,6,23,4
2015-07-09,9,20,9
2015-07-10,6,23,11
2015-07-11,3,12,5
2015-07-12,0,18,3
2015-07-13,1,41,7
2015-07-14,7,14,17
2015-07-15,2,7,13
2015-07-16,8,10,13
2015-07-17,11,18,15
2015-07-18,14,11,6
2015-07-19,0,15,5
2015-07-20,14,28,7
2015-07-21,12,16,23
2015-07-22,26,14,20
2015-07-23,20,20,9
2015-07-24,11,19,11
2015-07-25,21,2,15
2015-07-26,9,15,8
2015-07-27,12,21,20
2015-07-28,14,24,3
2015-07-29,24,25,23
2015-07-30,15,10,12
2015-07-31,15,14,11
2015-08-01,15,8,6
2015-08-02,23,18,2
2015-08-03,17,9,3
2015-08-04,20,32,11
2015-08-05,36,8,11
2015-08-06,18,9,3
2015-08-07,6,31,8
2015-08-08,9,2,2
2015-08-09,18,33,3
2015-08-10,4,40,4
2015-08-11,4,31,13
2015-08-12,6,15,15
2015-08-13,10,27,9
2015-08-14,12,19,11
2015-08-15,8,10,6
2015-08-16,4,6,3
2015-08-17,19,16,5
2015-08-18,26,32,5
2015-08-19,14,31,8
2015-08-20,0,14,5
2015-08-21,1,12,11
2015-08-22,0,1,8
2015-08-23,2,16,0
2015-08-24,16,14,5
2015-08-25,17,6,2
2015-08-26,8,23,23
2015-08-27,15,11,12
2015-08-28,3,10,6
2015-08-29,5,8,5
2015-08-30,15,9,4
2015-08-31,5,3,2
2015-09-01,7,37,4
2015-09-02,29,29,8
2015-09-03,34,13,14
2015-09-04,34,18,8
2015-09-05,13,9,10
2015-09-06,24,9,6
2015-09-07,36,14,10
2015-09-08,19,8,14
2015-09-09,56,26,12
2015-09-10,41,10,8
2015-09-11,44,11,5
2015-09-12,24,3,19
2015-09-13,37,1,6
2015-09-14,4,17,3
2015-09-15,15,19,13
2015-09-16,3,10,14
2015-09-17,0,11,10
2015-09-18,39,11,4
2015-09-19,11,13,8
2015-09-20,14,21,2
2015-09-21,56,7,9
2015-09-22,18,46,3
2015-09-23,38,55,4
2015-09-24,22,24,8
2015-09-25,11,18,9
2015-09-26,19,0,7
2015-09-27,37,3,11
2015-09-28,30,8,10
2015-09-29,54,46,11
2015-09-30,16,28,3
2015-10-01,30,7,9
2015-10-02,19,23,6
2015-10-03,22,11,6
2015-10-04,8,18,20
2015-10-05,10,17,19
2015-10-06,22,22,15
2015-10-07,16,22,9
2015-10-08,15,18,10
2015-10-09,22,14,12
2015-10-10,25,17,9
2015-10-11,36,3,0
2015-10-12,21,20,9
2015-10-13,10,14,3
2015-10-14,29,13,9
2015-10-15,3,9,9
2015-10-16,8,7,5
2015-10-17,8,7,13
2015-10-18,6,36,34
2015-10-19,14,18,10
2015-10-20,14,13,5
2015-10-21,4,5,4
2015-10-22,10,8,24
2015-10-23,7,12,30
2015-10-24,10,8,11
2015-10-25,6,4,8
2015-10-26,5,12,11
2015-10-27,4,20,19
2015-10-28,9,9,18
2015-10-29,9,14,32
2015-10-30,15,11,23
2015-10-31,13,0,21
2015-11-01,6,3,4
2015-11-02,15,12,8
2015-11-03,4,1,7
2015-11-04,15,6,16
2015-11-05,10,28,8
2015-11-06,13,15,14
2015-11-07,16,23,9
2015-11-08,4,12,15
2015-11-09,19,25,13
2015-11-10,16,13,17
2015-11-11,2,25,10
2015-11-12,32,85,10
2015-11-13,17,9,16
2015-11-14,21,13,10
2015-11-15,0,14,3
2015-11-16,33,15,21
2015-11-17,13,23,24
2015-11-18,10,9,21
2015-11-19,10,10,15
2015-11-20,30,17,13
2015-11-21,20,8,14
2015-11-22,11,3,15
2015-11-23,19,33,9
2015-11-24,17,19,9
2015-11-25,19,31,8
2015-11-26,11,5,10
2015-11-27,0,12,5
2015-11-28,2,2,4
2015-11-29,3,8,6
2015-11-30,11,4,20
2015-12-01,7,11,18
2015-12-02,12,2,22
2015-12-03,5,24,7
2015-12-04,7,7,15
2015-12-05,25,3,10
2015-12-06,18,13,10
2015-12-07,11,13,18
2015-12-08,6,27,49
2015-12-09,7,57,34
2015-12-10,2,40,8
2015-12-11,13,22,18
2015-12-12,7,10,15
2015-12-13,17,14,37
2015-12-14,10,16,14
2015-12-15,8,14,22
2015-12-16,2,20,16
2015-12-17,27,28,8
2015-12-18,17,20,21
2015-12-19,5,17,12
2015-12-20,9,7,13
2015-12-21,10,12,11
2015-12-22,6,29,23
2015-12-23,0,35,7
2015-12-24,6,36,25
2015-12-25,4,2,15
2015-12-26,5,10,5
2015-12-27,10,7,32
2015-12-28,8,3,13
2015-12-29,16,6,14
2015-12-30,6,7,13
2015-12-31,0,3,8
2016-01-01,18,15,9
2016-01-02,9,9,5
2016-01-03,3,7,10
2016-01-04,3,17,13
