,JetBrains/kotlin,rust-lang/rust,apple/swift
2012-08-25,0,31,-5.993603770409376
2012-08-26,0,14,10.214785718709377
2012-08-27,24,28,-1.7035427577156241
2012-08-28,20,19,1.6577838099218765
2012-08-29,27,23,1.9990324262578127
2012-08-30,34,20,-4.757563616835938
2012-08-31,24,51,-3.5111495943265627
2012-09-01,0,12,-2.3112028661609387
2012-09-02,0,13,-1.5929809755953133
2012-09-03,1,14,7.0517230193375
2012-09-04,11,35,4.890319617682811
2012-09-05,57,24,-3.6370366792546878
2012-09-06,12,21,0.42936168626250026
2012-09-07,43,27,-1.5218440226281251
2012-09-08,1,29,-0.7826454132328123
2012-09-09,0,6,-0.5430088999999998
2012-09-10,10,28,-0.41823009
2012-09-11,16,14,1.6618875758749996
2012-09-12,13,28,8.1177572350125
2012-09-13,85,29,7.9434181466375
2012-09-14,19,13,-3.39575343353125
2012-09-15,7,19,-2.0979918264656243
2012-09-16,2,8,-1.1804029999999996
2012-09-17,33,5,2.184668525
2012-09-18,33,25,9.48547244
2012-09-19,19,29,6.8968213652187496
2012-09-20,39,43,-0.035368151106250245
2012-09-21,15,6,4.254160622732813
2012-09-22,1,15,-2.2757425123265627
2012-09-23,13,11,-2.589636250732812
2012-09-24,8,13,-0.5266965587499994
2012-09-25,4,27,-1.401150899046875
2012-09-26,12,49,-0.963415447870313
2012-09-27,27,44,3.275964801267187
2012-09-28,6,47,-0.6671835443890632
2012-09-29,0,21,-0.9825655977890627
2012-09-30,6,5,-0.50670160189375
2012-10-01,11,23,12.733725899784375
2012-10-02,2,35,4.9250797832343745
2012-10-03,24,15,0.7985728867671877
2012-10-04,6,49,2.6823900425000007
2012-10-05,17,32,3.5349233591875002
2012-10-06,23,25,-2.845536119696875
2012-10-07,0,13,-2.1765293757328115
2012-10-08,29,21,7.63295142875
2012-10-09,7,11,2.2876239057968744
2012-10-10,6,18,6.452849383332812
2012-10-11,4,76,10.326435767076562
2012-10-12,2,41,6.412378354492187
2012-10-13,0,24,-5.790052020506249
2012-10-14,3,1,-2.4579348718953113
2012-10-15,28,10,-1.4020240519828118
2012-10-16,22,4,8.078141031609375
2012-10-17,20,25,-4.3473224446890635
2012-10-18,12,22,0.9933392841968751
2012-10-19,16,10,10.7914069449375
2012-10-20,2,3,0.9012680973046869
2012-10-21,0,19,-3.875401725042187
2012-10-22,2,18,-1.8052135287484368
2012-10-23,9,32,8.812693882501563
2012-10-24,4,12,0.13046858161093677
2012-10-25,37,25,2.076321333921875
2012-10-26,2,2,0.051240115953125276
2012-10-27,0,7,-0.4255162001515629
2012-10-28,0,4,3.057802827379687
2012-10-29,25,6,4.477497395603125
2012-10-30,20,13,4.704215062499999
2012-10-31,32,7,-1.95298632515625
2012-11-01,5,9,-1.4807229556406245
2012-11-02,3,11,2.3471104669906246
2012-11-03,0,9,0.7767921735390622
2012-11-04,0,12,9.972156920520312
2012-11-05,0,12,-1.6781012265437507
2012-11-06,24,1,-2.906144248523437
2012-11-07,44,12,15.448338463245312
2012-11-08,13,4,-6.102112213143751
2012-11-09,19,6,-1.4508457257312486
2012-11-10,0,0,-1.8139932015453122
2012-11-11,0,1,5.8129438242718745
2012-11-12,26,1,6.047113087864061
2012-11-13,20,26,2.9184317284093755
2012-11-14,6,14,10.145755856551563
2012-11-15,1,19,4.955177452484374
2012-11-16,40,33,14.994120451292188
2012-11-17,1,10,6.984537495734376
2012-11-18,1,23,-8.785628841982811
2012-11-19,7,11,-4.232089518609373
2012-11-20,37,8,-2.8189425847703125
2012-11-21,42,21,-2.021604306454688
2012-11-22,11,0,-1.4903100510984384
2012-11-23,6,7,-1.1354082184312508
2012-11-24,15,11,-0.7861449776390638
2012-11-25,0,6,-0.5392791461390637
2012-11-26,9,7,13.782665388275
2012-11-27,15,11,18.799999999999997
2012-11-28,29,14,-0.370000000000001
2012-11-29,2,34,4.352000000000002
2012-11-30,0,18,4.229225000000001
2012-12-01,0,11,-4.865820999999999
2012-12-02,0,1,-3.275797824999999
2012-12-03,11,3,10.85975133
2012-12-04,5,8,8.49713426903125
2012-12-05,5,8,10.157835914131248
2012-12-06,2,32,2.7649661490203137
2012-12-07,24,36,20.079599426481252
2012-12-08,0,17,-8.528696823734375
2012-12-09,0,5,-5.942708061593748
2012-12-10,13,9,4.545508203017189
2012-12-11,1,21,4.142615937046875
2012-12-12,1,12,10.559844202004687
2012-12-13,9,17,12.392653980974998
2012-12-14,14,35,6.475949111870312
2012-12-15,0,15,-1.0861852194828128
2012-12-16,0,13,-3.780711457582812
2012-12-17,29,23,3.6272898078015636
2012-12-18,39,29,5.901872002125
2012-12-19,0,15,8.864184613246874
2012-12-20,12,12,4.382833037654686
2012-12-21,0,37,8.7356070229625
2012-12-22,0,11,1.6207539895937497
2012-12-23,0,18,-5.910827317099999
2012-12-24,0,8,-3.793798883659374
2012-12-25,16,21,-2.4247499225734375
2012-12-26,10,0,-1.7836896465343755
2012-12-27,59,8,-1.3249143820453135
2012-12-28,10,15,1.0398829453203116
2012-12-29,6,12,-1.2298820270437512
2012-12-30,0,12,14.394940946868749
2012-12-31,0,2,-2.770710849093751
2013-01-01,0,5,-2.2689084132328112
2013-01-02,0,6,10.8380595
2013-01-03,0,8,7.632000775
2013-01-04,0,4,5.575956702500001
2013-01-05,0,7,2.2855931289687508
2013-01-06,0,5,-3.109037657715624
2013-01-07,0,20,0.790841701015625
2013-01-08,0,25,2.8006945179765625
2013-01-09,4,25,3.4787527885343748
2013-01-10,5,22,8.0398156263125
2013-01-11,43,27,11.33961102876875
2013-01-12,1,16,-6.672220758215626
2013-01-13,0,24,-3.6659282771859365
2013-01-14,68,21,4.83757324060625
2013-01-15,30,19,0.4337111264718745
2013-01-16,30,11,7.957928030225
2013-01-17,9,3,1.0178803057437493
2013-01-18,4,35,8.894703489932812
2013-01-19,1,1,-0.0050541675593756
2013-01-20,1,24,0.5075707207765632
2013-01-21,17,11,1.289194470517188
2013-01-22,8,23,10.474510400140625
2013-01-23,32,51,3.8433558040578113
2013-01-24,10,45,2.207993607646875
2013-01-25,20,36,3.7367786700953127
2013-01-26,0,23,4.63607799765
2013-01-27,0,1,-3.721743853870313
2013-01-28,18,25,0.6143949930250003
2013-01-29,43,44,5.7502643925078125
2013-01-30,22,41,3.425882011617187
2013-01-31,18,40,1.3293515945843746
2013-02-01,1,45,8.938137544796875
2013-02-02,0,17,-1.9740357192531253
2013-02-03,0,28,0.07716186574843764
2013-02-04,40,22,-3.325181423359375
2013-02-05,16,21,9.194029942721876
2013-02-06,17,23,12.426419281178124
2013-02-07,21,23,-2.2001903082203125
2013-02-08,53,39,6.398123384793751
2013-02-09,0,22,-4.73513784235
2013-02-10,19,22,1.9218944159109386
2013-02-11,25,13,-2.3394867574937503
2013-02-12,12,15,0.8664729233187503
2013-02-13,57,40,8.717092899328126
2013-02-14,0,25,3.324769663173436
2013-02-15,4,44,2.5356237674640623
2013-02-16,0,41,-2.1226302868359372
2013-02-17,0,22,-1.6253097435765622
2013-02-18,17,17,3.243510391689062
2013-02-19,27,51,3.3603454083203124
2013-02-20,12,7,14.871142775220312
2013-02-21,12,30,5.042878648379688
2013-02-22,10,21,1.466773329064063
2013-02-23,1,9,-2.401575983221875
2013-02-24,5,4,0.38255458758906347
2013-02-25,9,14,9.71457041301875
2013-02-26,6,56,-0.8022091645609377
2013-02-27,6,34,10.754971855742188
2013-02-28,3,27,-2.8293263161781264
2013-03-01,2,21,6.629983683121875
2013-03-02,4,33,5.360314285831249
2013-03-03,0,30,-4.978816513659375
2013-03-04,11,21,1.816940271989064
2013-03-05,12,26,0.47510122286562506
2013-03-06,22,34,14.813339237895313
2013-03-07,13,50,6.877428349851562
2013-03-08,1,34,8.709589685695313
2013-03-09,1,9,-6.111039661103124
2013-03-10,0,16,-4.414229016232811
2013-03-11,4,42,2.3875564189234377
2013-03-12,33,40,3.7344648829390623
2013-03-13,6,15,0.020564064273437044
2013-03-14,52,29,2.7300493127874996
2013-03-15,15,20,11.346033922090625
2013-03-16,0,22,-0.2798485510093762
2013-03-17,0,4,-1.4661841077562485
2013-03-18,8,17,19.932724767284377
2013-03-19,20,37,7.3420330499218736
2013-03-20,20,32,0.5251528964765626
2013-03-21,3,33,5.331143660307814
2013-03-22,37,51,-0.08353648477499931
2013-03-23,0,17,-5.7249032108812505
2013-03-24,0,7,-3.177329657835937
2013-03-25,4,19,5.89642602405625
2013-03-26,18,58,-2.956539367807814
2013-03-27,50,63,4.635526463645312
2013-03-28,13,31,14.568321614884374
2013-03-29,19,49,1.038727763467187
2013-03-30,3,17,2.7414375238468756
2013-03-31,0,13,-4.903188542629687
2013-04-01,9,17,7.5780941975000005
2013-04-02,14,10,2.358798454624999
2013-04-03,11,27,8.614637536121876
2013-04-04,10,21,-5.1199602580921875
2013-04-05,0,19,4.798105115589063
2013-04-06,0,16,4.619986637684374
2013-04-07,0,10,-1.7981439149875005
2013-04-08,1,23,3.791268169137501
2013-04-09,15,15,7.10436045359375
2013-04-10,16,47,14.6705789290625
2013-04-11,19,24,11.533844865667188
2013-04-12,22,25,12.321554708707813
2013-04-13,0,23,-2.9208844486078114
2013-04-14,0,16,-3.5015683655031236
2013-04-15,0,24,5.694673726857814
2013-04-16,1,23,2.499985481692187
2013-04-17,38,7,20.817363997948437
2013-04-18,23,56,16.543811669126562
2013-04-19,2,50,-1.5236780224687507
2013-04-20,0,45,-5.700622923499999
2013-04-21,0,16,12.764362842253126
2013-04-22,32,29,-1.3512286966750011
2013-04-23,2,39,-4.975293288603124
2013-04-24,10,32,9.456188462298439
2013-04-25,4,26,12.87093541323281
2013-04-26,20,19,3.393104288276561
2013-04-27,0,13,-2.2401086542062494
2013-04-28,0,40,1.2503415728937508
2013-04-29,16,44,5.722955313521874
2013-04-30,25,54,6.742537291951562
2013-05-01,9,40,8.029721928106252
2013-05-02,0,55,-1.9101965486843753
2013-05-03,0,46,-1.6921611043218752
2013-05-04,0,20,-1.3263105126093748
2013-05-05,0,16,1.6735641736296873
2013-05-06,4,26,26.55640252949375
2013-05-07,12,56,-3.907856773301564
2013-05-08,2,30,14.433272355235939
2013-05-09,1,65,15.268424533989062
2013-05-10,0,35,6.080340568414062
2013-05-11,0,26,-10.765528480209372
2013-05-12,0,21,-5.324130296978123
2013-05-13,108,34,7.4489941764734375
2013-05-14,11,68,-3.9317488478828144
2013-05-15,44,70,-0.7887282255937502
2013-05-16,1,28,17.914017686542188
2013-05-17,1,38,13.80081197547031
2013-05-18,0,38,-7.0161139826015635
2013-05-19,0,20,-4.140018925690623
2013-05-20,18,64,18.88833501375
2013-05-21,14,36,5.3263987305781235
2013-05-22,4,22,11.929226087157813
2013-05-23,0,29,0.10659804948750029
2013-05-24,0,37,5.292640848223439
2013-05-25,0,16,20.929187369517187
2013-05-26,0,21,-2.75693499016875
2013-05-27,4,25,-7.614149053964059
2013-05-28,17,36,0.011294735423438063
2013-05-29,23,36,20.115861024159372
2013-05-30,66,47,8.652061679428122
2013-05-31,9,30,2.6881099964375004
2013-06-01,0,36,-5.737833764031249
2013-06-02,0,21,-5.398026508229688
2013-06-03,5,14,3.717358512342187
2013-06-04,9,15,2.8061839696562494
2013-06-05,17,37,5.6489140216890625
2013-06-06,11,38,9.631664850945311
2013-06-07,18,30,10.794832404382811
2013-06-08,0,41,4.419466759373439
2013-06-09,1,13,-3.679347309823436
2013-06-10,13,40,1.1279428065515633
2013-06-11,15,28,6.361124691390625
2013-06-12,0,43,-5.970083584989062
2013-06-13,11,35,-0.016278941535937008
2013-06-14,3,30,4.067776976187499
2013-06-15,2,43,7.135790890976561
2013-06-16,0,47,1.793164223856249
2013-06-17,10,43,11.598088130910938
2013-06-18,5,12,9.082077785225
2013-06-19,1,19,16.12768379868125
2013-06-20,22,33,7.190684345689062
2013-06-21,16,23,14.840937695953127
2013-06-22,0,25,-6.459507305807811
2013-06-23,0,42,-2.710346493301561
2013-06-24,0,32,11.009924257079689
2013-06-25,41,43,2.267804559120311
2013-06-26,1,56,9.288126575025
2013-06-27,19,45,16.8327376959
2013-06-28,1,58,14.70373641188125
2013-06-29,0,43,-8.66009906233125
2013-06-30,0,35,9.182908087335939
2013-07-01,1,28,30.479783545525002
2013-07-02,6,25,-9.88173992492969
2013-07-03,1,22,1.352102761870313
2013-07-04,10,18,5.212842114423438
2013-07-05,13,15,17.844792385385936
2013-07-06,3,23,-3.9668486279750006
2013-07-07,2,29,-8.717473144864062
2013-07-08,2,53,21.300224011320314
2013-07-09,4,32,6.909251900667185
2013-07-10,5,25,19.517155117078126
2013-07-11,1,63,27.131804852948438
2013-07-12,29,21,12.341709265970312
2013-07-13,1,23,-5.675106101681248
2013-07-14,0,29,-12.149284533176559
2013-07-15,4,15,13.323034638404689
2013-07-16,3,27,22.36998081159375
2013-07-17,0,46,8.434539029165624
2013-07-18,4,27,5.568599097590624
2013-07-19,4,41,16.787756379375
2013-07-20,0,58,0.2756470527203092
2013-07-21,3,31,2.8381080885953125
2013-07-22,1,44,30.20804910370625
2013-07-23,33,47,27.8718549309375
2013-07-24,2,44,17.752100762078122
2013-07-25,10,35,26.745673310942188
2013-07-26,29,14,8.6857854846
2013-07-27,0,27,-10.191504335124996
2013-07-28,0,32,-12.959535833984372
2013-07-29,10,29,27.656574238040626
2013-07-30,3,40,20.496217071617185
2013-07-31,8,34,-3.0827406262640658
2013-08-01,3,47,16.291170581915626
2013-08-02,4,34,25.863333691671876
2013-08-03,0,36,-9.271768878439062
2013-08-04,0,56,-13.323295111103125
2013-08-05,1,30,25.650371953925003
2013-08-06,2,46,20.006928338206247
2013-08-07,14,47,30.125197332042184
2013-08-08,10,52,7.230030538387499
2013-08-09,42,29,19.734508134057812
2013-08-10,0,36,-2.423727666139065
2013-08-11,0,31,-14.090884582698436
2013-08-12,6,22,28.84963181995625
2013-08-13,13,25,6.496637365484371
2013-08-14,13,21,7.156510011520313
2013-08-15,3,56,10.959816532101563
2013-08-16,3,56,10.461409098106248
2013-08-17,0,18,-8.42521377709375
2013-08-18,1,18,-4.768021557126563
2013-08-19,11,47,16.921253862545313
2013-08-20,2,34,28.420632028940624
2013-08-21,17,38,25.190105373528123
2013-08-22,7,71,26.273787804303126
2013-08-23,164,35,25.511430454739063
2013-08-24,0,43,-15.528354608709375
2013-08-25,0,21,-11.975130330162495
2013-08-26,56,44,35.40821520354219
2013-08-27,9,34,13.016859443960936
2013-08-28,12,47,23.468148853037498
2013-08-29,31,28,26.282020521015625
2013-08-30,7,42,19.433019254254685
2013-08-31,0,18,-16.54206861845781
2013-09-01,0,11,-14.97712079981406
2013-09-02,36,18,-5.673243313874998
2013-09-03,66,33,25.919025634598434
2013-09-04,96,41,19.995015967507808
2013-09-05,11,34,16.481521066145312
2013-09-06,18,102,32.616361528223436
2013-09-07,0,24,-15.917678216610938
2013-09-08,0,12,-11.988442383867183
2013-09-09,0,25,21.47237524715469
2013-09-10,8,27,7.172173628453125
2013-09-11,14,31,21.738731450785938
2013-09-12,13,28,24.45576648152031
2013-09-13,34,42,33.11277155557031
2013-09-14,1,34,-6.844287407462502
2013-09-15,0,38,-9.412682845248433
2013-09-16,11,49,23.501763176121877
2013-09-17,50,53,35.42553336431406
2013-09-18,36,36,28.212388157920312
2013-09-19,5,38,1.672206412814063
2013-09-20,25,25,30.329779762695317
2013-09-21,0,17,-16.94160241237188
2013-09-22,1,21,-13.890936060618747
2013-09-23,3,18,7.233625370701564
2013-09-24,48,47,20.241689136090624
2013-09-25,17,55,43.552156027023436
2013-09-26,11,40,-1.0707801786671922
2013-09-27,7,41,14.154864452457815
2013-09-28,0,16,-13.341086968064062
2013-09-29,0,6,3.5879081342375017
2013-09-30,39,23,15.884373680390626
2013-10-01,22,57,8.599075728518748
2013-10-02,11,35,19.692325801042188
2013-10-03,41,22,11.368268464362497
2013-10-04,38,15,14.854110828140627
2013-10-05,12,26,-12.72065781408594
2013-10-06,37,17,-6.09104608102656
2013-10-07,8,14,38.82884154036875
2013-10-08,25,24,4.475423577585936
2013-10-09,6,43,53.82853053710468
2013-10-10,25,23,33.69177333686406
2013-10-11,3,17,19.17484609138125
2013-10-12,8,6,-7.996252739001559
2013-10-13,6,7,9.645420172721877
2013-10-14,25,15,12.74030938677344
2013-10-15,16,8,21.0226600671
2013-10-16,62,42,8.07910814193125
2013-10-17,18,25,5.450193691317189
2013-10-18,3,29,5.465656247467187
2013-10-19,0,25,-7.639129332465625
2013-10-20,0,7,1.8854811112812513
2013-10-21,16,26,25.862125060392188
2013-10-22,12,33,12.55586360225
2013-10-23,14,24,6.787077961660934
2013-10-24,26,36,14.416596253971875
2013-10-25,21,19,3.222822955128123
2013-10-26,0,21,-6.161699138926561
2013-10-27,1,7,-0.7656537434765625
2013-10-28,6,28,30.593885829203124
2013-10-29,121,49,5.2790772819125
2013-10-30,2,19,34.721506762417185
2013-10-31,13,19,6.247396438140623
2013-11-01,20,33,4.944484454443753
2013-11-02,0,14,-8.884387434796874
2013-11-03,0,19,5.719940899968751
2013-11-04,0,11,21.012587341996877
2013-11-05,10,19,14.248330542045311
2013-11-06,21,14,12.263485301326561
2013-11-07,10,12,1.2523005348624991
2013-11-08,21,26,7.300157348404687
2013-11-09,1,30,-0.32211777237812456
2013-11-10,1,37,-7.704179501714062
2013-11-11,12,26,8.246517754120312
2013-11-12,28,24,23.063870226775
2013-11-13,10,16,30.62047505983125
2013-11-14,17,22,5.042593026812497
2013-11-15,15,3,4.79894790321719
2013-11-16,2,7,-5.227703386518748
2013-11-17,0,16,-1.0485942545921851
2013-11-18,19,17,5.510465021426564
2013-11-19,12,36,5.799908686317188
2013-11-20,8,7,19.36200723375781
2013-11-21,44,15,12.151103815846874
2013-11-22,14,20,7.816940724132813
2013-11-23,0,18,-9.127160609148438
2013-11-24,0,19,-5.592205917529687
2013-11-25,3,31,-5.114868189985938
2013-11-26,18,46,-2.4083303725640635
2013-11-27,9,26,-2.816877400493751
2013-11-28,6,9,1.026549922804686
2013-11-29,13,19,2.6641624078421855
2013-11-30,0,20,5.319990167103123
2013-12-01,0,20,13.466523244315624
2013-12-02,87,14,10.5326445510375
2013-12-03,3,22,18.302902649784375
2013-12-04,13,20,38.84787944573438
2013-12-05,115,17,33.15111595301719
2013-12-06,9,11,27.78632983095313
2013-12-07,0,16,3.6429640739734417
2013-12-08,0,9,-10.307330616539062
2013-12-09,11,22,30.535227430371876
2013-12-10,0,48,15.738622297526561
2013-12-11,17,25,17.644709939135936
2013-12-12,31,12,33.63676005891563
2013-12-13,0,15,14.09992398978125
2013-12-14,0,21,6.501095876848439
2013-12-15,0,25,-10.981177314824997
2013-12-16,18,37,8.578531124843753
2013-12-17,68,30,15.639977547485934
2013-12-18,2,21,28.262797804929686
2013-12-19,19,29,1.4164016852781245
2013-12-20,5,16,8.308716381296875
2013-12-21,0,11,1.1181002410578103
2013-12-22,42,19,-1.7554319072765612
2013-12-23,25,14,16.258850342129687
2013-12-24,28,20,2.032230791331248
2013-12-25,9,31,-1.6861045328375006
2013-12-26,16,239,-5.121187292684375
2013-12-27,15,8,7.833065630167187
2013-12-28,0,15,7.374474402757812
2013-12-29,0,21,1.813749765417187
2013-12-30,19,24,9.208704253123438
2013-12-31,4,29,11.842465667285936
2014-01-01,0,24,4.196922170715624
2014-01-02,0,47,18.516627284370312
2014-01-03,0,74,19.880160714360937
2014-01-04,0,31,15.053369564851563
2014-01-05,0,23,-10.719646090492187
2014-01-06,0,48,35.20799598760313
2014-01-07,0,31,19.701333083173434
2014-01-08,0,37,23.491641916714066
2014-01-09,14,25,4.042722693126564
2014-01-10,1,31,35.97826996082031
2014-01-11,0,32,9.511623364965622
2014-01-12,0,24,-12.209553061417186
2014-01-13,6,16,13.978044432939065
2014-01-14,31,23,7.431971389899999
2014-01-15,125,32,29.02688736816406
2014-01-16,8,34,33.31716101748281
2014-01-17,9,37,23.483762108834373
2014-01-18,0,30,3.0385273281046885
2014-01-19,0,23,-18.779805805117185
2014-01-20,35,23,39.098839237946876
2014-01-21,11,31,22.26818464948594
2014-01-22,11,18,75.7746299546078
2014-01-23,13,31,9.375176630460935
2014-01-24,22,19,8.648208153665628
2014-01-25,0,24,-23.013610632334373
2014-01-26,0,18,-2.60391023960781
2014-01-27,28,25,17.575014162720315
2014-01-28,16,26,22.732734870256245
2014-01-29,11,41,8.921435791925
2014-01-30,7,26,18.000780025462497
2014-01-31,19,17,8.494190932923438
2014-02-01,0,82,29.162456587221875
2014-02-02,1,23,-15.556801855120312
2014-02-03,40,36,38.85649359713594
2014-02-04,34,19,7.566496800742186
2014-02-05,13,23,44.78054861166094
2014-02-06,49,22,37.32914654397187
2014-02-07,1,31,15.587606323940626
2014-02-08,1,41,-9.087738762064056
2014-02-09,8,29,16.89868089201719
2014-02-10,3,29,8.764212691951563
2014-02-11,24,66,-1.4399883926734383
2014-02-12,16,23,36.48265794466094
2014-02-13,5,21,-4.8243532699812555
2014-02-14,8,43,21.454883074071873
2014-02-15,0,49,-14.749202348112505
2014-02-16,0,23,-2.3831233192343735
2014-02-17,6,28,15.869796058768749
2014-02-18,7,25,13.236257044404685
2014-02-19,13,41,28.234177029989063
2014-02-20,24,22,25.04390401500156
2014-02-21,12,32,24.44281912960156
2014-02-22,0,28,-4.132524906012499
2014-02-23,1,37,-8.19736397542031
2014-02-24,35,17,16.33681226846563
2014-02-25,4,46,13.572317986767189
2014-02-26,5,16,36.37367555327656
2014-02-27,12,36,18.83032264929375
2014-02-28,12,45,10.156238594037497
2014-03-01,0,15,-2.4175930372093752
2014-03-02,47,22,-7.203515137253124
2014-03-03,53,10,21.753250840704688
2014-03-04,47,16,11.424477793968748
2014-03-05,6,26,6.373270030779686
2014-03-06,19,29,27.82217466517187
2014-03-07,56,13,13.33057081649062
2014-03-08,8,14,3.5114896309593746
2014-03-09,1,35,-2.092863110960934
2014-03-10,5,9,12.666936247687502
2014-03-11,28,15,18.699477358890626
2014-03-12,15,39,17.77179789388125
2014-03-13,29,39,5.343366081373439
2014-03-14,4,25,57.960148513475005
2014-03-15,1,18,-22.362794276540626
2014-03-16,0,27,-10.264960696773432
2014-03-17,45,29,16.869917388428124
2014-03-18,9,25,9.58010205810156
2014-03-19,53,17,13.455058218415626
2014-03-20,23,41,22.247148365271876
2014-03-21,6,28,2.9473844107281266
2014-03-22,0,38,-1.3973692269921898
2014-03-23,0,31,3.9295270141484373
2014-03-24,47,38,17.197939002810937
2014-03-25,47,23,22.864547344915625
2014-03-26,19,31,30.022528684090624
2014-03-27,6,23,-5.618869880773438
2014-03-28,12,32,3.725702078639067
2014-03-29,1,19,25.231386379560938
2014-03-30,0,11,-7.816319922089065
2014-03-31,23,44,18.92269365274219
2014-04-01,36,26,23.86930402383906
2014-04-02,18,54,38.07989884040469
2014-04-03,9,22,16.3192629981375
2014-04-04,6,46,20.26190887481094
2014-04-05,3,21,-10.127907573503123
2014-04-06,0,28,-12.715329570281249
2014-04-07,2,10,12.267349997
2014-04-08,4,25,24.345958993456247
2014-04-09,3,4,12.244316787909376
2014-04-10,5,39,19.80197754828281
2014-04-11,16,32,18.76247343907656
2014-04-12,0,14,-5.026343345962502
2014-04-13,0,15,2.4028187042906275
2014-04-14,3,16,26.257968096946875
2014-04-15,3,11,13.399630705210939
2014-04-16,3,50,10.497647231053122
2014-04-17,45,34,20.21845452117031
2014-04-18,32,22,43.83710871019063
2014-04-19,0,28,-15.800323465454689
2014-04-20,1,22,6.383150608171881
2014-04-21,11,11,9.961296660760937
2014-04-22,13,53,20.573761732434374
2014-04-23,59,50,16.298968717421875
2014-04-24,51,26,14.74637262159844
2014-04-25,12,25,26.67147728040625
2014-04-26,0,11,9.903996011654684
2014-04-27,0,22,25.513864247648435
2014-04-28,2,24,7.555772596115624
2014-04-29,22,13,7.643329414740624
2014-04-30,34,21,16.337142926870314
2014-05-01,1,17,20.914939771824997
2014-05-02,0,21,33.87913807932344
2014-05-03,0,31,2.6657854876187486
2014-05-04,2,21,9.487973475528126
2014-05-05,18,30,28.90084547335156
2014-05-06,10,20,21.117558636559373
2014-05-07,24,68,10.645475144098441
2014-05-08,21,52,33.0886957864375
2014-05-09,3,24,26.695149661964063
2014-05-10,0,21,3.2256296860828115
2014-05-11,0,21,0.0024460747468779687
2014-05-12,14,9,35.63180226203438
2014-05-13,8,41,28.021875893270312
2014-05-14,6,66,6.742755342876563
2014-05-15,18,67,27.45721613773125
2014-05-16,41,53,54.02409693349687
2014-05-17,0,8,14.924065420606247
2014-05-18,0,27,46.096932828932815
2014-05-19,31,18,25.33306763469531
2014-05-20,22,34,-9.079422478443746
2014-05-21,207,45,23.483291112589068
2014-05-22,10,27,6.613868726135934
2014-05-23,9,25,-0.4540985906906272
2014-05-24,0,27,-10.880342691634375
2014-05-25,0,35,-10.320023344915626
2014-05-26,14,16,2.702543385429685
2014-05-27,9,20,-8.277697443904692
2014-05-28,4,36,-0.8607355525828142
2014-05-29,27,22,-2.7337503750453154
2014-05-30,4,26,13.84395301730156
2014-05-31,0,25,-6.52666553176719
2014-06-01,0,24,1.6983347577781256
2014-06-02,24,20,-3.174395695635938
2014-06-03,22,18,0.49700172338593696
2014-06-04,14,24,4.499907818195313
2014-06-05,11,25,12.541448347209375
2014-06-06,5,31,5.502675314057813
2014-06-07,0,42,-2.380298743978125
2014-06-08,0,25,-1.2091610399546866
2014-06-09,2,23,20.904131261690626
2014-06-10,39,30,20.9723109450875
2014-06-11,11,22,6.217798720220312
2014-06-12,0,24,21.74805751294219
2014-06-13,0,32,19.59721715412031
2014-06-14,0,22,-0.567187895412502
2014-06-15,0,1,3.7646846528937523
2014-06-16,4,30,6.887088501771878
2014-06-17,5,46,11.684198207926563
2014-06-18,50,33,14.139768665693751
2014-06-19,124,41,5.611913013218748
2014-06-20,26,22,24.222372501560937
2014-06-21,11,17,-6.52157078972969
2014-06-22,0,13,3.8127303105859376
2014-06-23,82,18,10.583669388776563
2014-06-24,45,36,26.21628538649531
2014-06-25,34,60,20.767852668701565
2014-06-26,29,31,54.843431489225
2014-06-27,4,17,-3.988092375096876
2014-06-28,0,29,-8.30423099998281
2014-06-29,0,20,-14.850112909034374
2014-06-30,2,35,48.65068066295625
2014-07-01,41,24,31.094521555681247
2014-07-02,9,36,24.55263259126875
2014-07-03,25,41,15.49514924881094
2014-07-04,2,56,8.131112136498434
2014-07-05,3,32,-21.89869875689844
2014-07-06,0,22,-5.587920653987496
2014-07-07,50,19,45.708883182975
2014-07-08,28,40,31.44493360811093
2014-07-09,14,44,18.411772675387496
2014-07-10,99,31,38.53079476788281
2014-07-11,38,31,-8.17462108204375
2014-07-12,0,15,-6.989507354040619
2014-07-13,0,27,11.686809137070316
2014-07-14,10,27,28.138947388675
2014-07-15,32,32,-1.625966012754688
2014-07-16,25,28,41.56909528185312
2014-07-17,9,27,22.11426605722656
2014-07-18,18,36,26.250346894025
2014-07-19,0,20,-10.470892818757811
2014-07-20,0,17,2.42552849092813
2014-07-21,18,58,27.36814716457031
2014-07-22,10,31,42.4801361857625
2014-07-23,8,29,59.52241467244687
2014-07-24,3,48,31.187771890440622
2014-07-25,47,43,13.081972197750005
2014-07-26,0,23,-20.67651679323437
2014-07-27,0,23,-12.629684768118743
2014-07-28,34,23,32.57860788598282
2014-07-29,9,48,40.636120849425
2014-07-30,11,21,27.168937224242185
2014-07-31,1,41,37.324737192212496
2014-08-01,0,29,26.439838351923434
2014-08-02,0,27,-6.698116852589067
2014-08-03,0,18,-0.6177765660562429
2014-08-04,10,23,15.779285795101565
2014-08-05,6,23,-0.157362821343753
2014-08-06,0,41,5.652200782560939
2014-08-07,29,24,-0.20188241555312914
2014-08-08,15,28,2.989155420671871
2014-08-09,3,28,-6.489822350029691
2014-08-10,0,13,-9.00621284236875
2014-08-11,3,15,1.0942718646093743
