,TryGhost/Ghost,decaporg/decap-cms,strapi/strapi
2018-03-06,4,12,7.904170370124998
2018-03-07,1,0,14.49633921813125
2018-03-08,0,0,3.2432547777468734
2018-03-09,2,0,-0.9382046556406252
2018-03-10,0,0,-7.679609014420312
2018-03-11,0,0,-1.0069607250421875
2018-03-12,1,0,14.425438958751563
2018-03-13,3,0,5.2497249309390615
2018-03-14,11,1,15.404674379595313
2018-03-15,8,2,10.437666403917186
2018-03-16,5,0,0.9646461171781251
2018-03-17,0,0,-6.647061236882813
2018-03-18,0,0,-3.017778815345311
2018-03-19,20,0,27.257509459703126
2018-03-20,3,0,7.156489212270312
2018-03-21,2,0,-7.886782164893749
2018-03-22,2,0,1.9015125436140634
2018-03-23,1,0,16.93014343356719
2018-03-24,0,0,-4.163163801576564
