,canonical/lxd,containerd/containerd,moby/moby
2017-01-11,17,5.319979008,5.901723387940624
2017-01-12,1,15.576232140799998,23.085452969098437
2017-01-13,2,-6.870042419200001,7.310353987843749
2017-01-14,5,-4.356598067200001,5.038022003651562
2017-01-15,3,-4.209702399999999,-6.480951203265622
2017-01-16,0,-0.7332556799999992,-1.1561098529265603
2017-01-17,0,3.310567936,23.95737778130156
2017-01-18,2,5.105635737599999,0.3588270795499984
2017-01-19,3,7.3700042751999995,10.655594308259374
2017-01-20,1,-3.2195076096000026,12.276960921260937
2017-01-21,0,-6.864550195200001,-13.017953161775
2017-01-22,2,-2.1479307264,-4.143888552901561
2017-01-23,5,5.8097603584,16.50475119423281
2017-01-24,13,1.0191636479999993,27.79572969199375
2017-01-25,3,-3.011041587200001,0.521151942635937
2017-01-26,2,17.254183936,22.384971706314065
2017-01-27,4,1.877038387199999,19.0370935926625
2017-01-28,2,-11.064947404800002,-11.844992355264061
2017-01-29,0,-3.9010888703999997,-2.093063827587498
2017-01-30,3,1.1312947200000005,16.755202905218752
2017-01-31,1,-3.000405504,6.452333192706249
2017-02-01,2,0.7811685375999997,33.95026034678281
2017-02-02,1,4.0276220928,17.001887247135937
2017-02-03,5,12.6247520256,0.13734276199375017
2017-02-04,5,-10.438616064000001,1.554394570787501
2017-02-05,0,-3.23133696,-11.118019266242186
2017-02-06,0,3.6334256128,17.447073555228126
2017-02-07,0,6.171180544,25.438907648746873
2017-02-08,4,-4.1739042816000005,5.204163045632811
2017-02-09,6,-1.6859197440000004,3.8814805486078114
2017-02-10,0,11.3964660736,6.573301333462499
2017-02-11,3,-6.497963827200001,4.178362746323437
2017-02-12,0,-4.1599314944,3.454884440328126
2017-02-13,1,-1.5204252671999998,16.45707067276094
2017-02-14,35,1.0846822400000002,7.2656442643937496
2017-02-15,39,8.161127424,12.874078248335938
2017-02-16,29,-2.685009408000001,5.573678610293751
2017-02-17,3,3.0105913343999995,13.101312489598438
2017-02-18,1,-2.5077453824000013,-5.3399650279859365
2017-02-19,2,-2.3957459968,-3.742865093421873
2017-02-20,10,5.226103398399999,1.6622102198078128
2017-02-21,18,19.992005119999998,8.860042275085936
2017-02-22,40,-1.373691904000001,5.105141423135937
2017-02-23,43,-11.783539814400001,12.393548536204687
2017-02-24,24,5.67482624,6.3650960406343735
2017-02-25,10,-1.1218582527999992,-10.0428457893125
2017-02-26,10,-6.7519473664000005,-0.8916295999437489
2017-02-27,27,6.6784753664,9.768383716560937
2017-02-28,19,2.1938034687999997,24.2194728647125
2017-03-01,15,3.5276599295999995,4.356177617654687
2017-03-02,17,-3.8920704000000015,15.417863942306251
2017-03-03,14,0.4891878399999996,7.043491508912499
2017-03-04,6,-5.5264156672,-8.050900312904687
2017-03-05,36,-1.883431936,-4.08376944495781
2017-03-06,8,6.9180317696,22.8899153129375
2017-03-07,14,-0.5095393280000007,2.210965663599998
2017-03-08,18,0.5073743871999987,20.31652291625625
2017-03-09,4,-1.4034208768000003,7.975135137267186
2017-03-10,7,7.8284228608,10.087307664135938
2017-03-11,1,-7.695336448000001,-6.2058167618656235
2017-03-12,9,-1.9552940032,-3.488869602968748
2017-03-13,2,1.98178048,25.662617956771875
2017-03-14,2,0.5307299839999997,16.43179098336406
2017-03-15,6,9.3540609024,10.6942899572625
2017-03-16,4,-2.0452956160000006,27.118156601771876
2017-03-17,3,0.47548876799999995,-9.904574749578124
2017-03-18,1,-3.300594073600001,-9.026027805481247
2017-03-19,0,-2.8715323392,-4.648161990464061
2017-03-20,20,-1.14081792,13.250922388542188
2017-03-21,0,7.2784522240000005,7.406631859835935
2017-03-22,8,26.6835482624,24.92715393108125
2017-03-23,1,-19.533370265600002,9.525540594609373
2017-03-24,17,3.8368700415999992,12.681845576790625
2017-03-25,1,-7.7197053952,-11.910932182184375
2017-03-26,0,-2.4656771071999994,3.1838957586250025
2017-03-27,5,-1.4197817344000003,10.889885496254688
2017-03-28,5,0.035182080000000004,34.659594550504686
2017-03-29,3,0.6812759039999996,12.154050569810934
2017-03-30,0,3.1173699583999994,10.424433506995314
2017-03-31,4,2.3052645375999994,4.123463388960936
2017-04-01,17,-3.447165235200001,-9.537715242242186
2017-04-02,0,-1.7665666048,-2.0186974563328093
2017-04-03,2,7.3135488,9.456401112129686
2017-04-04,0,10.78172416,24.166061279642186
2017-04-05,8,0.14934476799999885,3.561485507873435
2017-04-06,0,-5.185189171200001,9.165627657289061
2017-04-07,0,1.9521862656,23.11105480909531
2017-04-08,0,-6.133861888,-8.082768278846874
2017-04-09,0,-1.9945623551999998,-7.455686840467184
2017-04-10,11,9.8422832128,42.27186318772657
2017-04-11,3,-3.400429056000002,29.897932727354686
2017-04-12,2,3.6774011903999995,10.902014928760934
2017-04-13,4,4.685234892799999,-5.667134490962496
2017-04-14,2,-1.3789622272000006,-5.541985487767185
2017-04-15,11,-3.4601187328000007,-4.833109695934375
2017-04-16,0,-3.8600136704,-1.2888446610218747
2017-04-17,5,0.4864153600000005,1.8820244543578122
2017-04-18,8,-1.154015232,1.8615686500359354
2017-04-19,5,6.4766691328,-2.0072638649234404
2017-04-20,10,1.5232586751999992,3.8607585128109356
2017-04-21,21,3.3942959103999986,0.6597083098499992
2017-04-22,0,-0.9719775232000005,-0.29479607938281305
2017-04-23,3,-5.4876939264,-0.39353444843906216
2017-04-24,6,5.2899037184,13.24015552699375
2017-04-25,1,3.834016255999999,6.613548630229687
2017-04-26,11,-3.8952664064,15.333073198764062
2017-04-27,17,4.2584122368,20.331696558326563
2017-04-28,28,0.7435408383999995,13.767064640445312
2017-04-29,1,-6.020466278400001,-8.91981920218906
2017-04-30,1,-1.8502791168,-7.964311217709373
2017-05-01,2,0.9783687168000001,5.301848104271876
2017-05-02,11,0.14303897599999993,10.673103758301561
2017-05-03,3,8.0746684416,5.3075229228218745
2017-05-04,16,9.3197704192,1.548225109129687
2017-05-05,6,-7.177907097600002,21.713487702159377
2017-05-06,0,1.8667049983999995,-11.493925118406253
2017-05-07,4,-6.050720870400001,-5.68646361611406
2017-05-08,3,8.11055872,10.698527033835939
2017-05-09,19,-2.106051584000001,29.47161210359375
2017-05-10,5,10.038385561599998,20.92400147515625
2017-05-11,1,3.285828505599998,18.53936994032344
2017-05-12,2,7.764545535999998,-4.8012517541656266
2017-05-13,0,-14.584352563200003,2.865350307718751
2017-05-14,0,-2.9561827327999994,-3.158844275517188
2017-05-15,3,6.2503351296,30.68850745426719
2017-05-16,9,10.10236928,13.285612672781248
2017-05-17,8,-4.335288832000002,6.2001348924281245
2017-05-18,1,0.9254794239999988,15.851552493071875
2017-05-19,0,2.844872704,8.069138453804687
2017-05-20,1,-9.237082828800002,-12.639887537351562
2017-05-21,0,-2.8064775168,-7.659191951010936
2017-05-22,0,12.487308288,2.2003722661328133
2017-05-23,3,5.569428684799998,5.559072440278123
2017-05-24,10,13.562167091199997,3.4732275972015607
2017-05-25,3,-8.111894118400002,2.892312818656249
2017-05-26,14,10.386340454399999,-3.5683914053390637
2017-05-27,1,-7.214134476800002,0.7776315868921868
2017-05-28,1,-9.9908155392,-1.800850154867188
2017-05-29,1,-3.59548416,2.4802967535359377
