,vercel/next.js,gatsbyjs/gatsby,phenomic/phenomic
2018-12-16,5.160092467199999,2,0
2018-12-17,4.4816075776,22,0
2018-12-18,-0.7830104063999999,23,1
2018-12-19,-1.9436925952,12,0
2018-12-20,-1.1279078400000002,15,2
2018-12-21,1.2104633344000002,13,0
2018-12-22,-0.9845700607999996,1,0
2018-12-23,3.4343988224,2,0
2018-12-24,-0.19346667519999938,4,0
2018-12-25,-0.8090528767999996,3,0
2018-12-26,3.5608671232,4,0
2018-12-27,-0.048196300799999925,22,0
2018-12-28,1.3104025599999995,12,0
2018-12-29,-0.808026624,5,0
2018-12-30,-0.4554743808000002,2,0
2018-12-31,4.693778432,17,0
2019-01-01,0.7612836864000003,14,0
2019-01-02,8.0483229696,16,0
2019-01-03,-1.3153351679999998,13,0
2019-01-04,-0.2821185536000006,19,0
2019-01-05,2.0518752256,2,0
2019-01-06,2.7914452992,4,0
2019-01-07,-1.4769152000000003,8,2
2019-01-08,2.1872127999999997,26,0
2019-01-09,-0.1822274559999999,14,0
2019-01-10,4.1572083712,13,0
2019-01-11,9.4690310144,11,0
2019-01-12,-1.9081524223999997,3,0
2019-01-13,-0.5535473664000008,0,0
2019-01-14,3.8422187007999997,8,0
2019-01-15,-0.7463663616,12,0
2019-01-16,1.8752701439999995,7,0
2019-01-17,2.6597178367999996,6,0
2019-01-18,4.4274333696,4,6
2019-01-19,1.9167528960000006,0,0
2019-01-20,0.13104271359999986,0,0
2019-01-21,4.6490725375999995,8,0
2019-01-22,-0.018365030400000038,4,0
2019-01-23,0.5271541759999996,13,0
2019-01-24,4.7367438336,35,0
2019-01-25,4.0130935808,24,0
2019-01-26,4.7588158464,0,0
2019-01-27,1.4249348095999999,0,0
2019-01-28,-1.1217427456000006,38,0
2019-01-29,2.6032079872,35,2
2019-01-30,-0.7204337664,13,0
2019-01-31,1.8410007551999996,24,0
2019-02-01,0.6364291072000001,23,0
2019-02-02,-1.2092806143999997,4,0
2019-02-03,4.2965902336,1,1
2019-02-04,-0.46581422079999957,13,1
2019-02-05,-0.8962087936000003,19,0
2019-02-06,-0.5193053184,12,0
2019-02-07,0.6280971264,15,0
2019-02-08,2.5492340736,19,0
2019-02-09,-0.8738634751999997,4,0
2019-02-10,11.5819988992,2,0
2019-02-11,13.333534720000001,4,0
2019-02-12,-1.3630704639999998,27,0
2019-02-13,4.434493849599999,10,0
2019-02-14,2.1105868799999996,9,1
2019-02-15,-0.6131998720000009,18,0
2019-02-16,2.053845913599999,3,0
2019-02-17,5.9208025088,2,0
2019-02-18,0.13248153600000023,15,0
2019-02-19,3.7995026432000003,25,0
2019-02-20,12.5272242176,29,0
2019-02-21,3.7414427648000004,13,0
2019-02-22,10.332119347199999,24,0
2019-02-23,-1.7604674560000007,0,0
2019-02-24,-1.0404057088000007,4,0
2019-02-25,3.6978279423999996,21,0
2019-02-26,3.2704017408,19,0
2019-02-27,7.2246304768,18,0
2019-02-28,5.376143257600001,23,0
2019-03-01,5.258925568,12,0
2019-03-02,0.2523634688000005,4,0
2019-03-03,0.1846237183999997,5,0
2019-03-04,-1.2000765952000005,28,1
2019-03-05,5.418662707199999,34,0
2019-03-06,0.4975072256000006,5,0
2019-03-07,9.0341630976,13,0
2019-03-08,3.625553408000001,17,0
2019-03-09,-2.0554428415999997,3,0
2019-03-10,4.1914640383999995,3,0
2019-03-11,6.6848231424,45,0
2019-03-12,7.9243347968,20,0
2019-03-13,-0.8090322943999997,14,0
2019-03-14,1.4012198911999993,16,0
2019-03-15,5.6417952768,16,5
2019-03-16,2.9591996416000006,8,0
2019-03-17,0.19921131519999946,0,0
2019-03-18,4.849139097599999,19,0
2019-03-19,6.249270169600001,26,0
2019-03-20,8.687127654400001,14,0
2019-03-21,-4.1214792704,20,2
2019-03-22,0.9432465407999988,18,0
2019-03-23,4.0150221824,6,0
2019-03-24,1.5471131648000003,0,5
2019-03-25,7.8492425216,39,0
2019-03-26,1.7555918848000003,25,0
2019-03-27,11.3098964992,23,0
2019-03-28,-1.3137790975999994,8,0
2019-03-29,2.2788708351999993,10,0
2019-03-30,5.438201343999999,3,0
2019-03-31,-1.1378092031999998,3,0
2019-04-01,1.8579178495999997,13,0
2019-04-02,7.847000678400001,26,0
2019-04-03,16.692627456,19,0
2019-04-04,6.319813120000001,27,0
2019-04-05,10.8687299584,12,0
2019-04-06,0.15623802879999893,3,0
2019-04-07,4.723622911999999,4,0
2019-04-08,2.637554892799999,23,0
2019-04-09,15.087635251199998,20,0
2019-04-10,10.8203894784,5,0
2019-04-11,5.345954816,20,0
2019-04-12,-5.952463872000001,20,0
2019-04-13,2.7415928831999996,11,0
2019-04-14,-3.4135619584,4,0
2019-04-15,5.971748249599999,16,0
2019-04-16,3.9237325824000004,12,0
2019-04-17,2.864848179200001,13,0
2019-04-18,0.018154598400000665,29,0
2019-04-19,1.8079956992000006,18,0
2019-04-20,-0.018680524800000153,2,0
2019-04-21,5.505891328,7,0
2019-04-22,6.6407525376,14,0
2019-04-23,4.976830464,21,0
2019-04-24,19.8113404928,22,0
2019-04-25,6.735620915200001,20,0
2019-04-26,4.468304281599998,6,0
2019-04-27,-4.914437939200001,12,0
2019-04-28,6.217912934399998,2,0
2019-04-29,-2.7455515648,20,0
2019-04-30,1.5899809792,13,0
2019-05-01,6.5504251904,14,0
2019-05-02,0.6745924608000013,21,0
2019-05-03,1.3814734848000008,14,0
2019-05-04,-0.20177387519999979,7,0
2019-05-05,2.3859932159999997,3,0
2019-05-06,5.255644672000001,5,0
2019-05-07,1.5692780543999998,7,0
2019-05-08,2.9745801216,2,0
2019-05-09,3.8297391104000003,10,0
2019-05-10,1.5923165184,6,0
2019-05-11,2.9438511104,0,0
2019-05-12,-1.1675053056000002,0,0
2019-05-13,0.5960282111999995,8,0
2019-05-14,2.6719417344000003,18,0
2019-05-15,2.3698132992,15,0
2019-05-16,5.3176285184,22,0
2019-05-17,4.6767400960000005,28,0
2019-05-18,0.42509864959999977,10,0
2019-05-19,0.08785571839999973,0,0
2019-05-20,-0.5056471040000003,19,0
2019-05-21,-0.10861885440000041,14,0
2019-05-22,4.0512499712,17,0
2019-05-23,8.3592751104,14,0
2019-05-24,-0.8630368255999996,13,0
2019-05-25,-1.7787731968,2,0
2019-05-26,-0.01826682880000008,10,0
2019-05-27,8.1367810048,16,0
2019-05-28,4.639042867200001,12,2
2019-05-29,3.4651493375999998,22,5
2019-05-30,8.4798672896,12,1
2019-05-31,0.4159866880000007,25,0
2019-06-01,-1.6069217280000005,7,0
2019-06-02,0.34592337919999916,7,0
2019-06-03,-1.5045457920000005,13,1
2019-06-04,1.9936854016,9,0
2019-06-05,6.629040742400001,13,0
2019-06-06,5.6257431552,15,0
2019-06-07,-0.7562886143999994,17,0
2019-06-08,0.22270197759999988,3,0
2019-06-09,0.6124734463999997,2,0
2019-06-10,10.7683808256,26,0
2019-06-11,-1.1666372608,15,0
2019-06-12,-1.9162792960000008,22,0
2019-06-13,1.8169468927999999,13,0
2019-06-14,0.5601604608000006,18,0
2019-06-15,-1.2168732672,2,0
2019-06-16,-0.6877851648000002,0,0
2019-06-17,0.5055076352,11,1
2019-06-18,4.424747315200001,22,0
2019-06-19,5.629233971200001,17,0
2019-06-20,0.035423539199999965,14,0
2019-06-21,2.6893834239999994,17,0
2019-06-22,-0.5557194752000001,4,0
2019-06-23,-0.024247500800000488,1,0
2019-06-24,8.16297728,33,0
2019-06-25,2.6445050880000003,24,0
2019-06-26,5.8525034495999995,19,0
2019-06-27,1.2302346240000004,230,0
2019-06-28,8.7878674432,14,0
2019-06-29,0.5783309312,6,0
2019-06-30,-2.533531033600001,4,0
2019-07-01,7.531970457599999,22,0
2019-07-02,-0.8537667583999995,27,0
2019-07-03,9.0634123264,31,0
2019-07-04,-0.3640161279999994,19,0
2019-07-05,4.6963852288,16,0
2019-07-06,-2.7408731135999993,18,0
2019-07-07,0.4967550975999997,3,0
2019-07-08,18.6392285184,12,0
2019-07-09,10.140132352000002,15,0
2019-07-10,8.7367681024,17,0
2019-07-11,3.595814707199999,21,0
2019-07-12,-0.6618850304000006,34,1
2019-07-13,-2.385699635200001,4,0
2019-07-14,-1.3351548928000012,4,0
2019-07-15,9.194354176,32,0
2019-07-16,12.455179059200002,23,0
2019-07-17,-0.14977996799999893,25,0
2019-07-18,2.510340096,15,0
2019-07-19,-0.15533199359999994,16,0
2019-07-20,-2.3456265216000003,10,0
2019-07-21,-1.4104846336000005,0,0
2019-07-22,3.9868082175999997,19,0
2019-07-23,-0.7977217023999994,38,0
2019-07-24,-0.25118064639999904,13,0
2019-07-25,15.0457051136,9,0
2019-07-26,0.3045468160000011,15,0
2019-07-27,3.592740761599999,2,0
2019-07-28,-1.4866880512000007,1,0
2019-07-29,9.459801599999999,29,0
2019-07-30,3.7797299200000003,34,0
2019-07-31,1.9477340159999992,6,0
2019-08-01,3.3457842175999994,37,0
2019-08-02,-1.7640884223999995,19,0
2019-08-03,2.1848544256,3,0
2019-08-04,0.10740080640000005,6,0
2019-08-05,2.4843206656,19,0
2019-08-06,3.2698187776000003,22,0
2019-08-07,0.9789807616000008,12,0
2019-08-08,4.3574428672,29,0
2019-08-09,1.8872130560000002,29,0
2019-08-10,-0.8919122944000004,4,0
2019-08-11,7.7779311616,12,0
2019-08-12,10.4012882944,21,0
2019-08-13,4.1159744512,32,0
2019-08-14,7.4970870784,17,0
2019-08-15,1.9192785919999995,20,0
2019-08-16,2.657505996799999,13,0
2019-08-17,-3.1419208704000003,0,0
2019-08-18,3.175932006399999,0,0
2019-08-19,6.7040674816,10,0
2019-08-20,12.7857890304,26,0
2019-08-21,0.10081402880000034,23,0
2019-08-22,2.6378472447999997,7,0
2019-08-23,8.8768705536,17,0
2019-08-24,0.8492896256,11,0
2019-08-25,-1.1678849024000009,4,0
2019-08-26,-0.25641984000000084,7,0
2019-08-27,3.0787763200000002,4,0
2019-08-28,-0.28006594559999876,19,0
2019-08-29,4.290965913600001,20,0
2019-08-30,0.8277903360000001,19,0
2019-08-31,0.23196815360000045,1,0
2019-09-01,-0.41916180479999987,27,0
2019-09-02,5.016208384,22,0
2019-09-03,4.190778675200001,20,0
2019-09-04,3.8748884992,20,0
2019-09-05,2.693359104,13,0
2019-09-06,4.801961267199999,5,0
2019-09-07,0.38492252160000007,7,0
2019-09-08,-0.9604989952000005,0,0
2019-09-09,1.6393244671999994,32,0
2019-09-10,5.4901912576,15,0
2019-09-11,6.6676013056,8,0
2019-09-12,0.9970144256000006,6,0
2019-09-13,5.6911358976,7,0
2019-09-14,2.1019223040000004,1,0
2019-09-15,-0.5218137088000003,2,0
2019-09-16,7.206198476799999,21,0
2019-09-17,6.0710772736,5,0
2019-09-18,6.6395342848,14,0
2019-09-19,5.2052078592,7,0
2019-09-20,-1.7928047616000002,11,0
2019-09-21,-1.4226942976000005,1,0
2019-09-22,-1.7472300032000003,0,0
2019-09-23,-0.16108185600000025,18,1
2019-09-24,4.9439194112000004,14,0
2019-09-25,0.040488038400000814,17,0
2019-09-26,2.5971646464000004,29,0
2019-09-27,3.4099348480000007,6,0
2019-09-28,5.1989377024,3,0
2019-09-29,-1.2721712128,0,0
2019-09-30,0.6625591295999993,1,0
2019-10-01,2.757050368,16,0
2019-10-02,8.4147557376,8,0
2019-10-03,4.0982055936,0,0
2019-10-04,2.2051392511999994,31,0
2019-10-05,0.5137961983999997,7,0
2019-10-06,2.005010944,1,0
2019-10-07,5.0121981952,24,0
2019-10-08,10.4760083456,32,0
2019-10-09,0.024761651199999513,26,0
2019-10-10,4.1986064384,34,0
2019-10-11,3.9473285120000003,24,0
2019-10-12,-2.0592713728,2,0
2019-10-13,-0.8785863680000008,1,0
2019-10-14,2.5676356607999997,69,0
2019-10-15,2.2056940544000003,25,0
2019-10-16,11.134613811200001,31,0
2019-10-17,0.34772295680000065,18,0
2019-10-18,7.5185567743999995,10,0
2019-10-19,-2.4058989567999998,0,0
2019-10-20,-0.9312590848000009,0,0
2019-10-21,1.5973528575999993,18,1
2019-10-22,0.43055452159999996,27,0
2019-10-23,8.6138491904,14,0
2019-10-24,-1.8720485375999991,12,0
2019-10-25,0.3683155967999998,39,0
2019-10-26,4.6650819584,13,0
2019-10-27,-0.012366335999999478,1,0
2019-10-28,1.6165451775999995,25,0
2019-10-29,6.5654900735999995,24,0
2019-10-30,12.5554485248,5,0
2019-10-31,4.7689838592000005,16,0
2019-11-01,-0.8313794560000005,8,0
2019-11-02,2.4309293055999985,0,0
2019-11-03,-2.5866928128,0,0
2019-11-04,2.4527579135999993,15,0
2019-11-05,4.1194284032,15,0
2019-11-06,-1.3548777471999998,14,0
2019-11-07,1.4711226368000003,8,0
2019-11-08,4.428146176,9,0
2019-11-09,2.9682351104,0,0
2019-11-10,7.9981221888,5,0
2019-11-11,6.933037568,4,0
2019-11-12,-2.4977479680000005,26,0
2019-11-13,7.984367206399999,29,0
2019-11-14,-0.28623677439999984,22,0
2019-11-15,9.7013031936,18,0
2019-11-16,-1.8216159231999995,1,0
2019-11-17,-2.385845862400001,5,0
2019-11-18,1.5119201279999999,13,0
2019-11-19,4.3344066560000005,35,0
2019-11-20,1.8167331840000003,10,0
2019-11-21,3.0726557696,19,0
2019-11-22,0.8793651200000001,8,0
2019-11-23,0.2858779648000003,0,0
2019-11-24,-1.4073100288,6,0
2019-11-25,13.227564339199999,15,0
2019-11-26,7.649081344000001,23,0
2019-11-27,11.2426067968,15,0
2019-11-28,-0.8813589504000001,7,0
2019-11-29,-3.211853721600001,8,0
2019-11-30,-1.9064673280000008,0,0
2019-12-01,0.6709173247999995,0,0
2019-12-02,2.5959304191999997,14,0
2019-12-03,5.243802112000001,5,0
2019-12-04,0.5155482624000012,7,0
2019-12-05,13.1601145856,5,0
2019-12-06,-0.006063103999998987,13,0
2019-12-07,6.427920998399999,1,0
2019-12-08,0.7648793599999992,0,0
2019-12-09,2.4679080959999995,23,0
2019-12-10,4.4682970112,21,0
2019-12-11,13.0956524544,8,0
2019-12-12,3.1697114111999998,15,0
2019-12-13,3.0090661888,5,0
2019-12-14,5.350473216,1,0
2019-12-15,-3.8095696896,2,0
2019-12-16,1.8692137983999992,23,0
2019-12-17,0.7613481983999999,18,0
2019-12-18,2.0015293439999997,15,0
2019-12-19,-0.05772820479999918,12,0
2019-12-20,3.3846424576000005,20,0
2019-12-21,0.09224673280000051,0,0
2019-12-22,0.5945019392000002,8,0
2019-12-23,4.789438566399999,7,0
2019-12-24,5.134881792,6,0
2019-12-25,-2.3724850176,1,0
2019-12-26,4.8027716607999995,2,0
2019-12-27,2.0071839744,4,0
2019-12-28,0.1599956992,0,0
2019-12-29,2.565699584,0,0
2019-12-30,11.3481239552,6,0
2019-12-31,1.4666319872000004,1,0
2020-01-01,-1.6994468864000005,1,0
2020-01-02,2.3199670271999997,1,0
2020-01-03,23.146165248,6,0
2020-01-04,2.8840964096000006,0,0
2020-01-05,-4.565214105600002,0,0
2020-01-06,6.515383091199999,16,0
2020-01-07,2.4838759424000005,9,0
2020-01-08,3.8065179648,37,0
2020-01-09,13.803014655999998,15,0
2020-01-10,9.7725526016,8,0
2020-01-11,-4.689334681599999,0,0
2020-01-12,0.7705016319999993,2,0
2020-01-13,0.26291056639999955,15,0
2020-01-14,10.719836672,10,0
2020-01-15,5.8870329344000005,16,0
2020-01-16,0.8863476735999996,15,0
2020-01-17,6.7668498432,25,0
2020-01-18,-2.9198445567999993,0,0
2020-01-19,0.7616107519999993,0,0
2020-01-20,21.0302652416,10,0
2020-01-21,2.130944102400001,16,0
2020-01-22,9.631180492799999,9,0
2020-01-23,17.7347637248,14,0
2020-01-24,-4.339736064,16,0
2020-01-25,-2.2525649920000017,9,0
2020-01-26,-1.0784117760000007,5,0
2020-01-27,11.557318553599998,32,0
2020-01-28,5.466129612800001,14,0
2020-01-29,1.5314587648,18,0
2020-01-30,6.4579442688,32,0
2020-01-31,-3.0785980415999994,23,0
2020-02-01,3.6138267647999998,18,0
2020-02-02,1.3969998847999996,2,0
2020-02-03,11.6878077952,8,0
2020-02-04,3.7848333312000007,5,0
2020-02-05,4.2365676544,6,0
2020-02-06,-2.6003317760000004,3,0
2020-02-07,4.845263257599999,2,0
2020-02-08,1.1873392639999998,2,0
2020-02-09,-2.3335937024000004,15,0
2020-02-10,1.5733405695999996,24,0
2020-02-11,3.397114470400001,39,0
2020-02-12,4.001332838400001,14,0
2020-02-13,9.7790711808,14,0
2020-02-14,1.4648552447999998,13,0
2020-02-15,-0.6734982144000004,3,0
2020-02-16,-0.9114027008000005,3,0
2020-02-17,1.6407824383999996,8,0
2020-02-18,13.499198464,34,0
2020-02-19,15.061067468800001,8,0
2020-02-20,3.3173903360000008,9,0
2020-02-21,3.460704153599999,12,0
2020-02-22,0.911538995199999,1,0
2020-02-23,-3.262775296000001,2,0
2020-02-24,9.0318774272,21,0
2020-02-25,4.3636955136,25,0
2020-02-26,2.3890213888,12,0
2020-02-27,4.728142336000001,16,0
2020-02-28,4.562435174400001,16,0
2020-02-29,-0.3896554496000002,11,0
2020-03-01,3.5737018367999998,2,0
2020-03-02,5.342012927999999,37,0
2020-03-03,0.8866606080000001,14,0
2020-03-04,5.4496567296,11,0
2020-03-05,6.9328667648,7,0
2020-03-06,5.3593660416,14,0
2020-03-07,-3.7108974592,2,0
2020-03-08,-0.9788526592000009,4,0
2020-03-09,11.486848716799999,36,0
2020-03-10,0.34118492160000047,34,0
2020-03-11,4.385168588799999,23,0
2020-03-12,8.1042945024,22,0
2020-03-13,9.189691596800001,28,0
2020-03-14,-2.5569797120000004,5,0
2020-03-15,1.2999307263999986,0,0
2020-03-16,1.5514977279999993,15,0
2020-03-17,3.6560859136,11,0
2020-03-18,10.3259757568,28,0
2020-03-19,1.9401682944000003,21,0
2020-03-20,4.7290007551999995,27,0
2020-03-21,-2.4475157503999996,0,0
2020-03-22,-2.0583150592000004,0,0
2020-03-23,4.729662771199999,36,0
2020-03-24,6.8554210304000005,18,0
2020-03-25,6.0032881664,26,0
2020-03-26,7.6396169216,9,0
2020-03-27,-0.9578703871999998,15,0
2020-03-28,4.4255394815999995,2,0
2020-03-29,-2.9369393152,1,0
2020-03-30,56.3986871296,23,0
2020-03-31,-5.740221951999999,15,0
2020-04-01,3.066829209599997,11,0
2020-04-02,2.988054118399999,8,0
2020-04-03,2.6509292543999994,18,0
2020-04-04,-3.815101030400001,5,0
2020-04-05,1.8902555647999995,10,0
2020-04-06,20.7662031872,24,0
2020-04-07,10.096113664000004,18,0
2020-04-08,-1.9749507071999988,17,0
2020-04-09,5.7475305471999985,26,0
2020-04-10,2.439894528,22,0
2020-04-11,1.0295394303999998,4,0
2020-04-12,-3.331179315200001,4,0
2020-04-13,12.9623812096,22,0
2020-04-14,10.471889920000002,18,0
2020-04-15,6.6204708864000015,11,0
2020-04-16,-3.043866316800001,25,0
2020-04-17,9.989145087999999,22,0
2020-04-18,-1.5330810879999994,5,0
2020-04-19,1.0121039871999988,4,0
2020-04-20,12.339688447999999,21,0
2020-04-21,8.33326592,17,0
2020-04-22,9.928397824000001,31,0
2020-04-23,-0.6301286399999997,16,0
2020-04-24,7.110114611199998,21,0
2020-04-25,-2.4843143168,9,0
2020-04-26,1.0646284287999994,0,0
2020-04-27,1.3465259007999992,14,0
2020-04-28,6.494547558400001,23,0
2020-04-29,3.609778688000001,28,0
2020-04-30,8.8152603648,23,0
2020-05-01,-2.1145743359999996,13,0
2020-05-02,33.563275776,0,0
2020-05-03,-2.716384358399999,1,0
2020-05-04,10.907992371199997,30,0
2020-05-05,3.815597670399999,28,0
2020-05-06,10.6283285504,28,0
2020-05-07,2.6541876223999994,21,0
2020-05-08,3.719955763199999,26,0
2020-05-09,3.057081651199999,4,0
2020-05-10,4.483722547200001,1,0
2020-05-11,14.4066855936,12,0
2020-05-12,-0.2373714943999996,23,0
2020-05-13,6.551302553599999,41,0
2020-05-14,5.210215424,27,0
2020-05-15,13.3190061056,19,0
2020-05-16,2.8242294783999995,4,0
2020-05-17,-0.010629529600000964,0,0
2020-05-18,22.1256793088,27,0
2020-05-19,12.3959721984,24,0
2020-05-20,19.2042261504,29,0
2020-05-21,-5.415890534400001,19,0
2020-05-22,17.3091398656,22,0
2020-05-23,4.809907200000001,1,0
2020-05-24,-3.0196401152000014,0,0
2020-05-25,6.199294566399998,12,0
2020-05-26,7.6545167360000015,61,0
2020-05-27,15.153178009600001,23,0
2020-05-28,11.590207488,28,0
2020-05-29,2.3751437311999997,14,0
2020-05-30,-0.9282533376000011,2,0
2020-05-31,3.4841730047999997,7,0
