,golang/go,pote/gpm,masterminds/glide
2015-01-15,7.354988851200002,0,0
2015-01-16,-0.07129702399999971,0,0
2015-01-17,-2.3219504128000006,0,0
2015-01-18,0.11619502079999888,0,0
2015-01-19,12.512609484799999,0,0
2015-01-20,4.342886195200001,0,0
2015-01-21,25.7293857792,0,0
2015-01-22,-3.3533156351999978,0,0
2015-01-23,4.981689753599999,0,0
2015-01-24,-0.8814770176,0,0
2015-01-25,-2.5386276864000012,0,0
2015-01-26,7.560058163199999,0,0
2015-01-27,6.245891788800001,1,0
2015-01-28,24.835764736,1,0
2015-01-29,7.951478886400002,0,0
2015-01-30,19.941462528,1,0
2015-01-31,-7.957719552,0,0
2015-02-01,-4.761219072000003,0,0
2015-02-02,7.908035686399998,0,0
2015-02-03,24.5181751296,0,0
2015-02-04,14.510621696000001,0,0
2015-02-05,4.162121727999999,0,0
2015-02-06,18.7291352064,0,0
2015-02-07,-4.2042005503999995,0,0
2015-02-08,1.2068790271999976,0,0
2015-02-09,6.136773529599998,0,0
2015-02-10,7.675429888,0,0
2015-02-11,16.1427685376,0,0
2015-02-12,9.225395302400003,0,0
2015-02-13,26.6515739648,0,0
2015-02-14,-0.6975132671999997,0,0
2015-02-15,-3.346513510400003,0,0
2015-02-16,3.0201789439999986,0,0
2015-02-17,24.1084567552,0,0
2015-02-18,5.119895449600001,0,0
2015-02-19,13.6452753408,0,0
2015-02-20,13.6183427072,0,0
2015-02-21,-0.8828315647999982,0,0
2015-02-22,-3.377916313600001,0,0
2015-02-23,25.730802687999997,0,0
2015-02-24,6.1586868224,0,0
2015-02-25,30.4424306688,0,0
2015-02-26,15.0869781504,0,0
2015-02-27,0.7428609024000004,0,0
2015-02-28,2.5708338175999987,0,0
2015-03-01,12.831088435199998,0,0
2015-03-02,19.7092804608,0,0
2015-03-03,19.6800933888,0,0
2015-03-04,12.339278848,1,0
2015-03-05,20.067163648,1,1
2015-03-06,2.6983390208000007,0,0
2015-03-07,-6.459102924800002,0,0
2015-03-08,-2.0789178368000023,0,0
2015-03-09,3.0738067456,0,0
2015-03-10,6.9900482560000015,0,0
2015-03-11,6.463852748800002,0,0
2015-03-12,12.494446080000001,0,0
2015-03-13,3.432585318400002,0,1
2015-03-14,2.6416510976000005,0,0
2015-03-15,2.5650273279999993,0,0
2015-03-16,22.093249740799997,0,0
2015-03-17,17.4471066624,0,0
2015-03-18,1.2165936127999988,0,0
2015-03-19,8.481258291199998,0,0
2015-03-20,21.2063393792,0,0
2015-03-21,-6.4306767871999995,0,0
2015-03-22,-5.423831040000001,0,0
2015-03-23,9.505356492799999,0,0
2015-03-24,21.843338035200002,0,0
2015-03-25,1.584596889600002,0,0
2015-03-26,4.857873919999999,0,0
2015-03-27,9.391456256,0,0
2015-03-28,4.760155648000001,0,0
2015-03-29,-4.6113513472,0,0
2015-03-30,12.766006988799997,0,0
2015-03-31,6.558754304000001,0,0
2015-04-01,10.574806220800001,1,0
2015-04-02,14.7843284992,0,0
2015-04-03,12.619288064,0,0
2015-04-04,-2.819377254400001,0,0
2015-04-05,-5.141124608000002,0,0
2015-04-06,8.8583003136,0,0
2015-04-07,19.3790898176,0,0
2015-04-08,30.4892855296,0,0
2015-04-09,8.632447283200001,0,0
2015-04-10,14.4624700416,0,0
2015-04-11,1.0289238015999995,0,0
2015-04-12,7.463864831999999,0,0
2015-04-13,24.569873408,0,0
2015-04-14,2.199691776,0,0
2015-04-15,13.590807347199998,0,0
2015-04-16,26.564280934400003,0,0
2015-04-17,17.5652123648,0,0
2015-04-18,-3.2772700159999992,0,0
2015-04-19,-6.364319641600002,0,0
2015-04-20,10.508400025599999,0,0
2015-04-21,23.963776000000003,0,0
2015-04-22,11.661635891200001,0,0
2015-04-23,1.3541188607999999,0,0
2015-04-24,14.4793838592,1,0
2015-04-25,-7.859902054399999,0,0
2015-04-26,6.1168998399999985,1,0
2015-04-27,18.6874881024,0,0
2015-04-28,16.0225999872,0,0
2015-04-29,22.913974681600003,0,0
2015-04-30,10.794156953600002,0,0
2015-05-01,10.975296819199999,0,0
2015-05-02,-4.610600038400001,0,0
2015-05-03,-0.38926254080000255,0,0
2015-05-04,6.768381337599999,0,0
2015-05-05,14.070177177600002,0,0
2015-05-06,33.412085862400005,0,0
2015-05-07,8.733656166400003,0,0
2015-05-08,-4.1695699968,0,0
2015-05-09,-3.6101060608000015,2,0
2015-05-10,-2.6568208384000007,0,0
2015-05-11,24.559054336,0,0
2015-05-12,10.934560153600001,0,0
2015-05-13,8.0495972352,0,0
2015-05-14,13.474874880000002,0,0
2015-05-15,20.6398959616,0,0
2015-05-16,-6.041228390400001,0,0
2015-05-17,-2.8746230784000026,0,0
2015-05-18,12.645545164799998,0,0
2015-05-19,9.581080883200002,0,0
2015-05-20,1.098715340800001,0,0
2015-05-21,5.6860386304,0,0
2015-05-22,10.669950361600002,0,0
2015-05-23,-3.243805286399999,0,0
2015-05-24,-3.9026077696000003,0,0
2015-05-25,-0.28954357760000127,0,0
2015-05-26,5.9212469248,0,0
2015-05-27,9.928311091200001,0,0
2015-05-28,11.7597259776,0,0
2015-05-29,2.7186664448,0,0
2015-05-30,0.7579815936000003,0,0
2015-05-31,-1.3326183424000009,0,0
2015-06-01,5.711740108799999,0,4
2015-06-02,11.892860416,0,0
2015-06-03,30.2047634432,1,0
2015-06-04,12.500067020800001,0,0
2015-06-05,20.1302652928,0,0
2015-06-06,-5.3883905024,0,0
2015-06-07,-2.3040172032000026,0,0
2015-06-08,2.2420720639999985,0,0
2015-06-09,9.394858803199998,0,0
2015-06-10,1.1820167167999998,2,1
2015-06-11,9.226486784000002,0,0
2015-06-12,8.284680192000001,0,3
2015-06-13,-1.7630701567999978,0,0
2015-06-14,11.1710377984,0,0
2015-06-15,11.834460159999999,0,1
2015-06-16,11.849528934399999,0,1
2015-06-17,18.1348923392,0,1
2015-06-18,16.3395938304,0,1
2015-06-19,10.574357299199999,0,1
2015-06-20,-6.9890497536,0,0
2015-06-21,-3.332960153600002,0,0
2015-06-22,9.080434278399999,0,1
2015-06-23,3.586567680000001,0,0
2015-06-24,8.0812342272,0,1
2015-06-25,8.5218428928,0,2
2015-06-26,28.189309440000002,0,10
2015-06-27,-2.8525670399999985,0,0
2015-06-28,-4.036214272000001,0,0
2015-06-29,32.148011315199994,0,1
2015-06-30,8.1742021632,0,1
2015-07-01,-1.477065523200002,0,1
2015-07-02,2.9552303103999984,0,0
2015-07-03,-3.566711603200001,0,0
2015-07-04,-3.803193753599999,0,0
2015-07-05,4.419189862400001,0,0
2015-07-06,-1.0702931967999998,0,3
2015-07-07,8.752397107200002,0,1
2015-07-08,-2.7572936703999975,0,1
2015-07-09,6.0704396288,0,0
2015-07-10,6.2954196992,0,3
2015-07-11,5.8073268224,0,0
2015-07-12,5.5972206592,0,0
2015-07-13,15.394379776,0,2
2015-07-14,7.2186284032,0,0
2015-07-15,50.5522153472,0,0
2015-07-16,0.8449524736000011,0,15
2015-07-17,3.564005273599996,0,3
2015-07-18,1.0245721087999975,0,0
2015-07-19,-5.555769241600001,0,0
2015-07-20,7.693088358399998,0,0
2015-07-21,18.5185091584,0,2
2015-07-22,18.8793457664,0,3
2015-07-23,17.353287372800004,0,2
2015-07-24,-1.4587418623999984,0,3
2015-07-25,-6.915681792000002,0,0
2015-07-26,-0.08972728320000112,0,0
2015-07-27,42.3513042944,0,0
2015-07-28,22.3451872256,0,0
2015-07-29,8.5946396672,0,0
2015-07-30,20.4089867264,0,1
2015-07-31,3.962774835200001,0,2
2015-08-01,-9.552933068800002,0,1
2015-08-02,-2.461479833600003,0,0
2015-08-03,5.523384831999998,0,0
2015-08-04,21.7145585664,0,0
2015-08-05,14.195897753600004,0,0
2015-08-06,11.0815110144,0,0
2015-08-07,-3.5273109504000004,0,1
2015-08-08,-5.544599654400001,0,0
