,rust-lang/rust,golang/go,swiftlang/swift
2017-07-25,63,6,56
2017-07-26,45,5,81
2017-07-27,44,3,44
2017-07-28,92,1,37
2017-07-29,26,0,10
2017-07-30,44,1,3
2017-07-31,70,4,41
2017-08-01,95,0,50
2017-08-02,58,5,47
2017-08-03,38,6,34
2017-08-04,43,10,42
2017-08-05,24,2,2
2017-08-06,21,1,11
2017-08-07,50,3,30
2017-08-08,42,17,41
2017-08-09,57,24,60
2017-08-10,47,8,30
2017-08-11,74,30,59
2017-08-12,39,4,10
2017-08-13,48,6,2
2017-08-14,48,42,46
2017-08-15,43,51,40
2017-08-16,54,31,46
