,defold/defold,cocos/cocos-engine,cocos2d/cocos2d-x
2016-03-05,1,1,-8.64620557585625
2016-03-06,0,4,-4.618469140431248
2016-03-07,3,6,8.13996816375
2016-03-08,5,5,-3.3770082294218753
2016-03-09,5,25,4.625789068470313
2016-03-10,5,13,0.5469160625999994
2016-03-11,5,7,10.272877824857812
2016-03-12,0,2,-5.2028242104859395
2016-03-13,0,5,-1.9918749689218744
2016-03-14,2,30,7.054750350517188
2016-03-15,3,14,-1.9741815819218758
2016-03-16,0,25,3.490020518407813
2016-03-17,1,22,17.809718245659376
2016-03-18,0,18,1.083083665309374
2016-03-19,0,8,-5.942236487132812
2016-03-20,1,0,-0.929445038274999
2016-03-21,1,24,14.596128681251562
2016-03-22,3,19,13.370338663376561
2016-03-23,18,20,0.07187184237343658
2016-03-24,5,13,-2.6218826383093736
2016-03-25,3,19,0.33727000477500013
2016-03-26,0,2,-4.238698103779687
2016-03-27,0,2,-2.274807429095312
2016-03-28,3,20,4.45472341271875
2016-03-29,2,4,7.994562251018749
2016-03-30,21,13,9.109207475979685
2016-03-31,9,14,0.681207876953124
2016-04-01,7,2,-1.7460189549078118
2016-04-02,0,0,0.7781737632406251
2016-04-03,0,2,-3.0282999911640625
2016-04-04,9,2,-1.6655541299999994
2016-04-05,10,8,1.8037483631562499
2016-04-06,8,6,15.165677016181249
2016-04-07,16,33,18.89188391597031
2016-04-08,17,16,3.0851999261312493
2016-04-09,2,1,-3.875530637926561
2016-04-10,0,0,-4.928680356760936
2016-04-11,9,16,24.173017009568753
2016-04-12,4,16,-9.055765233750002
2016-04-13,11,27,-3.633938616546873
2016-04-14,15,20,8.782381519035937
2016-04-15,9,10,0.1837085471515607
2016-04-16,0,1,-4.583920993773438
2016-04-17,0,2,-2.282557276589062
2016-04-18,6,16,28.54186884331875
2016-04-19,5,13,12.931472511078121
2016-04-20,9,10,11.090722002198438
2016-04-21,14,10,12.803367410001563
2016-04-22,6,16,-5.401222656920311
2016-04-23,3,1,-6.002606259387498
2016-04-24,2,0,-4.110067104396874
2016-04-25,14,30,2.3515764500000005
2016-04-26,11,15,12.557078725781249
2016-04-27,8,19,-0.8263343550937519
2016-04-28,9,7,6.378750119301562
2016-04-29,8,6,2.523665815253124
2016-04-30,0,0,-4.7359183449468745
2016-05-01,0,0,-3.0308615249109367
2016-05-02,9,0,-0.8830535982312497
2016-05-03,7,12,13.328311094923437
2016-05-04,12,14,13.323879319337498
2016-05-05,5,10,1.856709660182812
2016-05-06,14,27,10.592836679932812
2016-05-07,3,0,-1.2375064334343744
2016-05-08,0,0,-4.850299548360937
2016-05-09,12,11,2.6054366255171892
2016-05-10,16,36,12.955962789484374
2016-05-11,11,43,8.579387259032812
2016-05-12,18,29,-4.280960467039062
2016-05-13,14,27,-3.064286960329687
2016-05-14,0,0,-1.39480409609375
2016-05-15,0,0,-1.696541741067188
2016-05-16,9,18,5.114347085604687
2016-05-17,9,48,8.673182832423436
2016-05-18,18,50,9.717890005587499
2016-05-19,10,28,1.1165606867921865
2016-05-20,5,25,2.6348244987125007
2016-05-21,0,2,-3.9697742464624994
2016-05-22,0,1,-2.815924071246874
2016-05-23,11,33,5.19678144051875
2016-05-24,19,17,8.580017346907812
2016-05-25,19,21,13.630864999932811
2016-05-26,24,15,27.854722949721875
2016-05-27,2,30,-6.295841485117187
2016-05-28,0,1,-7.255130063737498
2016-05-29,0,0,-3.6892405601281233
2016-05-30,3,10,8.682810570517187
2016-05-31,37,17,-3.936689689859376
2016-06-01,14,11,-1.6813282450671871
2016-06-02,14,10,12.072749917659374
2016-06-03,19,10,3.65474404251406
2016-06-04,0,0,-4.78922274675625
2016-06-05,0,0,-2.805137146378124
2016-06-06,4,20,5.334612860001563
2016-06-07,16,10,-1.295509036920313
2016-06-08,12,24,3.745753122675
2016-06-09,7,1,-2.032308241246875
2016-06-10,18,0,-0.8083086779500002
2016-06-11,0,0,-0.43184238989843804
2016-06-12,1,18,2.9204076134062498
2016-06-13,9,13,1.2241699455171875
2016-06-14,2,9,2.261880510140625
2016-06-15,35,14,20.913255418839064
2016-06-16,18,24,16.146464486690626
2016-06-17,6,4,5.768016167587501
2016-06-18,3,1,-6.079851603748436
2016-06-19,0,1,-5.225750312498436
2016-06-20,17,2,1.858448698454688
2016-06-21,9,3,6.252361264271875
2016-06-22,7,14,33.779973396989064
2016-06-23,6,13,2.616372741459374
2016-06-24,2,16,9.942568825770312
2016-06-25,0,0,-7.592627457087499
2016-06-26,0,0,-5.661409074521873
2016-06-27,13,11,1.8203025165515632
2016-06-28,14,19,14.331433291171875
2016-06-29,7,31,18.463932177429687
2016-06-30,7,24,-10.177241352437502
2016-07-01,19,12,9.872921250154688
2016-07-02,0,3,-6.221348034535939
2016-07-03,0,1,-0.5554732437015613
2016-07-04,0,21,4.128937850303125
2016-07-05,8,17,5.261344297423437
2016-07-06,19,21,20.42458478580625
2016-07-07,20,12,2.3567449484046854
2016-07-08,8,13,2.586435304182814
2016-07-09,0,0,-6.263619292215625
2016-07-10,0,0,-3.0810915402562493
2016-07-11,13,16,6.170520491471875
2016-07-12,20,20,4.3311267004437495
2016-07-13,16,11,10.86543994648125
2016-07-14,16,21,0.5984544355156238
2016-07-15,6,19,0.2019403142437497
2016-07-16,0,5,-3.6144111426984376
2016-07-17,0,1,-1.709861548576562
2016-07-18,3,66,8.031572643751563
2016-07-19,9,13,-4.342820127873438
2016-07-20,15,21,10.917311550014063
2016-07-21,21,41,9.767495697654686
2016-07-22,19,34,4.2222818991499995
2016-07-23,3,0,-6.191868242706249
2016-07-24,2,0,-1.9187555949124988
2016-07-25,15,13,13.837666382501563
2016-07-26,18,28,2.7324069566109364
2016-07-27,5,39,15.502085621421877
2016-07-28,4,24,3.015991588296874
2016-07-29,16,27,6.3639146152390635
2016-07-30,4,8,-7.948162445414063
2016-07-31,0,0,6.164236630689064
2016-08-01,11,28,0.5322038907343742
2016-08-02,1,12,-0.6960424577328128
2016-08-03,0,9,1.121218338634375
2016-08-04,1,8,5.312293868826562
2016-08-05,6,15,6.257648388423437
2016-08-06,0,0,-5.499555118512501
2016-08-07,0,1,-1.5296191977593745
2016-08-08,3,4,2.1698019898437497
2016-08-09,3,18,-2.4375975904218756
2016-08-10,9,6,-0.2557442277093749
2016-08-11,3,11,3.861415311990625
2016-08-12,3,28,-2.214707778304688
2016-08-13,0,0,-0.02355646601718786
2016-08-14,0,8,-0.8991607693109376
2016-08-15,7,11,7.572761438234375
2016-08-16,12,42,2.291527607204687
2016-08-17,7,1,1.4301422608187506
2016-08-18,4,3,-1.3413833355156246
2016-08-19,10,16,4.5449521404390625
2016-08-20,0,0,-2.6684488399140625
2016-08-21,0,0,-1.2008748667656244
2016-08-22,3,17,8.202310584267188
2016-08-23,3,12,3.7143811971249994
2016-08-24,0,3,6.489517652809375
2016-08-25,3,11,-0.5605663819765621
2016-08-26,1,20,-3.2119165121968747
2016-08-27,0,1,-1.6724634638265623
2016-08-28,0,0,-0.13869499189687495
2016-08-29,6,12,5.90856599875
2016-08-30,6,20,2.1677190078593744
2016-08-31,1,13,-0.8105839239546877
2016-09-01,3,18,7.088657344714062
2016-09-02,9,38,1.2823012506093745
2016-09-03,0,2,-3.0504687654312495
2016-09-04,0,0,-1.4713495612499994
2016-09-05,2,22,6.016615054484375
2016-09-06,10,14,4.165636725657812
2016-09-07,7,28,5.594488963542187
2016-09-08,4,25,-2.2381902759453123
2016-09-09,7,17,0.4925188538937504
2016-09-10,0,0,-2.3363135529234373
2016-09-11,1,0,-1.2343873536640622
2016-09-12,23,17,8.178025796250001
2016-09-13,15,20,-2.3332936961093753
2016-09-14,6,0,4.2424411512609375
2016-09-15,26,0,-1.786231478520313
2016-09-16,33,0,-1.5618384738765625
2016-09-17,4,0,-0.8444417267625
2016-09-18,2,0,0.4195267478015624
2016-09-19,10,12,1.28761967375
2016-09-20,7,8,2.9637468503593745
2016-09-21,15,17,0.2553480591390622
2016-09-22,7,28,-1.3069634875765626
2016-09-23,9,21,-0.6554224461624999
2016-09-24,0,1,-0.37595477573281244
2016-09-25,0,4,-0.26472499875
2016-09-26,3,12,2.793644785734375
2016-09-27,1,10,0.9322723332359373
2016-09-28,4,4,-0.043588241028125196
2016-09-29,11,10,-0.7745870864625
2016-09-30,10,12,4.628345673534375
2016-10-01,1,0,-1.72898575
2016-10-02,1,0,-0.6944455874999996
2016-10-03,16,0,-0.4306537962499999
2016-10-04,8,0,-0.30963806029687513
2016-10-05,16,0,2.7599378030203123
2016-10-06,2,0,-1.0594478557312503
2016-10-07,1,0,0.5766302180171876
2016-10-08,0,13,4.442116416171875
2016-10-09,0,16,-1.7934045661640627
2016-10-10,6,17,1.3263392500000004
2016-10-11,7,15,6.9924949125
2016-10-12,4,12,1.10259542875
2016-10-13,3,9,-2.3785122627968747
2016-10-14,10,24,4.8475631740515635
2016-10-15,1,0,-2.529403585515625
2016-10-16,3,0,-1.1679407220609372
2016-10-17,4,28,6.232040486335937
2016-10-18,14,10,-2.6175100735312506
2016-10-19,19,24,-0.1433311555906247
2016-10-20,7,19,-0.028359347925000167
2016-10-21,3,20,-0.85421479543125
2016-10-22,0,2,-0.4678020505937502
2016-10-23,0,8,-0.34412901689687503
2016-10-24,17,17,-0.20258366625000002
2016-10-25,3,16,-0.16413812985937531
2016-10-26,13,13,1.8626779711203123
2016-10-27,5,4,5.3651660094843745
2016-10-28,0,16,2.960539870001562
2016-10-29,3,0,-2.262583413232812
2016-10-30,1,0,1.0376750000000006
2016-10-31,17,4,5.8020845
2016-11-01,14,11,-2.7356957250000002
2016-11-02,3,6,4.8197990275
2016-11-03,11,12,-0.5587263885312499
2016-11-04,16,11,6.212208504190626
2016-11-05,0,0,-3.3824875382250004
2016-11-06,0,2,-1.468772651164062
2016-11-07,14,11,0.10089915021875018
2016-11-08,13,21,0.04127048117499965
2016-11-09,9,6,5.101848739870312
2016-11-10,13,12,-0.28392174809375037
2016-11-11,12,30,-1.594574602928125
2016-11-12,0,0,-0.7910633105906251
2016-11-13,0,0,-0.5216434183625
2016-11-14,16,14,3.69911536375
2016-11-15,23,9,-1.4339596655156253
2016-11-16,13,25,3.3902345025015626
2016-11-17,17,13,-0.584758261326563
2016-11-18,15,5,3.006096087071875
2016-11-19,0,0,-1.689047826465625
2016-11-20,0,0,-0.7332734499999997
2016-11-21,12,6,2.527127405
2016-11-22,11,7,0.7529994329374996
2016-11-23,13,13,0.81267538956875
2016-11-24,15,4,3.8359124091875
2016-11-25,2,21,-0.09552696469687527
2016-11-26,0,1,-1.4905760302953124
2016-11-27,0,0,-0.7714417404312498
2016-11-28,4,15,4.51731345375
2016-11-29,5,7,1.1389673272031247
2016-11-30,17,6,11.288736966770312
2016-12-01,18,6,-2.712768353746875
2016-12-02,17,3,1.5112225422062506
2016-12-03,4,0,-1.5522592496953123
2016-12-04,0,1,-1.5938443889656246
2016-12-05,12,7,1.0256827937500004
2016-12-06,28,8,1.6815028824218747
2016-12-07,25,10,4.3224029997890625
2016-12-08,27,13,-0.6419058051515631
2016-12-09,5,26,4.203727236942187
2016-12-10,3,0,-2.656558967278125
2016-12-11,1,0,-1.1959078446968747
2016-12-12,18,13,3.2630129517671875
2016-12-13,10,14,20.271274070218748
2016-12-14,17,5,1.5665761557374989
2016-12-15,12,14,-2.561610262792186
2016-12-16,13,15,3.458352444571876
2016-12-17,0,5,-4.075383127059375
2016-12-18,0,0,-2.1034319293968746
2016-12-19,7,12,7.60752218
2016-12-20,6,24,-2.7603929020625007
2016-12-21,12,15,5.902878776974999
2016-12-22,0,18,-3.702063400762501
2016-12-23,0,24,0.43645571435781294
2016-12-24,0,0,-1.5355320070578127
2016-12-25,0,0,2.1343680948703128
2016-12-26,0,18,4.54934167375
2016-12-27,0,11,1.4565803753593745
2016-12-28,0,15,-0.3577261258609372
2016-12-29,0,23,7.315353627642187
2016-12-30,0,9,-3.6247176033625
2016-12-31,0,0,-1.5045675210312492
2017-01-01,0,0,-0.9584298227156247
2017-01-02,7,0,-0.675400242796875
2017-01-03,7,5,2.4741163897078122
2017-01-04,13,11,4.707550343540625
2017-01-05,17,8,3.6282974497874996
2017-01-06,0,21,-0.7785572773562501
2017-01-07,0,2,-1.8297382190953122
2017-01-08,0,0,-0.8971357499999996
2017-01-09,6,21,4.3918609125
2017-01-10,6,21,4.04479650375
2017-01-11,6,13,4.314500532203125
2017-01-12,18,9,-0.32381590779218783
2017-01-13,7,27,4.592512172509375
2017-01-14,0,0,-3.3343301629281252
2017-01-15,0,0,-1.5165301389656243
2017-01-16,10,31,4.02049920625
2017-01-17,9,10,-1.2263915138281254
2017-01-18,11,18,2.6012373794921873
2017-01-19,18,11,6.98502464449375
2017-01-20,10,10,-0.6557274591765627
2017-01-21,0,0,-2.4236510070578126
2017-01-22,0,38,-1.2523584551296871
2017-01-23,8,12,4.22308926875
2017-01-24,5,16,-2.0794340575781254
2017-01-25,5,0,-0.9833113904296873
2017-01-26,13,0,-0.6150483315453126
2017-01-27,9,0,-0.45490842507187546
2017-01-28,0,0,-0.31848211939218785
2017-01-29,0,0,-0.15715455219843755
2017-01-30,3,0,-0.09478636875000002
2017-01-31,22,0,-0.07938358382812523
2017-02-01,16,0,-0.06791706616406262
2017-02-02,16,0,0.0
2017-02-03,16,13,0.0
2017-02-04,0,6,11.0
2017-02-05,0,0,-3.3000000000000007
2017-02-06,11,11,6.845000000000001
2017-02-07,32,9,-1.0545
2017-02-08,14,3,11.1182125
2017-02-09,11,6,0.0870772500000001
2017-02-10,17,30,3.4386105125000013
2017-02-11,0,0,-3.9251170112500002
2017-02-12,0,0,-1.9749437844218747
2017-02-13,17,1,4.648686789439063
2017-02-14,14,8,3.3026817558749997
2017-02-15,12,13,-2.14131136064375
2017-02-16,21,13,-0.7783165506687502
2017-02-17,34,22,3.6083561278953122
2017-02-18,0,4,-2.262850583523438
2017-02-19,0,2,-1.037753067629687
2017-02-20,15,5,1.3791884325000001
2017-02-21,18,2,-0.06281755559375046
2017-02-22,17,7,3.1223998337593746
2017-02-23,9,9,1.3432612175874998
2017-02-24,19,14,0.41592850125156255
2017-02-25,0,0,-1.3455699970609376
2017-02-26,0,3,-0.6933490411640624
2017-02-27,19,17,2.58043609
2017-02-28,14,0,-1.2133199072812502
2017-03-01,17,5,0.43684427426875017
2017-03-02,16,14,2.3409761734546874
2017-03-03,13,4,-0.26536585072812535
2017-03-04,0,0,-0.8361644232296874
2017-03-05,0,1,-0.42067191396562487
2017-03-06,11,11,4.73342042875
2017-03-07,8,7,9.299765737203124
2017-03-08,4,21,-0.9842703509484378
2017-03-09,6,9,-0.44852940051562395
2017-03-10,6,14,-1.8504833372796872
2017-03-11,0,1,-1.035515706464062
2017-03-12,0,4,-0.6963979757328125
2017-03-13,16,5,0.47963839375000006
2017-03-14,9,9,6.282803317421875
2017-03-15,14,15,6.449005503164061
2017-03-16,3,16,8.270537756642188
2017-03-17,7,14,0.9258338267703126
2017-03-18,0,0,-3.9335245764656244
2017-03-19,0,0,-1.936785112499999
2017-03-20,7,5,3.7116444387500005
2017-03-21,7,0,-1.4557233955156255
2017-03-22,7,7,9.421972255657813
2017-03-23,4,9,-0.3076468035203135
2017-03-24,8,6,-3.0418274627828126
2017-03-25,0,0,-1.5215250093875
2017-03-26,0,0,-0.9074125418968749
2017-03-27,14,10,6.39436001875
2017-03-28,11,3,0.42668865492187447
2017-03-29,18,27,3.979552755820313
2017-03-30,14,7,-1.7955563926546878
2017-03-31,16,0,1.3974380873765626
2017-04-01,0,13,4.25513709706875
2017-04-02,0,0,-2.6676017874999998
2017-04-03,13,0,-1.2295275037499995
2017-04-04,23,0,-0.8149017636093752
2017-04-05,21,5,6.390125702073437
2017-04-06,17,5,1.4968680984578118
2017-04-07,6,8,-2.2289341924125
2017-04-08,0,0,-1.0114572060296871
2017-04-09,0,0,-0.6551480402921877
2017-04-10,12,0,13.549807770603126
2017-04-11,21,8,-4.4818470375000015
2017-04-12,12,8,-0.6958243662499988
2017-04-13,11,3,7.680033887640625
2017-04-14,0,5,-0.5258657596921879
2017-04-15,0,0,-2.37491715293125
2017-04-16,0,0,-1.2165945749999993
2017-04-17,0,14,0.16491541750000005
2017-04-18,16,13,4.066475352781249
2017-04-19,17,13,-1.1128135715093754
2017-04-20,7,2,4.859165231984376
2017-04-21,12,8,-1.4560081853734381
2017-04-22,0,9,-1.3899136193921875
2017-04-23,0,2,-0.7147948521984373
2017-04-24,4,25,-0.46555683625
2017-04-25,6,23,0.647572051984375
2017-04-26,14,13,0.41867030418906226
2017-04-27,6,7,2.374181712070312
2017-04-28,6,8,-0.19230098757656267
2017-04-29,0,0,-0.8120396961625
2017-04-30,0,0,-0.36696616323281234
2017-05-01,0,0,-0.23298861249999994
2017-05-02,21,12,-0.17156138624999998
2017-05-03,4,6,3.865603171984375
2017-05-04,42,21,2.690387186251562
2017-05-05,7,22,4.299829162720313
2017-05-06,1,0,-2.5146269564640624
2017-05-07,0,0,-1.042233413232812
2017-05-08,16,11,3.3634690000000003
2017-05-09,15,10,0.34702054999999987
2017-05-10,13,9,3.632725955
2017-05-11,2,17,-0.22702113706250016
2017-05-12,7,12,-1.63623416249375
2017-05-13,0,0,-0.8562999535250001
2017-05-14,0,0,-0.553876929396875
2017-05-15,17,18,1.64868293
2017-05-16,25,17,1.1227337729374998
2017-05-17,13,15,1.9625648197874999
2017-05-18,13,8,-0.37346495779375033
2017-05-19,11,18,2.0860045003046874
2017-05-20,0,0,-1.350432326465625
2017-05-21,0,0,-0.6009897249999998
2017-05-22,0,6,6.6077004775
2017-05-23,24,10,1.6102816814687495
2017-05-24,14,10,-2.163233693746875
2017-05-25,0,7,-9.683801249948942e-05
2017-05-26,3,11,2.0673637222859376
2017-05-27,0,8,-1.4349053135296876
2017-05-28,0,0,-0.6970972771984374
2017-05-29,18,0,-0.4444868662499999
2017-05-30,15,0,-0.3371738623593753
2017-05-31,13,0,0.7289676278078122
2017-06-01,22,15,-0.44313351418125013
2017-06-02,2,12,-0.17774853801562499
2017-06-03,3,0,-0.12071356352968762
2017-06-04,0,0,-0.08091273969843757
2017-06-05,4,19,4.97027975
2017-06-06,4,21,-1.5232808625000003
2017-06-07,24,7,4.456042726250001
2017-06-08,7,11,3.1866232832343746
2017-06-09,16,10,-1.2393959132328125
2017-06-10,0,0,-1.2711012499999996
2017-06-11,0,0,-0.7197168124999997
2017-06-12,18,9,2.49629988125
2017-06-13,9,3,-0.28455164632812524
2017-06-14,16,14,-0.9238279974140624
2017-06-15,17,4,4.519049184921875
2017-06-16,10,14,-1.8462454237421881
2017-06-17,0,0,-0.7381170329296873
2017-06-18,0,0,-0.41064625073281236
2017-06-19,9,7,-0.28096518375
2017-06-20,16,13,6.784811325953125
2017-06-21,11,18,4.726968731035937
2017-06-22,4,6,-2.9433697819828124
2017-06-23,0,16,0.7691164161718755
2017-06-24,0,0,-1.3655545661640625
2017-06-25,0,0,-0.6991792499999998
2017-06-26,6,15,2.5099922125000003
2017-06-27,5,19,-1.2759919537500002
2017-06-28,22,13,-0.6182784336093752
2017-06-29,19,5,0.5687173650109372
2017-06-30,6,62,0.44651405987031234
2017-07-01,1,1,-0.5259141835312501
2017-07-02,0,0,-0.26150941396562494
2017-07-03,4,8,2.84346567875
2017-07-04,6,2,2.9824870997031248
2017-07-05,13,21,2.3912486478015627
2017-07-06,8,24,1.1592618637500003
2017-07-07,15,15,-1.7133214905156247
2017-07-08,0,2,-0.8322708799984371
2017-07-09,1,3,-0.5414570007328123
2017-07-10,7,17,5.61063622875
2017-07-11,9,21,-2.1057434452968753
2017-07-12,4,11,0.12007121073906268
2017-07-13,3,6,7.16828765875625
2017-07-14,1,10,-2.8479388032281254
2017-07-15,4,0,-1.118571739698437
2017-07-16,2,0,-0.6558476749999997
2017-07-17,1,11,5.5352361075
2017-07-18,1,6,0.8436968369062496
2017-07-19,5,21,-0.8167046531468749
2017-07-20,1,17,-1.1395349067656246
2017-07-21,4,20,-0.6650721473578127
2017-07-22,0,4,-0.46697630586250016
2017-07-23,0,4,-0.26900842499999994
2017-07-24,1,14,0.78669352
2017-07-25,0,12,0.5245870156562497
2017-07-26,0,14,0.44691209655624975
2017-07-27,7,25,-0.5211269564640626
2017-07-28,8,16,3.7817540867671875
2017-07-29,0,0,-1.3293827500000002
2017-07-30,0,1,-0.5131636124999996
2017-07-31,2,23,0.6900416137500001
2017-08-01,11,8,-0.518764853015625
2017-08-02,6,27,-0.2722984037484375
2017-08-03,1,18,-0.18208357999843752
2017-08-04,0,27,-0.12957500823281254
2017-08-05,2,0,-0.09322711706250017
2017-08-06,5,1,-0.07761451543125009
2017-08-07,5,18,5.98104272625
2017-08-08,7,16,-1.8158767167656253
2017-08-09,6,6,-0.6435834132328121
2017-08-10,5,22,0.6430000000000002
2017-08-11,6,16,-0.540975
2017-08-12,0,2,-0.2833214999999999
2017-08-13,0,1,-0.19918517499999994
2017-08-14,7,4,0.8460938575
2017-08-15,1,6,-0.4249805505937503
2017-08-16,5,23,2.7902186581031247
2017-08-17,7,23,0.021542726249999866
2017-08-18,4,35,-0.6710392167656248
2017-08-19,0,1,-0.32680366323281235
2017-08-20,0,0,-0.20326836249999997
2017-08-21,9,10,0.85171947625
2017-08-22,7,19,8.584560445734375
2017-08-23,8,9,-2.8987360969828124
2017-08-24,5,15,-0.0710874240468744
2017-08-25,2,16,0.06771054353593753
2017-08-26,0,1,-0.8097661632328125
2017-08-27,2,0,-0.4552631124999999
2017-08-28,3,24,2.67185246375
2017-08-29,10,26,-1.1563749305156252
2017-08-30,3,15,-0.5244749766234378
2017-08-31,8,24,-0.34298885534531265
2017-09-01,4,21,3.8446785094843747
2017-09-02,5,1,-1.3186208799984378
2017-09-03,1,0,-0.5034260007328122
2017-09-04,5,2,-0.2948718212499999
2017-09-05,12,2,-0.20828015029687513
2017-09-06,8,15,8.840368760301562
2017-09-07,7,16,1.20687655
2017-09-08,6,11,8.779170905
2017-09-09,0,0,-4.3190068670625
2017-09-10,0,4,-1.808796152931249
2017-09-11,7,16,-1.0826322499999996
2017-09-12,2,15,4.2298037375
2017-09-13,5,4,4.90933833625
2017-09-14,3,22,-0.09980903339062586
2017-09-15,3,19,-0.3267875974078125
2017-09-16,1,0,-1.7612900373531253
2017-09-17,1,0,-0.9676562955609375
2017-09-18,9,21,3.4360664375
2017-09-19,10,18,2.3727618437499998
2017-09-20,2,8,2.038632412421875
2017-09-21,5,18,1.8595123702265623
2017-09-22,1,16,4.800721409573438
2017-09-23,0,6,-3.1100346732296877
2017-09-24,0,0,-1.3728212764656242
2017-09-25,0,10,1.1350164550000001
2017-09-26,0,38,-1.2324779120625002
2017-09-27,6,8,-0.7048348149937501
2017-09-28,8,24,1.5243643475062498
2017-09-29,9,5,-0.9308664362437504
2017-09-30,0,4,0.5650888297093748
2017-10-01,1,4,-0.5606456176296877
2017-10-02,7,0,-0.2232395474999999
2017-10-03,11,0,-0.15069393353125005
2017-10-04,7,1,-0.11389105146562503
2017-10-05,11,0,-0.06763479750000001
2017-10-06,10,9,1.94496570396875
2017-10-07,0,8,-0.6461241002156252
2017-10-08,0,2,-0.2258767167656249
2017-10-09,8,37,4.867416586767187
2017-10-10,7,35,-0.5803250000000002
2017-10-11,17,42,-0.8844404999999997
2017-10-12,16,19,-0.4490617249999998
2017-10-13,2,11,2.7017729525
2017-10-14,2,4,-1.1205171835312502
2017-10-15,0,3,-0.48829138896562485
2017-10-16,5,6,2.70343276875
2017-10-17,3,11,2.8811716424218745
2017-10-18,4,13,-1.6879545329296877
2017-10-19,14,21,-0.6819260007328121
2017-10-20,3,6,2.58464067875
2017-10-21,0,2,-1.197440900296875
2017-10-22,0,0,-0.5444738271984373
2017-10-23,4,15,4.6715047287500004
2017-10-24,15,31,-0.7439467452968753
2017-10-25,17,28,-0.018417856760937434
2017-10-26,15,21,2.17332375956875
2017-10-27,9,10,-1.32218432125
2017-10-28,0,8,-0.610893900296875
2017-10-29,0,0,-0.4055373021984374
2017-10-30,1,7,-0.26827498125000004
2017-10-31,11,13,0.7892175299218748
2017-11-01,11,7,2.5274063558203124
2017-11-02,4,24,2.9086680487515624
2017-11-03,10,26,3.3642864364703122
2017-11-04,1,2,-2.1794127396984373
2017-11-05,3,2,-0.9132077499999995
2017-11-06,8,17,3.4294083875
2017-11-07,13,24,-0.6084933612500001
2017-11-08,4,5,2.9655267619843753
2017-11-09,14,8,-0.7964469710296878
2017-11-10,8,5,-0.13919347551093741
2017-11-11,0,0,-0.9357607367593752
2017-11-12,0,6,-0.5159107661640625
2017-11-13,19,16,-0.31765345749999996
2017-11-14,6,6,-0.24547034081250016
2017-11-15,9,5,-0.19904057719687515
2017-11-16,5,8,-0.1193284165453127
2017-11-17,8,12,-0.08916764344687514
2017-11-18,1,0,-0.02946012999843757
2017-11-19,1,0,-0.013583413232812524
2017-11-20,6,2,1.0
2017-11-21,5,12,5.7
2017-11-22,3,13,-1.9050000000000002
2017-11-23,3,16,4.3105
2017-11-24,5,0,0.10283749999999992
2017-11-25,0,0,-1.3956952499999997
2017-11-26,0,0,-0.7091023624999997
2017-11-27,6,6,3.52154505125
2017-11-28,8,4,0.44145339073437473
2017-11-29,9,18,1.6953114736734374
2017-11-30,16,19,-0.5708485731468751
2017-12-01,10,2,1.9880518686718749
2017-12-02,0,0,-1.4823764996953126
