,apache/superset,metabase/metabase,getredash/redash
2020-04-09,8,2.3250805713249996,-0.23664108628593739
2020-04-10,2,1.3940656688968747,-0.1452911517656247
2020-04-11,3,-0.5227977050718753,-0.11099930408281228
2020-04-12,0,-0.29947499999999966,0.9167232211421877
2020-04-13,3,1.7843120000000006,1.852127544484375
2020-04-14,8,1.6313526750000005,12.714302508932812
2020-04-15,9,2.571718285,-1.4463914013218762
2020-04-16,3,1.43598500815625,-0.6722308130156254
2020-04-17,6,-0.5346104467624999,-0.43634060253593754
2020-04-18,1,0.7066083163609378,-0.3140080124999989
2020-04-19,3,-0.2943427300718747,0.7530645287500009
2020-04-20,4,3.8168133325000007,0.6971381319843755
2020-04-21,6,2.4584564439687497,0.6832464701828129
2020-04-22,6,-0.596201944853125,-0.3146857742749998
2020-04-23,2,-0.33280678661874996,-0.20334758296718722
2020-04-24,8,0.7743548038609379,2.9347207500000003
2020-04-25,0,-0.25434590132187457,2.6500587374999998
2020-04-26,0,-0.1555666130156247,-0.4753724587500002
2020-04-27,3,0.8792403249640628,-0.2543240217656251
2020-04-28,5,3.8077831591875,0.8234516381984378
2020-04-29,8,0.4765829008093748,1.7716950844484378
2020-04-30,9,2.6531414298921874,1.6587648599640625
2020-05-01,4,1.5092438037499998,-0.39126712625000004
2020-05-02,1,1.528164936984375,0.770351472203125
2020-05-03,1,-0.4821903650359375,2.731656753345313
2020-05-04,2,1.7111540037500004,1.5430829298921875
2020-05-05,7,0.5862196394843753,0.56684877875
2020-05-06,11,1.6391896616515629,0.645757769484375
2020-05-07,5,-0.43700233690937484,0.6701728789328127
2020-05-08,5,1.7545597909171877,3.687728406396875
2020-05-09,0,-0.3764165761390623,-0.593773438821875
2020-05-10,1,-0.20970010610312467,-0.31445267676562483
2020-05-11,5,3.8586193899281254,2.7767675534171876
2020-05-12,2,5.50212065271875,4.532644357610938
2020-05-13,6,3.1392130894124994,-0.7500887268375002
2020-05-14,4,7.162140496432812,0.6077910881984375
2020-05-15,2,-0.27263509757187565,1.6331705494484376
2020-05-16,0,-0.7815786260312497,-0.443334854598437
2020-05-17,4,-0.5217962550718743,-0.27216519764374963
2020-05-18,5,-0.38161385999999886,-0.17675365124999967
2020-05-19,7,1.692920020437501,-0.14161517029687454
2020-05-20,12,2.5432070767625006,2.881566364814063
2020-05-21,4,1.4194220502218753,1.6205880160703123
2020-05-22,2,0.48676438948125,0.6332442944843748
2020-05-23,1,-0.39358413330312486,-0.30303547856718765
2020-05-24,1,-0.20461985253593723,3.819214794928125
2020-05-25,2,0.8555007250000004,-0.5181752500000001
2020-05-26,5,28.78543057,2.7276179625
2020-05-27,5,-1.0398584897812522,0.5102781362499998
2020-05-28,5,3.385647950881249,-0.3817043440468747
2020-05-29,0,5.507410620110937,0.7496061201109377
2020-05-30,0,-0.6236952680874985,-0.2695015680874997
2020-05-31,0,-1.0877716150359362,3.833213612464063
2020-06-01,2,0.22716194125000155,-0.5223760395625001
2020-06-02,4,1.2886692207343768,0.7192989886062502
2020-06-03,6,0.24764286501093868,0.730084614703125
2020-06-04,5,1.3550773316765636,-0.2755768831234372
2020-06-05,3,1.5218803436000004,-0.1574595487859373
2020-06-06,0,-0.49600790003906226,-0.11137886301562477
2020-06-07,1,-0.2814182932671872,1.9104471124640627
2020-06-08,1,2.8397416762140626,-0.2675520145625
2020-06-09,3,-0.4184762180156249,3.85214888110625
2020-06-10,10,0.7678133001828127,-0.47766200926562535
2020-06-11,4,-0.26037743558749993,3.7607078344484375
2020-06-12,4,3.843289628932813,-0.5546323525359378
2020-06-13,0,-0.5127845811031251,-0.28897402499999975
2020-06-14,0,-0.2569462425718749,-0.2006543924999998
2020-06-15,1,4.83660216125,2.8455653239687506
2020-06-16,7,1.375483048453125,-0.42563949007187485
2020-06-17,11,1.4742427461421874,0.7740786979375002
2020-06-18,4,2.505283636984375,3.73652980485625
2020-06-19,2,9.396913862464062,-0.5452607520625001
2020-06-20,0,-1.3521820020625004,-0.29044566014374995
2020-06-21,3,-0.7084639726437498,-0.1741485374999999
2020-06-22,10,1.5389864937500004,-0.13204783874999954
2020-06-23,3,1.448671767421876,2.893666048453125
2020-06-24,10,0.42602818128906317,0.6110616961421875
2020-06-25,7,2.552164455146875,4.711056901984375
2020-06-26,8,0.40023539338125025,-0.6771721045984379
2020-06-27,1,-0.45793818776406214,-0.34908291014374987
2020-06-28,0,-0.2937085503593746,0.7884872500000002
2020-06-29,8,0.8448843325000004,2.7410847125000006
2020-06-30,2,0.7765012189687504,2.52797314875
2020-07-01,5,-0.24763081485312483,4.430891302203125
2020-07-02,7,4.8536908806625005,3.1686041481265623
2020-07-03,2,0.40264001216718726,1.1551553323859374
2020-07-04,3,-0.3965441206234376,-0.6879940251796874
2020-07-05,1,0.7748223849640625,-0.4062424837499995
2020-07-06,5,6.7439317912500005,-0.3025691892656242
2020-07-07,4,0.1330917407343748,0.7580130571671883
2020-07-08,6,8.456606021948437,1.7057484720953129
2020-07-09,9,6.757808153714062,0.6112630673140627
2020-07-10,9,2.5468104886718748,-0.3209549072421874
2020-07-11,1,-0.21470433819531265,-0.17539453617499987
2020-07-12,1,-0.8217058862859369,1.8972605449281252
2020-07-13,4,5.430263050734376,0.7339419875000001
2020-07-14,13,0.9549871476046883,1.75646552875
2020-07-15,7,2.1713708529828133,0.6530822819843749
2020-07-16,5,8.186971960323438,3.7015458251828126
2020-07-17,5,3.574352025551563,0.4187379819124998
2020-07-18,0,1.7549167313999998,-0.40066462753593746
2020-07-19,1,-0.997856798159375,-0.24724540499999986
2020-07-20,5,8.386902194964064,-0.1838210972812495
2020-07-21,5,11.64705344190625,-0.14684492308749952
2020-07-22,6,9.931159807503125,-0.10739397481718718
2020-07-23,8,-1.3010062228687511,1.9160971844125003
2020-07-24,3,2.597271606501563,-0.25776580084843753
2020-07-25,1,-1.3573755766515614,-0.13316372315937497
2020-07-26,1,-0.8551250642265605,-0.06539885253593752
2020-07-27,5,3.375790513642189,2.958675
2020-07-28,8,8.112956231609376,0.6677664999999998
2020-07-29,11,4.509268890473438,-0.26132402500000007
2020-07-30,3,2.5932534145953126,0.8473126074999999
2020-07-31,8,5.836120671553125,0.7903758739687502
2020-08-01,0,-1.3481016045984373,-0.23081045507187486
2020-08-02,1,-0.7842692101437492,-0.1291027874999999
2020-08-03,3,0.45831660250000095,-0.09560560124999981
2020-08-04,10,6.473806906687502,0.9234221147031252
2020-08-05,7,-0.09673770478437471,2.8359563668765624
2020-08-06,5,0.28699157658281294,-0.3776545612859377
2020-08-07,10,0.4685152589718753,-0.18416200926562504
2020-08-08,2,0.5651721487468757,-0.12412966555156243
2020-08-09,1,-0.378933730251562,0.9134968974640628
2020-08-10,6,2.7864929662500004,-0.1615122624999999
2020-08-11,7,3.5343345507343753,-0.09557973374999988
2020-08-12,5,1.3285879976046875,-0.0713494017656249
2020-08-13,4,0.42576726048281244,-0.05776629158281233
2020-08-14,4,-0.40821037430156243,-0.04131330760781238
2020-08-15,0,-0.26206111180156205,-0.01316201249999996
2020-08-16,1,-0.191745203051562,-0.011093696249999967
2020-08-17,5,7.852776008714063,1.990431686984375
2020-08-18,4,0.08447950095312462,-0.20839885253593765
2020-08-19,7,0.4411807853296874,3.91
2020-08-20,3,0.5631742675749999,1.5429999999999997
2020-08-21,4,-0.3651660180874995,1.5786749999999998
2020-08-22,2,0.768504647464063,-0.4362335000000002
2020-08-23,0,-0.27057534999999966,-0.2559740249999997
2020-08-24,4,2.8163091675000005,-0.18497939249999962
2020-08-25,4,-0.44541896287499994,2.8546568239687504
2020-08-26,4,-0.25667734205312476,-0.4197300150718749
2020-08-27,11,0.8693223881984375,-0.22178466956249984
2020-08-28,5,1.8068833219484377,-0.16041942867499986
2020-08-29,2,1.6871572012140625,-0.09792183110312469
2020-08-30,1,-0.36755435051562513,1.9348520449281252
2020-08-31,3,-0.20934244128593743,-0.23948603750000005
2020-09-01,5,-0.14314668904687478,0.87671891125
2020-09-02,12,0.8880829298921878,-0.18570493904687507
2020-09-03,6,-0.16965122124999987,-0.11152155760781232
2020-09-04,4,-0.10307973051562486,1.9392665
2020-09-05,0,-0.0782228710671874,0.7530134749999999
2020-09-06,0,-0.056596831103124835,-0.22830414250000003
2020-09-07,2,-0.032914455071874904,-0.13429863853125
2020-09-08,1,1.9868379875,-0.0977164013218748
2020-09-09,9,-0.21109369625000016,-0.062464313015624794
2020-09-10,7,-0.09956831301562505,1.9491603724640627
2020-09-11,4,12.934601147464063,-0.23534940500000007
2020-09-12,3,-0.341325000000001,-0.12023032228124998
2020-09-13,0,-0.7172335000000004,-0.08336601808749998
2020-09-14,19,0.5581759749999997,0.9502761474640626
2020-09-15,12,1.580700107500001,-0.13223349999999998
2020-09-16,19,1.5056831239687507,-0.07132402499999996
2020-09-17,8,2.4774793824281254,0.9493126075
2020-09-18,9,3.37495743625,-0.13979912603124997
2020-09-19,0,-0.784923515453125,-0.07791445507187494
2020-09-20,1,-0.47097390848281206,-0.041662012499999984
2020-09-21,13,4.745962426214063,1.96824380375
2020-09-22,14,2.3109200194843753,-0.2256850630156251
2020-09-23,16,0.3213240914328125,1.8884391349640626
2020-09-24,12,-0.49936346985312496,0.7319063037499998
2020-09-25,5,1.6763100708812506,-0.24089331301562497
2020-09-26,5,0.5654589403296879,-0.14263235253593745
2020-09-27,0,-0.3584182226437496,-0.09614902499999979
2020-09-28,13,3.78692873125,0.9249166075000003
2020-09-29,11,-0.564109666328125,1.8384225989687502
2020-09-30,4,-0.31468889797656224,-0.29714711007187505
2020-10-01,11,-0.19120564562343736,-0.14873032228125
2020-10-02,10,2.873601742464063,-0.10402851808749991
2020-10-03,2,0.60530267771875,0.9341593974640627
2020-10-04,1,-0.3140140680875,0.8546044875000001
2020-10-05,4,3.8167263624640624,-0.18241772125
2020-10-06,12,1.4712392479375,0.8947442944843751
2020-10-07,6,8.51739183985625,-0.17669797856718747
2020-10-08,4,8.8403972125,-0.09857695507187486
2020-10-09,5,4.408906898749999,1.9422212375
2020-10-10,3,1.5479093647031243,-0.24491820875000003
2020-10-11,2,-1.1606089206234371,-0.12677875926562496
2020-10-12,6,10.263226587464064,-0.08812917805156245
2020-10-13,10,1.3504387429375004,-0.06081754878593729
2020-10-14,14,8.762116572575001,-0.04180181301562487
2020-10-15,3,9.2103281902875,1.9652771224640626
2020-10-16,7,12.859891482020313,0.7778126074999999
2020-10-17,0,-2.6939512422031253,-0.2091366260312501
2020-10-18,0,-1.4673554417624992,-0.11879770507187504
2020-10-19,5,9.997331746142189,-0.06982499999999987
2020-10-20,8,5.142625593078126,-0.05289599999999982
2020-10-21,9,6.186437333057813,-0.04244077499999987
2020-10-22,21,19.131159465985938,-0.035349404999999896
2020-10-23,9,15.75756708771875,-0.030230322281249916
2020-10-24,2,-2.6308338231296884,-0.026366018087499932
2020-10-25,1,-1.102382175539062,0.9916011474640625
2020-10-26,15,-1.4635112462499977,0.8999999999999999
2020-10-27,16,7.907257333078128,-0.14500000000000013
2020-10-28,12,0.2201018484953141,1.9264999999999999
2020-10-29,11,3.739836419373439,0.7508374999999998
2020-10-30,11,5.6453156151343755,-0.22677925000000004
2020-10-31,5,-0.5503920593015617,-0.13127876249999998
2020-11-01,1,-0.9241159574484368,-0.0940807087499998
2020-11-02,7,3.483528721948438,0.9264419907343753
2020-11-03,5,3.2117126062140633,0.8395920594484376
2020-11-04,12,4.112407977859375,0.8112517424640625
2020-11-05,3,7.947554382395312,0.7962696777187499
2020-11-06,5,8.5228928436,-0.22052851808750001
2020-11-07,2,0.185316849960937,-0.11867810253593741
2020-11-08,0,-1.1952878307671873,0.9215587375000002
2020-11-09,8,7.253032062464063,-0.1610349587499999
2020-11-10,13,2.642866150437501,0.9050592282343751
2020-11-11,8,3.791712244043751,-0.1707228743015625
2020-11-12,13,5.746866133528125,-0.09472336180156238
2020-11-13,4,10.530329932679688,-0.06258391555156242
2020-11-14,3,-2.0625441954796875,-0.04222336503593736
2020-11-15,1,-1.1157007513906243,-0.027210446249999916
2020-11-16,5,4.274583424928126,-0.022730325515624934
2020-11-17,8,1.9525013983750013,-0.019492548785937445
2020-11-18,4,4.028532358900001,-0.009568313015624975
2020-11-19,4,9.905463001028124,-0.008398852535937478
2020-11-20,4,-1.7559093087890627,1.0
2020-11-21,2,-0.953682973939062,-0.10000000000000009
2020-11-22,0,-0.6317590429312492,0.955
2020-11-23,3,4.597174231250001,-0.12850000000000011
2020-11-24,12,6.175783033671875,0.9343375
2020-11-25,12,2.8040501795234376,-0.14461675000000007
2020-11-26,3,1.9474312185640623,-0.07882451249999992
2020-11-27,1,3.0699417941484377,-0.055710446249999934
2020-11-28,1,-0.966608627895312,-0.04339282551562486
2020-11-29,0,-0.5267773124999994,-0.035609298785937396
2020-11-30,17,3.6119429312500007,0.9772696744843751
2020-12-01,5,8.290854261171877,-0.11949254878593754
2020-12-02,10,1.6626997237109373,-0.05456831301562501
2020-12-03,12,2.9980056414359373,-0.0368988525359375
2020-12-04,6,2.019174865809375,-0.020662499999999924
2020-12-05,7,3.120600690329688,-0.016116749999999947
2020-12-06,0,-0.9422817101437496,0.9868379875000001
2020-12-07,2,3.4406668525000006,1.88890630375
2020-12-08,6,6.181942944187501,0.7454316869843748
2020-12-09,12,14.783360383965626,-0.22689885253593767
2020-12-10,8,8.718377565629687,0.8773375
2020-12-11,7,6.7484510515796865,-0.1859417499999999
2020-12-12,3,-2.1667796341906254,-0.1110580124999998
2020-12-13,2,-1.278035109670311,-0.08203447124999987
2020-12-14,6,7.088240217356252,0.9344197819843751
2020-12-15,16,6.510231924187502,-0.15474592481718744
2020-12-16,16,5.272094371246876,2.9154719694125
2020-12-17,15,6.259626252748438,-0.3479925487859377
2020-12-18,20,2.1522236500031253,0.834769186984375
2020-12-19,7,2.567763804964063,-0.21001560253593757
2020-12-20,0,-0.26245727282343667,-0.12014951249999978
2020-12-21,7,4.133837080000001,-0.08794394624999984
2020-12-22,10,7.871985838375001,-0.06971685051562479
2020-12-23,9,3.3726937018375005,-0.05779669128593733
2020-12-24,2,-1.4081961313968747,-0.041866951546874885
2020-12-25,1,2.1667094431234384,-0.0362902538578124
2020-12-26,0,-0.8720471198499989,-0.009568313015624975
2020-12-27,0,-0.5321356709562488,-0.008398852535937478
2020-12-28,0,5.616825933090626,0.0
2020-12-29,0,4.116118753635938,0.0
2020-12-30,0,0.9980721889296875,0.0
2020-12-31,0,-0.7589172754015625,0.0
2021-01-01,0,-0.431750351429687,0.0
2021-01-02,1,-0.28571793904687426,0.0
2021-01-03,0,-0.2260773826078118,0.0
2021-01-04,6,3.8353942600000006,0.0
2021-01-05,9,8.46079761565625,3.0
2021-01-06,21,7.799577927206249,0.6999999999999997
2021-01-07,12,6.519869111289061,-0.23500000000000018
2021-01-08,20,8.439052294928125,0.8694999999999999
2021-01-09,10,-0.8669295000000004,-0.19048749999999987
2021-01-10,3,-1.1616612999999993,-0.1140127499999998
2021-01-11,11,1.1968163525000013,0.9158972125000001
2021-01-12,11,3.179366369187502,-0.16710560124999987
2021-01-13,16,3.003320406465626,0.8990846147031251
2021-01-14,6,8.964809065035938,-0.17642688312343746
2021-01-15,16,8.388439848051561,-0.08515504878593741
2021-01-16,2,6.147148853306249,-0.054185063015624944
2021-01-17,2,-1.8019978633750005,-0.04222336503593736
2021-01-18,5,-0.9993262950359367,-0.027210446249999916
2021-01-19,13,4.288048038968752,-0.022730325515624934
2021-01-20,6,2.942466632865626,0.9805074512140626
2021-01-21,15,6.931640250293751,2.890431686984375
2021-01-22,21,4.5319883972,-0.3533988525359378
2021-01-23,7,1.5542662744843752,0.8364999999999999
2021-01-24,3,-1.1217687794843747,-0.20616250000000008
2021-01-25,17,4.331232117212501,-0.12310424999999975
2021-01-26,13,10.05347446875,-0.09001226249999983
2021-01-27,10,7.318799549921875,-0.07124223374999977
2021-01-28,14,5.166160590257812,1.9410338482343752
2021-01-29,17,13.26199737073125,-0.2502658040828125
2021-01-30,4,8.46274696286875,-0.12629025385781245
2021-01-31,1,-2.4826548667625,-0.06656831301562502
2021-02-01,3,6.5623645736421885,-0.04972385253593733
2021-02-02,13,6.175414913671876,2.9677665
2021-02-03,10,3.031738190398439,-0.3263240250000002
2021-02-04,9,3.281127493714063,-0.15718739250000002
2021-02-05,11,6.427944554817189,-0.10463662603125001
2021-02-06,0,-0.7860813217359364,-0.07878520507187473
2021-02-07,4,-0.1712768312109363,-0.048350249999999845
2021-02-08,5,11.15667070210469,-0.03948603749999988
2021-02-09,11,11.249510113375,-0.0332810887499999
2021-02-10,6,8.7168876318375,-0.028704939046874926
2021-02-11,11,3.660423783384374,-0.025196557607812434
2021-02-12,2,8.078685839742189,0.0
2021-02-13,6,1.811690024445313,0.0
2021-02-14,2,-1.7036022295531237,1.0
2021-02-15,10,10.91154306694844,0.8999999999999999
2021-02-16,11,6.970455702526563,-0.14500000000000013
2021-02-17,15,3.890005466615626,-0.07350000000000005
2021-02-18,17,1.1759141713609378,-0.04916249999999994
2021-02-19,1,10.612167731510938,-0.036779249999999875
2021-02-20,6,-1.0758145303718747,-0.02927876249999991
2021-02-21,0,-1.2747316774218738,-0.024255708749999928
2021-02-22,15,6.169134122356251,-0.02066200926562494
2021-02-23,15,1.6815646525625012,-0.017967165551562456
2021-02-24,5,2.877987237428126,-0.008398852535937478
2021-02-25,12,8.925158460332813,0.0
2021-02-26,9,8.3644780782375,0.0
2021-02-27,0,-0.8899147600453128,0.0
2021-02-28,1,-1.1684888809468745,0.0
