,electron/electron,AvaloniaUI/Avalonia,nwjs/nw.js
2024-02-17,2,0.156927679046875,7
2024-02-18,0,0.4518536162531255,0
2024-02-19,1,1.5699949063968752,0
2024-02-20,1,7.517915036178126,0
2024-02-21,4,-0.09499031926562518,1
2024-02-22,2,4.3151448898859375,0
2024-02-23,1,0.050890563789062315,0
2024-02-24,0,4.369639834115626,0
2024-02-25,0,-0.9176779444093749,0
2024-02-26,3,0.48162009194843813,1
2024-02-27,2,2.526806688932813,0
2024-02-28,2,0.3653227820531256,0
2024-02-29,3,6.510526622946875,0
2024-03-01,2,3.0156933236359373,0
2024-03-02,0,0.07136469305468751,0
2024-03-03,0,-0.6179151801140624,0
2024-03-04,2,0.5876717535703132,1
2024-03-05,1,11.620021335734375,3
2024-03-06,3,14.529538924667188,0
2024-03-07,1,7.650314455626561,0
2024-03-08,2,2.7844236588546862,0
2024-03-09,0,9.221774333935937,0
2024-03-10,1,0.8096732643406259,0
2024-03-11,0,2.420570301214064,0
2024-03-12,2,-0.4662648680156236,0
2024-03-13,3,0.8942908762765647,0
2024-03-14,1,0.9711019863187516,0
2024-03-15,1,8.120184360518751,0
2024-03-16,0,-1.4254762866874997,0
2024-03-17,0,-0.752616594601562,0
2024-03-18,0,3.491312385557813,0
2024-03-19,4,1.2809164690796884,0
2024-03-20,1,1.3832741093406256,0
2024-03-21,8,-0.5721809835671874,0
2024-03-22,2,-0.3654275973531244,0
2024-03-23,0,0.7342954777875006,13
2024-03-24,1,0.698203777176563,0
2024-03-25,2,6.7520676900000005,0
2024-03-26,2,-0.8602846695625004,3
2024-03-27,6,-0.43908192867499996,0
2024-03-28,4,2.727786418896875,1
2024-03-29,1,2.5092860324281254,0
2024-03-30,0,4.42792704125,0
2024-03-31,0,-0.8332960967656252,0
2024-04-01,2,4.531889460698438,0
2024-04-02,0,0.17178520635468753,1
2024-04-03,0,0.42505924474843804,0
2024-04-04,1,2.55914912375,0
2024-04-05,0,4.395391409703126,0
2024-04-06,0,3.1258837720953125,0
2024-04-07,0,0.11387256481406238,0
2024-04-08,2,0.38877099357031275,0
2024-04-09,2,1.5172399761718756,0
2024-04-10,4,5.461123940554688,0
2024-04-11,3,2.0793121831984376,0
2024-04-12,2,4.191000427167188,0
2024-04-13,0,2.0059833298140624,0
2024-04-14,0,0.12876827650781286,0
2024-04-15,5,0.38323055559062547,0
2024-04-16,1,2.498710616948438,0
2024-04-17,3,3.350345056432813,6
2024-04-18,2,4.194188515584376,3
2024-04-19,6,1.0236681769875,2
2024-04-20,0,7.263414526064063,3
2024-04-21,0,-1.2584551604765628,1
2024-04-22,3,1.329875895626563,0
2024-04-23,4,3.346194945698438,0
2024-04-24,2,4.165177860917188,0
2024-04-25,0,9.988803684079688,0
2024-04-26,0,4.310754532278125,0
2024-04-27,0,-1.5022639587109377,0
2024-04-28,0,-0.8709477341968745,0
2024-04-29,5,0.3791024872125014,3
2024-04-30,0,6.469419276468751,1
2024-05-01,2,1.9029779241156253,0
2024-05-02,0,2.0740602910281254,0
2024-05-03,0,0.1310296166484376,0
2024-05-04,1,0.3689484940109382,0
2024-05-05,0,1.5311401222843757,2
2024-05-06,0,3.5129344662500004,4
2024-05-07,3,0.28577702573437525,1
2024-05-08,2,1.4780765801046878,0
2024-05-09,3,4.449618241951563,0
2024-05-10,2,1.1884592945953125,2
2024-05-11,1,0.3606879081265626,1
2024-05-12,0,0.5172556419484378,0
2024-05-13,9,3.577381723932813,0
2024-05-14,6,6.312102571615625,2
2024-05-15,6,-1.0925571781593753,2
2024-05-16,0,1.4248927651828127,1
2024-05-17,1,-0.5982554251499996,0
2024-05-18,0,-0.3844910974609366,0
2024-05-19,0,-0.2599250143374994,0
2024-05-20,1,0.8041989619484381,0
2024-05-21,1,0.7434385216515629,1
2024-05-22,0,-0.2718976262531248,4
2024-05-23,1,-0.15447936025156234,0
2024-05-24,1,1.93170087396875,1
2024-05-25,0,1.746423044928125,2
2024-05-26,1,-0.31927876250000015,0
2024-05-27,1,-0.17125570875000004,0
2024-05-28,1,0.8810129907343751,0
2024-05-29,4,2.8084743344484377,0
2024-05-30,2,0.5880436224640624,0
2024-05-31,2,0.6879885825,0
2024-06-01,0,-0.29248651853124996,0
2024-06-02,0,-0.18753858110312469,0
2024-06-03,1,-0.12747246757187472,0
2024-06-04,1,1.9126410162500003,0
2024-06-05,4,3.727871835734375,0
2024-06-06,4,2.4486404996671873,0
2024-06-07,5,0.41714143312656216,0
2024-06-08,0,1.5917078344484374,0
2024-06-09,0,-0.45378235253593735,0
2024-06-10,8,-0.27127852499999955,0
2024-06-11,6,0.7991518075000004,8
2024-06-12,10,-0.2604391985312496,3
2024-06-13,19,3.8212524416156253,1
2024-06-14,10,1.4717819295593748,0
2024-06-15,0,-0.4576147631234376,0
2024-06-16,1,-0.24765222856718755,0
2024-06-17,5,0.8303902824281253,0
2024-06-18,7,1.7831143037500004,0
2024-06-19,4,3.660550136984375,1
2024-06-20,4,-0.5975976625359377,0
2024-06-21,1,-0.3181231445624999,0
2024-06-22,1,-0.22417378617499975,0
2024-06-23,0,-0.14484321757187452,0
2024-06-24,1,-0.10188472124999967,0
2024-06-25,2,9.915596244484375,5
2024-06-26,2,8.928089736432812,0
2024-06-27,6,0.4949290428656239,0
2024-06-28,1,4.031404589856249,0
2024-06-29,0,-1.0816249999999998,0
2024-06-30,0,1.3502075000000011,0
2024-07-01,4,2.3233873750000007,0
2024-07-02,4,1.2318969125000008,0
2024-07-03,1,1.2944721323437505,3
2024-07-04,0,3.315505889484376,0
2024-07-05,2,-0.7998146326406247,0
2024-07-06,0,-0.41763854514999965,0
2024-07-07,0,-0.291226192679687,0
2024-07-08,7,6.806374760218751,0
2024-07-09,2,-0.8584810616187502,0
2024-07-10,3,1.5658313738609375,0
2024-07-11,3,0.520190883896875,0
2024-07-12,0,0.6102915428656255,0
2024-07-13,2,1.6515873398562504,0
2024-07-14,2,-0.4069590874999998,0
2024-07-15,6,0.7509481262500004,0
2024-07-16,2,1.7129185338906252,0
2024-07-17,6,5.603416877248438,5
2024-07-18,2,-0.7941258347812503,1
2024-07-19,3,2.5885537606625,1
2024-07-20,0,1.4314036919484374,0
2024-07-21,0,0.46809400893281294,0
2024-07-22,6,1.5735840736781253,0
2024-07-23,2,-0.4747152805156247,0
2024-07-24,2,1.697727093932813,1
2024-07-25,7,2.576410379334375,0
2024-07-26,1,1.4425600210343752,0
2024-07-27,2,-0.48828784404687503,0
2024-07-28,0,1.7014240951109376,0
2024-07-29,3,4.6002255894125,0
2024-07-30,6,-0.7335347535671876,3
2024-07-31,3,2.607295364928125,0
2024-08-01,3,4.43743326021875,0
2024-08-02,3,-0.8382360366187498,0
2024-08-03,1,5.538259041360938,0
2024-08-04,0,0.09071733992812492,0
2024-08-05,8,4.40373214271875,0
2024-08-06,2,-0.9007090576500001,0
2024-08-07,4,2.481439586070313,0
2024-08-08,0,-0.6440364202968747,0
2024-08-09,5,-0.40643944768593676,0
2024-08-10,1,-0.287802202679687,0
2024-08-11,1,-0.19630113684374942,0
2024-08-12,4,0.8362198405187504,0
2024-08-13,1,3.8042735448859375,6
2024-08-14,3,-0.5202753514296877,2
2024-08-15,1,4.762795060953125,1
2024-08-16,2,4.340140942392187,1
2024-08-17,0,0.17623324999999967,0
2024-08-18,0,-0.5451290125000001,0
2024-08-19,7,6.645445753750001,0
2024-08-20,5,2.033660651984375,0
2024-08-21,2,-0.8287284170984374,1
2024-08-22,6,0.4945092961062503,0
2024-08-23,9,0.5533904411718757,0
2024-08-24,1,-0.42073427400781177,0
2024-08-25,0,-0.265546913195312,0
2024-08-26,3,1.8252967362140629,6
2024-08-27,0,0.6629614701406252,1
2024-08-28,0,-0.30677566929843736,2
2024-08-29,2,-0.15145226635781245,0
2024-08-30,0,1.9095129907343753,0
2024-08-31,0,-0.2708631655515624,0
2024-09-01,0,-0.14083962753593743,0
2024-09-02,0,0.907650595,0
2024-09-03,0,-0.17155532228124987,0
2024-09-04,7,-0.10359951808749987,0
2024-09-05,7,0.9367771224640626,0
2024-09-06,5,-0.14284989249999996,0
2024-09-07,1,-0.08025337603124993,0
2024-09-08,1,-0.058459717571874945,0
2024-09-09,5,-0.03175619624999989,0
2024-09-10,3,-0.025685063015624923,0
2024-09-11,2,-0.02156086503593744,6
2024-09-12,6,18.98890630375,1
2024-09-13,0,-1.9095683130156267,0
2024-09-14,0,4.136601147464062,0
2024-09-15,0,-1.041500000000001,2
2024-09-16,4,-0.6175874999999987,0
2024-09-17,9,-0.4487182499999991,2
2024-09-18,3,4.646609262500001,1
2024-09-19,1,-0.7913639787499995,0
2024-09-20,5,0.5273919902031254,0
2024-09-21,1,-0.45754667943281213,0
2024-09-22,0,-0.19615406507812452,0
2024-09-23,7,1.8489219873203129,0
2024-09-24,7,6.7135274375,0
2024-09-25,4,3.1384147687499997,0
2024-09-26,7,0.1669964224218745,0
2024-09-27,3,2.4260870410703124,0
2024-09-28,0,0.35456068698437526,0
2024-09-29,1,0.5063098724640631,0
2024-09-30,3,6.570049020000001,0
2024-10-01,7,-1.00104479978125,0
2024-10-02,4,3.4461745563187502,0
2024-10-03,1,1.2160757964359377,0
2024-10-04,0,0.3696389255906255,0
2024-10-05,0,-0.4781767503328122,0
2024-10-06,0,0.6773573456265631,0
2024-10-07,1,4.670084960698438,2
2024-10-08,2,0.27407890635468757,0
2024-10-09,5,-0.4991075277515624,0
2024-10-10,1,4.7182148429375,0
2024-10-11,7,1.2882450175750002,0
2024-10-12,0,0.4342257194125001,0
2024-10-13,0,-0.43391936128593744,0
2024-10-14,3,1.7164886932343755,8
2024-10-15,4,1.5822571361359379,1
2024-10-16,6,-0.4602686381953122,0
2024-10-17,4,-0.2533081087859373,1
2024-10-18,2,0.8184840299218753,0
2024-10-19,0,-0.24578308496093715,0
2024-10-20,0,-0.1299235430874998,0
2024-10-21,4,1.9145897299640626,1
2024-10-22,1,0.73801348146875,1
2024-10-23,2,0.757948918896875,0
2024-10-24,1,0.7680402824281249,0
2024-10-25,1,0.7740813037500001,0
2024-10-26,0,-0.23596431301562493,0
2024-10-27,0,0.8549978724640627,0
2024-10-28,2,0.7993713450000002,0
2024-10-29,10,-0.22517158478124988,0
2024-10-30,2,0.8597615231625001,0
2024-10-31,3,5.8086146256984375,0
2024-11-01,3,0.2891598881984372,0
2024-11-02,3,0.5542540719484373,0
2024-11-03,0,2.6306829387140622,0
2024-11-04,8,1.4657462407343753,0
2024-11-05,3,2.488007821948438,0
2024-11-06,2,0.3892561262140626,0
2024-11-07,1,-0.45939675301562466,0
2024-11-08,1,2.689760310620313,0
2024-11-09,0,-0.5332621619812496,0
2024-11-10,0,2.7184149706984377,0
2024-11-11,1,-0.5003939715828125,0
2024-11-12,2,2.712236215110938,0
2024-11-13,4,0.50955340963125,0
2024-11-14,2,8.628761591876563,0
2024-11-15,4,-0.12053019128593823,0
2024-11-16,0,-0.6636784765468751,2
2024-11-17,0,-0.42899039635781233,3
2024-11-18,6,1.7012297734531259,7
2024-11-19,8,3.562647091142188,1
2024-11-20,7,3.335626502203125,0
2024-11-21,3,-0.7847701493734376,0
2024-11-22,6,-0.44093236592656226,0
2024-11-23,1,2.685958514160938,0
2024-11-24,2,-0.48183987753593716,0
2024-11-25,4,0.7256975575000003,0
2024-11-26,0,2.69834053896875,0
2024-11-27,3,-0.5064332421343748,0
2024-11-28,0,0.7162810877937502,0
2024-11-29,2,-0.2792439476437499,0
2024-11-30,1,1.8436146612500004,0
2024-12-01,3,-0.31871720154687494,0
2024-12-02,6,-0.18643879135781227,0
2024-12-03,4,6.884033848234375,4
2024-12-04,2,-0.7915908040828128,0
2024-12-05,0,0.6164762461421875,0
2024-12-06,1,-0.3353923380156251,0
2024-12-07,0,-0.22022374503593692,1
2024-12-08,0,0.8395461239687504,0
2024-12-09,1,0.7704057074281253,0
2024-12-10,0,4.76122737625,0
2024-12-11,2,0.34635979639062464,0
2024-12-12,2,-0.44404816400156255,0
2024-12-13,1,0.7661524369843751,0
2024-12-14,1,-0.2694901150359371,0
2024-12-15,0,4.82949804125,0
2024-12-16,3,1.3689111782343748,0
2024-12-17,1,4.467739840698437,0
2024-12-18,0,-0.8159508638640629,0
2024-12-19,0,-0.4500370881953122,0
2024-12-20,1,-0.2839012987859372,0
2024-12-21,0,1.7890756244843757,0
2024-12-22,0,-0.3707751087859371,0
2024-12-23,0,0.7741609799218754,0
2024-12-24,0,-0.2735993699609373,0
2024-12-25,0,-0.15096427014999972,0
2024-12-26,0,-0.1027277626796873,0
2024-12-27,0,-0.04698652499999985,0
2024-12-28,0,-0.03830414249999988,0
2024-12-29,0,-0.03229863853124991,0
2024-12-30,0,-0.027891401321874926,0
2024-12-31,0,-0.009568313015624975,0
2025-01-01,0,-0.008398852535937478,0
2025-01-02,0,1.0,0
2025-01-03,0,-0.10000000000000009,0
2025-01-04,0,-0.04500000000000003,0
2025-01-05,0,-0.028500000000000022,0
2025-01-06,1,-0.020662499999999924,6
2025-01-07,0,-0.016116749999999947,0
2025-01-08,1,1.9868379875,0
2025-01-09,1,3.7889063037499997,0
2025-01-10,0,-0.49956831301562543,2
2025-01-11,1,0.7546011474640624,2
2025-01-12,0,-0.255325,1
2025-01-13,1,-0.15988349999999962,1
2025-01-14,1,0.8807089750000002,0
2025-01-15,5,0.8045020575000001,1
2025-01-16,0,0.7753718389687501,0
2025-01-17,1,-0.24173296963437496,0
2025-01-18,0,-0.13885160639374985,0
2025-01-19,0,-0.07484756301562487,0
2025-01-20,7,2.9416598849640625,0
2025-01-21,6,0.6596275412499999,0
2025-01-22,4,5.731175978234375,0
2025-01-23,3,3.240439138198437,0
2025-01-24,6,0.22154533444843727,0
2025-01-25,0,-0.5284116025359376,1
2025-01-26,0,-0.3385777874999995,0
2025-01-27,2,0.7457063987500008,0
2025-01-28,2,1.6960997897031256,0
2025-01-29,3,0.5849081518765628,0
2025-01-30,3,3.6581544718703127,0
2025-01-31,4,-0.6224225635281251,0
2025-02-01,0,5.6908945268406255,0
2025-02-02,0,0.21154313496406218,0
2025-02-03,6,0.4938155287500001,0
2025-02-04,2,-0.42538471801562494,0
2025-02-05,7,1.7112477751828132,0
2025-02-06,3,0.5833961969125003,0
2025-02-07,10,2.647576570401563,3
2025-02-08,0,-0.53143635014375,4
2025-02-09,1,-0.28649058684374973,2
2025-02-10,7,1.7905488755187502,2
2025-02-11,4,-0.3223954405515623,0
2025-02-12,3,-0.18209850753593726,0
2025-02-13,3,-0.12671635978124984,0
2025-02-14,5,0.8990278931625003,0
2025-02-15,0,4.830662708417187,0
2025-02-16,0,0.4034794173921872,0
2025-02-17,5,-0.3756873925000002,0
2025-02-18,2,-0.22729912603125002,1
2025-02-19,5,-0.16472695507187454,1
2025-02-20,5,0.8855917375000004,0
2025-02-21,9,2.8069794912500003,0
2025-02-22,2,-0.42319880676562505,0
2025-02-23,0,0.7691658861359376,0
2025-02-24,4,2.7422749243046876,0
2025-02-25,3,0.5684968974640625,0
2025-02-26,2,3.6749877375,0
2025-02-27,6,-0.6017422337500002,0
2025-02-28,4,0.6705463482343752,0
2025-03-01,1,-0.3332785540828123,0
2025-03-02,0,-0.21954304135781194,0
2025-03-03,1,2.8510215857343755,0
2025-03-04,3,-0.42150803783281243,4
