,electron/electron,AvaloniaUI/Avalonia,nwjs/nw.js
2015-12-25,4.4592913408,0,1
2015-12-26,-6.003444326400001,10,2
2015-12-27,-3.282451558400002,0,4
2015-12-28,3.7955110911999994,5,5
2015-12-29,15.1251636224,0,4
2015-12-30,8.6074554368,0,6
2015-12-31,0.5719031807999997,0,5
2016-01-01,-0.06255595519999968,2,6
2016-01-02,0.7931283456000005,0,2
2016-01-03,-2.6102530048000006,0,1
2016-01-04,10.45961728,1,4
