,moby/moby,canonical/lxd,containerd/containerd
2016-10-30,-14.36336482149062,0,-0.12
2016-10-31,26.41580066672344,4,-0.055999999999999994
2016-11-01,8.787065014171873,0,-0.03359999999999997
2016-11-02,37.54100701603281,0,3.977152
2016-11-03,38.25684004275469,2,-2.4167552000000003
2016-11-04,42.02248635607187,3,0.50707456
2016-11-05,-22.2663712609625,4,-0.8343403520000001
2016-11-06,-15.178676734684366,1,-0.26290206719999987
2016-11-07,13.246933740907817,0,3.852608
2016-11-08,56.78863992747188,0,-2.5006208000000005
2016-11-09,94.0183448677125,8,-0.55454976
2016-11-10,57.61978245435312,1,-0.28211660800000005
2016-11-11,11.237361356693754,2,-0.18133370879999994
2016-11-12,-32.74881651204218,1,-0.10173235200000003
2016-11-13,-8.089882614465619,0,-0.07552286720000004
2016-11-14,13.871896214145316,2,-0.051701760000000034
2016-11-15,8.231067251679686,7,-0.04136140800000004
2016-11-16,14.79107120080625,6,1.9659917312
2016-11-17,25.498873474551555,21,-1.2000000000000002
2016-11-18,18.20630880094531,7,-0.24
2016-11-19,-13.811406908907816,2,-0.11199999999999999
2016-11-20,-8.42530998955312,8,-0.06719999999999994
2016-11-21,39.503231458175,3,-0.04569600000000001
2016-11-22,44.4615204400125,9,-0.03351040000000002
2016-11-23,10.31186207285156,12,-0.025850880000000017
2016-11-24,-8.133931073043748,4,-0.02068070400000002
2016-11-25,-1.4622408461281253,15,-0.01700413440000002
2016-11-26,-2.478311341609377,5,0.0
2016-11-27,-9.5641357541625,5,0.0
2016-11-28,42.95180789509844,7,2.0
2016-11-29,16.25074043534062,3,5.8
2016-11-30,28.386345403079687,0,0.5599999999999987
2016-12-01,-2.424390413989066,6,16.048
2016-12-02,20.44842603942344,2,-4.059200000000002
2016-12-03,-8.45793801945625,1,-6.360896
2016-12-04,-8.648122901660933,0,-3.7614464
2016-12-05,13.586705353926565,6,1.3266227200000005
2016-12-06,21.988335314004686,12,1.1337052159999996
2016-12-07,-0.5450974839515652,4,-2.5219497984000006
2016-12-08,18.716766291370313,3,4.1857821695999995
2016-12-09,8.445539480248435,3,3.5560432639999995
2016-12-10,-9.206795175715627,0,-6.067899392000001
2016-12-11,-2.388907760284374,0,-1.5684569088
2016-12-12,20.498823723628124,4,5.2047507456
2016-12-13,17.06052870447656,1,4.8946339839999995
2016-12-14,12.724153905098436,26,5.516891750399999
2016-12-15,7.390563029335937,33,6.128057139199999
2016-12-16,15.689818269792188,8,2.680452300799999
2016-12-17,-8.226338822590627,0,-11.445223219200003
2016-12-18,-2.15406819766406,1,-2.2973797375999996
2016-12-19,25.79722846324375,0,-2.39052544
2016-12-20,7.8353449254328105,12,-0.31255347199999983
2016-12-21,17.9181919240125,10,-1.5263808512000006
2016-12-22,11.416444362328125,3,-0.7826572288000004
2016-12-23,-14.232252168628126,15,-0.5169342464000004
2016-12-24,-0.504851097323435,0,-0.3226511360000002
2016-12-25,-3.722489396109375,0,-0.15480238080000014
2016-12-26,7.3497138150125005,0,-0.027095552000000016
2016-12-27,27.46202742785625,0,0.9785724928
2016-12-28,5.430762054474997,0,-0.6103403520000001
2016-12-29,20.755249169145312,0,-0.12850206720000001
2016-12-30,-4.826872240387502,0,-0.055999999999999994
2016-12-31,-4.403921394049998,3,-0.03359999999999997
2017-01-01,-5.294619618090623,0,-0.022848000000000004
2017-01-02,6.962283580825,0,-0.01675520000000001
2017-01-03,26.020591447865623,0,0.98707456
2017-01-04,16.27341885367656,3,0.38965964799999986
2017-01-05,11.887720180289062,0,0.2714979327999999
2017-01-06,5.101294395828125,0,-0.776
2017-01-07,-6.085207388604687,5,-0.20959999999999995
2017-01-08,-5.5541059936546855,0,-0.11244799999999996
2017-01-09,26.089995339571875,1,1.9267968
2017-01-10,2.521099913596874,0,2.7474713599999996
2017-01-11,5.901723387940624,17,5.319979008
2017-01-12,23.085452969098437,1,15.576232140799998
2017-01-13,7.310353987843749,2,-6.870042419200001
2017-01-14,5.038022003651562,5,-4.356598067200001
2017-01-15,-6.480951203265622,3,-4.209702399999999
2017-01-16,-1.1561098529265603,0,-0.7332556799999992
2017-01-17,23.95737778130156,0,3.310567936
2017-01-18,0.3588270795499984,2,5.105635737599999
2017-01-19,10.655594308259374,3,7.3700042751999995
2017-01-20,12.276960921260937,1,-3.2195076096000026
2017-01-21,-13.017953161775,0,-6.864550195200001
2017-01-22,-4.143888552901561,2,-2.1479307264
2017-01-23,16.50475119423281,5,5.8097603584
2017-01-24,27.79572969199375,13,1.0191636479999993
2017-01-25,0.521151942635937,3,-3.011041587200001
2017-01-26,22.384971706314065,2,17.254183936
2017-01-27,19.0370935926625,4,1.877038387199999
2017-01-28,-11.844992355264061,2,-11.064947404800002
2017-01-29,-2.093063827587498,0,-3.9010888703999997
2017-01-30,16.755202905218752,3,1.1312947200000005
2017-01-31,6.452333192706249,1,-3.000405504
2017-02-01,33.95026034678281,2,0.7811685375999997
2017-02-02,17.001887247135937,1,4.0276220928
2017-02-03,0.13734276199375017,5,12.6247520256
2017-02-04,1.554394570787501,5,-10.438616064000001
2017-02-05,-11.118019266242186,0,-3.23133696
2017-02-06,17.447073555228126,0,3.6334256128
2017-02-07,25.438907648746873,0,6.171180544
2017-02-08,5.204163045632811,4,-4.1739042816000005
2017-02-09,3.8814805486078114,6,-1.6859197440000004
2017-02-10,6.573301333462499,0,11.3964660736
2017-02-11,4.178362746323437,3,-6.497963827200001
2017-02-12,3.454884440328126,0,-4.1599314944
2017-02-13,16.45707067276094,1,-1.5204252671999998
2017-02-14,7.2656442643937496,35,1.0846822400000002
2017-02-15,12.874078248335938,39,8.161127424
2017-02-16,5.573678610293751,29,-2.685009408000001
2017-02-17,13.101312489598438,3,3.0105913343999995
2017-02-18,-5.3399650279859365,1,-2.5077453824000013
2017-02-19,-3.742865093421873,2,-2.3957459968
2017-02-20,1.6622102198078128,10,5.226103398399999
2017-02-21,8.860042275085936,18,19.992005119999998
2017-02-22,5.105141423135937,40,-1.373691904000001
2017-02-23,12.393548536204687,43,-11.783539814400001
2017-02-24,6.3650960406343735,24,5.67482624
2017-02-25,-10.0428457893125,10,-1.1218582527999992
2017-02-26,-0.8916295999437489,10,-6.7519473664000005
2017-02-27,9.768383716560937,27,6.6784753664
2017-02-28,24.2194728647125,19,2.1938034687999997
2017-03-01,4.356177617654687,15,3.5276599295999995
2017-03-02,15.417863942306251,17,-3.8920704000000015
2017-03-03,7.043491508912499,14,0.4891878399999996
2017-03-04,-8.050900312904687,6,-5.5264156672
2017-03-05,-4.08376944495781,36,-1.883431936
2017-03-06,22.8899153129375,8,6.9180317696
2017-03-07,2.210965663599998,14,-0.5095393280000007
2017-03-08,20.31652291625625,18,0.5073743871999987
2017-03-09,7.975135137267186,4,-1.4034208768000003
2017-03-10,10.087307664135938,7,7.8284228608
2017-03-11,-6.2058167618656235,1,-7.695336448000001
2017-03-12,-3.488869602968748,9,-1.9552940032
2017-03-13,25.662617956771875,2,1.98178048
2017-03-14,16.43179098336406,2,0.5307299839999997
2017-03-15,10.6942899572625,6,9.3540609024
2017-03-16,27.118156601771876,4,-2.0452956160000006
2017-03-17,-9.904574749578124,3,0.47548876799999995
2017-03-18,-9.026027805481247,1,-3.300594073600001
2017-03-19,-4.648161990464061,0,-2.8715323392
2017-03-20,13.250922388542188,20,-1.14081792
2017-03-21,7.406631859835935,0,7.2784522240000005
2017-03-22,24.92715393108125,8,26.6835482624
2017-03-23,9.525540594609373,1,-19.533370265600002
2017-03-24,12.681845576790625,17,3.8368700415999992
2017-03-25,-11.910932182184375,1,-7.7197053952
2017-03-26,3.1838957586250025,0,-2.4656771071999994
2017-03-27,10.889885496254688,5,-1.4197817344000003
2017-03-28,34.659594550504686,5,0.035182080000000004
2017-03-29,12.154050569810934,3,0.6812759039999996
2017-03-30,10.424433506995314,0,3.1173699583999994
2017-03-31,4.123463388960936,4,2.3052645375999994
2017-04-01,-9.537715242242186,17,-3.447165235200001
2017-04-02,-2.0186974563328093,0,-1.7665666048
2017-04-03,9.456401112129686,2,7.3135488
2017-04-04,24.166061279642186,0,10.78172416
2017-04-05,3.561485507873435,8,0.14934476799999885
2017-04-06,9.165627657289061,0,-5.185189171200001
2017-04-07,23.11105480909531,0,1.9521862656
2017-04-08,-8.082768278846874,0,-6.133861888
2017-04-09,-7.455686840467184,0,-1.9945623551999998
2017-04-10,42.27186318772657,11,9.8422832128
2017-04-11,29.897932727354686,3,-3.400429056000002
2017-04-12,10.902014928760934,2,3.6774011903999995
2017-04-13,-5.667134490962496,4,4.685234892799999
2017-04-14,-5.541985487767185,2,-1.3789622272000006
2017-04-15,-4.833109695934375,11,-3.4601187328000007
2017-04-16,-1.2888446610218747,0,-3.8600136704
2017-04-17,1.8820244543578122,5,0.4864153600000005
2017-04-18,1.8615686500359354,8,-1.154015232
2017-04-19,-2.0072638649234404,5,6.4766691328
2017-04-20,3.8607585128109356,10,1.5232586751999992
2017-04-21,0.6597083098499992,21,3.3942959103999986
2017-04-22,-0.29479607938281305,0,-0.9719775232000005
2017-04-23,-0.39353444843906216,3,-5.4876939264
2017-04-24,13.24015552699375,6,5.2899037184
2017-04-25,6.613548630229687,1,3.834016255999999
2017-04-26,15.333073198764062,11,-3.8952664064
2017-04-27,20.331696558326563,17,4.2584122368
2017-04-28,13.767064640445312,28,0.7435408383999995
2017-04-29,-8.91981920218906,1,-6.020466278400001
2017-04-30,-7.964311217709373,1,-1.8502791168
2017-05-01,5.301848104271876,2,0.9783687168000001
2017-05-02,10.673103758301561,11,0.14303897599999993
2017-05-03,5.3075229228218745,3,8.0746684416
2017-05-04,1.548225109129687,16,9.3197704192
2017-05-05,21.713487702159377,6,-7.177907097600002
2017-05-06,-11.493925118406253,0,1.8667049983999995
2017-05-07,-5.68646361611406,4,-6.050720870400001
2017-05-08,10.698527033835939,3,8.11055872
2017-05-09,29.47161210359375,19,-2.106051584000001
2017-05-10,20.92400147515625,5,10.038385561599998
2017-05-11,18.53936994032344,1,3.285828505599998
2017-05-12,-4.8012517541656266,2,7.764545535999998
2017-05-13,2.865350307718751,0,-14.584352563200003
2017-05-14,-3.158844275517188,0,-2.9561827327999994
2017-05-15,30.68850745426719,3,6.2503351296
2017-05-16,13.285612672781248,9,10.10236928
2017-05-17,6.2001348924281245,8,-4.335288832000002
2017-05-18,15.851552493071875,1,0.9254794239999988
2017-05-19,8.069138453804687,0,2.844872704
2017-05-20,-12.639887537351562,1,-9.237082828800002
2017-05-21,-7.659191951010936,0,-2.8064775168
2017-05-22,2.2003722661328133,0,12.487308288
2017-05-23,5.559072440278123,3,5.569428684799998
2017-05-24,3.4732275972015607,10,13.562167091199997
2017-05-25,2.892312818656249,3,-8.111894118400002
2017-05-26,-3.5683914053390637,14,10.386340454399999
2017-05-27,0.7776315868921868,1,-7.214134476800002
2017-05-28,-1.800850154867188,1,-9.9908155392
2017-05-29,2.4802967535359377,1,-3.59548416
