,apache/echarts,highcharts/highcharts,plotly/plotly.js
2022-05-10,0.0,3.5180185600000002,0
2022-05-11,2.0,17.1597056,3
2022-05-12,1.0,1.2420214784000008,2
2022-05-13,0.0,5.645628927999999,2
2022-05-14,0.0,-0.6820824064000002,5
2022-05-15,0.0,2.3651765248,0
2022-05-16,1.0,6.456977407999999,0
2022-05-17,0.0,-2.3424169984,0
2022-05-18,1.0,18.9433795584,0
2022-05-19,1.0,-0.577740799999999,2
2022-05-20,5.0,20.3050491904,1
2022-05-21,1.0,-6.8286536704,0
2022-05-22,0.0,-3.315016089600002,0
2022-05-23,2.0,6.8616281088,1
2022-05-24,5.0,0.6281523200000008,2
2022-05-25,3.0,-1.7170809856000004,3
2022-05-26,1.0,0.15846389760000035,6
2022-05-27,1.0,0.2855638016000004,2
2022-05-28,3.0,-1.3798758399999986,0
2022-05-29,0.0,-0.8748676095999994,0
2022-05-30,0.0,15.57720832,2
2022-05-31,0.0,0.4641029120000013,3
2022-06-01,0.0,2.6413686783999997,7
2022-06-02,0.0,-1.2269761536000008,0
2022-06-03,3.0,8.5953017856,0
2022-06-04,1.0,-2.9166901247999997,0
2022-06-05,0.0,-1.469943500800001,0
2022-06-06,0.0,0.0061772799999992856,0
2022-06-07,6.0,8.038409728000001,0
2022-06-08,3.0,-2.497482854399999,0
2022-06-09,5.0,-1.1110306816000004,11
2022-06-10,0.0,0.28839833599999976,5
2022-06-11,0.0,-0.6842824703999995,0
2022-06-12,0.0,0.5450536960000002,0
2022-06-13,6.0,12.55121408,0
2022-06-14,5.0,1.119671808,10
2022-06-15,2.0,8.9445052416,8
2022-06-16,1.0,3.6897470464000004,1
2022-06-17,1.0,7.048737279999999,0
2022-06-18,1.0,-2.5891845120000005,0
2022-06-19,3.0,-2.1027144704000014,0
2022-06-20,3.0,0.6077537279999992,4
2022-06-21,1.0,15.5453147136,5
2022-06-22,0.0,2.6021920768000006,22
2022-06-23,0.0,12.5875467264,0
2022-06-24,0.0,8.9292271616,4
2022-06-25,0.0,-3.2863612928000006,0
2022-06-26,0.0,-1.1372508160000012,0
2022-06-27,0.0,6.658035609599999,7
2022-06-28,0.0,-3.3945072640000005,4
2022-06-29,0.0,-1.9555816448,1
2022-06-30,0.0,0.5802043392000005,3
2022-07-01,0.0,-1.348792524799999,2
2022-07-02,0.0,-0.8654726143999989,0
2022-07-03,0.0,-0.5170589695999995,0
2022-07-04,4.0,26.726745395200002,0
2022-07-05,3.0,3.3944998912000024,20
2022-07-06,1.0,12.886918246399999,13
2022-07-07,1.0,-0.44985344000000094,13
2022-07-08,1.0,30.272024576,26
2022-07-09,0.0,4.967189299199999,2
2022-07-10,1.0,-6.112601600000003,0
2022-07-11,4.0,4.805007359999997,9
2022-07-12,3.0,5.289821696000001,12
2022-07-13,1.0,1.0373158912000005,3
2022-07-14,2.0,13.0408679424,16
2022-07-15,3.0,-3.8333651968,14
2022-07-16,0.0,-3.4227558399999993,0
2022-07-17,0.0,-2.2591318015999993,0
2022-07-18,2.0,3.6339969024,6
2022-07-19,3.0,4.0648892416,0
2022-07-20,2.0,-0.35602319359999957,2
2022-07-21,1.0,0.340368384,2
2022-07-22,5.0,-1.369260646399999,0
2022-07-23,1.0,-0.8260343807999997,0
2022-07-24,0.0,-0.4434987008000002,0
2022-07-25,3.0,1.6745215999999998,6
2022-07-26,2.0,1.3345715200000003,4
2022-07-27,0.0,3.216615936,1
2022-07-28,4.0,-0.19344496639999975,5
2022-07-29,1.0,-0.7369141248000002,0
2022-07-30,1.0,-0.4152107008000002,0
2022-07-31,0.0,-0.2743296000000001,0
2022-08-01,4.0,3.7895449599999997,0
2022-08-02,1.0,1.0301199360000002,3
2022-08-03,0.0,-0.8618498048000001,0
2022-08-04,7.0,34.5485837312,0
2022-08-05,3.0,62.7053348864,0
2022-08-06,3.0,-16.9818133504,0
2022-08-07,0.0,-7.412787200000007,0
2022-08-08,2.0,9.355435519999997,2
2022-08-09,5.0,-1.137164288000001,2
2022-08-10,0.0,7.298819174399998,4
2022-08-11,0.0,18.4806100992,6
2022-08-12,0.0,-6.1588403199999995,3
2022-08-13,0.0,-4.8650711039999965,0
2022-08-14,2.0,-3.0017377279999984,0
2022-08-15,3.0,11.45204992,0
2022-08-16,3.0,15.188728832,3
2022-08-17,1.0,-3.8309933056,0
2022-08-18,1.0,15.773901824,0
2022-08-19,0.0,1.162409267200002,7
2022-08-20,0.0,-4.314407833600001,0
2022-08-21,1.0,-2.3148971008000014,0
2022-08-22,7.0,3.366333439999999,1
2022-08-23,1.0,12.730110464000001,0
2022-08-24,0.0,12.563779276800002,0
2022-08-25,1.0,3.4296976383999995,2
2022-08-26,1.0,-0.46479226880000013,3
2022-08-27,1.0,-3.3053116416000003,0
2022-08-28,0.0,-1.8956694528000009,0
2022-08-29,3.0,14.6804224,0
2022-08-30,2.0,1.762647040000001,3
2022-08-31,1.0,2.668080128,2
2022-09-01,3.0,0.8863129600000006,5
2022-09-02,9.0,16.4852247552,10
2022-09-03,1.0,-5.187951001599999,0
2022-09-04,0.0,-2.4435542016000014,0
2022-09-05,2.0,-1.5930163200000012,0
2022-09-06,2.0,24.805119488000003,4
2022-09-07,0.0,24.8457046016,6
2022-09-08,0.0,-0.8969964544,4
2022-09-09,0.0,-3.7819746304000024,0
2022-09-10,0.0,-3.724843929600001,0
2022-09-11,0.0,-2.4864536576000003,0
2022-09-12,0.0,12.3124352,1
2022-09-13,4.0,10.85512448,0
2022-09-14,2.0,-1.2333112319999984,0
2022-09-15,0.0,-0.6184935423999987,3
2022-09-16,0.0,-2.645904998399999,1
2022-09-17,0.0,-1.4220342272000004,1
2022-09-18,0.0,-0.9723819008000005,0
2022-09-19,0.0,10.253649919999999,9
2022-09-20,0.0,4.1863480320000015,2
2022-09-21,0.0,20.2006201344,2
2022-09-22,5.0,2.0166287360000013,6
2022-09-23,2.0,4.761359462399999,9
2022-09-24,2.0,-4.097504051200001,0
2022-09-25,6.0,0.7197311999999987,0
2022-09-26,2.0,9.78267648,0
2022-09-27,1.0,-0.8933022719999997,0
2022-09-28,1.0,3.2755542015999994,0
2022-09-29,4.0,2.145724211200001,4
2022-09-30,0.0,7.3419547648000005,0
2022-10-01,0.0,-3.3857626111999997,0
2022-10-02,0.0,-1.726357913600001,0
2022-10-03,0.0,4.891213823999999,4
2022-10-04,0.0,2.952906444800001,4
2022-10-05,1.0,14.8681403392,6
2022-10-06,0.0,24.4993440768,12
2022-10-07,0.0,2.0823781376,3
2022-10-08,5.0,-5.663439872000001,0
2022-10-09,0.0,-3.138146304000002,0
2022-10-10,0.0,0.9077836799999988,0
2022-10-11,2.0,-0.1947934720000002,3
2022-10-12,0.0,0.07769589759999995,1
2022-10-13,0.0,-0.7061007359999993,6
2022-10-14,2.0,1.644710195200002,14
2022-10-15,8.0,-1.4252962815999983,0
2022-10-16,10.0,-0.592251904,0
2022-10-17,8.0,3.67969024,0
2022-10-18,5.0,11.955789824,0
2022-10-19,1.0,-3.1170737151999997,1
2022-10-20,6.0,-0.36392724480000105,0
2022-10-21,5.0,-1.0485065728000005,17
2022-10-22,2.0,-0.6745764864,1
2022-10-23,0.0,-0.49909125120000014,0
2022-10-24,2.0,2.6331187199999997,4
2022-10-25,3.0,3.096865792,0
2022-10-26,0.0,15.7026535424,0
2022-10-27,2.0,8.9569717248,1
2022-10-28,0.0,4.732812287999999,0
2022-10-29,1.0,-2.879477350400001,0
2022-10-30,1.0,-1.2786304000000017,0
2022-10-31,4.0,21.28459264,1
2022-11-01,1.0,7.179472384,6
2022-11-02,2.0,8.600288460799998,2
2022-11-03,0.0,10.2984889344,2
2022-11-04,2.0,3.6858755072000005,3
2022-11-05,1.0,-3.3050744832000003,0
2022-11-06,3.0,-3.3837689856000015,1
2022-11-07,2.0,4.783149977599999,2
2022-11-08,3.0,7.909986713600001,4
2022-11-09,3.0,1.8797698048000013,8
2022-11-10,6.0,3.6942829568000004,5
2022-11-11,2.0,33.741900902400005,10
2022-11-12,1.0,-9.173592166399999,4
2022-11-13,2.0,-4.074966528000003,0
2022-11-14,2.0,10.467441459199998,14
2022-11-15,4.0,5.5685672959999994,0
2022-11-16,0.0,9.5250557952,6
2022-11-17,3.0,8.6781582336,5
2022-11-18,0.0,12.3613812736,0
2022-11-19,0.0,-6.679598796799999,0
2022-11-20,0.0,-3.564700364800001,0
2022-11-21,2.0,10.883760639999998,1
2022-11-22,0.0,14.795385344,0
2022-11-23,0.0,3.871396044800001,0
2022-11-24,0.0,11.925186048,2
2022-11-25,7.0,1.7705201664000008,0
2022-11-26,0.0,-0.8439177216000004,1
2022-11-27,0.0,-3.567206707200001,0
2022-11-28,1.0,17.861245439999998,0
2022-11-29,4.0,18.392152064,0
2022-11-30,4.0,8.3092871168,1
2022-12-01,3.0,21.9858765824,6
2022-12-02,1.0,8.509586431999999,14
2022-12-03,0.0,-8.399907532800002,0
2022-12-04,0.0,-4.548345651200003,2
2022-12-05,1.0,17.874320998399998,2
2022-12-06,0.0,22.43379968,3
2022-12-07,1.0,-2.397602815999999,3
2022-12-08,2.0,-1.1160610816000007,0
2022-12-09,2.0,19.4209657856,4
2022-12-10,1.0,-0.6672459775999986,0
2022-12-11,0.0,-5.189197107200002,0
2022-12-12,3.0,36.993351679999996,3
2022-12-13,0.0,4.7939015680000026,3
2022-12-14,2.0,13.0522049536,6
2022-12-15,1.0,2.4639980543999993,5
2022-12-16,1.0,14.347533107199999,5
2022-12-17,0.0,-8.13957888,0
2022-12-18,0.0,-4.5137703936000015,0
2022-12-19,0.0,23.0153577472,2
2022-12-20,1.0,86.55508992,10
2022-12-21,0.0,33.288976384,20
2022-12-22,0.0,-9.072380928000001,8
2022-12-23,0.0,-4.041182310400007,8
2022-12-24,0.0,-7.709640806400001,1
2022-12-25,1.0,-6.770989158400003,0
2022-12-26,1.0,-4.785617920000003,2
2022-12-27,1.0,2.1859630080000003,0
2022-12-28,1.0,2.6332860416000052,0
2022-12-29,0.0,12.704117350400006,0
2022-12-30,0.0,5.687865753600002,0
2022-12-31,2.0,-4.4105750528,0
2023-01-01,0.0,-2.225415577600001,0
2023-01-02,0.0,16.5745364992,0
2023-01-03,0.0,22.35172608,13
2023-01-04,0.0,46.327001088,5
2023-01-05,0.0,20.4879988736,1
2023-01-06,1.0,-0.7388704768000025,1
2023-01-07,0.0,-8.729091788800003,1
2023-01-08,0.0,-5.928753254400004,2
2023-01-09,0.0,11.884797439999998,4
2023-01-10,0.0,12.602284544,2
2023-01-11,0.0,8.312464588800001,8
2023-01-12,0.0,21.514845491200003,8
2023-01-13,0.0,16.053008998400003,0
2023-01-14,0.0,-6.97537024,0
2023-01-15,0.0,-3.598134067200003,0
2023-01-16,0.0,48.057579929599996,0
2023-01-17,0.0,34.803184128,2
2023-01-18,0.0,13.0431251456,8
2023-01-19,0.0,17.231047270399998,5
2023-01-20,0.0,8.2595936256,0
2023-01-21,0.0,-12.0400014336,0
2023-01-22,0.0,-6.911645286400003,0
2023-01-23,1.0,27.234900684799996,0
2023-01-24,0.0,37.891166515200005,4
2023-01-25,0.0,29.815023923200002,0
2023-01-26,0.0,14.6340656128,1
2023-01-27,0.0,15.640781926399999,0
2023-01-28,0.0,-12.7730315264,0
2023-01-29,0.0,-6.753775308800004,1
2023-01-30,0.0,32.56704256,5
2023-01-31,0.0,16.280198656000003,0
2023-02-01,1.0,17.0276954112,12
2023-02-02,3.0,10.693295820800001,6
2023-02-03,0.0,10.898293760000001,7
2023-02-04,1.0,-9.3987047424,0
2023-02-05,1.0,-5.9350973440000026,0
2023-02-06,0.0,28.108577177599997,10
2023-02-07,0.0,17.599886233600003,6
2023-02-08,0.0,11.607179468800002,2
2023-02-09,0.0,9.273330380800001,8
2023-02-10,0.0,-1.0165451775999994,7
2023-02-11,0.0,-4.520603443200001,0
2023-02-12,1.0,-4.323107020800002,0
2023-02-13,0.0,22.150106009599998,3
2023-02-14,0.0,12.783154176000002,2
2023-02-15,1.0,16.180489523200002,13
2023-02-16,2.0,8.210687795200002,6
2023-02-17,1.0,7.156036403199999,12
2023-02-18,1.0,-6.208272793600001,1
2023-02-19,0.0,-4.172370227200002,0
2023-02-20,0.0,9.1592532992,35
2023-02-21,1.0,18.4253696,5
2023-02-22,1.0,9.670341120000002,0
2023-02-23,2.0,12.969585664,7
2023-02-24,1.0,10.314614886400001,22
2023-02-25,1.0,-4.5399533568,1
2023-02-26,0.0,-3.605101568000002,0
2023-02-27,2.0,50.9044356096,8
2023-02-28,0.0,20.951223296000002,10
2023-03-01,0.0,11.094672179199998,20
2023-03-02,0.0,5.540153036799998,8
2023-03-03,2.0,27.3423634432,1
2023-03-04,0.0,-12.012918784,0
2023-03-05,1.0,-6.0383173632000045,0
2023-03-06,5.0,33.099518156799995,26
2023-03-07,2.0,19.739482521600003,9
2023-03-08,1.0,7.817509990400001,13
2023-03-09,1.0,13.823981158399999,30
2023-03-10,0.0,23.6190910464,31
2023-03-11,0.0,-4.4736478208,2
2023-03-12,0.0,-7.204590796800002,0
2023-03-13,0.0,40.9075147776,24
2023-03-14,2.0,22.088229273600003,8
2023-03-15,1.0,-2.613703987199999,18
2023-03-16,0.0,8.778987417599998,0
2023-03-17,0.0,8.935233024,6
2023-03-18,0.0,-6.862945177599999,0
2023-03-19,0.0,-4.463071129600001,0
2023-03-20,0.0,32.2825243648,0
2023-03-21,1.0,40.0680958976,11
2023-03-22,0.0,10.914079641600003,1
2023-03-23,6.0,11.720236543999997,0
2023-03-24,2.0,4.743183769599998,1
2023-03-25,0.0,-5.505005363200002,0
2023-03-26,0.0,-6.387987251200002,0
2023-03-27,5.0,16.7715356672,0
2023-03-28,1.0,17.5496242176,4
2023-03-29,0.0,12.678355865600004,9
2023-03-30,0.0,9.759205888000002,0
2023-03-31,4.0,16.5123490816,6
2023-04-01,0.0,-8.5494306816,0
2023-04-02,0.0,-4.175665254400003,0
2023-04-03,5.0,19.403749478399998,3
2023-04-04,0.0,2.772072448000001,0
2023-04-05,0.0,-1.9420841984,0
2023-04-06,0.0,-2.223727104,0
2023-04-07,0.0,3.0103749632000008,1
2023-04-08,0.0,-3.1092939775999984,1
2023-04-09,0.0,-1.7786705919999999,0
2023-04-10,0.0,-1.0778036224000005,5
2023-04-11,1.0,38.1529588736,0
2023-04-12,0.0,12.507547340800004,3
2023-04-13,1.0,16.341329408,2
2023-04-14,0.0,0.4677868543999981,9
