,apple/swift,rust-lang/rust,JetBrains/kotlin
2017-09-23,38,63,0
2017-09-24,15,54,0
2017-09-25,88,56,76
2017-09-26,78,55,55
2017-09-27,52,62,9
2017-09-28,79,49,55
2017-09-29,82,69,25
2017-09-30,16,67,0
2017-10-01,32,23,0
2017-10-02,48,31,21
2017-10-03,66,22,22
2017-10-04,75,40,27
2017-10-05,51,60,46
2017-10-06,43,48,68
2017-10-07,30,45,0
2017-10-08,20,63,0
2017-10-09,50,37,18
2017-10-10,65,58,87
2017-10-11,51,43,111
2017-10-12,59,43,43
2017-10-13,26,57,32
2017-10-14,36,35,0
2017-10-15,30,37,4
2017-10-16,41,56,62
2017-10-17,48,42,22
2017-10-18,36,58,18
2017-10-19,16,30,14
2017-10-20,39,46,40
2017-10-21,60,41,0
2017-10-22,27,23,0
2017-10-23,42,21,43
2017-10-24,47,28,44
2017-10-25,39,46,31
2017-10-26,51,37,19
2017-10-27,55,45,13
2017-10-28,22,40,0
2017-10-29,8,30,0
2017-10-30,17,23,24
2017-10-31,23,74,26
2017-11-01,70,48,6
2017-11-02,93,66,31
2017-11-03,43,71,19
2017-11-04,34,51,0
2017-11-05,18,43,0
2017-11-06,47,77,2
2017-11-07,61,80,13
2017-11-08,54,62,11
2017-11-09,62,43,17
2017-11-10,38,47,30
2017-11-11,34,29,0
2017-11-12,32,43,0
2017-11-13,45,68,37
2017-11-14,61,64,36
2017-11-15,65,88,42
2017-11-16,71,102,28
2017-11-17,70,59,15
2017-11-18,44,50,4
2017-11-19,36,100,0
2017-11-20,50,73,19
2017-11-21,15,40,17
2017-11-22,19,39,10
2017-11-23,0,31,21
2017-11-24,10,52,18
2017-11-25,29,36,0
2017-11-26,2,53,0
2017-11-27,40,61,30
2017-11-28,89,42,29
2017-11-29,78,63,18
2017-11-30,77,54,49
2017-12-01,80,69,58
2017-12-02,53,25,0
2017-12-03,20,47,0
2017-12-04,50,57,14
2017-12-05,59,63,21
2017-12-06,72,55,33
2017-12-07,42,63,57
2017-12-08,48,26,8
2017-12-09,24,18,0
2017-12-10,16,46,0
2017-12-11,46,46,31
2017-12-12,72,35,34
2017-12-13,54,78,8
2017-12-14,63,43,46
2017-12-15,43,68,57
2017-12-16,57,13,3
2017-12-17,5,43,0
2017-12-18,71,73,53
2017-12-19,88,35,16
2017-12-20,47,91,57
2017-12-21,49,77,26
2017-12-22,46,45,53
2017-12-23,23,27,0
2017-12-24,6,27,0
2017-12-25,15,14,15
2017-12-26,19,59,51
2017-12-27,16,31,21
2017-12-28,23,38,22
2017-12-29,10,20,26
2017-12-30,10,20,0
2017-12-31,8,44,0
2018-01-01,13,34,0
2018-01-02,34,28,6
2018-01-03,49,43,26
2018-01-04,102,50,2
2018-01-05,73,26,1
2018-01-06,63,40,0
2018-01-07,28,43,0
2018-01-08,77,38,2
2018-01-09,73,29,28
2018-01-10,92,46,32
2018-01-11,79,42,20
2018-01-12,89,65,93
2018-01-13,67,46,0
2018-01-14,30,30,0
2018-01-15,53,62,32
2018-01-16,39,79,54
2018-01-17,54,62,40
2018-01-18,36,37,25
2018-01-19,94,86,38
2018-01-20,23,55,0
2018-01-21,26,35,0
2018-01-22,65,85,9
2018-01-23,66,60,19
2018-01-24,95,38,10
2018-01-25,67,63,14
2018-01-26,60,76,21
2018-01-27,24,61,0
2018-01-28,19,53,3
2018-01-29,36,78,27
2018-01-30,68,75,130
2018-01-31,76,65,17
2018-02-01,86,36,49
2018-02-02,79,36,18
2018-02-03,72,19,0
2018-02-04,11,75,0
2018-02-05,28,54,35
2018-02-06,108,38,47
2018-02-07,70,41,22
2018-02-08,55,35,72
2018-02-09,51,32,50
2018-02-10,21,59,0
2018-02-11,34,36,4
2018-02-12,45,43,46
2018-02-13,92,29,48
2018-02-14,82,61,33
2018-02-15,69,29,21
2018-02-16,60,30,19
2018-02-17,34,61,2
2018-02-18,5,36,2
2018-02-19,38,40,16
2018-02-20,47,48,40
2018-02-21,107,31,38
2018-02-22,64,36,42
2018-02-23,50,85,0
2018-02-24,11,58,0
2018-02-25,12,49,0
2018-02-26,52,33,25
2018-02-27,68,30,22
2018-02-28,72,76,39
2018-03-01,93,67,22
2018-03-02,64,39,26
2018-03-03,47,39,0
2018-03-04,25,31,0
2018-03-05,67,69,9
2018-03-06,81,64,46
2018-03-07,83,45,22
2018-03-08,97,167,2
2018-03-09,116,78,1
2018-03-10,60,46,0
2018-03-11,45,30,0
2018-03-12,89,48,22
2018-03-13,81,59,41
2018-03-14,65,69,53
2018-03-15,88,71,26
2018-03-16,78,57,31
2018-03-17,51,75,0
2018-03-18,13,57,0
2018-03-19,59,73,20
2018-03-20,78,46,19
2018-03-21,68,41,18
2018-03-22,89,96,25
2018-03-23,92,68,34
2018-03-24,72,40,1
2018-03-25,21,49,17
2018-03-26,92,78,31
2018-03-27,92,89,10
2018-03-28,69,65,25
2018-03-29,74,54,29
2018-03-30,67,34,35
2018-03-31,59,28,0
2018-04-01,14,40,1
2018-04-02,56,44,24
2018-04-03,63,55,66
2018-04-04,66,58,72
2018-04-05,81,76,10
2018-04-06,76,74,15
2018-04-07,19,38,5
2018-04-08,8,31,1
2018-04-09,31,42,23
2018-04-10,54,64,35
2018-04-11,57,72,265
2018-04-12,62,62,49
2018-04-13,71,53,26
2018-04-14,19,45,1
2018-04-15,9,76,0
2018-04-16,56,41,21
2018-04-17,84,42,19
2018-04-18,51,33,40
2018-04-19,59,29,35
2018-04-20,98,49,49
2018-04-21,30,38,2
2018-04-22,16,20,4
2018-04-23,32,34,35
2018-04-24,72,39,24
2018-04-25,33,35,15
2018-04-26,65,61,34
2018-04-27,89,82,50
2018-04-28,23,36,17
2018-04-29,2,40,1
2018-04-30,74,61,6
2018-05-01,61,51,0
2018-05-02,73,43,4
2018-05-03,80,64,47
2018-05-04,66,40,40
2018-05-05,42,38,1
2018-05-06,16,39,2
2018-05-07,35,44,30
2018-05-08,67,33,47
2018-05-09,32,56,2
2018-05-10,78,61,25
2018-05-11,73,54,61
2018-05-12,56,61,2
2018-05-13,12,47,1
2018-05-14,56,47,22
2018-05-15,60,100,42
2018-05-16,39,75,42
2018-05-17,72,90,14
2018-05-18,51,73,34
2018-05-19,18,46,0
2018-05-20,8,34,1
2018-05-21,27,61,5
2018-05-22,96,68,31
2018-05-23,68,45,51
2018-05-24,49,108,67
2018-05-25,61,24,18
2018-05-26,9,35,3
2018-05-27,6,42,0
2018-05-28,8,64,36
2018-05-29,50,71,20
2018-05-30,48,53,5
2018-05-31,22,59,7
2018-06-01,51,54,37
2018-06-02,6,47,2
2018-06-03,3,84,3
2018-06-04,50,38,38
2018-06-05,31,81,34
2018-06-06,29,56,40
2018-06-07,58,49,15
2018-06-08,30,38,89
2018-06-09,22,45,27
2018-06-10,24,24,0
2018-06-11,48,49,0
2018-06-12,52,36,2
2018-06-13,58,27,40
2018-06-14,55,19,24
2018-06-15,102,23,11
2018-06-16,37,18,0
2018-06-17,7,18,0
2018-06-18,30,29,24
2018-06-19,52,69,48
2018-06-20,50,74,56
2018-06-21,45,30,41
2018-06-22,39,57,32
2018-06-23,11,45,1
2018-06-24,5,25,2
2018-06-25,54,55,9
2018-06-26,92,131,26
2018-06-27,82,116,21
2018-06-28,58,73,30
2018-06-29,57,39,105
2018-06-30,41,54,2
2018-07-01,6,71,0
2018-07-02,41,69,26
2018-07-03,84,44,19
2018-07-04,37,49,33
2018-07-05,62,44,21
2018-07-06,71,49,14
2018-07-07,27,52,1
2018-07-08,5,25,1
2018-07-09,28,42,53
2018-07-10,45,45,47
2018-07-11,77,74,28
2018-07-12,53,100,53
2018-07-13,61,100,24
2018-07-14,24,118,1
2018-07-15,28,45,0
2018-07-16,59,83,30
2018-07-17,87,65,28
2018-07-18,96,78,33
2018-07-19,76,57,26
2018-07-20,64,89,49
2018-07-21,39,42,0
2018-07-22,12,65,0
2018-07-23,66,62,28
2018-07-24,78,109,14
2018-07-25,116,82,33
2018-07-26,79,79,13
2018-07-27,75,56,18
2018-07-28,45,32,0
2018-07-29,28,56,1
2018-07-30,63,109,11
2018-07-31,112,108,11
2018-08-01,78,120,21
2018-08-02,58,64,50
2018-08-03,55,57,26
2018-08-04,12,68,0
2018-08-05,4,97,0
2018-08-06,49,58,37
2018-08-07,80,104,50
2018-08-08,59,70,32
2018-08-09,75,127,53
2018-08-10,88,46,53
2018-08-11,43,52,4
2018-08-12,16,41,1
2018-08-13,65,53,35
2018-08-14,105,125,33
2018-08-15,73,105,30
2018-08-16,115,116,27
2018-08-17,93,44,46
2018-08-18,53,40,1
2018-08-19,7,83,2
2018-08-20,70,72,174
2018-08-21,65,44,58
2018-08-22,62,118,12
2018-08-23,50,72,69
2018-08-24,95,87,51
2018-08-25,52,43,7
2018-08-26,18,57,0
2018-08-27,37,89,29
2018-08-28,80,61,15
2018-08-29,88,92,18
2018-08-30,56,98,231
2018-08-31,89,78,68
2018-09-01,26,64,0
2018-09-02,5,42,0
2018-09-03,5,74,2
2018-09-04,55,39,35
2018-09-05,82,64,38
2018-09-06,73,93,96
2018-09-07,38,74,91
2018-09-08,15,63,45
2018-09-09,1,47,5
2018-09-10,44,69,60
2018-09-11,61,85,81
2018-09-12,52,71,54
2018-09-13,52,76,68
2018-09-14,92,44,51
2018-09-15,29,69,2
2018-09-16,49,50,12
2018-09-17,34,51,43
2018-09-18,56,61,67
2018-09-19,71,45,32
2018-09-20,77,86,42
2018-09-21,80,50,43
2018-09-22,68,57,3
2018-09-23,10,43,1
2018-09-24,85,41,18
2018-09-25,75,51,40
2018-09-26,95,87,65
2018-09-27,76,35,35
2018-09-28,68,37,24
2018-09-29,20,66,4
2018-09-30,8,59,2
2018-10-01,60,51,39
2018-10-02,40,64,18
2018-10-03,72,42,25
2018-10-04,67,62,7
2018-10-05,93,82,4
2018-10-06,18,48,0
2018-10-07,13,30,0
2018-10-08,54,76,14
2018-10-09,68,76,30
2018-10-10,56,76,26
2018-10-11,65,58,32
2018-10-12,73,69,33
2018-10-13,30,76,0
2018-10-14,13,54,6
2018-10-15,55,123,34
2018-10-16,62,69,43
