,apache/echarts,highcharts/highcharts,plotly/plotly.js
2018-10-16,-2.0383508479999985,23,9
2018-10-17,2.9792713728000013,16,11
2018-10-18,-1.367928319999999,50,12
2018-10-19,-2.9260661760000004,16,21
2018-10-20,-2.3177883648000006,1,3
2018-10-21,-1.3504091136000005,1,3
2018-10-22,1.0431641599999997,7,18
2018-10-23,-0.5432954879999998,1,23
2018-10-24,-0.24286853119999963,7,33
2018-10-25,-0.9424800767999999,3,19
2018-10-26,0.5514213375999999,7,25
2018-10-27,-0.6318523392,0,0
2018-10-28,-0.25027655680000005,0,2
2018-10-29,4.84634368,21,26
2018-10-30,-0.11324518399999972,6,17
2018-10-31,-0.48907458559999983,16,20
2018-11-01,-1.0109170688,8,16
2018-11-02,-0.48716871680000023,5,9
2018-11-03,-0.31211571200000016,0,0
2018-11-04,4.7708818432,0,12
2018-11-05,-2.1677311999999995,5,18
2018-11-06,-0.73548288,5,26
2018-11-07,-0.432672768,60,14
2018-11-08,-0.24875202560000023,5,20
2018-11-09,-0.16255815680000008,10,23
2018-11-10,-0.11481600000000003,0,5
2018-11-11,-0.09185279999999997,0,3
2018-11-12,1.92422144,17,23
2018-11-13,-0.8639907839999998,2,23
2018-11-14,-0.24,0,5
2018-11-15,5.872,1,3
2018-11-16,-2.4831999999999996,3,21
2018-11-17,1.2200959999999998,0,7
2018-11-18,-1.2299263999999999,0,4
2018-11-19,-0.5263411200000002,60,23
2018-11-20,1.6619765759999998,12,18
2018-11-21,-1.0465755136,35,47
2018-11-22,-0.41012736,11,16
2018-11-23,-0.26486067199999996,17,31
2018-11-24,-0.19673006080000005,0,6
2018-11-25,-0.09021542400000002,2,1
2018-11-26,-0.07152271360000001,13,30
2018-11-27,0.96325888,46,10
2018-11-28,-0.4303114239999999,13,8
2018-11-29,2.8544036864,69,16
2018-11-30,-1.2639999999999998,24,23
2018-12-01,-0.4016,0,0
2018-12-02,0.778048,2,2
2018-12-03,3.4522367999999997,38,7
2018-12-04,5.171773440000001,133,1
2018-12-05,-3.428045311999999,14,17
2018-12-06,-1.2055098368000001,9,21
2018-12-07,-0.6898191360000002,34,15
2018-12-08,-0.47236567040000044,33,2
2018-12-09,-0.3198873600000002,8,0
2018-12-10,-0.249380352,44,0
2018-12-11,1.7979850752000002,3,19
2018-12-12,-0.9572826111999998,22,21
2018-12-13,2.6704129024,8,13
2018-12-14,-0.32799999999999985,4,4
2018-12-15,-0.8432,0,1
2018-12-16,-0.371904,0,6
2018-12-17,0.7652735999999999,54,32
2018-12-18,0.43180288,6,8
2018-12-19,1.3508469760000001,18,15
2018-12-20,0.9123288064000001,15,4
2018-12-21,-1.2094376959999997,23,37
2018-12-22,-0.49310218240000003,0,2
2018-12-23,-0.2769133568000001,0,0
2018-12-24,-0.18443776000000012,2,5
2018-12-25,-0.13935667200000004,0,0
2018-12-26,-0.1106213888,0,5
2018-12-27,1.9201492992,0,2
2018-12-28,1.1440922624,0,0
2018-12-29,-0.06559631359999973,0,0
2018-12-30,-0.7679999999999999,0,0
2018-12-31,0.6687999999999998,0,5
2019-01-01,2.392896,0,7
2019-01-02,3.5325696000000004,0,12
2019-01-03,1.4633804800000005,11,16
2019-01-04,0.47638425600000023,17,14
2019-01-05,-2.2290302975999996,0,0
2019-01-06,-0.9775712256000003,0,2
2019-01-07,-0.6082183168000004,37,20
2019-01-08,-0.4296913920000002,11,43
2019-01-09,2.6681731072,18,16
2019-01-10,1.5434551296000003,13,17
2019-01-11,-1.7397253119999996,24,5
2019-01-12,9.3513402368,5,5
2019-01-13,-3.355194470399999,3,8
2019-01-14,-0.814656,6,36
2019-01-15,-1.3187456,3,21
2019-01-16,0.2759987199999995,18,25
2019-01-17,1.0943011839999999,16,18
2019-01-18,-1.3050456063999998,20,32
2019-01-19,-0.5790152704,0,0
2019-01-20,-0.36249087999999996,0,8
2019-01-21,-0.27465984000000004,11,25
2019-01-22,-0.11082106880000003,7,14
2019-01-23,14.9229048832,16,14
2019-01-24,-0.05189683199999795,1,8
2019-01-25,-4.243109580799999,24,6
2019-01-26,-1.7055963136,0,0
2019-01-27,-1.0080000000000007,0,0
2019-01-28,9.30112,22,7
2019-01-29,-4.524159999999999,23,11
2019-01-30,-1.6133376,4,3
2019-01-31,2.02244096,0,8
2019-02-01,-1.898906624,7,16
2019-02-02,-0.7363089408000001,2,0
2019-02-03,-0.42163200000000006,1,0
2019-02-04,-0.30850560000000005,19,12
2019-02-05,-0.24141311999999998,19,13
2019-02-06,-0.19687116799999999,14,11
2019-02-07,-0.05511167999999998,2,7
2019-02-08,-0.04546713599999998,15,6
2019-02-09,-0.03839447039999999,0,0
2019-02-10,0.0,0,4
2019-02-11,0.0,17,21
2019-02-12,0.0,11,26
2019-02-13,0.0,8,13
2019-02-14,8.0,12,13
2019-02-15,1.8000000000000007,13,20
2019-02-16,-2.9599999999999995,0,1
2019-02-17,-1.112,0,0
2019-02-18,0.3471999999999996,0,21
2019-02-19,2.1523839999999996,6,21
2019-02-20,-1.6534655999999999,6,17
2019-02-21,0.31421952,6,10
2019-02-22,-0.8466984959999999,5,0
2019-02-23,-0.45291581440000006,1,0
2019-02-24,0.759190016,0,0
2019-02-25,5.47113984,1,14
2019-02-26,-1.6202193919999996,11,16
2019-02-27,0.7347715072000001,26,10
2019-02-28,0.5976349696000001,18,5
2019-03-01,-1.3987077120000002,13,14
2019-03-02,-0.6250733568000002,0,2
2019-03-03,-0.3973017600000001,0,4
2019-03-04,1.7085537279999998,21,16
2019-03-05,-0.027933388799999737,14,16
2019-03-06,1.1853878272,42,9
2019-03-07,-1.1278507007999998,30,9
2019-03-08,0.5568922623999999,9,9
2019-03-09,1.3448996864,0,0
2019-03-10,-1.0790784,1,0
2019-03-11,1.57639168,13,1
2019-03-12,0.9357916160000002,16,11
2019-03-13,-1.2306451456,8,10
2019-03-14,-0.4939767808,18,2
2019-03-15,-0.3010932736000001,8,2
2019-03-16,-0.19500083200000012,0,1
2019-03-17,-0.14893998080000004,1,0
2019-03-18,4.8917361664,31,11
2019-03-19,-1.0670525439999996,12,14
2019-03-20,-1.0559077376,20,16
2019-03-21,0.5344036864,21,6
2019-03-22,-0.6720000000000002,38,16
2019-03-23,-0.31136000000000014,0,1
2019-03-24,-0.20876800000000004,0,2
2019-03-25,1.843584,20,21
2019-03-26,0.07589888000000022,18,16
2019-03-27,-0.7421096959999999,17,15
2019-03-28,0.7208312832,21,30
2019-03-29,1.437644288,13,14
2019-03-30,-1.0343021568,0,0
2019-03-31,-0.3798784,0,1
2019-04-01,-0.22930432000000003,16,20
2019-04-02,0.838166016,3,18
2019-04-03,-0.5236192256,8,9
2019-04-04,0.8029048832,14,19
2019-04-05,-0.5158968319999999,3,14
2019-04-06,-0.2047095808,0,1
2019-04-07,-0.11954831360000001,0,0
2019-04-08,-0.06456320000000006,23,24
2019-04-09,1.95167744,20,13
2019-04-10,1.1618810880000003,11,7
2019-04-11,0.9288312832000001,17,12
2019-04-12,1.8168442880000002,0,2
2019-04-13,-1.6639981568,0,0
2019-04-14,-0.6311040000000001,0,0
2019-04-15,0.6189695999999998,3,7
2019-04-16,-0.6673715200000001,0,4
2019-04-17,-0.322834944,0,13
2019-04-18,0.7744615424,0,9
2019-04-19,-0.5526194175999999,0,4
2019-04-20,-0.22101544959999997,0,0
2019-04-21,-0.1253576704,0,0
2019-04-22,2.94002944,0,1
2019-04-23,-0.2451077119999998,45,2
2019-04-24,-0.7957613567999999,10,18
2019-04-25,-0.33037056,19,8
2019-04-26,-0.20395571200000012,12,6
2019-04-27,-0.1442541568000001,0,0
2019-04-28,-0.09884160000000004,0,0
2019-04-29,-0.07807487999999999,7,17
2019-04-30,-0.06383769599999997,2,23
2019-05-01,-0.053550182399999986,0,13
2019-05-02,-0.012798156799999997,3,8
2019-05-03,0.0,6,3
2019-05-04,0.0,0,2
2019-05-05,3.0,0,1
2019-05-06,2.8000000000000003,21,11
2019-05-07,1.0400000000000005,17,16
2019-05-08,-1.8719999999999997,5,23
2019-05-09,0.2591999999999999,21,7
2019-05-10,-0.8482560000000001,5,1
2019-05-11,0.5665023999999999,1,0
2019-05-12,-0.70082048,0,0
2019-05-13,1.650561024,6,15
2019-05-14,-0.048080998399999686,0,9
2019-05-15,1.1987770368000001,6,13
2019-05-16,-1.1347170303999998,25,11
2019-05-17,1.574681088,1,19
2019-05-18,-1.0606727167999999,0,1
2019-05-19,-0.4142341120000001,0,0
2019-05-20,-0.26040647680000006,13,13
2019-05-21,0.8221916159999999,10,23
2019-05-22,7.4626028544,21,25
2019-05-23,-3.4090359807999993,6,14
2019-05-24,-1.0863374336,15,10
2019-05-25,-0.5839114240000001,0,0
2019-05-26,-0.3883483136000004,0,0
2019-05-27,-0.2625792000000001,7,7
2019-05-28,0.7979238399999999,9,8
2019-05-29,1.4378798080000001,8,4
2019-05-30,5.9459561472,0,3
2019-05-31,-3.2063852543999993,5,7
2019-06-01,-1.0096,0,0
2019-06-02,-0.5611520000000001,0,0
2019-06-03,-0.3740672000000004,12,1
2019-06-04,2.72603904,12,1
2019-06-05,-1.4126392319999996,9,5
2019-06-06,-0.5317035008,15,0
2019-06-07,-0.32368629759999995,21,0
2019-06-08,-0.2143870976000001,0,0
2019-06-09,-0.08985600000000005,2,1
2019-06-10,0.9311104,0,1
2019-06-11,0.5448883200000001,18,17
2019-06-12,-0.5654671359999999,10,0
2019-06-13,-0.2223944704,2,7
2019-06-14,-0.10560000000000005,3,71
2019-06-15,-0.07155200000000006,0,0
2019-06-16,-0.05291520000000002,0,0
2019-06-17,1.95866624,19,21
2019-06-18,2.166473728,11,5
2019-06-19,-0.4679538687999998,35,2
2019-06-20,3.0992018432000004,5,3
2019-06-21,-1.9951999999999996,6,6
2019-06-22,-0.7287040000000001,0,0
2019-06-23,-0.4333824000000001,0,0
2019-06-24,0.6980172799999997,19,0
2019-06-25,1.371805696,47,9
2019-06-26,4.8987131904000005,50,28
2019-06-27,-0.8310324223999994,11,12
2019-06-28,1.2369789952000003,72,14
2019-06-29,-1.9883446271999998,0,0
2019-06-30,-0.8204672000000003,1,0
2019-07-01,-0.5192089600000003,42,1
2019-07-02,-0.3743800320000002,28,21
2019-07-03,-0.2891153408,16,18
2019-07-04,-0.22216130559999994,8,6
2019-07-05,-0.16221204479999995,12,12
2019-07-06,-0.07106344959999997,0,0
2019-07-07,-0.03839447039999999,0,0
2019-07-08,0.0,17,6
2019-07-09,3.0,7,0
2019-07-10,-1.1999999999999997,11,0
2019-07-11,0.64,3,8
2019-07-12,-0.5919999999999999,18,6
2019-07-13,-0.24480000000000013,0,0
