,AvaloniaUI/Avalonia,electron/electron,nwjs/nw.js
2023-12-21,1.8246015681625005,0,1
2023-12-22,5.6670552684171875,0,0
2023-12-23,0.20313785554843722,0,1
2023-12-24,-0.4980551244812501,0,0
2023-12-25,-0.27529216555156244,0,0
2023-12-26,0.8068926474640631,0,0
2023-12-27,-0.2436870249999996,0,0
2023-12-28,0.8377237825000003,0,0
2023-12-29,-0.22736081603124983,0,0
2023-12-30,-0.15096377941562475,0,0
2023-12-31,-0.10457817823124982,0,0
2024-01-01,-0.04222336503593736,0,0
2024-01-02,0.9727895537500001,2,0
2024-01-03,4.877269674484375,1,0
2024-01-04,0.4355074512140621,6,0
2024-01-05,-0.36306831301562525,4,0
2024-01-06,-0.21656135253593756,0,0
2024-01-07,-0.14792924999999957,1,0
2024-01-08,1.8855917375000004,2,0
2024-01-09,0.70697949125,2,0
2024-01-10,3.731801193234375,5,0
2024-01-11,0.43066588613593726,6,0
2024-01-12,1.5986124243046875,3,0
2024-01-13,1.5797051474640624,0,0
2024-01-14,-0.4435907749999998,0,0
2024-01-15,1.7325210950000003,2,0
2024-01-16,0.6026798777187502,2,0
2024-01-17,2.6525386844125003,2,0
2024-01-18,1.4816766741515623,5,0
2024-01-19,0.5034998593406251,1,0
2024-01-20,0.6218811289328126,0,0
2024-01-21,2.6576373938968754,0,0
2024-01-22,2.484677639928125,0,0
2024-01-23,0.41388764021875,1,0
2024-01-24,0.5567496181625001,5,0
2024-01-25,1.6189425534171877,3,0
2024-01-26,4.547573357610938,2,0
2024-01-27,0.23554149816249992,0,0
2024-01-28,0.4904864581984376,0,0
2024-01-29,4.5715113571671875,3,0
2024-01-30,-0.7872032054046874,7,0
2024-01-31,4.573071158126563,4,13
2024-02-01,4.214756129448437,1,4
2024-02-02,-0.9405952223171874,2,1
2024-02-03,4.463021271100001,0,1
2024-02-04,0.1257211655546877,0,0
2024-02-05,2.417668103198438,4,1
2024-02-06,4.3098657698859375,5,0
2024-02-07,2.069914693570313,0,0
2024-02-08,9.184943703671875,4,0
2024-02-09,4.488749859742187,4,0
2024-02-10,0.6022124935703124,0,0
2024-02-11,1.0040074511718753,0,0
2024-02-12,-0.8666289769453116,2,0
2024-02-13,0.4357991896671888,0,0
2024-02-14,4.467035163564064,5,0
2024-02-15,1.1208332607734381,1,0
2024-02-16,3.3005006097359377,2,0
2024-02-17,0.156927679046875,2,7
2024-02-18,0.4518536162531255,0,0
2024-02-19,1.5699949063968752,1,0
2024-02-20,7.517915036178126,1,0
2024-02-21,-0.09499031926562518,4,1
2024-02-22,4.3151448898859375,2,0
2024-02-23,0.050890563789062315,1,0
2024-02-24,4.369639834115626,0,0
2024-02-25,-0.9176779444093749,0,0
2024-02-26,0.48162009194843813,3,1
2024-02-27,2.526806688932813,2,0
2024-02-28,0.3653227820531256,2,0
2024-02-29,6.510526622946875,3,0
2024-03-01,3.0156933236359373,2,0
2024-03-02,0.07136469305468751,0,0
2024-03-03,-0.6179151801140624,0,0
2024-03-04,0.5876717535703132,2,1
2024-03-05,11.620021335734375,1,3
2024-03-06,14.529538924667188,3,0
2024-03-07,7.650314455626561,1,0
2024-03-08,2.7844236588546862,2,0
2024-03-09,9.221774333935937,0,0
2024-03-10,0.8096732643406259,1,0
2024-03-11,2.420570301214064,0,0
2024-03-12,-0.4662648680156236,2,0
2024-03-13,0.8942908762765647,3,0
2024-03-14,0.9711019863187516,1,0
2024-03-15,8.120184360518751,1,0
2024-03-16,-1.4254762866874997,0,0
2024-03-17,-0.752616594601562,0,0
2024-03-18,3.491312385557813,0,0
2024-03-19,1.2809164690796884,4,0
2024-03-20,1.3832741093406256,1,0
2024-03-21,-0.5721809835671874,8,0
2024-03-22,-0.3654275973531244,2,0
2024-03-23,0.7342954777875006,0,13
2024-03-24,0.698203777176563,1,0
2024-03-25,6.7520676900000005,2,0
2024-03-26,-0.8602846695625004,2,3
2024-03-27,-0.43908192867499996,6,0
2024-03-28,2.727786418896875,4,1
2024-03-29,2.5092860324281254,1,0
2024-03-30,4.42792704125,0,0
2024-03-31,-0.8332960967656252,0,0
2024-04-01,4.531889460698438,2,0
2024-04-02,0.17178520635468753,0,1
2024-04-03,0.42505924474843804,0,0
2024-04-04,2.55914912375,1,0
2024-04-05,4.395391409703126,0,0
2024-04-06,3.1258837720953125,0,0
2024-04-07,0.11387256481406238,0,0
2024-04-08,0.38877099357031275,2,0
2024-04-09,1.5172399761718756,2,0
2024-04-10,5.461123940554688,4,0
2024-04-11,2.0793121831984376,3,0
2024-04-12,4.191000427167188,2,0
2024-04-13,2.0059833298140624,0,0
2024-04-14,0.12876827650781286,0,0
2024-04-15,0.38323055559062547,5,0
2024-04-16,2.498710616948438,1,0
2024-04-17,3.350345056432813,3,6
2024-04-18,4.194188515584376,2,3
2024-04-19,1.0236681769875,6,2
2024-04-20,7.263414526064063,0,3
2024-04-21,-1.2584551604765628,0,1
2024-04-22,1.329875895626563,3,0
2024-04-23,3.346194945698438,4,0
2024-04-24,4.165177860917188,2,0
2024-04-25,9.988803684079688,0,0
2024-04-26,4.310754532278125,0,0
2024-04-27,-1.5022639587109377,0,0
2024-04-28,-0.8709477341968745,0,0
2024-04-29,0.3791024872125014,5,3
2024-04-30,6.469419276468751,0,1
2024-05-01,1.9029779241156253,2,0
2024-05-02,2.0740602910281254,0,0
2024-05-03,0.1310296166484376,0,0
2024-05-04,0.3689484940109382,1,0
2024-05-05,1.5311401222843757,0,2
2024-05-06,3.5129344662500004,0,4
2024-05-07,0.28577702573437525,3,1
2024-05-08,1.4780765801046878,2,0
2024-05-09,4.449618241951563,3,0
2024-05-10,1.1884592945953125,2,2
2024-05-11,0.3606879081265626,1,1
2024-05-12,0.5172556419484378,0,0
2024-05-13,3.577381723932813,9,0
2024-05-14,6.312102571615625,6,2
2024-05-15,-1.0925571781593753,6,2
2024-05-16,1.4248927651828127,0,1
2024-05-17,-0.5982554251499996,1,0
2024-05-18,-0.3844910974609366,0,0
2024-05-19,-0.2599250143374994,0,0
2024-05-20,0.8041989619484381,1,0
2024-05-21,0.7434385216515629,1,1
2024-05-22,-0.2718976262531248,0,4
2024-05-23,-0.15447936025156234,1,0
2024-05-24,1.93170087396875,1,1
2024-05-25,1.746423044928125,0,2
2024-05-26,-0.31927876250000015,1,0
2024-05-27,-0.17125570875000004,1,0
2024-05-28,0.8810129907343751,1,0
2024-05-29,2.8084743344484377,4,0
2024-05-30,0.5880436224640624,2,0
2024-05-31,0.6879885825,2,0
2024-06-01,-0.29248651853124996,0,0
2024-06-02,-0.18753858110312469,0,0
2024-06-03,-0.12747246757187472,1,0
2024-06-04,1.9126410162500003,1,0
2024-06-05,3.727871835734375,4,0
2024-06-06,2.4486404996671873,4,0
2024-06-07,0.41714143312656216,5,0
2024-06-08,1.5917078344484374,0,0
2024-06-09,-0.45378235253593735,0,0
2024-06-10,-0.27127852499999955,8,0
2024-06-11,0.7991518075000004,6,8
2024-06-12,-0.2604391985312496,10,3
2024-06-13,3.8212524416156253,19,1
2024-06-14,1.4717819295593748,10,0
2024-06-15,-0.4576147631234376,0,0
2024-06-16,-0.24765222856718755,1,0
2024-06-17,0.8303902824281253,5,0
2024-06-18,1.7831143037500004,7,0
2024-06-19,3.660550136984375,4,1
2024-06-20,-0.5975976625359377,4,0
2024-06-21,-0.3181231445624999,1,0
2024-06-22,-0.22417378617499975,1,0
2024-06-23,-0.14484321757187452,0,0
2024-06-24,-0.10188472124999967,1,0
2024-06-25,9.915596244484375,2,5
2024-06-26,8.928089736432812,2,0
2024-06-27,0.4949290428656239,6,0
2024-06-28,4.031404589856249,1,0
2024-06-29,-1.0816249999999998,0,0
2024-06-30,1.3502075000000011,0,0
2024-07-01,2.3233873750000007,4,0
2024-07-02,1.2318969125000008,4,0
2024-07-03,1.2944721323437505,1,3
2024-07-04,3.315505889484376,0,0
2024-07-05,-0.7998146326406247,2,0
2024-07-06,-0.41763854514999965,0,0
2024-07-07,-0.291226192679687,0,0
2024-07-08,6.806374760218751,7,0
2024-07-09,-0.8584810616187502,2,0
2024-07-10,1.5658313738609375,3,0
2024-07-11,0.520190883896875,3,0
2024-07-12,0.6102915428656255,0,0
2024-07-13,1.6515873398562504,2,0
2024-07-14,-0.4069590874999998,2,0
2024-07-15,0.7509481262500004,6,0
2024-07-16,1.7129185338906252,2,0
2024-07-17,5.603416877248438,6,5
2024-07-18,-0.7941258347812503,2,1
2024-07-19,2.5885537606625,3,1
2024-07-20,1.4314036919484374,0,0
2024-07-21,0.46809400893281294,0,0
2024-07-22,1.5735840736781253,6,0
2024-07-23,-0.4747152805156247,2,0
2024-07-24,1.697727093932813,2,1
2024-07-25,2.576410379334375,7,0
2024-07-26,1.4425600210343752,1,0
2024-07-27,-0.48828784404687503,2,0
2024-07-28,1.7014240951109376,0,0
2024-07-29,4.6002255894125,3,0
2024-07-30,-0.7335347535671876,6,3
2024-07-31,2.607295364928125,3,0
2024-08-01,4.43743326021875,3,0
2024-08-02,-0.8382360366187498,3,0
2024-08-03,5.538259041360938,1,0
2024-08-04,0.09071733992812492,0,0
2024-08-05,4.40373214271875,8,0
2024-08-06,-0.9007090576500001,2,0
2024-08-07,2.481439586070313,4,0
2024-08-08,-0.6440364202968747,0,0
2024-08-09,-0.40643944768593676,5,0
2024-08-10,-0.287802202679687,1,0
2024-08-11,-0.19630113684374942,1,0
2024-08-12,0.8362198405187504,4,0
2024-08-13,3.8042735448859375,1,6
2024-08-14,-0.5202753514296877,3,2
2024-08-15,4.762795060953125,1,1
2024-08-16,4.340140942392187,2,1
2024-08-17,0.17623324999999967,0,0
2024-08-18,-0.5451290125000001,0,0
2024-08-19,6.645445753750001,7,0
2024-08-20,2.033660651984375,5,0
2024-08-21,-0.8287284170984374,2,1
2024-08-22,0.4945092961062503,6,0
2024-08-23,0.5533904411718757,9,0
2024-08-24,-0.42073427400781177,1,0
2024-08-25,-0.265546913195312,0,0
2024-08-26,1.8252967362140629,3,6
2024-08-27,0.6629614701406252,0,1
2024-08-28,-0.30677566929843736,0,2
2024-08-29,-0.15145226635781245,2,0
2024-08-30,1.9095129907343753,0,0
2024-08-31,-0.2708631655515624,0,0
2024-09-01,-0.14083962753593743,0,0
2024-09-02,0.907650595,0,0
2024-09-03,-0.17155532228124987,0,0
2024-09-04,-0.10359951808749987,7,0
2024-09-05,0.9367771224640626,7,0
2024-09-06,-0.14284989249999996,5,0
2024-09-07,-0.08025337603124993,1,0
2024-09-08,-0.058459717571874945,1,0
2024-09-09,-0.03175619624999989,5,0
2024-09-10,-0.025685063015624923,3,0
2024-09-11,-0.02156086503593744,2,6
2024-09-12,18.98890630375,6,1
2024-09-13,-1.9095683130156267,0,0
2024-09-14,4.136601147464062,0,0
2024-09-15,-1.041500000000001,0,2
2024-09-16,-0.6175874999999987,4,0
2024-09-17,-0.4487182499999991,9,2
2024-09-18,4.646609262500001,3,1
2024-09-19,-0.7913639787499995,1,0
2024-09-20,0.5273919902031254,5,0
2024-09-21,-0.45754667943281213,1,0
2024-09-22,-0.19615406507812452,0,0
2024-09-23,1.8489219873203129,7,0
2024-09-24,6.7135274375,7,0
2024-09-25,3.1384147687499997,4,0
2024-09-26,0.1669964224218745,7,0
2024-09-27,2.4260870410703124,3,0
2024-09-28,0.35456068698437526,0,0
2024-09-29,0.5063098724640631,1,0
2024-09-30,6.570049020000001,3,0
2024-10-01,-1.00104479978125,7,0
2024-10-02,3.4461745563187502,4,0
2024-10-03,1.2160757964359377,1,0
2024-10-04,0.3696389255906255,0,0
2024-10-05,-0.4781767503328122,0,0
2024-10-06,0.6773573456265631,0,0
2024-10-07,4.670084960698438,1,2
2024-10-08,0.27407890635468757,2,0
2024-10-09,-0.4991075277515624,5,0
2024-10-10,4.7182148429375,1,0
2024-10-11,1.2882450175750002,7,0
2024-10-12,0.4342257194125001,0,0
2024-10-13,-0.43391936128593744,0,0
2024-10-14,1.7164886932343755,3,8
2024-10-15,1.5822571361359379,4,1
2024-10-16,-0.4602686381953122,6,0
2024-10-17,-0.2533081087859373,4,1
2024-10-18,0.8184840299218753,2,0
2024-10-19,-0.24578308496093715,0,0
2024-10-20,-0.1299235430874998,0,0
2024-10-21,1.9145897299640626,4,1
2024-10-22,0.73801348146875,1,1
2024-10-23,0.757948918896875,2,0
2024-10-24,0.7680402824281249,1,0
2024-10-25,0.7740813037500001,1,0
2024-10-26,-0.23596431301562493,0,0
2024-10-27,0.8549978724640627,0,0
2024-10-28,0.7993713450000002,2,0
2024-10-29,-0.22517158478124988,10,0
2024-10-30,0.8597615231625001,2,0
2024-10-31,5.8086146256984375,3,0
2024-11-01,0.2891598881984372,3,0
2024-11-02,0.5542540719484373,3,0
2024-11-03,2.6306829387140622,0,0
2024-11-04,1.4657462407343753,8,0
2024-11-05,2.488007821948438,3,0
2024-11-06,0.3892561262140626,2,0
2024-11-07,-0.45939675301562466,1,0
2024-11-08,2.689760310620313,1,0
2024-11-09,-0.5332621619812496,0,0
2024-11-10,2.7184149706984377,0,0
2024-11-11,-0.5003939715828125,1,0
2024-11-12,2.712236215110938,2,0
2024-11-13,0.50955340963125,4,0
2024-11-14,8.628761591876563,2,0
2024-11-15,-0.12053019128593823,4,0
2024-11-16,-0.6636784765468751,0,2
2024-11-17,-0.42899039635781233,0,3
2024-11-18,1.7012297734531259,6,7
2024-11-19,3.562647091142188,8,1
2024-11-20,3.335626502203125,7,0
2024-11-21,-0.7847701493734376,3,0
2024-11-22,-0.44093236592656226,6,0
2024-11-23,2.685958514160938,1,0
2024-11-24,-0.48183987753593716,2,0
2024-11-25,0.7256975575000003,4,0
2024-11-26,2.69834053896875,0,0
2024-11-27,-0.5064332421343748,3,0
2024-11-28,0.7162810877937502,0,0
2024-11-29,-0.2792439476437499,2,0
2024-11-30,1.8436146612500004,1,0
2024-12-01,-0.31871720154687494,3,0
2024-12-02,-0.18643879135781227,6,0
2024-12-03,6.884033848234375,4,4
2024-12-04,-0.7915908040828128,2,0
2024-12-05,0.6164762461421875,0,0
2024-12-06,-0.3353923380156251,1,0
2024-12-07,-0.22022374503593692,0,1
2024-12-08,0.8395461239687504,0,0
2024-12-09,0.7704057074281253,1,0
2024-12-10,4.76122737625,0,0
2024-12-11,0.34635979639062464,2,0
2024-12-12,-0.44404816400156255,2,0
2024-12-13,0.7661524369843751,1,0
2024-12-14,-0.2694901150359371,1,0
2024-12-15,4.82949804125,0,0
2024-12-16,1.3689111782343748,3,0
2024-12-17,4.467739840698437,1,0
2024-12-18,-0.8159508638640629,0,0
2024-12-19,-0.4500370881953122,0,0
2024-12-20,-0.2839012987859372,1,0
2024-12-21,1.7890756244843757,0,0
2024-12-22,-0.3707751087859371,0,0
2024-12-23,0.7741609799218754,0,0
2024-12-24,-0.2735993699609373,0,0
2024-12-25,-0.15096427014999972,0,0
2024-12-26,-0.1027277626796873,0,0
2024-12-27,-0.04698652499999985,0,0
2024-12-28,-0.03830414249999988,0,0
2024-12-29,-0.03229863853124991,0,0
2024-12-30,-0.027891401321874926,0,0
2024-12-31,-0.009568313015624975,0,0
2025-01-01,-0.008398852535937478,0,0
2025-01-02,1.0,0,0
2025-01-03,-0.10000000000000009,0,0
2025-01-04,-0.04500000000000003,0,0
