,filamentphp/filament,thedevdojo/wave,thedevdojo/voyager
2023-04-10,10.777853622807815,0,0
2023-04-11,26.192453386475,0,0
2023-04-12,-3.9907315366781244,0,0
2023-04-13,2.912742196456252,0,0
2023-04-14,3.441366385704688,0,0
2023-04-15,76.9145690124375,0,0
2023-04-16,-20.808091778507816,0,0
2023-04-17,12.492556902979693,0,0
2023-04-18,-8.12681005368125,0,0
2023-04-19,12.23295843074375,0,0
2023-04-20,-8.361644602571875,0,0
2023-04-21,6.724414918984376,0,0
2023-04-22,17.308335658768748,0,0
2023-04-23,5.554279864878122,0,0
2023-04-24,-5.307452116929689,0,0
2023-04-25,-2.6905788492671867,0,0
2023-04-26,5.058121249839062,0,0
2023-04-27,43.275134652278126,0,0
2023-04-28,-13.603066731932813,0,0
2023-04-29,-3.0736048463984353,0,0
2023-04-30,71.95403446008594,0,0
2023-05-01,-16.880062754582816,0,0
2023-05-02,0.6410772749671914,0,0
2023-05-03,17.70788313729219,0,0
2023-05-04,37.112512049414065,0,0
2023-05-05,0.09008782240780988,0,0
2023-05-06,-4.1908462754687505,0,0
2023-05-07,-7.44107023050781,0,0
2023-05-08,16.388275947368747,0,0
2023-05-09,1.9674082389359349,0,0
2023-05-10,24.647266777954687,0,0
2023-05-11,14.07241258978906,1,0
2023-05-12,19.7155784694375,0,0
2023-05-13,24.58162438878594,0,0
2023-05-14,-9.118196019806248,0,0
2023-05-15,8.81272249664688,0,0
2023-05-16,14.073937204696875,0,0
2023-05-17,16.233335945196878,0,0
2023-05-18,-7.381267314037501,0,0
2023-05-19,7.492441075134375,0,0
2023-05-20,22.887926161954685,0,0
2023-05-21,16.275184026448436,0,0
2023-05-22,7.492214441053125,0,0
2023-05-23,-4.501951008885936,0,0
2023-05-24,-1.047777811807812,0,0
2023-05-25,1.8655481017328128,0,0
2023-05-26,-6.363866546104688,0,0
2023-05-27,-2.010139560873437,1,0
2023-05-28,8.879489699281248,0,0
2023-05-29,-7.408443463912503,0,0
2023-05-30,15.456662041678126,0,0
2023-05-31,4.185599543509373,0,0
2023-06-01,16.088869284284375,0,0
2023-06-02,-4.196516917998437,0,0
2023-06-03,-3.3044797790906237,0,0
2023-06-04,8.685206310739064,0,0
2023-06-05,8.428675424849999,0,0
2023-06-06,13.202232913490626,0,0
2023-06-07,16.988086258953125,0,0
2023-06-08,2.166918826139062,0,0
2023-06-09,1.7149475755968755,0,0
2023-06-10,11.162081911301563,0,0
2023-06-11,36.41419912405625,0,0
2023-06-12,-8.339289026401563,0,0
2023-06-13,5.205825090239065,0,0
2023-06-14,34.39038542067969,0,0
2023-06-15,-19.99919498681094,0,0
2023-06-16,2.0218533062296906,0,0
2023-06-17,-3.9143030621796875,0,0
2023-06-18,8.364664102143749,0,0
2023-06-19,11.331189873609372,0,0
2023-06-20,22.479454864885938,0,0
2023-06-21,-5.711591573076564,0,0
2023-06-22,-3.323375233676561,0,0
2023-06-23,-1.9073250824593746,0,0
2023-06-24,-4.203910690671875,0,0
2023-06-25,5.496991764360938,0,0
2023-06-26,9.935560994851562,0,0
2023-06-27,4.759962669945311,0,0
2023-06-28,8.994835693328124,0,0
2023-06-29,32.835026207426566,0,0
2023-06-30,-9.899498000939063,0,0
2023-07-01,10.625877150525003,0,0
2023-07-02,11.627634815820311,0,0
2023-07-03,25.20561017962656,0,0
2023-07-04,-10.960387805579686,0,0
2023-07-05,-8.587512542179685,0,0
2023-07-06,32.08627842420625,0,0
2023-07-07,0.5737819708843723,2,0
2023-07-08,10.285328330610938,0,0
2023-07-09,4.578905967056251,0,0
2023-07-10,4.633627825982813,0,0
2023-07-11,46.31073238355,0,0
2023-07-12,-4.652075638957811,0,0
2023-07-13,26.136144601337506,0,0
2023-07-14,-0.1617382553265614,0,0
2023-07-15,8.276181643903126,0,0
2023-07-16,4.582130915681249,0,0
2023-07-17,14.909308181362501,0,0
2023-07-18,12.765654128042186,0,0
2023-07-19,10.088641242634374,0,0
2023-07-20,20.31006307019844,0,0
2023-07-21,15.74704949941875,2,0
2023-07-22,-1.813145847857811,0,0
2023-07-23,39.07022529546875,0,0
2023-07-24,5.670598545849998,0,0
2023-07-25,27.843225972890625,0,0
2023-07-26,35.24628417629531,0,0
2023-07-27,50.13242084732656,0,0
2023-07-28,4.997480716135939,1,0
2023-07-29,71.65392362108906,0,0
2023-07-30,0.8053589775703074,0,0
2023-07-31,32.84724124396563,0,0
