,moby/moby,canonical/lxd,containerd/containerd
2017-05-20,-8.628702720000001,1,-8.4571533203125
2017-05-21,-5.936934195200002,0,-3.1228179931640625
2017-05-22,3.155923967999999,0,12.235443115234375
2017-05-23,6.905844428800002,3,6.7574920654296875
2017-05-24,5.2322566144000024,10,14.814987182617188
2017-05-25,4.605345792000001,3,-5.9108123779296875
2017-05-26,-1.9676045311999983,14,11.008270263671875
2017-05-27,1.6470603776000017,1,-5.5234527587890625
2017-05-28,-0.9312860159999996,1,-9.543838500976562
2017-05-29,3.0067488767999992,1,-4.044921875
2017-05-30,6.6884315136,16,3.40606689453125
2017-05-31,12.7965027328,7,22.1171875
2017-06-01,12.106669363200002,7,-1.5788421630859375
2017-06-02,19.2349638656,10,-2.6766204833984375
2017-06-03,-1.8514278400000013,2,-8.700927734375
2017-06-04,-3.028768051200002,0,-3.5656890869140625
2017-06-05,0.5806090239999988,1,4.9311065673828125
2017-06-06,14.901809459199999,4,13.115234375
2017-06-07,15.33404672,2,-2.92181396484375
2017-06-08,10.8066822144,5,1.4833984375
2017-06-09,17.6806864896,0,11.478683471679688
2017-06-10,-5.869033676799999,0,-11.29010009765625
2017-06-11,-4.142876672000002,0,0.5160675048828125
2017-06-12,25.679927193599998,1,5.13525390625
2017-06-13,9.8601766912,9,-1.221527099609375
2017-06-14,7.260764262399999,2,17.253402709960938
2017-06-15,-0.28419921920000046,7,-0.933441162109375
2017-06-16,1.5307744255999998,0,14.190887451171875
2017-06-17,-1.6806940671999993,0,-16.535903930664062
2017-06-18,-1.4239068160000006,0,-5.5060272216796875
2017-06-19,4.495370956799999,2,4.9402313232421875
2017-06-20,11.841222041600002,2,11.914138793945312
2017-06-21,34.046955622400006,2,17.491546630859375
2017-06-22,11.818439372800002,2,4.6612548828125
2017-06-23,25.006200319999998,24,8.613540649414062
2017-06-24,0.6056108031999976,0,-8.078506469726562
2017-06-25,-7.176743628800004,8,-11.249313354492188
2017-06-26,4.981793484799997,2,8.310546875
2017-06-27,8.4635313152,20,-4.446533203125
2017-06-28,1.6678991871999997,8,7.78497314453125
2017-06-29,7.644839936000001,6,15.0552978515625
2017-06-30,6.102975590400002,8,-2.0862579345703125
2017-07-01,-5.5368173567999985,14,-13.093765258789062
2017-07-02,-1.0281291775999999,11,-4.98089599609375
2017-07-03,15.7636216832,20,1.1549835205078125
2017-07-04,0.9480810496000007,5,-3.8953704833984375
2017-07-05,0.23045836799999986,4,2.083648681640625
2017-07-06,13.0339344384,10,1.7615966796875
2017-07-07,2.0462123008000006,10,2.0980072021484375
2017-07-08,-2.9088596991999998,2,-4.46441650390625
2017-07-09,-1.3668200448000007,0,-0.4644317626953125
2017-07-10,8.288226816,8,4.755859375
2017-07-11,10.761030963200001,12,16.3695068359375
2017-07-12,12.434305740800001,15,17.81280517578125
2017-07-13,8.3946679296,15,-10.6700439453125
2017-07-14,2.3874673663999992,7,7.157501220703125
2017-07-15,-2.5993391104000008,3,-11.786422729492188
2017-07-16,-2.9635918848000014,0,-3.321807861328125
2017-07-17,11.0693605376,0,6.913665771484375
2017-07-18,8.9370858496,8,5.0521392822265625
2017-07-19,8.188633088,7,18.311859130859375
2017-07-20,3.8653615104000005,0,-8.702850341796875
2017-07-21,2.5095217152,7,18.791183471679688
2017-07-22,-3.8362940416000004,5,-16.736038208007812
2017-07-23,-2.154872627200001,107,-6.278564453125
2017-07-24,1.5190715391999992,8,16.653900146484375
2017-07-25,5.262313984,10,-0.2639007568359375
2017-07-26,7.428199628800001,5,-6.170013427734375
2017-07-27,10.651516108800001,8,6.035125732421875
2017-07-28,12.553121996800002,2,5.0977630615234375
2017-07-29,-3.5247461376,0,-10.235595703125
2017-07-30,-3.0953238528000018,0,-2.713104248046875
2017-07-31,9.10445824,9,9.467605590820312
2017-08-01,10.409357824,7,-3.5372314453125
2017-08-02,8.2252955648,4,25.36883544921875
2017-08-03,8.8855017472,4,-2.95281982421875
2017-08-04,-1.536333312,11,13.07757568359375
2017-08-05,4.2516885504,0,-14.944091796875
2017-08-06,-3.8517751808000003,0,-6.696197509765625
2017-08-07,5.868496179199999,17,16.531829833984375
2017-08-08,8.863282688,9,1.6679229736328125
2017-08-09,21.7444146176,6,-1.21551513671875
2017-08-10,-5.4285884416,8,11.7706298828125
2017-08-11,3.080533196799999,2,10.639312744140625
2017-08-12,-2.7830235136,1,-13.35601806640625
2017-08-13,-2.3644414976000006,0,-7.9200286865234375
2017-08-14,14.3725498368,2,11.212554931640625
2017-08-15,4.616356864,3,0.0067138671875
2017-08-16,17.9542883328,4,0.2918701171875
2017-08-17,-1.6141037567999978,1,12.068389892578125
2017-08-18,6.778505625599999,15,1.795166015625
2017-08-19,0.4904445951999996,3,-11.984146118164062
2017-08-20,-3.517557964800001,0,-3.3827362060546875
2017-08-21,3.875051929599999,30,8.04473876953125
2017-08-22,20.230742528,14,16.700103759765625
2017-08-23,8.667573145600002,5,12.302597045898438
2017-08-24,9.0062157824,7,9.9166259765625
2017-08-25,4.8597978112,3,-2.9337615966796875
2017-08-26,-5.351261184,0,-15.360870361328125
2017-08-27,-1.0230022144000013,0,-5.9912872314453125
2017-08-28,3.5511905279999993,19,12.422943115234375
2017-08-29,6.105287168,9,9.474960327148438
2017-08-30,4.377037721600001,4,-1.9083404541015625
2017-08-31,-1.6564283391999988,4,6.084869384765625
2017-09-01,9.686278144,3,21.189926147460938
2017-09-02,-2.785778687999999,4,-17.621795654296875
2017-09-03,-1.0482130944000008,0,-5.8417205810546875
2017-09-04,-0.44168294400000074,8,-2.78515625
2017-09-05,6.7906921472,15,21.30419921875
2017-09-06,14.5513911296,16,10.3731689453125
2017-09-07,9.3465391104,24,3.98944091796875
2017-09-08,-1.955215667200001,9,-11.057586669921875
2017-09-09,-2.065282764800001,0,1.7707672119140625
2017-09-10,-1.0888634368000005,2,-9.884735107421875
2017-09-11,1.4642738175999994,0,-1.984771728515625
2017-09-12,5.304135577599999,0,2.4524078369140625
2017-09-13,10.5004635136,0,7.9130096435546875
2017-09-14,29.994257612800002,0,1.222625732421875
2017-09-15,-1.7869518847999988,0,5.027923583984375
2017-09-16,-4.310897561600002,2,-8.347381591796875
2017-09-17,-2.1375608832000017,1,1.32763671875
2017-09-18,15.6889931776,9,6.5411224365234375
2017-09-19,12.728882073600001,18,-0.35821533203125
2017-09-20,3.646899404799999,21,14.903045654296875
2017-09-21,1.6440282111999984,9,10.05145263671875
2017-09-22,6.5154643968000014,7,13.368362426757812
2017-09-23,-4.8664754175999985,5,-16.65966796875
2017-09-24,-1.4979662848000013,5,-7.0352935791015625
2017-09-25,13.082183577599999,6,17.442672729492188
2017-09-26,17.5912308736,12,4.1837615966796875
2017-09-27,3.2754080768000016,1,-4.7443695068359375
2017-09-28,2.7748707328,13,7.4372711181640625
2017-09-29,6.602862591999999,3,-1.6957550048828125
2017-09-30,2.2917809152000004,0,-10.191635131835938
2017-10-01,-1.022313574400001,0,-4.1042022705078125
2017-10-02,8.070117887999999,7,7.6328887939453125
2017-10-03,9.845151129600001,31,9.331924438476562
2017-10-04,3.823636480000001,0,6.479888916015625
2017-10-05,1.4941146111999997,6,2.061279296875
2017-10-06,3.3928012799999996,24,1.9863739013671875
2017-10-07,1.4989109248000005,6,-8.540420532226562
2017-10-08,2.9787222016,0,-2.9266510009765625
2017-10-09,6.0299302911999995,13,4.4365234375
2017-10-10,8.4750778368,3,7.99700927734375
2017-10-11,11.6317438976,5,12.561798095703125
2017-10-12,0.5300977664000008,3,0.727874755859375
2017-10-13,2.069202534399999,5,-5.1114349365234375
2017-10-14,-2.4637604864000004,2,-7.91180419921875
2017-10-15,-1.256675532800001,2,-3.4189910888671875
2017-10-16,0.2756648959999999,7,15.910980224609375
2017-10-17,2.3828970496000004,9,-1.486907958984375
2017-10-18,1.1269069824000009,23,4.12591552734375
2017-10-19,7.320895283200001,0,-2.076019287109375
2017-10-20,4.267439001600001,7,-0.8148193359375
2017-10-21,-1.6479698944,3,-4.7240447998046875
2017-10-22,0.45806786559999946,0,-2.8478546142578125
2017-10-23,6.6625662976,5,8.423828125
2017-10-24,11.5567379456,1,-0.11505126953125
2017-10-25,9.9345190912,1,6.895751953125
2017-10-26,-2.7851186176000002,0,9.106521606445312
2017-10-27,3.1823147007999992,2,2.894622802734375
2017-10-28,0.022589542399999996,0,-7.5538482666015625
2017-10-29,-0.30286100480000044,0,-4.22894287109375
2017-10-30,4.1846342656,0,14.962722778320312
2017-10-31,11.580310323199999,0,6.20208740234375
2017-11-01,14.790969548800001,0,0.957855224609375
2017-11-02,4.115766886400001,0,5.345306396484375
2017-11-03,15.1891349504,0,-0.058563232421875
2017-11-04,-1.5385187328,0,-9.406356811523438
