,flutter/flutter,facebook/react-native,NativeScript/NativeScript
2017-01-10,17.115431365,11,6
2017-01-11,7.54179569521875,14,10
2017-01-12,3.3790769057375005,11,11
2017-01-13,2.1674364183015626,13,12
2017-01-14,-4.140007269896874,7,0
2017-01-15,-3.701321937326562,2,0
2017-01-16,-2.226035555732812,5,9
2017-01-17,4.36899603690625,1,1
2017-01-18,1.9127093415406238,10,3
2017-01-19,10.882682710109375,10,0
2017-01-20,4.322427728335936,13,1
2017-01-21,-1.3386975439515627,6,0
2017-01-22,0.3838618473734381,1,0
2017-01-23,10.907271748534376,13,4
2017-01-24,7.094143545,9,0
2017-01-25,9.41816875565625,12,5
2017-01-26,5.063374479275001,15,1
2017-01-27,12.392456711617188,13,2
2017-01-28,-3.773083497915625,4,0
2017-01-29,-5.303565419390624,3,0
