,facebook/react-native,flutter/flutter,NativeScript/NativeScript
2017-01-10,11,17.115431365,6
2017-01-11,14,7.54179569521875,10
2017-01-12,11,3.3790769057375005,11
2017-01-13,13,2.1674364183015626,12
2017-01-14,7,-4.140007269896874,0
2017-01-15,2,-3.701321937326562,0
2017-01-16,5,-2.226035555732812,9
2017-01-17,1,4.36899603690625,1
2017-01-18,10,1.9127093415406238,3
2017-01-19,10,10.882682710109375,0
2017-01-20,13,4.322427728335936,1
2017-01-21,6,-1.3386975439515627,0
2017-01-22,1,0.3838618473734381,0
2017-01-23,13,10.907271748534376,4
2017-01-24,9,7.094143545,0
2017-01-25,12,9.41816875565625,5
2017-01-26,15,5.063374479275001,1
2017-01-27,13,12.392456711617188,2
2017-01-28,4,-3.773083497915625,0
2017-01-29,3,-5.303565419390624,0
