,facebook/react,emberjs/ember.js,angular/angular
2020-08-31,0.3875869695999996,3,19.0
2020-09-01,1.3635640320000002,0,5.0
2020-09-02,2.1772811264,6,10.0
2020-09-03,3.9544052736,2,7.0
2020-09-04,4.442227404800001,1,0.0
2020-09-05,-1.9649276928,0,0.0
2020-09-06,-0.9815046144000004,0,0.0
2020-09-07,0.39713832959999973,0,0.0
2020-09-08,0.36119244799999994,0,33.0
2020-09-09,1.3726150656,7,17.0
2020-09-10,5.1966917632000005,1,19.0
2020-09-11,1.3474930688000004,0,7.0
2020-09-12,-0.38380902399999983,0,0.0
2020-09-13,-0.9159809024000002,0,0.0
2020-09-14,3.4859724799999996,0,13.0
2020-09-15,-0.174188032,0,8.0
2020-09-16,0.18650869759999966,0,17.0
2020-09-17,1.2983725055999997,0,3.0
2020-09-18,2.1551260672000003,0,15.0
2020-09-19,-1.0786499583999998,0,0.0
2020-09-20,-0.5286469632000002,0,0.0
2020-09-21,4.6626589696,0,22.0
2020-09-22,4.753221632000001,0,6.0
2020-09-23,0.20134256640000014,0,6.0
2020-09-24,-0.24199690240000038,0,7.0
2020-09-25,2.0919750656,7,13.0
2020-09-26,-1.1733818368,5,0.0
2020-09-27,-0.6479680512000003,3,0.0
2020-09-28,1.5641215999999998,6,55.0
2020-09-29,0.25930752000000035,6,2.0
2020-09-30,2.3604367360000005,19,35.0
2020-10-01,3.0421953536000004,7,20.0
2020-10-02,-0.24530657280000012,3,8.0
2020-10-03,-0.8043044864000002,4,0.0
2020-10-04,-0.4766016512000002,1,0.0
2020-10-05,2.68670976,7,17.0
2020-10-06,0.15726745600000014,1,12.0
2020-10-07,-0.6373577728000002,2,8.0
2020-10-08,2.6322318336,1,12.0
2020-10-09,2.1393143808,4,6.0
2020-10-10,-1.0144731135999998,0,0.0
2020-10-11,-0.48329175040000033,6,0.0
2020-10-12,0.6839910399999998,2,30.0
2020-10-13,1.5625021440000002,7,19.0
2020-10-14,6.3303098368,1,22.0
2020-10-15,1.2674640896000002,3,14.0
2020-10-16,5.616456704,9,19.0
2020-10-17,-1.1493071871999998,5,0.0
2020-10-18,-1.2481088512000007,0,2.0
2020-10-19,3.2466636799999993,2,11.0
2020-10-20,2.648949248,0,7.0
2020-10-21,1.4466297855999999,2,8.0
2020-10-22,1.5430295552,3,25.0
2020-10-23,-1.4357644288,3,5.0
2020-10-24,-0.7755927551999999,3,0.0
2020-10-25,-0.5303323647999999,6,0.0
2020-10-26,-0.3392994304000001,4,6.0
2020-10-27,2.7368478720000002,5,25.0
2020-10-28,-0.8194948095999995,1,20.0
2020-10-29,1.6161793024,8,19.0
2020-10-30,2.3754288128,0,8.0
2020-10-31,1.1017919488,2,1.0
2020-11-01,-0.8126080000000002,0,0.0
2020-11-02,0.5675135999999997,1,16.0
2020-11-03,3.5013478399999998,1,5.0
2020-11-04,-1.1078287359999999,2,15.0
2020-11-05,-0.5516198912000003,2,3.0
2020-11-06,-0.3460131840000001,3,16.0
2020-11-07,-0.2618912767999998,0,0.0
2020-11-08,0.8112437248000002,0,0.0
2020-11-09,2.6764193792,6,6.0
2020-11-10,4.237905408,3,1.0
2020-11-11,5.6419798016,6,2.0
2020-11-12,4.972522598399999,7,16.0
2020-11-13,6.673664,3,12.0
2020-11-14,-2.9610368000000005,1,0.0
2020-11-15,-1.497093120000001,0,0.0
2020-11-16,0.9867361279999995,4,20.0
2020-11-17,0.8355803136,14,12.0
