,nim-lang/Nim,golang/go,rust-lang/rust
2016-08-03,7,-0.21676091666093789,26
2016-08-04,5,4.28068652265,38
2016-08-05,13,3.0855117675749995,73
2016-08-06,3,1.0973922319125005,42
2016-08-07,1,0.27410913496406275,82
2016-08-08,11,1.4338569287500005,72
2016-08-09,7,3.401098961984376,76
2016-08-10,3,3.194722258557813,44
2016-08-11,7,2.1084306303750004,76
2016-08-12,1,-0.7783809776140624,27
2016-08-13,3,-0.47950041974218693,84
2016-08-14,0,-0.3227667574249993,52
2016-08-15,1,4.7723440394125,25
