,golang/go,gcc-mirror/gcc,llvm/llvm-project
2021-01-08,27,20.4742822141125,113
2021-01-09,0,6.02815747119844,46
2021-01-10,4,-2.8012929310906216,27
2021-01-11,12,24.767971202578128,122
2021-01-12,17,15.855730107918752,114
2021-01-13,7,29.776564662337503,102
2021-01-14,18,38.39992522045937,106
2021-01-15,17,33.898085702493745,101
2021-01-16,4,0.29092037326718767,47
2021-01-17,10,0.14194708537812772,29
2021-01-18,6,17.597152636037507,78
2021-01-19,18,19.70207272174063,133
2021-01-20,15,14.05946162441563,118
2021-01-21,23,13.41568653494844,92
2021-01-22,18,24.627297220539063,162
2021-01-23,14,-0.25476385202343543,74
2021-01-24,1,-3.1026618261499967,34
2021-01-25,25,16.353966319082815,132
2021-01-26,13,15.156428092190628,132
2021-01-27,13,19.713087756318753,114
2021-01-28,8,16.079158822539064,133
2021-01-29,3,20.108237789484377,88
2021-01-30,2,3.6458424713484376,31
2021-01-31,0,-0.9961656379218726,24
2021-02-01,6,20.240965605518753,103
2021-02-02,6,17.73662042141719,174
2021-02-03,10,41.20659163202031,100
2021-02-04,10,12.596226105692185,115
2021-02-05,11,8.981104697059376,118
2021-02-06,0,-4.091173282395312,37
2021-02-07,2,-2.2821370067890574,21
2021-02-08,12,6.623865599379693,101
2021-02-09,12,16.299445850532816,114
2021-02-10,13,18.22685947782969,121
2021-02-11,6,15.607499482990626,136
2021-02-12,18,26.509139816784376,139
2021-02-13,4,0.4996042952968738,54
2021-02-14,0,-0.5908961598046858,35
2021-02-15,2,7.4107928306984405,71
2021-02-16,20,8.13626932657344,100
2021-02-17,5,7.97621656237969,116
2021-02-18,24,9.961334602973439,144
2021-02-19,65,18.837507075146878,125
2021-02-20,8,0.9424020307968757,66
2021-02-21,2,0.2522527295421888,31
2021-02-22,8,16.0672860957375,101
2021-02-23,48,14.870714765985939,123
2021-02-24,30,24.36424221021875,130
2021-02-25,22,23.103007602682812,109
2021-02-26,12,11.480077922901561,97
2021-02-27,4,1.1653310119390632,58
2021-02-28,0,3.4655348653812528,25
2021-03-01,9,3.008379040773441,119
2021-03-02,13,20.34581942561094,123
2021-03-03,13,25.829971425071875,111
2021-03-04,36,14.599192182415624,162
2021-03-05,31,14.98706220330625,125
2021-03-06,0,5.1165365427281255,69
2021-03-07,2,-1.817378569954685,33
2021-03-08,8,16.396587728675005,106
2021-03-09,22,18.22319776540469,135
2021-03-10,25,21.492524547925,129
2021-03-11,20,20.700670326204687,124
2021-03-12,14,4.381353113609375,115
2021-03-13,16,2.8316024514687514,38
2021-03-14,5,-0.3187193108749966,27
2021-03-15,22,18.54026984485938,127
2021-03-16,21,12.154970205131253,109
2021-03-17,16,7.06296548797344,90
2021-03-18,27,13.553088128303125,122
2021-03-19,15,16.196519895659378,117
2021-03-20,1,0.8212530426593752,53
2021-03-21,0,-0.8303055677187485,40
2021-03-22,11,14.945396521951565,129
2021-03-23,19,33.831852841564064,162
2021-03-24,16,5.377098717245312,146
2021-03-25,29,18.937125080003124,106
2021-03-26,3,25.224271313339063,80
2021-03-27,2,-3.8029365096734367,31
2021-03-28,1,7.509132529203127,32
2021-03-29,19,14.565760062539066,86
2021-03-30,23,11.922731824912503,125
2021-03-31,16,18.830107479060942,98
2021-04-01,8,9.14145462424844,116
2021-04-02,17,3.888197260245314,105
